E-EF_eV,total,Cl,Li,P,S
-6.130,1.4301,0.0088,0.1557,0.4133,0.8420
-6.120,1.5161,0.0094,0.1647,0.4382,0.8928
-6.110,1.6031,0.0100,0.1738,0.4634,0.9442
-6.100,1.6909,0.0106,0.1829,0.4889,0.9962
-6.090,1.7793,0.0113,0.1921,0.5144,1.0486
-6.080,1.8679,0.0119,0.2012,0.5401,1.1011
-6.070,1.9565,0.0126,0.2103,0.5658,1.1537
-6.060,2.0448,0.0133,0.2192,0.5914,1.2061
-6.050,2.1327,0.0141,0.2281,0.6168,1.2583
-6.040,2.2198,0.0148,0.2368,0.6420,1.3101
-6.030,2.3059,0.0156,0.2454,0.6670,1.3614
-6.020,2.3910,0.0164,0.2537,0.6916,1.4121
-6.010,2.4748,0.0172,0.2619,0.7158,1.4621
-6.000,2.5571,0.0180,0.2699,0.7396,1.5113
-5.990,2.6380,0.0189,0.2776,0.7630,1.5596
-5.980,2.7172,0.0197,0.2851,0.7858,1.6070
-5.970,2.7947,0.0207,0.2924,0.8082,1.6535
-5.960,2.8705,0.0216,0.2994,0.8300,1.6990
-5.950,2.9446,0.0226,0.3062,0.8514,1.7435
-5.940,3.0170,0.0236,0.3127,0.8722,1.7871
-5.930,3.0878,0.0247,0.3189,0.8925,1.8298
-5.920,3.1570,0.0258,0.3250,0.9123,1.8716
-5.910,3.2248,0.0269,0.3308,0.9317,1.9125
-5.900,3.2913,0.0282,0.3364,0.9507,1.9528
-5.890,3.3567,0.0295,0.3418,0.9693,1.9925
-5.880,3.4211,0.0308,0.3469,0.9876,2.0316
-5.870,3.4847,0.0322,0.3520,1.0057,2.0703
-5.860,3.5477,0.0337,0.3568,1.0235,2.1088
-5.850,3.6105,0.0353,0.3615,1.0412,2.1471
-5.840,3.6732,0.0370,0.3661,1.0589,2.1855
-5.830,3.7360,0.0388,0.3706,1.0765,2.2240
-5.820,3.7994,0.0407,0.3751,1.0943,2.2629
-5.810,3.8636,0.0427,0.3794,1.1123,2.3024
-5.800,3.9289,0.0449,0.3837,1.1305,2.3426
-5.790,3.9956,0.0472,0.3880,1.1491,2.3837
-5.780,4.0639,0.0496,0.3923,1.1681,2.4259
-5.770,4.1343,0.0521,0.3967,1.1877,2.4694
-5.760,4.2069,0.0548,0.4010,1.2079,2.5143
-5.750,4.2821,0.0576,0.4055,1.2289,2.5609
-5.740,4.3600,0.0606,0.4100,1.2506,2.6092
-5.730,4.4410,0.0637,0.4146,1.2731,2.6594
-5.720,4.5252,0.0670,0.4193,1.2966,2.7116
-5.710,4.6128,0.0704,0.4241,1.3211,2.7660
-5.700,4.7040,0.0740,0.4290,1.3466,2.8227
-5.690,4.7988,0.0777,0.4341,1.3731,2.8816
-5.680,4.8972,0.0815,0.4392,1.4008,2.9428
-5.670,4.9994,0.0855,0.4445,1.4295,3.0063
-5.660,5.1051,0.0896,0.4500,1.4593,3.0721
-5.650,5.2145,0.0938,0.4555,1.4902,3.1401
-5.640,5.3272,0.0981,0.4611,1.5221,3.2103
-5.630,5.4431,0.1024,0.4669,1.5551,3.2824
-5.620,5.5620,0.1069,0.4727,1.5889,3.3565
-5.610,5.6835,0.1114,0.4785,1.6236,3.4322
-5.600,5.8072,0.1159,0.4844,1.6590,3.5093
-5.590,5.9328,0.1205,0.4903,1.6951,3.5876
-5.580,6.0598,0.1250,0.4961,1.7317,3.6668
-5.570,6.1877,0.1296,0.5019,1.7686,3.7466
-5.560,6.3158,0.1341,0.5075,1.8057,3.8267
-5.550,6.4436,0.1385,0.5131,1.8429,3.9066
-5.540,6.5705,0.1429,0.5184,1.8799,3.9859
-5.530,6.6958,0.1471,0.5236,1.9165,4.0643
-5.520,6.8188,0.1512,0.5285,1.9526,4.1414
-5.510,6.9388,0.1552,0.5331,1.9880,4.2166
-5.500,7.0550,0.1591,0.5373,2.0224,4.2896
-5.490,7.1667,0.1627,0.5412,2.0556,4.3599
-5.480,7.2732,0.1662,0.5447,2.0874,4.4270
-5.470,7.3738,0.1694,0.5477,2.1175,4.4904
-5.460,7.4677,0.1724,0.5503,2.1458,4.5498
-5.450,7.5541,0.1752,0.5522,2.1721,4.6047
-5.440,7.6325,0.1777,0.5537,2.1961,4.6546
-5.430,7.7022,0.1800,0.5545,2.2176,4.6992
-5.420,7.7626,0.1819,0.5547,2.2365,4.7381
-5.410,7.8130,0.1836,0.5543,2.2525,4.7708
-5.400,7.8530,0.1850,0.5532,2.2656,4.7972
-5.390,7.8820,0.1861,0.5514,2.2754,4.8168
-5.380,7.8997,0.1870,0.5489,2.2821,4.8294
-5.370,7.9056,0.1875,0.5456,2.2853,4.8349
-5.360,7.8996,0.1877,0.5417,2.2850,4.8329
-5.350,7.8813,0.1876,0.5370,2.2811,4.8233
-5.340,7.8506,0.1872,0.5315,2.2736,4.8061
-5.330,7.8074,0.1864,0.5254,2.2624,4.7812
-5.320,7.7517,0.1854,0.5185,2.2476,4.7485
-5.310,7.6835,0.1841,0.5110,2.2291,4.7082
-5.300,7.6030,0.1825,0.5027,2.2069,4.6601
-5.290,7.5103,0.1807,0.4938,2.1812,4.6045
-5.280,7.4057,0.1786,0.4843,2.1519,4.5416
-5.270,7.2896,0.1762,0.4741,2.1191,4.4714
-5.260,7.1623,0.1736,0.4634,2.0831,4.3943
-5.250,7.0242,0.1708,0.4522,2.0438,4.3105
-5.240,6.8760,0.1677,0.4404,2.0015,4.2203
-5.230,6.7180,0.1645,0.4282,1.9563,4.1240
-5.220,6.5510,0.1610,0.4155,1.9084,4.0222
-5.210,6.3756,0.1574,0.4025,1.8579,3.9150
-5.200,6.1925,0.1536,0.3892,1.8052,3.8030
-5.190,6.0025,0.1497,0.3755,1.7503,3.6867
-5.180,5.8063,0.1457,0.3617,1.6935,3.5664
-5.170,5.6049,0.1417,0.3477,1.6351,3.4427
-5.160,5.3989,0.1376,0.3336,1.5752,3.3161
-5.150,5.1893,0.1336,0.3194,1.5142,3.1871
-5.140,4.9770,0.1296,0.3053,1.4523,3.0562
-5.130,4.7628,0.1258,0.2912,1.3897,2.9240
-5.120,4.5476,0.1221,0.2772,1.3267,2.7910
-5.110,4.3325,0.1186,0.2634,1.2635,2.6578
-5.100,4.1182,0.1155,0.2498,1.2004,2.5247
-5.090,3.9056,0.1127,0.2365,1.1376,2.3924
-5.080,3.6957,0.1104,0.2235,1.0754,2.2614
-5.070,3.4892,0.1086,0.2110,1.0139,2.1321
-5.060,3.2870,0.1074,0.1989,0.9535,2.0050
-5.050,3.0898,0.1069,0.1873,0.8943,1.8806
-5.040,2.8986,0.1072,0.1763,0.8365,1.7592
-5.030,2.7139,0.1084,0.1659,0.7802,1.6412
-5.020,2.5364,0.1106,0.1561,0.7258,1.5270
-5.010,2.3668,0.1139,0.1470,0.6732,1.4169
-5.000,2.2056,0.1185,0.1387,0.6226,1.3112
-4.990,2.0534,0.1244,0.1312,0.5742,1.2101
-4.980,1.9105,0.1318,0.1245,0.5280,1.1138
-4.970,1.7774,0.1407,0.1186,0.4841,1.0224
-4.960,1.6544,0.1514,0.1136,0.4426,0.9362
-4.950,1.5417,0.1638,0.1096,0.4035,0.8551
-4.940,1.4395,0.1782,0.1064,0.3667,0.7792
-4.930,1.3478,0.1945,0.1042,0.3324,0.7085
-4.920,1.2669,0.2130,0.1030,0.3004,0.6429
-4.910,1.1965,0.2336,0.1027,0.2708,0.5825
-4.900,1.1368,0.2564,0.1034,0.2435,0.5270
-4.890,1.0874,0.2815,0.1051,0.2185,0.4764
-4.880,1.0482,0.3090,0.1077,0.1956,0.4305
-4.870,1.0191,0.3388,0.1113,0.1747,0.3892
-4.860,0.9995,0.3710,0.1158,0.1559,0.3522
-4.850,0.9893,0.4055,0.1212,0.1389,0.3193
-4.840,0.9882,0.4425,0.1275,0.1238,0.2903
-4.830,0.9956,0.4817,0.1347,0.1102,0.2650
-4.820,1.0111,0.5233,0.1427,0.0983,0.2431
-4.810,1.0344,0.5670,0.1515,0.0877,0.2245
-4.800,1.0650,0.6130,0.1610,0.0786,0.2088
-4.790,1.1025,0.6611,0.1713,0.0706,0.1959
-4.780,1.1465,0.7113,0.1822,0.0637,0.1856
-4.770,1.1965,0.7636,0.1939,0.0579,0.1775
-4.760,1.2522,0.8178,0.2061,0.0530,0.1716
-4.750,1.3132,0.8739,0.2190,0.0489,0.1677
-4.740,1.3792,0.9320,0.2324,0.0455,0.1655
-4.730,1.4500,0.9919,0.2464,0.0428,0.1650
-4.720,1.5251,1.0536,0.2609,0.0406,0.1659
-4.710,1.6046,1.1172,0.2759,0.0390,0.1681
-4.700,1.6882,1.1828,0.2915,0.0378,0.1716
-4.690,1.7757,1.2503,0.3076,0.0369,0.1762
-4.680,1.8671,1.3198,0.3241,0.0364,0.1818
-4.670,1.9625,1.3913,0.3413,0.0362,0.1884
-4.660,2.0618,1.4652,0.3589,0.0363,0.1959
-4.650,2.1652,1.5414,0.3772,0.0366,0.2043
-4.640,2.2726,1.6201,0.3960,0.0370,0.2135
-4.630,2.3843,1.7014,0.4154,0.0376,0.2235
-4.620,2.5004,1.7855,0.4355,0.0384,0.2343
-4.610,2.6211,1.8726,0.4562,0.0392,0.2460
-4.600,2.7465,1.9629,0.4777,0.0402,0.2583
-4.590,2.8767,2.0564,0.4998,0.0412,0.2715
-4.580,3.0120,2.1534,0.5228,0.0423,0.2854
-4.570,3.1526,2.2541,0.5464,0.0435,0.3001
-4.560,3.2985,2.3584,0.5709,0.0448,0.3156
-4.550,3.4498,2.4665,0.5961,0.0461,0.3318
-4.540,3.6067,2.5784,0.6222,0.0475,0.3488
-4.530,3.7690,2.6943,0.6490,0.0489,0.3666
-4.520,3.9368,2.8140,0.6766,0.0503,0.3851
-4.510,4.1099,2.9376,0.7050,0.0518,0.4044
-4.500,4.2885,3.0651,0.7340,0.0533,0.4244
-4.490,4.4722,3.1964,0.7638,0.0549,0.4450
-4.480,4.6609,3.3312,0.7942,0.0565,0.4664
-4.470,4.8543,3.4695,0.8251,0.0581,0.4884
-4.460,5.0520,3.6109,0.8566,0.0598,0.5110
-4.450,5.2537,3.7554,0.8884,0.0614,0.5341
-4.440,5.4590,3.9027,0.9207,0.0631,0.5577
-4.430,5.6677,4.0525,0.9532,0.0648,0.5818
-4.420,5.8792,4.2047,0.9859,0.0665,0.6062
-4.410,6.0931,4.3588,1.0187,0.0681,0.6309
-4.400,6.3090,4.5146,1.0515,0.0698,0.6559
-4.390,6.5264,4.6719,1.0843,0.0715,0.6811
-4.380,6.7448,4.8302,1.1168,0.0731,0.7064
-4.370,6.9639,4.9894,1.1491,0.0748,0.7317
-4.360,7.1831,5.1491,1.1811,0.0764,0.7571
-4.350,7.4022,5.3091,1.2126,0.0780,0.7824
-4.340,7.6207,5.4692,1.2437,0.0795,0.8076
-4.330,7.8382,5.6291,1.2741,0.0811,0.8326
-4.320,8.0545,5.7886,1.3040,0.0826,0.8575
-4.310,8.2692,5.9475,1.3331,0.0840,0.8820
-4.300,8.4820,6.1057,1.3615,0.0855,0.9063
-4.290,8.6927,6.2630,1.3891,0.0869,0.9302
-4.280,8.9011,6.4191,1.4159,0.0882,0.9537
-4.270,9.1069,6.5740,1.4417,0.0896,0.9768
-4.260,9.3099,6.7275,1.4667,0.0908,0.9995
-4.250,9.5099,6.8796,1.4908,0.0921,1.0216
-4.240,9.7067,7.0299,1.5139,0.0933,1.0432
-4.230,9.9000,7.1784,1.5360,0.0944,1.0643
-4.220,10.0898,7.3248,1.5571,0.0956,1.0848
-4.210,10.2756,7.4691,1.5772,0.0966,1.1047
-4.200,10.4572,7.6110,1.5963,0.0977,1.1239
-4.190,10.6344,7.7502,1.6143,0.0987,1.1424
-4.180,10.8068,7.8865,1.6312,0.0996,1.1602
-4.170,10.9740,8.0195,1.6470,0.1005,1.1773
-4.160,11.1357,8.1491,1.6616,0.1013,1.1935
-4.150,11.2913,8.2748,1.6751,0.1021,1.2088
-4.140,11.4405,8.3961,1.6873,0.1028,1.2233
-4.130,11.5827,8.5129,1.6983,0.1034,1.2367
-4.120,11.7173,8.6244,1.7080,0.1040,1.2492
-4.110,11.8438,8.7304,1.7164,0.1045,1.2606
-4.100,11.9616,8.8302,1.7233,0.1049,1.2709
-4.090,12.0701,8.9235,1.7289,0.1052,1.2799
-4.080,12.1686,9.0097,1.7330,0.1054,1.2878
-4.070,12.2566,9.0882,1.7355,0.1055,1.2943
-4.060,12.3333,9.1585,1.7365,0.1055,1.2996
-4.050,12.3983,9.2203,1.7359,0.1054,1.3034
-4.040,12.4510,9.2729,1.7336,0.1051,1.3059
-4.030,12.4908,9.3159,1.7297,0.1048,1.3069
-4.020,12.5173,9.3490,1.7241,0.1043,1.3064
-4.010,12.5300,9.3716,1.7167,0.1036,1.3044
-4.000,12.5285,9.3835,1.7076,0.1029,1.3009
-3.990,12.5125,9.3843,1.6968,0.1020,1.2959
-3.980,12.4818,9.3739,1.6842,0.1010,1.2894
-3.970,12.4362,9.3519,1.6698,0.0998,1.2814
-3.960,12.3756,9.3183,1.6538,0.0985,1.2719
-3.950,12.2999,9.2730,1.6360,0.0971,1.2609
-3.940,12.2092,9.2160,1.6165,0.0956,1.2486
-3.930,12.1037,9.1473,1.5955,0.0939,1.2348
-3.920,11.9835,9.0670,1.5728,0.0921,1.2197
-3.910,11.8489,8.9753,1.5486,0.0903,1.2033
-3.900,11.7003,8.8724,1.5229,0.0883,1.1856
-3.890,11.5379,8.7584,1.4957,0.0862,1.1668
-3.880,11.3623,8.6339,1.4673,0.0841,1.1468
-3.870,11.1740,8.4992,1.4375,0.0819,1.1258
-3.860,10.9736,8.3546,1.4065,0.0796,1.1039
-3.850,10.7617,8.2005,1.3745,0.0772,1.0810
-3.840,10.5389,8.0376,1.3413,0.0749,1.0572
-3.830,10.3059,7.8662,1.3072,0.0724,1.0328
-3.820,10.0634,7.6869,1.2722,0.0700,1.0076
-3.810,9.8123,7.5003,1.2365,0.0675,0.9820
-3.800,9.5532,7.3070,1.2000,0.0650,0.9558
-3.790,9.2870,7.1076,1.1630,0.0626,0.9293
-3.780,9.0146,6.9026,1.1254,0.0601,0.9026
-3.770,8.7366,6.6927,1.0874,0.0576,0.8756
-3.760,8.4541,6.4786,1.0492,0.0552,0.8487
-3.750,8.1680,6.2609,1.0107,0.0527,0.8218
-3.740,7.8790,6.0403,0.9721,0.0504,0.7951
-3.730,7.5882,5.8174,0.9336,0.0480,0.7689
-3.720,7.2965,5.5929,0.8951,0.0457,0.7431
-3.710,7.0048,5.3675,0.8569,0.0434,0.7180
-3.700,6.7141,5.1418,0.8191,0.0412,0.6938
-3.690,6.4254,4.9164,0.7817,0.0390,0.6706
-3.680,6.1395,4.6921,0.7448,0.0369,0.6486
-3.670,5.8575,4.4695,0.7087,0.0349,0.6280
-3.660,5.5803,4.2492,0.6733,0.0329,0.6090
-3.650,5.3089,4.0318,0.6388,0.0310,0.5919
-3.640,5.0440,3.8179,0.6054,0.0292,0.5767
-3.630,4.7867,3.6081,0.5731,0.0274,0.5637
-3.620,4.5379,3.4029,0.5420,0.0257,0.5531
-3.610,4.2983,3.2030,0.5122,0.0241,0.5452
-3.600,4.0688,3.0087,0.4838,0.0225,0.5402
-3.590,3.8501,2.8205,0.4569,0.0211,0.5382
-3.580,3.6429,2.6388,0.4316,0.0197,0.5394
-3.570,3.4479,2.4641,0.4080,0.0184,0.5441
-3.560,3.2655,2.2966,0.3860,0.0172,0.5524
-3.550,3.0964,2.1366,0.3658,0.0160,0.5644
-3.540,2.9411,1.9845,0.3474,0.0150,0.5804
-3.530,2.7998,1.8403,0.3309,0.0140,0.6005
-3.520,2.6729,1.7042,0.3162,0.0131,0.6248
-3.510,2.5606,1.5763,0.3034,0.0123,0.6534
-3.500,2.4630,1.4567,0.2925,0.0116,0.6864
-3.490,2.3802,1.3454,0.2835,0.0110,0.7239
-3.480,2.3123,1.2423,0.2763,0.0104,0.7660
-3.470,2.2592,1.1473,0.2710,0.0099,0.8127
-3.460,2.2207,1.0603,0.2675,0.0095,0.8641
-3.450,2.1965,0.9810,0.2658,0.0092,0.9200
-3.440,2.1865,0.9093,0.2659,0.0089,0.9807
-3.430,2.1903,0.8450,0.2677,0.0087,1.0459
-3.420,2.2076,0.7877,0.2711,0.0086,1.1157
-3.410,2.2379,0.7372,0.2761,0.0085,1.1901
-3.400,2.2807,0.6930,0.2826,0.0085,1.2689
-3.390,2.3356,0.6549,0.2906,0.0086,1.3521
-3.380,2.4021,0.6226,0.3000,0.0087,1.4396
-3.370,2.4796,0.5957,0.3107,0.0088,1.5313
-3.360,2.5676,0.5737,0.3226,0.0091,1.6271
-3.350,2.6655,0.5563,0.3358,0.0093,1.7268
-3.340,2.7728,0.5433,0.3500,0.0096,1.8304
-3.330,2.8888,0.5342,0.3653,0.0099,1.9377
-3.320,3.0131,0.5287,0.3816,0.0103,2.0485
-3.310,3.1450,0.5265,0.3987,0.0107,2.1628
-3.300,3.2841,0.5272,0.4167,0.0111,2.2802
-3.290,3.4295,0.5304,0.4354,0.0116,2.4008
-3.280,3.5810,0.5360,0.4549,0.0121,2.5242
-3.270,3.7380,0.5436,0.4749,0.0126,2.6503
-3.260,3.9000,0.5531,0.4955,0.0132,2.7790
-3.250,4.0666,0.5642,0.5166,0.0137,2.9101
-3.240,4.2371,0.5766,0.5381,0.0143,3.0433
-3.230,4.4112,0.5902,0.5600,0.0149,3.1784
-3.220,4.5883,0.6047,0.5821,0.0155,3.3154
-3.210,4.7682,0.6201,0.6046,0.0161,3.4538
-3.200,4.9503,0.6362,0.6272,0.0168,3.5937
-3.190,5.1343,0.6528,0.6499,0.0174,3.7347
-3.180,5.3199,0.6699,0.6728,0.0181,3.8767
-3.170,5.5068,0.6873,0.6957,0.0187,4.0195
-3.160,5.6945,0.7051,0.7186,0.0194,4.1629
-3.150,5.8828,0.7230,0.7414,0.0201,4.3067
-3.140,6.0714,0.7411,0.7642,0.0207,4.4507
-3.130,6.2600,0.7593,0.7868,0.0214,4.5947
-3.120,6.4483,0.7775,0.8092,0.0221,4.7386
-3.110,6.6362,0.7957,0.8315,0.0228,4.8822
-3.100,6.8232,0.8139,0.8535,0.0235,5.0252
-3.090,7.0092,0.8321,0.8752,0.0242,5.1676
-3.080,7.1940,0.8501,0.8967,0.0249,5.3091
-3.070,7.3774,0.8681,0.9178,0.0256,5.4496
-3.060,7.5590,0.8860,0.9386,0.0263,5.5888
-3.050,7.7387,0.9037,0.9590,0.0270,5.7266
-3.040,7.9161,0.9212,0.9790,0.0276,5.8628
-3.030,8.0911,0.9386,0.9985,0.0283,5.9972
-3.020,8.2633,0.9557,1.0177,0.0290,6.1295
-3.010,8.4325,0.9726,1.0363,0.0297,6.2595
-3.000,8.5982,0.9891,1.0545,0.0304,6.3869
-2.990,8.7603,1.0054,1.0721,0.0311,6.5116
-2.980,8.9182,1.0212,1.0892,0.0318,6.6331
-2.970,9.0716,1.0367,1.1056,0.0324,6.7512
-2.960,9.2201,1.0516,1.1215,0.0331,6.8657
-2.950,9.3633,1.0660,1.1366,0.0338,6.9761
-2.940,9.5008,1.0798,1.1511,0.0344,7.0821
-2.930,9.6320,1.0929,1.1649,0.0351,7.1834
-2.920,9.7566,1.1052,1.1778,0.0357,7.2797
-2.910,9.8740,1.1168,1.1900,0.0363,7.3706
-2.900,9.9839,1.1275,1.2013,0.0369,7.4558
-2.890,10.0857,1.1373,1.2117,0.0375,7.5349
-2.880,10.1791,1.1461,1.2211,0.0381,7.6077
-2.870,10.2636,1.1539,1.2296,0.0386,7.6737
-2.860,10.3389,1.1606,1.2371,0.0392,7.7329
-2.850,10.4047,1.1662,1.2435,0.0397,7.7848
-2.840,10.4607,1.1706,1.2489,0.0401,7.8294
-2.830,10.5067,1.1738,1.2531,0.0406,7.8664
-2.820,10.5425,1.1759,1.2563,0.0410,7.8957
-2.810,10.5680,1.1767,1.2584,0.0414,7.9173
-2.800,10.5831,1.1763,1.2593,0.0417,7.9312
-2.790,10.5881,1.1746,1.2591,0.0420,7.9373
-2.780,10.5828,1.1718,1.2578,0.0423,7.9357
-2.770,10.5676,1.1679,1.2555,0.0425,7.9267
-2.760,10.5426,1.1628,1.2520,0.0427,7.9103
-2.750,10.5083,1.1566,1.2475,0.0428,7.8869
-2.740,10.4649,1.1494,1.2421,0.0429,7.8567
-2.730,10.4130,1.1412,1.2356,0.0429,7.8200
-2.720,10.3531,1.1322,1.2283,0.0430,7.7773
-2.710,10.2856,1.1223,1.2201,0.0429,7.7289
-2.700,10.2113,1.1117,1.2112,0.0429,7.6753
-2.690,10.1307,1.1005,1.2015,0.0428,7.6170
-2.680,10.0445,1.0887,1.1911,0.0427,7.5545
-2.670,9.9534,1.0764,1.1802,0.0425,7.4883
-2.660,9.8581,1.0638,1.1687,0.0423,7.4189
-2.650,9.7594,1.0508,1.1568,0.0421,7.3468
-2.640,9.6578,1.0377,1.1445,0.0419,7.2727
-2.630,9.5540,1.0244,1.1318,0.0416,7.1969
-2.620,9.4488,1.0110,1.1190,0.0413,7.1200
-2.610,9.3428,0.9977,1.1059,0.0410,7.0425
-2.600,9.2365,0.9845,1.0927,0.0407,6.9648
-2.590,9.1306,0.9715,1.0794,0.0404,6.8874
-2.580,9.0255,0.9586,1.0661,0.0401,6.8107
-2.570,8.9219,0.9461,1.0528,0.0397,6.7350
-2.560,8.8200,0.9338,1.0396,0.0394,6.6608
-2.550,8.7202,0.9219,1.0266,0.0390,6.5882
-2.540,8.6230,0.9104,1.0136,0.0387,6.5177
-2.530,8.5286,0.8992,1.0009,0.0384,6.4493
-2.520,8.4372,0.8885,0.9883,0.0380,6.3833
-2.510,8.3490,0.8781,0.9759,0.0377,6.3197
-2.500,8.2640,0.8681,0.9638,0.0374,6.2588
-2.490,8.1824,0.8585,0.9519,0.0370,6.2006
-2.480,8.1041,0.8493,0.9403,0.0367,6.1451
-2.470,8.0292,0.8403,0.9290,0.0364,6.0923
-2.460,7.9577,0.8317,0.9179,0.0361,6.0422
-2.450,7.8893,0.8233,0.9071,0.0359,5.9948
-2.440,7.8240,0.8151,0.8965,0.0356,5.9498
-2.430,7.7616,0.8071,0.8863,0.0353,5.9073
-2.420,7.7019,0.7992,0.8762,0.0351,5.8671
-2.410,7.6447,0.7913,0.8665,0.0348,5.8291
-2.400,7.5899,0.7835,0.8570,0.0346,5.7931
-2.390,7.5371,0.7756,0.8477,0.0343,5.7589
-2.380,7.4862,0.7677,0.8387,0.0341,5.7264
-2.370,7.4370,0.7595,0.8300,0.0339,5.6954
-2.360,7.3892,0.7512,0.8215,0.0337,5.6659
-2.350,7.3427,0.7427,0.8132,0.0335,5.6376
-2.340,7.2973,0.7339,0.8052,0.0332,5.6105
-2.330,7.2529,0.7247,0.7975,0.0330,5.5844
-2.320,7.2093,0.7152,0.7900,0.0328,5.5592
-2.310,7.1665,0.7053,0.7829,0.0326,5.5350
-2.300,7.1245,0.6951,0.7760,0.0324,5.5116
-2.290,7.0832,0.6844,0.7694,0.0322,5.4892
-2.280,7.0428,0.6733,0.7632,0.0320,5.4677
-2.270,7.0034,0.6618,0.7573,0.0318,5.4473
-2.260,6.9651,0.6498,0.7519,0.0317,5.4281
-2.250,6.9281,0.6375,0.7468,0.0315,5.4102
-2.240,6.8927,0.6248,0.7422,0.0313,5.3939
-2.230,6.8591,0.6117,0.7381,0.0311,5.3794
-2.220,6.8277,0.5983,0.7344,0.0309,5.3669
-2.210,6.7990,0.5846,0.7314,0.0308,5.3568
-2.200,6.7732,0.5707,0.7289,0.0306,5.3493
-2.190,6.7508,0.5566,0.7271,0.0304,5.3449
-2.180,6.7323,0.5424,0.7259,0.0303,5.3437
-2.170,6.7181,0.5281,0.7254,0.0302,5.3463
-2.160,6.7087,0.5137,0.7257,0.0301,5.3530
-2.150,6.7045,0.4994,0.7267,0.0300,5.3641
-2.140,6.7059,0.4851,0.7285,0.0299,5.3799
-2.130,6.7133,0.4711,0.7312,0.0298,5.4008
-2.120,6.7273,0.4572,0.7346,0.0298,5.4270
-2.110,6.7480,0.4435,0.7389,0.0297,5.4590
-2.100,6.7757,0.4302,0.7440,0.0297,5.4967
-2.090,6.8108,0.4172,0.7500,0.0297,5.5406
-2.080,6.8534,0.4046,0.7568,0.0298,5.5906
-2.070,6.9037,0.3925,0.7645,0.0298,5.6469
-2.060,6.9617,0.3808,0.7729,0.0299,5.7096
-2.050,7.0274,0.3696,0.7822,0.0300,5.7786
-2.040,7.1007,0.3590,0.7921,0.0302,5.8539
-2.030,7.1817,0.3489,0.8028,0.0303,5.9355
-2.020,7.2700,0.3393,0.8141,0.0305,6.0230
-2.010,7.3654,0.3304,0.8261,0.0307,6.1164
-2.000,7.4676,0.3219,0.8386,0.0309,6.2153
-1.990,7.5763,0.3141,0.8516,0.0312,6.3195
-1.980,7.6910,0.3068,0.8650,0.0315,6.4287
-1.970,7.8113,0.3000,0.8787,0.0318,6.5424
-1.960,7.9367,0.2938,0.8928,0.0321,6.6603
-1.950,8.0666,0.2880,0.9070,0.0324,6.7819
-1.940,8.2006,0.2828,0.9214,0.0327,6.9068
-1.930,8.3379,0.2780,0.9358,0.0331,7.0345
-1.920,8.4781,0.2736,0.9502,0.0334,7.1646
-1.910,8.6206,0.2696,0.9645,0.0338,7.2965
-1.900,8.7646,0.2660,0.9787,0.0342,7.4297
-1.890,8.9098,0.2627,0.9926,0.0345,7.5638
-1.880,9.0553,0.2597,1.0062,0.0349,7.6983
-1.870,9.2007,0.2570,1.0194,0.0353,7.8327
-1.860,9.3455,0.2546,1.0322,0.0356,7.9665
-1.850,9.4889,0.2523,1.0445,0.0360,8.0993
-1.840,9.6305,0.2503,1.0562,0.0363,8.2306
-1.830,9.7698,0.2484,1.0673,0.0366,8.3601
-1.820,9.9063,0.2466,1.0777,0.0369,8.4872
-1.810,10.0394,0.2449,1.0875,0.0372,8.6115
-1.800,10.1687,0.2433,1.0964,0.0375,8.7328
-1.790,10.2938,0.2418,1.1046,0.0377,8.8505
-1.780,10.4142,0.2403,1.1120,0.0379,8.9643
-1.770,10.5295,0.2389,1.1185,0.0381,9.0739
-1.760,10.6393,0.2374,1.1241,0.0383,9.1789
-1.750,10.7432,0.2360,1.1288,0.0384,9.2790
-1.740,10.8408,0.2345,1.1325,0.0385,9.3738
-1.730,10.9317,0.2330,1.1353,0.0386,9.4629
-1.720,11.0156,0.2315,1.1371,0.0387,9.5461
-1.710,11.0922,0.2299,1.1379,0.0387,9.6231
-1.700,11.1610,0.2283,1.1376,0.0386,9.6935
-1.690,11.2217,0.2266,1.1363,0.0386,9.7569
-1.680,11.2740,0.2248,1.1340,0.0385,9.8131
-1.670,11.3175,0.2229,1.1306,0.0384,9.8618
-1.660,11.3520,0.2210,1.1261,0.0382,9.9027
-1.650,11.3771,0.2190,1.1206,0.0380,9.9354
-1.640,11.3926,0.2169,1.1140,0.0378,9.9598
-1.630,11.3981,0.2147,1.1063,0.0375,9.9754
-1.620,11.3933,0.2124,1.0975,0.0372,9.9821
-1.610,11.3782,0.2099,1.0876,0.0369,9.9797
-1.600,11.3523,0.2074,1.0767,0.0365,9.9678
-1.590,11.3156,0.2048,1.0647,0.0361,9.9463
-1.580,11.2678,0.2021,1.0516,0.0356,9.9151
-1.570,11.2089,0.1992,1.0375,0.0351,9.8740
-1.560,11.1388,0.1962,1.0224,0.0346,9.8228
-1.550,11.0574,0.1931,1.0064,0.0341,9.7616
-1.540,10.9647,0.1899,0.9893,0.0335,9.6903
-1.530,10.8608,0.1866,0.9714,0.0329,9.6089
-1.520,10.7457,0.1831,0.9526,0.0323,9.5174
-1.510,10.6196,0.1795,0.9329,0.0316,9.4159
-1.500,10.4827,0.1758,0.9125,0.0309,9.3046
-1.490,10.3351,0.1720,0.8913,0.0302,9.1837
