      0.0000000000      0.0000000000      0.0230584859
      0.1959848382      0.1102541011      0.0276644891
      0.3571656876      0.2525373627      0.0314982883
      0.5000005552      0.3050250680      0.0293583386
      0.6428330776      0.2525388585      0.0315287246
      0.8040134113      0.1102529030      0.0276736297
      1.0000000000      0.0000102995      0.0233477588
