config,state,a_PE,b_PE,a_NE,b_NE,gamma_Si,LAM_PE_pct,LAM_NE_pct,LLI_pct
dqdv포함(w=1),pristine,1.1346770022912,-0.0594216635402116,1,0.00093548282217609,0.27605303435667,0,0,0
dqdv포함(w=1),100,1.10179106160367,-0.0533803033382643,1.05448964105443,2.91089213691151e-05,0.276268903542501,6.85146287077467,-1.15593400164711,6.38728207023594
dqdv포함(w=1),200,1.0873330161854,-0.0498846031054594,1.05668284963803,0.000252721124152434,0.294647806989257,10.7174468337104,1.54881743626432,10.0495417779633
dqdv포함(w=1),300_0009,1.10590374236886,-0.0894790572201674,1.23664106716591,-0.00315395895650345,0.0200003418094641,16.8295838100652,-5.52794096746,19.0138175923118
dqdv제외(방법3),pristine,1.07561423059484,-0.022567972422469,1.01779236088799,0.000427600988158059,0.27605303435667,0,0,0
dqdv제외(방법3),100,1.08517697398194,-0.0410288159469831,1.05877486769218,-0.000291684620718362,0.276268903542501,3.21833767167386,0.20851542339079,4.81655617656042
dqdv제외(방법3),200,1.07340132455727,-0.0390751469235102,1.05780047176706,7.63280096438511e-06,0.294647806989257,7.02164337053462,3.16756614741539,8.44975172179582
dqdv제외(방법3),300_0009,1.1193024243383,-0.0966215867082651,1.22619918314869,-0.00279594951109074,0.0200003418094641,11.1996444473263,-2.80769809022764,16.8660204502989
