config,state,a_PE,b_PE,a_NE,b_NE,sigma_PE,sigma_NE,LAM_PE_pct,LAM_NE_pct,LLI_pct
no_penalty,pristine,1.10701464408123,-0.045401055201999,1.02500245922744,-0.0110560591924579,0.0276565205231931,0.00984663910420855,0,0,0
no_penalty,100,1.0539241780037,0,1,-0.0109781222904985,0.00777009881444011,0.0305829527269474,8.67176839444632,6.41114385674068,4.76582592676334
no_penalty,200,1.10527455300671,-0.0611749349678538,1.02658449703491,-0.00777168805959457,0.015394854362736,0.0210302748697911,6.97641262122379,6.68615766759147,8.63646506682562
no_penalty,300_0009,1.14477373565041,-0.119444986624016,1.31156804380154,0,0.0335181056949723,0.219955510474654,11.7550034183336,-9.1917229616716,18.431788068718
gain_penalty,pristine,1.10701464408123,-0.045401055201999,1.02500245922744,-0.0110560591924579,0.0276565205231931,0.00984663910420855,0,0,0
gain_penalty,100,1.05387106580646,0,1,-0.0109575386614617,0.00781220921312427,0.0305406141269401,8.67637085366638,6.41114385674068,4.77241654183275
gain_penalty,200,1.09697934691605,-0.055338286020248,1.02820177278179,-0.00827085033118398,0.0153309390693981,0.0213576108197774,7.67456479210293,6.53915153756747,8.80665436731203
gain_penalty,300_0009,1.13148220786022,-0.106937198390181,1.13466004714301,0,1.67044716716255e-05,0.3,12.7795821520023,5.53636457609186,18.4941370804783
