config,state,a_PE,b_PE,a_NE,b_NE,gamma_Si,LAM_PE_pct,LAM_NE_pct,LLI_pct,c_cell
gamma_free,pristine,1.07703903514466,-0.0228201795838546,1.00132994951768,0.000308574976630532,0.295127176759318,0,0,0,74.671
gamma_free,100,1.0857615114182,-0.0412578594702202,1.04802373134973,-0.000334669401488798,0.28722854390201,3.29430610999142,-0.402137218990037,4.8969383294837,71.631
gamma_free,200,1.07533718677729,-0.0403909277602901,1.03072413424979,7.08898704848087e-05,0.312617859534907,6.97718038277199,4.09494085472913,8.51272586771031,69.571
gamma_free,300_0009,1.16822897196059,-0.133906716083393,1.08010019813697,-0.00070737892581526,0.23950886273828,7.44064311303516,7.9527878668415,16.194418601614,63.72
gamma_fixed,pristine,1.07561423059484,-0.022567972422469,1.01779236088799,0.000427600988158059,0.27605303435667,0,0,0,74.671
gamma_fixed,100,1.08517697398194,-0.0410288159469831,1.05877486769218,-0.000291684620718362,0.276268903542501,3.21833767167386,0.20851542339079,4.81655617656042,71.631
gamma_fixed,200,1.07340132455727,-0.0390751469235102,1.05780047176706,7.63280096438511e-06,0.294647806989257,7.02164337053462,3.16756614741539,8.44975172179582,69.571
gamma_fixed,300_0009,1.1193024243383,-0.0966215867082651,1.22619918314869,-0.00279594951109074,0.0200003418094641,11.1996444473263,-2.80769809022764,16.8660204502989,63.72
