time_s_exact,electrode,sample_index,coordinate_first_m,coordinate_second_m,native_query_coordinate_first_m,native_query_coordinate_second_m,x_surface_first,x_surface_second,x_surface_difference_second_minus_first,x_particle_average_first,x_particle_average_second,x_particle_average_difference_second_minus_first,Eeq_V_first,Eeq_V_second,Eeq_V_difference_second_minus_first,etaMid_V_first,etaMid_V_second,etaMid_V_difference_second_minus_first,phil_V_first,phil_V_second,phil_V_difference_second_minus_first
1,N,10,0.0000021666666666666665,0.0000021666666666666665,0.0000021666666666666665,0.0000021666666666666665,0.012586047471021053,0.012586047610213626,1.39192573E-10,0.01174626093892945,0.011746260943476087,4.546637E-12,1.358797314549463,1.3587973058224607,-8.7270023E-9,-0.0534343051702133,-0.053434296443572116,8.726641184E-9,-1.3053617845188001,-1.305361784518439,3.611E-13
1,N,11,0.000002383333333333333,0.000002383333333333333,0.000002383333333333333,0.000002383333333333333,0.012586052446766869,0.012586052307877798,-1.38889071E-10,0.011746261101433758,0.011746261096897121,-4.536637E-12,1.3587970025835034,1.358797011291477,8.7079736E-9,-0.05343445981449846,-0.05343446852282385,-8.70832539E-9,-1.305361198274333,-1.305361198273981,3.52E-13
1,N,12,0.0000026,0.0000026,0.0000026,0.0000026,0.01258605743431349,0.012586057572917255,1.38603765E-10,0.01174626126432353,0.011746261268850967,4.527437E-12,1.3587966898776649,1.3587966811875796,-8.6900853E-9,-0.05343467006944835,-0.053434661379723636,8.689724714E-9,-1.3053605561978419,-1.3053605561974813,3.606E-13
1,N,13,0.0000028166666666666667,0.0000028166666666666667,0.0000028166666666666667,0.0000028166666666666667,0.012586063543635562,0.01258606340533492,-1.38300642E-10,0.011746261463855216,0.011746261459337777,-4.517439E-12,1.3587963068395048,1.3587963155105853,8.6710805E-9,-0.05343486634269157,-0.05343487501412403,-8.67143246E-9,-1.3053598582892585,-1.3053598582889065,3.520E-13
1,N,14,0.000003033333333333333,0.000003033333333333333,0.000003033333333333333,0.000003033333333333333,0.012586069667118728,0.012586069805134442,1.38015714E-10,0.011746261663849481,0.011746261668357736,4.508255E-12,1.3587959229134818,1.358795914260266,-8.6532158E-9,-0.05343511807872603,-0.053435109425870486,8.652855544E-9,-1.3053591045485464,-1.305359104548186,3.604E-13
1,N,15,0.0000032499999999999994,0.00000325,0.00000325,0.00000325,0.012586076910033309,0.012586076772320333,-1.37712976E-10,0.011746261900409335,0.011746261895911044,-4.498291E-12,1.3587954688021024,1.3587954774363378,8.6342354E-9,-0.053435355980207655,-0.053435364614795366,-8.634587711E-9,-1.3053582949755593,-1.305358294975207,3.523E-13
1,N,16,0.0000034666666666666664,0.0000034666666666666664,0.0000034666666666666664,0.0000034666666666666664,0.012586084169469401,0.01258608430689782,1.37428419E-10,0.01174626213750887,0.01174626214199798,4.48911E-12,1.3587950136548683,1.3587950050384738,-8.6163945E-9,-0.05343564919676114,-0.05343564058072747,8.61603367E-9,-1.3053574295701778,-1.305357429569817,3.608E-13
1,N,17,0.000003683333333333333,0.000003683333333333333,0.000003683333333333333,0.000003683333333333333,0.012586092545999013,0.01258609240887297,-1.37126043E-10,0.011746262411097929,0.011746262406618786,-4.479143E-12,1.358794488468857,1.358794497066293,8.597436E-9,-0.053435928725691584,-0.05343593732348073,-8.597789146E-9,-1.3053565083321779,-1.3053565083318248,3.531E-13
1,N,18,0.0000039,0.0000039,0.0000039,0.0000039,0.01258610094141073,0.012586101078252584,1.36841854E-10,0.011746262685303764,0.011746262689773761,4.469997E-12,1.3587939620989882,1.3587939535193698,-8.5796184E-9,-0.05343626342212482,-0.053436254842866404,8.579258416E-9,-1.3053555312613574,-1.3053555312609975,3.599E-13
1,N,19,0.0000041166666666666665,0.0000041166666666666665,0.0000041166666666666665,0.0000041166666666666665,0.012586110451584098,0.012586110315044268,-1.36539830E-10,0.011746262995923304,0.011746262991463268,-4.460036E-12,1.3587933658365445,1.358793374397227,8.5606825E-9,-0.05343658457764833,-0.053436593138683985,-8.561035655E-9,-1.305354498357416,-1.3053544983570626,3.534E-13
1,N,20,0.000004333333333333333,0.000004333333333333333,0.000004333333333333333,0.000004333333333333333,0.012586119983000375,0.012586120119256377,1.36256002E-10,0.011746263307236736,0.011746263311687646,4.450910E-12,1.358792768242227,1.3587927596993399,-8.5428871E-9,-0.053436960753253215,-0.05343695221072542,8.542527795E-9,-1.3053534096200679,-1.3053534096197086,3.593E-13
1,N,21,0.00000455,0.00000455,0.00000455,0.00000455,0.012586130626852352,0.012586130490898031,-1.35954321E-10,0.011746263654888262,0.011746263650447297,-4.440965E-12,1.3587921009011656,1.3587921094251378,8.5239722E-9,-0.05343732353444963,-0.053437332058775544,-8.524325914E-9,-1.305352265048938,-1.3053522650485843,3.537E-13
1,N,22,0.000004766666666666666,0.000004766666666666666,0.000004766666666666666,0.000004766666666666666,0.012586141294308297,0.012586141429979119,1.35670822E-10,0.011746264003310832,0.011746264007742653,4.431821E-12,1.3587914320801984,1.3587914235740002,-8.5061982E-9,-0.053437741188449905,-0.05343773268261032,8.505839585E-9,-1.305351064643657,-1.3053510646432984,3.586E-13
1,N,23,0.000004983333333333334,0.000004983333333333334,0.000004983333333333334,0.000004983333333333334,0.012586153071879758,0.012586152936510267,-1.35369491E-10,0.011746264387996077,0.011746264383574153,-4.421924E-12,1.358790693657956,1.3587907021452612,8.4873052E-9,-0.05343814559433957,-0.053438154081999034,-8.487659464E-9,-1.3053498084037753,-1.3053498084034212,3.541E-13
1,N,24,0.0000052,0.0000052,0.0000052,0.0000052,0.012586164875416524,0.01258616501050285,1.35086326E-10,0.011746264773529492,0.01174626477794228,4.412788E-12,1.3587899536077588,1.3587899451382073,-8.4695515E-9,-0.053438604725896566,-0.053438596256703,8.469193566E-9,-1.3053484963288418,-1.3053484963284836,3.582E-13
1,N,25,0.000005416666666666667,0.000005416666666666667,0.000005416666666666667,0.000005416666666666667,0.012586177786754336,0.012586177651969014,-1.34785322E-10,0.011746265195250455,0.011746265190847564,-4.402891E-12,1.3587891441013975,1.3587891525520768,8.4506793E-9,-0.05343905075543898,-0.05343905920647374,-8.45103476E-9,-1.305347128418334,-1.3053471284179785,3.555E-13
1,N,26,0.000005633333333333333,0.000005633333333333334,0.000005633333333333333,0.000005633333333333333,0.012586190726419111,0.012586190860921593,1.34502482E-10,0.011746265617896748,0.011746265622290527,4.393779E-12,1.3587883328190113,1.3587883243860654,-8.4329459E-9,-0.05343955136364853,-0.0534395429310599,8.43258863E-9,-1.3053457046717165,-1.3053457046713592,3.573E-13
1,N,27,0.000005849999999999999,0.000005849999999999999,0.000005849999999999999,0.000005849999999999999,0.012586204771576001,0.012586204637374199,-1.34201802E-10,0.011746266076655618,0.011746266072271737,-4.383881E-12,1.3587874522252252,1.3587874606393195,8.4140943E-9,-0.05344003901574701,-0.0534400474301977,-8.41445069E-9,-1.3053442250883984,-1.305344225088042,3.564E-13
1,N,28,0.000006066666666666666,0.000006066666666666666,0.000006066666666666666,0.000006066666666666666,0.012586218847421865,0.012586218981341142,1.33919277E-10,0.011746266536417001,0.01174626654079179,4.374789E-12,1.358786569707323,1.3587865613109424,-8.3963806E-9,-0.05344058109964367,-0.05344057270361979,8.39602388E-9,-1.3053426896677616,-1.305342689667405,3.566E-13
1,N,29,0.000006283333333333333,0.000006283333333333333,0.000006283333333333333,0.000006283333333333333,0.012586234026456365,0.012586233892837464,-1.33618901E-10,0.011746267032216207,0.011746267027851321,-4.364886E-12,1.3587856180224425,1.3587856263999902,8.3775477E-9,-0.05344111037314336,-0.05344111875104862,-8.37790526E-9,-1.3053410984091458,-1.3053410984087885,3.573E-13
1,N,30,0.0000065,0.0000065,0.0000065,0.0000065,0.01258624923854224,0.01258624937187892,1.3333668E-10,0.01174626752909512,0.011746267533450941,4.355821E-12,1.358784664265329,1.3587846559054755,-8.3598535E-9,-0.053441693931699064,-0.05344168557220108,8.359497984E-9,-1.305339451311851,-1.3053394513114955,3.555E-13
1,N,31,0.000006716666666666666,0.000006716666666666666,0.000006716666666666666,0.000006716666666666666,0.012586265551518582,0.012586265418481981,-1.33036601E-10,0.011746268061937333,0.011746268057591372,-4.345961E-12,1.3587836414853267,1.3587836498263657,8.3410390E-9,-0.053442264825389385,-0.05344227316678696,-8.341397575E-9,-1.3053377483751503,-1.3053377483747919,3.584E-13
1,N,32,0.000006933333333333333,0.000006933333333333333,0.000006933333333333333,0.000006933333333333333,0.012586281899909133,0.012586282032663817,1.32754684E-10,0.011746268595936428,0.011746268600273313,4.336885E-12,1.358782616484948,1.3587826081615841,-8.3233639E-9,-0.05344288985751566,-0.05344288153450605,8.32300961E-9,-1.3053359895982628,-1.3053359895979084,3.544E-13
1,N,33,0.000007149999999999999,0.000007149999999999999,0.000007149999999999999,0.000007149999999999999,0.012586299346897215,0.012586299214442319,-1.32454896E-10,0.011746269165824495,0.011746269161497461,-4.327034E-12,1.3587815226054414,1.358781530910009,8.3045676E-9,-0.05344350237012674,-0.05344351067505326,-8.30492652E-9,-1.305334174980396,-1.3053341749800373,3.587E-13
1,N,34,0.000007366666666666666,0.000007366666666666666,0.000007366666666666666,0.000007366666666666666,0.01258631683166279,0.012586316963836053,1.32173263E-10,0.011746269736946651,0.011746269741264605,4.317954E-12,1.3587804263573868,1.358780418070477,-8.2869098E-9,-0.05344416887467185,-0.05344416058811552,8.28655633E-9,-1.3053323045206897,-1.3053323045203362,3.535E-13
1,N,35,0.0000075833333333333324,0.0000075833333333333324,0.0000075833333333333324,0.0000075833333333333324,0.012586335412738063,0.012586335280864298,-1.31873765E-10,0.011746270343883642,0.011746270339575532,-4.308110E-12,1.3587792613736456,1.3587792696417782,8.2681326E-9,-0.05344482300487763,-0.053444831273370186,-8.268492556E-9,-1.3053303782182868,-1.3053303782179269,3.599E-13
1,N,36,0.0000078,0.0000078,0.0000078,0.0000078,0.012586354033954602,0.012586354165547008,1.31592406E-10,0.011746270952131998,0.01174627095643105,4.299052E-12,1.3587780938731542,1.358778085622662,-8.2504922E-9,-0.05344553098062965,-0.05344552273048975,8.25013990E-9,-1.3053283960722477,-1.3053283960718953,3.524E-13
1,N,37,0.000008016666666666666,0.000008016666666666666,0.000008016666666666666,0.000008016666666666666,0.012586373749198028,0.012586373617904838,-1.31293190E-10,0.01174627159612122,0.011746271591832,-4.28922E-12,1.358776857780102,1.358776866011834,8.231732E-9,-0.05344622672704458,-0.053446234959137806,-8.232093226E-9,-1.3053263580816543,-1.305326358081293,3.613E-13
1,N,38,0.000008233333333333333,0.000008233333333333333,0.000008233333333333333,0.000008233333333333333,0.012586393506947019,0.012586393637959123,1.31012104E-10,0.011746272241499057,0.011746272245779232,4.280175E-12,1.3587756190220643,1.3587756108079558,-8.2141085E-9,-0.053446976172726535,-0.05344696795896975,8.213756785E-9,-1.3053242642454874,-1.3053242642451357,3.517E-13
1,N,39,0.000008449999999999999,0.000008449999999999999,0.000008449999999999999,0.000008449999999999999,0.012586414356445004,0.012586414225731856,-1.30713148E-10,0.011746272922544017,0.01174627291827366,-4.270357E-12,1.3587743118142839,1.3587743200096487,8.1953648E-9,-0.05344771353390576,-0.05344772172963319,-8.19572743E-9,-1.3053221145627691,-1.3053221145624068,3.623E-13
1,N,40,0.000008666666666666666,0.000008666666666666666,0.000008666666666666666,0.000008666666666666666,0.01258643525081341,0.012586435381245736,1.30432326E-10,0.011746273605054883,0.011746273609316212,4.261329E-12,1.3587730017932478,1.3587729936154898,-8.1777580E-9,-0.053448504448177614,-0.05344849627076931,8.177408304E-9,-1.3053199090324024,-1.3053199090320524,3.500E-13
1,N,41,0.000008883333333333332,0.000008883333333333332,0.000008883333333333332,0.000008883333333333332,0.01258645723465775,0.012586457104524114,-1.30133636E-10,0.011746274323159295,0.011746274318907799,-4.251496E-12,1.3587716234649836,1.3587716316240146,8.1590310E-9,-0.05344928342261568,-0.05344929158201017,-8.15939449E-9,-1.3053176476533503,-1.3053176476529869,3.634E-13
1,N,42,0.0000091,0.0000091,0.0000091,0.0000091,0.012586479265737948,0.012586479395591018,1.29853070E-10,0.011746275042806927,0.01174627504704941,4.242483E-12,1.3587702421751575,1.358770234033717,-8.1414405E-9,-0.053450115804071885,-0.05345010766297986,8.141092025E-9,-1.305315330424439,-1.3053153304240905,3.485E-13
1,N,43,0.000009316666666666665,0.000009316666666666665,0.000009316666666666665,0.000009316666666666665,0.01258650238402578,0.012586502254471141,-1.29554639E-10,0.011746275797974718,0.01174627579374204,-4.232678E-12,1.3587687927203194,1.3587688008430485,8.1227291E-9,-0.053450936390201154,-0.05345094451329513,-8.123093976E-9,-1.3053129573445736,-1.3053129573442088,3.648E-13
1,N,44,0.000009533333333333332,0.000009533333333333332,0.000009533333333333332,0.000009533333333333332,0.012586525551915528,0.01258652568118985,1.29274322E-10,0.011746276554763065,0.011746276558986732,4.223667E-12,1.3587673401555738,1.3587673320504192,-8.1051546E-9,-0.05345181023737,-0.05345180213256273,8.10480727E-9,-1.3053105284125044,-1.305310528412157,3.474E-13
1,N,45,0.00000975,0.00000975,0.00000975,0.00000975,0.012586549804749285,0.01258654967577315,-1.28976135E-10,0.01174627734699839,0.011746277342784509,-4.213881E-12,1.3587658195677392,1.358765827654198,8.0864588E-9,-0.053452672433558446,-0.053452680520383655,-8.086825209E-9,-1.3053080436270803,-1.3053080436267142,3.661E-13
1,N,46,0.000009966666666666667,0.000009966666666666667,0.000009966666666666667,0.000009966666666666667,0.012586574109551664,0.012586574238247732,1.28696068E-10,0.011746278140931604,0.011746278145136471,4.204867E-12,1.3587642957216115,1.3587642876527117,-8.0688998E-9,-0.053453587744902054,-0.05345357967634845,8.068553604E-9,-1.3053055029869747,-1.3053055029866285,3.462E-13
1,N,47,0.000010183333333333331,0.000010183333333333333,0.000010183333333333333,0.000010183333333333333,0.01258659949703904,0.012586599368640924,-1.28398116E-10,0.011746278970238788,0.011746278966043714,-4.195074E-12,1.3587627039940287,1.3587627120442474,8.0502187E-9,-0.05345449154945481,-0.05345449960004123,-8.05058642E-9,-1.3053029064909827,-1.3053029064906152,3.675E-13
1,N,48,0.0000104,0.0000104,0.0000104,0.0000104,0.012586624938862432,0.012586625066980725,1.28118293E-10,0.011746279801321253,0.011746279805507336,4.186083E-12,1.3587611088597231,1.3587611008270486,-8.0326745E-9,-0.05345544832336491,-0.053455440291034995,8.032329915E-9,-1.305300254137702,-1.3053002541373573,3.447E-13
1,N,49,0.000010616666666666666,0.000010616666666666666,0.000010616666666666666,0.000010616666666666666,0.012586651461116356,0.012586651333295777,-1.27820579E-10,0.01174628066770484,0.011746280663528534,-4.176306E-12,1.3587594459853118,1.3587594539993204,8.0140086E-9,-0.05345639373452005,-0.05345640174889765,-8.01437760E-9,-1.3052975459258735,-1.3052975459255045,3.690E-13
1,N,50,0.000010833333333333334,0.000010833333333333334,0.000010833333333333334,0.000010833333333333334,0.012586678040074399,0.012586678167615384,1.27540985E-10,0.011746281535941138,0.011746281540108452,4.167314E-12,1.3587577795557038,1.358757771559225,-7.9964788E-9,-0.05345739196932042,-0.05345738397318489,7.99613553E-9,-1.30529478185402,-1.3052947818536766,3.434E-13
1,N,51,0.000011049999999999998,0.00001105,0.00001105,0.00001105,0.01258670569721299,0.012586705569969487,-1.27243503E-10,0.011746282439405885,0.011746282435248336,-4.157549E-12,1.358756045527058,1.3587560535048857,7.9778277E-9,-0.053458378985248745,-0.05345838696344685,-7.978198105E-9,-1.30529196192083,-1.30529196192046,3.7E-13
1,N,52,0.000011266666666666667,0.000011266666666666667,0.000011266666666666667,0.000011266666666666667,0.012586733413424547,0.012586733540388686,1.26964139E-10,0.011746283344800802,0.011746283348949376,4.148574E-12,1.3587543077946953,1.3587542998343836,-7.9603117E-9,-0.05345941867919324,-0.05345941071922322,7.95997002E-9,-1.3052890861247513,-1.3052890861244093,3.420E-13
1,N,53,0.000011483333333333332,0.000011483333333333332,0.000011483333333333332,0.000011483333333333332,0.012586762205571112,0.012586762078904228,-1.26666884E-10,0.011746284285351686,0.011746284281212861,-4.138825E-12,1.3587525026040843,1.3587525105457594,7.9416751E-9,-0.05346044729799804,-0.053460455240044835,-7.942046795E-9,-1.3052861544644203,-1.3052861544640486,3.717E-13
1,N,54,0.000011699999999999998,0.000011699999999999998,0.000011699999999999998,0.000011699999999999998,0.012586791059160258,0.012586791185548014,1.26387756E-10,0.011746285227910191,0.011746285232040058,4.129867E-12,1.3587506935611877,1.358750685637013,-7.9241747E-9,-0.053461528449268325,-0.05346152052543407,7.923834255E-9,-1.3052831669382101,-1.3052831669378697,3.404E-13
1,N,55,0.000011916666666666666,0.000011916666666666666,0.000011916666666666666,0.000011916666666666666,0.01258682098644326,0.012586820860352553,-1.26090707E-10,0.011746286205552382,0.011746286201432265,-4.120117E-12,1.3587488172005568,1.358748825106107,7.9055502E-9,-0.05346259866898273,-0.0534626065749062,-7.90592347E-9,-1.305280123544707,-1.3052801235443336,3.734E-13
1,N,56,0.000012133333333333331,0.000012133333333333331,0.000012133333333333331,0.000012133333333333331,0.012586850977539279,0.012586851103351055,1.25811776E-10,0.011746287185279695,0.011746287189390846,4.111151E-12,1.3587469368390204,1.3587469289509584,-7.8880620E-9,-0.05346372127568766,-0.053463713387964296,7.887723364E-9,-1.3052770242822085,-1.3052770242818696,3.389E-13
1,N,57,0.000012349999999999999,0.000012349999999999999,0.000012349999999999999,0.000012349999999999999,0.012586882040092314,0.012586881914577344,-1.25514970E-10,0.011746288200018546,0.011746288195917136,-4.101410E-12,1.3587449892999939,1.3587449971694467,7.8694528E-9,-0.05346483309427574,-0.05346484096410409,-7.86982835E-9,-1.3052738691492518,-1.3052738691488766,3.752E-13
1,N,58,0.000012566666666666666,0.000012566666666666666,0.000012566666666666666,0.000012566666666666666,0.012586913168829629,0.012586913294065883,1.25236254E-10,0.011746289216920076,0.011746289221012538,4.092462E-12,1.3587430376113898,1.3587430297594114,-7.8519784E-9,-0.05346599715445355,-0.05346598930281243,7.85164112E-9,-1.3052706581440592,-1.3052706581437217,3.375E-13
1,N,59,0.000012783333333333333,0.000012783333333333333,0.000012783333333333333,0.000012783333333333333,0.012586945366791433,0.012586945241851787,-1.24939646E-10,0.011746290268761176,0.011746290264678444,-4.082732E-12,1.3587410188852689,1.3587410267186506,7.8333817E-9,-0.053467150569807886,-0.05346715840356686,-7.833758974E-9,-1.3052673912651185,-1.3052673912647415,3.770E-13
1,N,60,0.000013,0.000013,0.000013,0.000013,0.012586977633309649,0.012586977757970807,1.24661158E-10,0.011746291322842531,0.011746291326916318,4.073787E-12,1.3587389958608445,1.358738988044923,-7.8159215E-9,-0.053468356081421975,-0.0534683482658358,7.815586175E-9,-1.3052640685105776,-1.3052640685102421,3.355E-13
1,N,61,0.000013216666666666667,0.000013216666666666667,0.000013216666666666667,0.000013216666666666667,0.012587010966824084,0.012587010842459348,-1.24364736E-10,0.011746292411791657,0.011746292407727595,-4.064062E-12,1.3587369059386096,1.3587369137359462,7.7973366E-9,-0.05346955109136298,-0.05346955888907834,-7.79771536E-9,-1.3052606898788766,-1.305260689878498,3.786E-13
1,N,62,0.000013433333333333332,0.000013433333333333332,0.000013433333333333332,0.000013433333333333332,0.012587044371267972,0.012587044495354426,1.24086454E-10,0.011746293503058659,0.011746293507113788,4.055129E-12,1.3587348115692877,1.358734803789399,-7.7798887E-9,-0.053470798052300594,-0.05347079027274493,7.779555664E-9,-1.305257255368087,-1.3052572553677537,3.333E-13
1,N,63,0.00001365,0.00001365,0.00001365,0.00001365,0.01258707884048399,0.012587078716693742,-1.23790248E-10,0.011746294629121795,0.011746294625076393,-4.045402E-12,1.3587326504416,1.3587326582029178,7.7613178E-9,-0.053472034654578504,-0.053472042416276455,-7.761697951E-9,-1.3052537649766018,-1.305253764976222,3.798E-13
1,N,64,0.000013866666666666665,0.000013866666666666665,0.000013866666666666665,0.000013866666666666665,0.012587113383003433,0.012587113506515592,1.23512159E-10,0.011746295757580466,0.011746295761616954,4.036488E-12,1.3587304847179835,1.3587304769741015,-7.7438820E-9,-0.053473323062655176,-0.05347331531910471,7.743550466E-9,-1.3052502187024184,-1.3052502187020865,3.319E-13
1,N,65,0.000014083333333333331,0.000014083333333333333,0.000014083333333333333,0.000014083333333333333,0.012587148988075106,0.012587148864858948,-1.23216158E-10,0.011746296920763824,0.011746296916737044,-4.026780E-12,1.3587282523751834,1.358728260100507,7.7253236E-9,-0.0534746012549463,-0.05347460898065193,-7.72570563E-9,-1.305246616543881,-1.3052466165434993,3.817E-13
1,N,66,0.000014299999999999999,0.000014299999999999999,0.000014299999999999999,0.000014299999999999999,0.012587184668825137,0.012587184791763403,1.22938266E-10,0.011746298086420378,0.01174629809043825,4.017872E-12,1.3587260152875522,1.3587260075796517,-7.7079005E-9,-0.05347593110790161,-0.05347592340033103,7.70757058E-9,-1.305242958498912,-1.3052429584985819,3.301E-13
1,N,67,0.000014516666666666666,0.000014516666666666666,0.000014516666666666666,0.000014516666666666666,0.012587221409911633,0.012587221287269183,-1.22642450E-10,0.011746299286730348,0.01174629928272218,-4.008168E-12,1.3587237117196596,1.3587237194090132,7.6893536E-9,-0.05347725088780875,-0.053477258577545816,-7.689737066E-9,-1.3052392445658096,-1.3052392445654264,3.832E-13
1,N,68,0.00001473333333333333,0.000014733333333333332,0.000014733333333333332,0.000014733333333333332,0.012587258229052416,0.012587258351417175,1.22364759E-10,0.011746300489591242,0.011746300493590496,3.999254E-12,1.358721403257972,1.3587213955860287,-7.6719433E-9,-0.053478622183307234,-0.05347861451169145,7.671615784E-9,-1.3052354747424206,-1.3052354747420927,3.279E-13
1,N,69,0.000014950000000000001,0.00001495,0.00001495,0.00001495,0.012587296106318004,0.012587295984248877,-1.22069127E-10,0.011746301727034421,0.011746301723044856,-3.989565E-12,1.358719028454688,1.358719036108096,7.653408E-9,-0.05347998354835948,-0.05347999120215308,-7.65379360E-9,-1.305231649026997,-1.305231649026612,3.85E-13
1,N,70,0.000015166666666666665,0.000015166666666666665,0.000015166666666666665,0.000015166666666666665,0.01258733406401484,0.012587334185806457,1.21791617E-10,0.011746302967106291,0.01174630297108695,3.980659E-12,1.35871664860858,1.3587166409725713,-7.6360087E-9,-0.0534813962839884,-0.05348138864830543,7.63568297E-9,-1.30522776741731,-1.3052277674169839,3.261E-13
1,N,71,0.000015383333333333332,0.000015383333333333332,0.000015383333333333332,0.000015383333333333332,0.012587373077628871,0.012587372956132693,-1.21496178E-10,0.01174630424168948,0.011746304237718504,-3.970976E-12,1.3587142025592869,1.3587142101767722,7.6174853E-9,-0.05348279923164245,-0.053482806849515674,-7.617873224E-9,-1.305223829911566,-1.3052238299111782,3.878E-13
1,N,72,0.0000156,0.0000156,0.0000156,0.0000156,0.012587412174052168,0.012587412295271019,1.21218851E-10,0.01174630551897918,0.01174630552294126,3.96208E-12,1.3587117513180742,1.358711743717976,-7.6000982E-9,-0.053484253404915805,-0.05348424580514144,7.599774365E-9,-1.305219836507458,-1.305219836507134,3.24E-13
1,N,73,0.000015816666666666667,0.000015816666666666667,0.000015816666666666667,0.000015816666666666667,0.012587452324189098,0.012587452203265504,-1.20923594E-10,0.01174630683070939,0.011746306826756996,-3.952394E-12,1.3587092340118336,1.3587092415934199,7.5815863E-9,-0.05348569793255331,-0.05348570551452925,-7.58197594E-9,-1.30521578720315,-1.3052157872027605,3.895E-13
1,N,74,0.00001603333333333333,0.00001603333333333333,0.00001603333333333333,0.00001603333333333333,0.012587492559514399,0.01258749268016085,1.20646451E-10,0.011746308145223983,0.0117463081491675,3.943517E-12,1.3587067113645104,1.3587067038003002,-7.5642102E-9,-0.05348719354090581,-0.053487185977017626,7.563888184E-9,-1.3052116819962585,-1.3052116819959363,3.222E-13
