time_s_exact,electrode,sample_index,coordinate_first_m,coordinate_second_m,native_query_coordinate_first_m,native_query_coordinate_second_m,x_surface_first,x_surface_second,x_surface_difference_second_minus_first,x_particle_average_first,x_particle_average_second,x_particle_average_difference_second_minus_first,Eeq_V_first,Eeq_V_second,Eeq_V_difference_second_minus_first,etaMid_V_first,etaMid_V_second,etaMid_V_difference_second_minus_first,phil_V_first,phil_V_second,phil_V_difference_second_minus_first
0.0012500000000000002,N,0,0.0,0.0,0,0,0.01174542456832043,0.011745424576724199,8.403769E-12,0.01172071327421532,0.011720713274226137,1.0817E-14,1.4115021230643443,1.4115021225374504,-5.268939E-10,-0.0544884646674797,-0.05448846414927844,5.1820126E-10,-1.3570136583968646,-1.357013658388172,8.6926E-12
0.0012500000000000002,N,1,2.1666666666666665E-7,2.1666666666666665E-7,2.1666666666666665E-7,2.1666666666666665E-7,0.011745424526968976,0.011745424518590777,-8.378199E-12,0.011720713274162095,0.011720713274151312,-1.0783E-14,1.4115021256569698,1.4115021261822605,5.252907E-10,-0.05448837017668584,-0.05448837071066426,-5.3397842E-10,-1.3570136306590266,-1.3570136306503389,8.6877E-12
0.0012500000000000002,N,2,4.333333333333333E-7,4.333333333333333E-7,4.333333333333333E-7,4.333333333333333E-7,0.011745424485617524,0.011745424493986398,8.368874E-12,0.011720713274108865,0.011720713274119639,1.0774E-14,1.4115021282495952,1.4115021277248891,-5.247061E-10,-0.05448833167593636,-0.05448833115990981,5.1602655E-10,-1.357013547445819,-1.3570135474371394,8.6796E-12
0.0012500000000000002,N,3,6.5E-7,6.5E-7,6.5E-7,6.5E-7,0.011745424511254187,0.011745424502910906,-8.343281E-12,0.011720713274141863,0.011720713274131125,-1.0738E-14,1.4115021266422452,1.4115021271653465,5.231013E-10,-0.05448834496509525,-0.054488345496879864,-5.31784614E-10,-1.357013408757402,-1.3570134087487187,8.6833E-12
0.0012500000000000002,N,4,8.666666666666666E-7,8.666666666666666E-7,8.666666666666666E-7,8.666666666666666E-7,0.011745424537030324,0.011745424545364352,8.334028E-12,0.011720713274175037,0.011720713274185765,1.0728E-14,1.4115021250261501,1.4115021245036288,-5.225213E-10,-0.0544884142354225,-0.05448841372158464,5.1383786E-10,-1.357013214593746,-1.3570132145850624,8.6836E-12
0.0012500000000000002,N,5,0.0000010833333333333333,0.0000010833333333333333,0.0000010833333333333333,0.0000010833333333333333,0.011745424629655431,0.011745424621346888,-8.308543E-12,0.011720713274294253,0.01172071327428356,-1.0693E-14,1.4115021192188038,1.4115021197397268,5.209230E-10,-0.054488535304502816,-0.054488535834110285,-5.29607469E-10,-1.357012964954761,-1.3570129649460767,8.6843E-12
0.0012500000000000002,N,6,0.0000013,0.0000013,0.0000013,0.0000013,0.011745424722559489,0.011745424730858814,8.299325E-12,0.01172071327441383,0.011720713274424518,1.0688E-14,1.4115021133939676,1.411502112873622,-5.203456E-10,-0.054488712346268064,-0.05448871183460624,5.11661824E-10,-1.3570126598402783,-1.3570126598315946,8.6837E-12
0.0012500000000000002,N,7,0.0000015166666666666664,0.0000015166666666666664,0.0000015166666666666664,0.0000015166666666666664,0.011745424882174452,0.011745424873900543,-8.273909E-12,0.011720713274619281,0.011720713274608628,-1.0653E-14,1.411502103386536,1.411502103905288,5.18752E-10,-0.05448894119585468,-0.05448894172329122,-5.2743654E-10,-1.357012299250058,-1.3570122992413733,8.6847E-12
0.0012500000000000002,N,8,0.0000017333333333333332,0.0000017333333333333332,0.0000017333333333333332,0.0000017333333333333332,0.011745425042207849,0.011745425050472616,8.264767E-12,0.011720713274825262,0.011720713274835903,1.0641E-14,1.41150209335287,1.411502092834691,-5.18179E-10,-0.05448922600994632,-0.054489225500450766,5.09495554E-10,-1.3570118831837803,-1.357011883175097,8.6833E-12
0.0012500000000000002,N,9,0.00000195,0.00000195,0.00000195,0.00000195,0.011745425268815108,0.011745425260575707,-8.239401E-12,0.01172071327511694,0.011720713275106332,-1.0608E-14,1.4115020791452009,1.411502079661789,5.165881E-10,-0.054489562641163225,-0.05448956316643638,-5.25273155E-10,-1.35701141164106,-1.357011411632375,8.685E-12
0.0012500000000000002,N,10,0.0000021666666666666665,0.0000021666666666666665,0.0000021666666666666665,0.0000021666666666666665,0.011745425495980297,0.01174542550421062,8.230323E-12,0.011720713275409333,0.011720713275419924,1.0591E-14,1.4115020649025507,1.4115020643865315,-5.160192E-10,-0.05448995522900324,-0.05448995472166662,5.0733662E-10,-1.357010884621426,-1.3570108846127433,8.6827E-12
0.0012500000000000002,N,11,0.000002383333333333333,0.000002383333333333333,0.000002383333333333333,0.000002383333333333333,0.011745425789583297,0.011745425781378278,-8.205019E-12,0.011720713275787237,0.011720713275776675,-1.0562E-14,1.4115020464944277,1.41150204700886,5.144323E-10,-0.05449039964350777,-0.05449040016662643,-5.2311866E-10,-1.3570103021243491,-1.357010302115663,8.6861E-12
0.0012500000000000002,N,12,0.0000026,0.0000026,0.0000026,0.0000026,0.011745426083883742,0.011745426092079746,8.196004E-12,0.011720713276166042,0.01172071327617659,1.0548E-14,1.4115020280425765,1.411502027528709,-5.138675E-10,-0.054490900007053256,-0.05449089950186825,5.05185006E-10,-1.3570096641492042,-1.3570096641405216,8.6826E-12
0.0012500000000000002,N,13,0.0000028166666666666667,0.0000028166666666666667,0.0000028166666666666667,0.0000028166666666666667,0.011745426444486957,0.011745426436316205,-8.170752E-12,0.011720713276630188,0.01172071327661967,-1.0518E-14,1.4115020054337188,1.4115020059460033,5.122845E-10,-0.05449145220703877,-0.05449145272801048,-5.2097171E-10,-1.35700897069532,-1.3570089706866326,8.6874E-12
0.0012500000000000002,N,14,0.000003033333333333333,0.000003033333333333333,0.000003033333333333333,0.000003033333333333333,0.011745426805927167,0.011745426814088961,8.161794E-12,0.011720713277095413,0.011720713277105915,1.0502E-14,1.411501982772384,1.4115019822606614,-5.117226E-10,-0.05449206034878018,-0.05449205984573924,5.0304094E-10,-1.3570082217619166,-1.3570082217532349,8.6817E-12
0.0012500000000000002,N,15,0.0000032499999999999994,0.00000325,0.00000325,0.00000325,0.011745427233536073,0.011745427225399454,-8.136619E-12,0.011720713277645806,0.011720713277635332,-1.0474E-14,1.4115019559624489,1.4115019564725935,5.101446E-10,-0.0544927203369745,-0.0544927208558077,-5.188332E-10,-1.357007417348182,-1.3570074173394935,8.6885E-12
0.0012500000000000002,N,16,0.0000034666666666666664,0.0000034666666666666664,0.0000034666666666666664,0.0000034666666666666664,0.01174542766212156,0.011745427670249267,8.127707E-12,0.011720713278197454,0.011720713278207912,1.0458E-14,1.4115019290912847,1.4115019285816994,-5.095853E-10,-0.05449343625993719,-0.05449343575903365,5.0090354E-10,-1.3570065574531804,-1.3570065574444987,8.6817E-12
