time_s_exact,electrode,sample_index,coordinate_first_m,coordinate_second_m,native_query_coordinate_first_m,native_query_coordinate_second_m,x_surface_first,x_surface_second,x_surface_difference_second_minus_first,x_particle_average_first,x_particle_average_second,x_particle_average_difference_second_minus_first,Eeq_V_first,Eeq_V_second,Eeq_V_difference_second_minus_first,etaMid_V_first,etaMid_V_second,etaMid_V_difference_second_minus_first,phil_V_first,phil_V_second,phil_V_difference_second_minus_first
5.0,N,15,0.0000032499999999999994,0.00000325,0.00000325,0.00000325,0.01368498043720509,0.013684980257596019,-1.79609071E-10,0.011848905012577054,0.011848904998907436,-1.3669618E-11,1.289897155670438,1.2898971669314465,1.12610085E-8,-0.05195569158619007,-0.05195570284740647,-1.126121640E-8,-1.2379396463641148,-1.237939646363907,2.078E-13
5.0,N,16,0.0000034666666666666664,0.0000034666666666666664,0.0000034666666666666664,0.0000034666666666666664,0.013684989904767023,0.01368499008399817,1.79231147E-10,0.011848905733165117,0.011848905746806129,1.3641012E-11,1.289896562079617,1.2898965508423033,-1.12373137E-8,-0.051955846009548834,-0.05195583477245447,1.1237094364E-8,-1.2379387813256968,-1.2379387813254774,2.194E-13
5.0,N,17,0.000003683333333333333,0.000003683333333333333,0.000003683333333333333,0.000003683333333333333,0.01368500082924036,0.01368500065039943,-1.7884093E-10,0.011848906564635978,0.011848906551024772,-1.3611206E-11,1.2898958771443465,1.2898958883571945,1.12128480E-8,-0.05195596541731895,-0.05195597663037543,-1.121305648E-8,-1.2379378604780638,-1.2379378604778553,2.085E-13
5.0,N,18,0.0000039,0.0000039,0.0000039,0.0000039,0.013685011778339706,0.013685011956802945,1.78463239E-10,0.011848907397981067,0.01184890741156367,1.3582603E-11,1.2898951906650908,1.289895179475923,-1.11891678E-8,-0.05195613961010803,-0.05195612842115915,1.118894888E-8,-1.2379368838210747,-1.2379368838208558,2.189E-13
5.0,N,19,0.0000041166666666666665,0.0000041166666666666665,0.0000041166666666666665,0.0000041166666666666665,0.013685024181285622,0.013685024003212368,-1.78073254E-10,0.011848908341976057,0.01184890832842322,-1.3552837E-11,1.2898944130335424,1.2898944241982595,1.11647171E-8,-0.051956278979866655,-0.05195629014479253,-1.1164925875E-8,-1.2379358513544734,-1.2379358513542646,2.088E-13
5.0,N,20,0.000004333333333333333,0.000004333333333333333,0.000004333333333333333,0.000004333333333333333,0.013685036611936057,0.013685036789631854,1.77695797E-10,0.011848909288079556,0.011848909301603797,1.3524241E-11,1.2898936336649947,1.289893622523943,-1.11410517E-8,-0.051956472942096044,-0.05195646180126223,1.1140833814E-8,-1.2379347630780548,-1.237934763077837,2.178E-13
5.0,N,21,0.00000455,0.00000455,0.00000455,0.00000455,0.01368505049337213,0.013685050316066068,-1.77306062E-10,0.011848910344600361,0.011848910331105878,-1.3494483E-11,1.2898927633360662,1.2898927744526822,1.11166160E-8,-0.05195663227373282,-0.051956643390556945,-1.1116824125E-8,-1.2379336189915031,-1.237933618991295,2.081E-13
5.0,N,22,0.000004766666666666666,0.000004766666666666666,0.000004766666666666666,0.000004766666666666666,0.013685064405591372,0.013685064582520216,1.76928844E-10,0.011848911403464035,0.011848911416929972,1.3465937E-11,1.2898918910771155,1.28989187998415,-1.10929655E-8,-0.05195684600541162,-0.0519568349126629,1.109274872E-8,-1.237932419094545,-1.2379324190943282,2.168E-13
5.0,N,23,0.000004983333333333334,0.000004983333333333334,0.000004983333333333334,0.000004983333333333334,0.013685079765539416,0.01368507958900004,-1.76539376E-10,0.011848912572512754,0.011848912559076592,-1.3436162E-11,1.2898909280494393,1.289890939117986,1.10685467E-8,-0.051957025298813075,-0.05195703636756854,-1.1068755465E-8,-1.2379311633867993,-1.2379311633865906,2.087E-13
5.0,N,24,0.0000052,0.0000052,0.0000052,0.0000052,0.013685095159349446,0.013685095335511847,1.76162401E-10,0.011848913744138679,0.011848913757546339,1.3407660E-11,1.289889962898707,1.2898899518537956,-1.10449114E-8,-0.05195725879995883,-0.051957247755263225,1.1044695605E-8,-1.2379298518679165,-1.2379298518677007,2.158E-13
5.0,N,25,0.000005416666666666667,0.000005416666666666667,0.000005416666666666667,0.000005416666666666667,0.013685111997835713,0.013685111822062506,-1.75773207E-10,0.011848915025717775,0.011848915012339853,-1.3377922E-11,1.2898889071706376,1.2898889181911477,1.10205101E-8,-0.05195745805502172,-0.05195746907574028,-1.102071856E-8,-1.237928484537446,-1.2379284845372376,2.084E-13
5.0,N,26,0.000005633333333333333,0.000005633333333333334,0.000005633333333333333,0.000005633333333333333,0.013685128873262991,0.013685129048659487,1.75396496E-10,0.01184891631010841,0.011848916323457831,1.3349421E-11,1.2898878491264654,1.289887838129574,-1.09968914E-8,-0.051957711325671285,-0.05195770032899416,1.0996677125E-8,-1.2379270613949558,-1.2379270613947415,2.143E-13
5.0,N,27,0.000005849999999999999,0.000005849999999999999,0.000005849999999999999,0.000005849999999999999,0.013685147190318473,0.01368514701531088,-1.75007593E-10,0.011848917704220703,0.011848917690901012,-1.3319691E-11,1.289886700696059,1.289886711668567,1.0972508E-8,-0.051957930542305686,-0.05195794151502242,-1.0972716734E-8,-1.2379255824399198,-1.237925582439711,2.088E-13
5.0,N,28,0.000006066666666666666,0.000006066666666666666,0.000006066666666666666,0.000006066666666666666,0.013685165547394225,0.01368516572202539,1.74631165E-10,0.01184891910137892,0.01184891911467012,1.329120E-11,1.2898855497564887,1.2898855388075814,-1.09489073E-8,-0.05195820358252412,-0.05195819263382906,1.094869506E-8,-1.2379240476718123,-1.2379240476716,2.123E-13
5.0,N,29,0.000006283333333333333,0.000006283333333333333,0.000006283333333333333,0.000006283333333333333,0.01368518534305495,0.013685185168812383,-1.74242567E-10,0.011848920608027556,0.01184892059476604,-1.3261516E-11,1.2898843086214868,1.2898843195460297,1.09245429E-8,-0.05195844276067052,-0.05195845368542207,-1.092475155E-8,-1.2379224570900256,-1.2379224570898169,2.087E-13
5.0,N,30,0.0000065,0.0000065,0.0000065,0.0000065,0.013685205181815482,0.013685205355681912,1.73866430E-10,0.011848922117956526,0.011848922131189597,1.3233071E-11,1.289883064784242,1.289883053883282,-1.0900960E-8,-0.05195873557056596,-0.05195872466981655,1.090074941E-8,-1.237920810693931,-1.2379208106937203,2.107E-13
5.0,N,31,0.000006716666666666666,0.000006716666666666666,0.000006716666666666666,0.000006716666666666666,0.013685226456122903,0.013685226282644737,-1.73478166E-10,0.011848923737145136,0.011848923723941737,-1.3203399E-11,1.2898817309420458,1.289881741818663,1.08766172E-8,-0.05195899471020615,-0.05195900558703248,-1.087682633E-8,-1.2379191084828283,-1.237919108482619,2.093E-13
5.0,N,32,0.000006933333333333333,0.000006933333333333333,0.000006933333333333333,0.000006933333333333333,0.013685247776609991,0.013685247949712336,1.73102345E-10,0.011848925359848486,0.011848925373023431,1.3174945E-11,1.2898803942045076,1.2898803833514534,-1.08530542E-8,-0.05195930728994669,-0.05195929643710051,1.085284618E-8,-1.2379173504559753,-1.237917350455767,2.083E-13
5.0,N,33,0.000007149999999999999,0.000007149999999999999,0.000007149999999999999,0.000007149999999999999,0.013685270529611422,0.013685270356896982,-1.72714440E-10,0.011848927091580985,0.011848927078435679,-1.3145306E-11,1.28987896765215,1.2898789784808837,1.08287337E-8,-0.05195958639111642,-0.05195959722005927,-1.082894285E-8,-1.2379155366125698,-1.2379155366123606,2.092E-13
5.0,N,34,0.000007366666666666666,0.000007366666666666666,0.000007366666666666666,0.000007366666666666666,0.013685293331872747,0.013685293504211712,1.72338965E-10,0.011848928827062705,0.011848928840179584,1.3116879E-11,1.289877538011329,1.289877527206137,-1.0805192E-8,-0.0519599187409463,-0.05195990793595984,1.080498646E-8,-1.2379136669517417,-1.237913666951536,2.057E-13
5.0,N,35,0.0000075833333333333324,0.0000075833333333333324,0.0000075833333333333324,0.0000075833333333333324,0.01368531756362188,0.013685317391670424,-1.71951456E-10,0.011848930671343483,0.011848930658256224,-1.3087259E-11,1.2898760187454443,1.289876029526341,1.07808967E-8,-0.05196021780375637,-0.05196022858486282,-1.078110645E-8,-1.2379117414725749,-1.237911741472365,2.099E-13
5.0,N,36,0.0000078,0.0000078,0.0000078,0.0000078,0.01368534184771156,0.013685342019287903,1.71576343E-10,0.011848932519607962,0.011848932532666825,1.3058863E-11,1.2898744961979471,1.289874485440569,-1.07573781E-8,-0.05196056992401776,-0.05196055916684261,1.075717515E-8,-1.237909760174054,-1.2379097601738511,2.029E-13
5.0,N,37,0.000008016666666666666,0.000008016666666666666,0.000008016666666666666,0.000008016666666666666,0.013685367558269065,0.01368536738707981,-1.71189255E-10,0.011848934476441834,0.011848934463412562,-1.3029272E-11,1.2898728842147313,1.28987289494784,1.07331087E-8,-0.051960888948671125,-0.051960899681990025,-1.0733318900E-8,-1.2379077230551372,-1.237907723054927,2.102E-13
5.0,N,38,0.000008233333333333333,0.000008233333333333333,0.000008233333333333333,0.000008233333333333333,0.013685393324248264,0.013685393495062814,1.70814550E-10,0.011848936437493887,0.011848936450494781,1.3000894E-11,1.2898712687567233,1.2898712580471074,-1.07096159E-8,-0.05196126083982766,-0.051961250130411196,1.0709416464E-8,-1.2379056301146447,-1.2379056301144453,1.994E-13
5.0,N,39,0.000008449999999999999,0.000008449999999999999,0.000008449999999999999,0.000008449999999999999,0.013685420513682505,0.01368542034325457,-1.70427935E-10,0.011848938506886054,0.01184893849391475,-1.2971304E-11,1.2898695640518898,1.2898695747372657,1.06853759E-8,-0.051961599826642724,-0.05196161051223025,-1.0685587526E-8,-1.237903481351393,-1.2379034813511813,2.117E-13
5.0,N,40,0.000008666666666666666,0.000008666666666666666,0.000008666666666666666,0.000008666666666666666,0.013685447761620144,0.013685447931673814,1.70053670E-10,0.011848940580730967,0.011848940593673913,1.2942946E-11,1.28986785567905,1.2898678450171392,-1.06619108E-8,-0.0519619914893068,-0.051961980827591736,1.0661715064E-8,-1.2379012767640158,-1.2379012767638202,1.956E-13
5.0,N,41,0.000008883333333333332,0.000008883333333333332,0.000008883333333333332,0.000008883333333333332,0.013685476430007984,0.013685476260340406,-1.69667578E-10,0.01184894276268711,0.01184894274977371,-1.291340E-11,1.2898660582477797,1.2898660688854835,1.06377038E-8,-0.051962350438744975,-0.0519623610766613,-1.0637916325E-8,-1.2378990163511694,-1.237899016350957,2.124E-13
5.0,N,42,0.0000091,0.0000091,0.0000091,0.0000091,0.01368550515998157,0.013685505329275384,1.69293814E-10,0.011848944949330578,0.011848944962215656,1.2885078E-11,1.289864256955248,1.2898642463409788,-1.06142692E-8,-0.05196276187370885,-0.051962751259630124,1.0614078726E-8,-1.237896700111277,-1.2378967001110865,1.905E-13
5.0,N,43,0.000009316666666666665,0.000009316666666666665,0.000009316666666666665,0.000009316666666666665,0.013685535307409343,0.013685535138501048,-1.68908295E-10,0.011848947243856857,0.011848947231001303,-1.2855554E-11,1.289862366792129,1.2898623773822273,1.05900983E-8,-0.051963140786403184,-0.051963151376715366,-1.0590312182E-8,-1.237894328042813,-1.2378943280425991,2.139E-13
5.0,N,44,0.000009533333333333332,0.000009533333333333332,0.000009533333333333332,0.000009533333333333332,0.013685565519505947,0.013685565688041022,1.68535075E-10,0.011848949543305107,0.011848949556132343,1.2827236E-11,1.2898604725744467,1.289860462007748,-1.05666987E-8,-0.051963571994675384,-0.051963561428162164,1.0566513220E-8,-1.2378919001439606,-1.237891900143775,1.856E-13
5.0,N,45,0.00000975,0.00000975,0.00000975,0.00000975,0.013685597146070549,0.013685596977920347,-1.68150202E-10,0.0118489519504082,0.01184895193761045,-1.279775E-11,1.2898584896734029,1.2898585002159708,1.05425679E-8,-0.05196397087146298,-0.05196398141424696,-1.054278398E-8,-1.2378894164129892,-1.2378894164127732,2.160E-13
5.0,N,46,0.000009966666666666667,0.000009966666666666667,0.000009966666666666667,0.000009966666666666667,0.01368562884038792,0.013685629008165525,1.67777605E-10,0.011848954362667943,0.011848954375437384,1.2769441E-11,1.2898565025244413,1.289856492005234,-1.05192073E-8,-0.05196442185430916,-0.051964411335281735,1.0519027425E-8,-1.2378868768478062,-1.2378868768476263,1.799E-13
5.0,N,47,0.000010183333333333331,0.000010183333333333333,0.000010183333333333333,0.000010183333333333333,0.013685661946198116,0.013685661778804665,-1.67393451E-10,0.011848956882355047,0.011848956869615028,-1.2740019E-11,1.2898544268786536,1.2898544373737755,1.04951219E-8,-0.051964840696273384,-0.051964851191613315,-1.0495339931E-8,-1.2378842814464495,-1.2378842814462316,2.179E-13
5.0,N,48,0.0000104,0.0000104,0.0000104,0.0000104,0.013685695122845998,0.013685695289867537,1.67021539E-10,0.011848959407433534,0.01184895942014529,1.2711756E-11,1.2898523467915324,1.2898523363197283,-1.04718041E-8,-0.051965311455260954,-0.05196530098362939,1.0471631564E-8,-1.2378816302065134,-1.2378816302063407,1.727E-13
5.0,N,49,0.000010616666666666666,0.000010616666666666666,0.000010616666666666666,0.000010616666666666666,0.013685729708023888,0.01368572954138569,-1.66638198E-10,0.011848962039712493,0.011848962027030152,-1.2682341E-11,1.2898501783933451,1.2898501888411147,1.04477696E-8,-0.051965750263771815,-0.05196576071176162,-1.0447989805E-8,-1.2378789231257712,-1.237878923125551,2.202E-13
5.0,N,50,0.000010833333333333334,0.000010833333333333334,0.000010833333333333334,0.000010833333333333334,0.01368576436712551,0.013685764533392573,1.66267063E-10,0.011848964677617584,0.011848964690271685,1.2654101E-11,1.2898480053603378,1.2898479949358377,-1.04245001E-8,-0.05196624080082368,-0.05196623037648829,1.042433539E-8,-1.2378761602014585,-1.2378761602012938,1.647E-13
5.0,N,51,0.000011049999999999998,0.00001105,0.00001105,0.00001105,0.013685800431808266,0.013685800265923635,-1.65884631E-10,0.011848967422496729,0.011848967409872036,-1.2624693E-11,1.2898457442011513,1.2898457546016744,1.04005231E-8,-0.05196669957759048,-0.05196670997833697,-1.040074649E-8,-1.2378733414310485,-1.2378733414308252,2.233E-13
5.0,N,52,0.000011266666666666667,0.000011266666666666667,0.000011266666666666667,0.000011266666666666667,0.013685836573502098,0.013685836739016476,1.65514378E-10,0.011848970173236962,0.011848970185833477,1.2596515E-11,1.2898434782135764,1.2898434678362674,-1.03773090E-8,-0.05196720989504566,-0.05196719951789186,1.037715380E-8,-1.2378704668113663,-1.237870466811211,1.553E-13
5.0,N,53,0.000011483333333333332,0.000011483333333333332,0.000011483333333333332,0.000011483333333333332,0.01368587411784394,0.013685873952710972,-1.65132968E-10,0.011848973030725466,0.011848973018158317,-1.2567149E-11,1.289841124283721,1.2898411346371168,1.03533958E-8,-0.05196768864217027,-0.05196769899579379,-1.035362352E-8,-1.2378675363395453,-1.2378675363393175,2.278E-13
5.0,N,54,0.000011699999999999998,0.000011699999999999998,0.000011699999999999998,0.000011699999999999998,0.013685911742285712,0.013685911907049425,1.64763713E-10,0.01184897589430998,0.01184897590684898,1.253900E-11,1.2898387653318146,1.2898387550015702,-1.03302444E-8,-0.05196821874284785,-0.051968208412748185,1.0330099665E-8,-1.2378645500119387,-1.237864550011794,1.447E-13
5.0,N,55,0.000011916666666666666,0.000011916666666666666,0.000011916666666666666,0.000011916666666666666,0.013685950766460182,0.01368595060207672,-1.64383462E-10,0.011848978864417693,0.011848978851908012,-1.2509681E-11,1.2898363186204103,1.2898363289268138,1.03064035E-8,-0.05196871746289178,-0.051968727769527545,-1.0306635765E-8,-1.2378615078252937,-1.2378615078250614,2.323E-13
5.0,N,56,0.000012133333333333331,0.000012133333333333331,0.000012133333333333331,0.000012133333333333331,0.013685989873825187,0.013685990037840509,1.64015322E-10,0.011848981840856438,0.011848981853338018,1.2481580E-11,1.2898338666931817,1.2898338564098593,-1.02833224E-8,-0.05196926735016816,-0.05196925706697808,1.028319008E-8,-1.2378584097754257,-1.2378584097752934,1.323E-13
5.0,N,57,0.000012349999999999999,0.000012349999999999999,0.000012349999999999999,0.000012349999999999999,0.013686030378027778,0.01368603021439138,-1.63636398E-10,0.011848984923594054,0.011848984911141733,-1.2452321E-11,1.289831327187971,1.2898313374475356,1.02595646E-8,-0.05196978604622049,-0.0519697963060235,-1.025980301E-8,-1.2378552558586406,-1.2378552558584022,2.384E-13
5.0,N,58,0.000012566666666666666,0.000012566666666666666,0.000012566666666666666,0.000012566666666666666,0.013686070968513523,0.013686071131783049,1.63269526E-10,0.011848988012897774,0.01184898802532201,1.2424236E-11,1.2898287822730372,1.2898287720364745,-1.02365627E-8,-0.05197035572411601,-0.05197034548767143,1.023644458E-8,-1.2378520460701385,-1.2378520460700202,1.183E-13
5.0,N,59,0.000012783333333333333,0.000012783333333333333,0.000012783333333333333,0.000012783333333333333,0.013686112952964683,0.013686112790072594,-1.62892089E-10,0.011848991208276864,0.01184899119588183,-1.2395034E-11,1.2898261499601988,1.2898261601730974,1.02128986E-8,-0.051970894399875345,-0.05197090461301945,-1.0213144105E-8,-1.2378487804057245,-1.2378487804054792,2.453E-13
5.0,N,60,0.000013,0.000013,0.000013,0.000013,0.013686155026793967,0.013686155189320636,1.62526669E-10,0.011848994410457283,0.01184899442282429,1.2367007E-11,1.289823512043591,1.2898235018536033,-1.01899877E-8,-0.05197148387314754,-0.051971473683261715,1.0189885825E-8,-1.237845458859894,-1.237845458859792,1.02E-13
5.0,N,61,0.000013216666666666667,0.000013216666666666667,0.000013216666666666667,0.000013216666666666667,0.013686198491742543,0.013686198329591627,-1.62150916E-10,0.011848997718490444,0.011848997706152603,-1.2337841E-11,1.2898207869075229,1.289820797073952,1.01664291E-8,-0.051972042533011464,-0.05197205269969518,-1.0166683716E-8,-1.2378420814278843,-1.2378420814276296,2.547E-13
5.0,N,62,0.000013433333333333332,0.000013433333333333332,0.000013433333333333332,0.000013433333333333332,0.013686242049166922,0.013686242210954061,1.61787139E-10,0.011849001033560276,0.011849001045870172,1.2309896E-11,1.2898180559734693,1.289818045829848,-1.01436213E-8,-0.051972651807263404,-0.051972641663725616,1.0143537788E-8,-1.2378386481033834,-1.2378386481033,8.34E-14
5.0,N,63,0.00001365,0.00001365,0.00001365,0.00001365,0.013686286994894077,0.013686286833480787,-1.61413290E-10,0.011849004454261241,0.011849004441980475,-1.2280766E-11,1.2898152379965433,1.289815248116725,1.01201817E-8,-0.05197323045643043,-0.05197324057687713,-1.012044670E-8,-1.237835158880985,-1.2378351588807202,2.648E-13
5.0,N,64,0.000013866666666666665,0.000013866666666666665,0.000013866666666666665,0.000013866666666666665,0.013686332036197875,0.013686332197249261,1.61051386E-10,0.011849007882234312,0.011849007894487206,1.2252894E-11,1.2898124140272174,1.289812403929726,-1.00974914E-8,-0.051973859538228195,-0.051973849440798636,1.0097429559E-8,-1.2378316137534555,-1.2378316137533938,6.17E-14
5.0,N,65,0.000014083333333333331,0.000014083333333333333,0.000014083333333333333,0.000014083333333333333,0.013686378463021584,0.01368637830234189,-1.60679694E-10,0.011849011415618081,0.01184901140339423,-1.2223851E-11,1.2898095031894972,1.2898095132636846,1.00741874E-8,-0.0519744581828081,-0.051974468257272255,-1.0074464155E-8,-1.2378280127146573,-1.2378280127143806,2.767E-13
5.0,N,66,0.000014299999999999999,0.000014299999999999999,0.000014299999999999999,0.000014299999999999999,0.013686424988526437,0.013686425148846344,1.60319907E-10,0.011849014956509555,0.01184901496870559,1.2196035E-11,1.2898065861647334,1.289806576113104,-1.00516294E-8,-0.0519751070798149,-0.05197509702822245,1.005159245E-8,-1.237824355756306,-1.2378243557562687,3.73E-14
5.0,N,67,0.000014516666666666666,0.000014516666666666666,0.000014516666666666666,0.000014516666666666666,0.013686472896806575,0.013686472736855916,-1.59950659E-10,0.011849018602592522,0.011849018590425435,-1.2167087E-11,1.289803582443656,1.2898035924721347,1.00284787E-8,-0.05197572572695419,-0.051975735755724894,-1.0028770704E-8,-1.237820642871434,-1.2378206428711422,2.918E-13
5.0,N,68,0.00001473333333333333,0.000014733333333333332,0.000014733333333333332,0.000014733333333333332,0.01368652090687661,0.013686521066469897,1.59593287E-10,0.011849022256418918,0.011849022268558251,1.2139333E-11,1.2898005723406243,1.2898005623345519,-1.00060724E-8,-0.05197639444807933,-0.05197638444201602,1.000606331E-8,-1.237816874050558,-1.2378168740505489,9.1E-15
5.0,N,69,0.000014950000000000001,0.00001495,0.00001495,0.00001495,0.013686570297020752,0.01368657013779396,-1.59226792E-10,0.01184902601521908,0.011849026003108625,-1.2110455E-11,1.2897974757106356,1.2897974856937298,9.9830942E-9,-0.051977033106100246,-0.05197704308950435,-9.983404104E-9,-1.2378130492857735,-1.2378130492854638,3.097E-13
5.0,N,70,0.000015166666666666665,0.000015166666666666665,0.000015166666666666665,0.000015166666666666665,0.013686619792068477,0.013686619950940632,1.58872155E-10,0.011849029781998624,0.011849029794081424,1.2082800E-11,1.289794372503473,1.2897943625426136,-9.9608594E-9,-0.05197772166166148,-0.05197771170077914,9.96088234E-9,-1.23780916856623,-1.2378091685662527,-2.27E-14
5.0,N,71,0.000015383333333333332,0.000015383333333333332,0.000015383333333333332,0.000015383333333333332,0.013686670664538469,0.013686670506029692,-1.58508777E-10,0.011849033653535788,0.01184903364148176,-1.2054028E-11,1.2897911829356168,1.2897911928736934,9.9380766E-9,-0.051978380340215624,-0.05197839027862372,-9.938408096E-9,-1.2378052318829633,-1.237805231882632,3.313E-13
5.0,N,72,0.0000156,0.0000156,0.0000156,0.0000156,0.013686721645031442,0.013686721803188685,1.58157243E-10,0.011849037533288458,0.011849037545314932,1.2026474E-11,1.2897879865950086,1.2897879766789722,-9.9160364E-9,-0.05197908874212165,-0.051979078826025704,9.916095946E-9,-1.2378012392235676,-1.2378012392236268,-5.92E-14
5.0,N,73,0.000015816666666666667,0.000015816666666666667,0.000015816666666666667,0.000015816666666666667,0.01368677400035083,0.01368677384255344,-1.5779739E-10,0.011849041517584443,0.011849041505586608,-1.1997835E-11,1.28978470405646,1.2897847139499343,9.8934743E-9,-0.05197976745235988,-0.051979777346190525,-9.893830645E-9,-1.2377971905778826,-1.2377971905775265,3.561E-13
