time_s,V_V,delta_Eeq_V,delta_etaMid_V,delta_phiL_V,Li_total_mol_m2,identity_residual_V,Eeq_surface_residual_N_V,reaction_input_surface_residual_N_x,eta_minus_etaMid_N_V,boundary_N_phis_V,boundary_N_phil_V,boundary_N_Eeq_V,boundary_N_etamid_V,boundary_N_x_surface,boundary_N_x_particle_average,Eeq_surface_residual_P_V,reaction_input_surface_residual_P_x,eta_minus_etaMid_P_V,boundary_P_phis_V,boundary_P_phil_V,boundary_P_Eeq_V,boundary_P_etamid_V,boundary_P_x_surface,boundary_P_x_particle_average
0.0,2.230611589013167,2.1653333621388813,0.06271451925257754,0.0025637076217083,1.236902963915189090,-1.4E-16,0E-16,0E-13,0E-17,0.0,-1.3585419293757937,1.4130534126086267,-0.05451148323283306,0.011720682053237088,0.011720681490508403,0E-15,0E-11,0E-17,2.230611589013167,-1.3559782217540854,3.578386774747508,0.00820303601974448,0.9240638860887889,0.9240638866942696
0.00001002,2.230628982801419,2.1653510516079945,0.06271421818288814,0.0025637130105362,1.236902963915189342,1.6E-16,0E-16,0E-12,0E-17,0.0,-1.3585246502206412,1.4130358774424248,-0.05451122722178359,0.011720961732885445,0.011720681744716356,0E-16,0E-10,0E-17,2.230628982801419,-1.355960937210105,3.5783869290504193,0.00820299096110455,0.9240635985230837,0.9240638864207313
0.00002002,2.230646252632622,2.1653686131634018,0.062713921067224510,0.0025637184019958,1.236902963915190526,-1.10E-16,0E-16,0E-12,0E-18,0.0,-1.358507489587719,1.4130184625273112,-0.054510972939592284,0.011721239494571815,0.011720681998925698,0E-15,0E-11,0E-18,2.230646252632622,-1.3559437711857232,3.578387075690713,0.008202948127632226,0.9240633252377708,0.9240638861471938
0.00004002,2.230680507948725,2.1654034433697475,0.062713335394723791,0.0025637291842535,1.236902963915190782,2.09E-16,0E-16,0E-12,0E-17,0.0,-1.3584734412059132,1.4129839094495085,-0.05451046824359529,0.011721790603842075,0.011720682507347542,0E-15,0E-11,0E-18,2.230680507948725,-1.3559097120216597,3.578387352819256,0.008202867151128501,0.9240628087688061,0.9240638856001218
0.00007001,2.2307310069469355,2.1654547797598595,0.06271248186035727,0.0025637453267186,1.23690296391519099,1.3E-16,0E-16,0E-13,0E-16,0.0,-1.3584232210530984,1.4129329443259275,-0.0545097232728291,0.011722603479390407,0.011720683269735875,0E-15,0E-9,0E-17,2.2307310069469355,-1.3558594757263798,3.578387724085787,0.00820275858752817,0.9240621168601377,0.9240638847797934
0.00010,2.230780484996105,2.1655050680572939,0.062711655531186407,0.0025637614076249,1.236902963915189325,-2.07E-16,0E-16,0E-13,0E-17,0.0,-1.3583739894964995,1.4128829817896131,-0.05450899229311368,0.011723400364029326,0.011720684032135862,0E-15,0E-9,0E-18,2.230780484996105,-1.3558102280888746,3.578388049846907,0.008202663238072727,0.9240615097573605,0.9240638839594714
0.00015000000000000001,2.230860781275788,2.1655866630109486,0.062710330281432694,0.0025637879834066,1.236902963915190060,1.06E-16,0E-16,0E-13,0E-17,0.0,-1.3582940498930818,1.4128018537886544,-0.05450780389557264,0.011724694326716566,0.011720685303251778,0E-15,0E-9,0E-18,2.230860781275788,-1.3557302619096752,3.578388516799603,0.008202526385860054,0.9240606395237371,0.9240638825918259
0.00020,2.2309384409054527,2.165665563184647,0.062709063519413411,0.0025638142013922,1.236902963915190581,8.9E-17,0E-15,0E-13,0E-18,0.0,-1.3582166930614328,1.412723345146491,-0.054506652085058116,0.01172594651156501,0.011720686574398901,0E-15,0E-10,0E-18,2.2309384409054527,-1.3556528788600406,3.578388908331138,0.008202411434355295,0.9240599098483153,0.9240638812241948
0.0002999999999999999,2.2310865393612374,2.1658160037276264,0.062706670311465818,0.0025638653221454,1.236902963915190264,-2.18E-16,0E-16,0E-13,0E-17,0.0,-1.358069102953017,1.4125735524777923,-0.05450444952477529,0.011728335651218735,0.011720689116781634,0E-16,0E-11,0E-18,2.2310865393612374,-1.3555052376308716,3.5783895562054187,0.008202220786690528,0.9240587024412557,0.9240638784889665
0.0003999999999999998,2.231225642001546,2.1659572860063548,0.06270444136764697,0.0025639146275442,1.236902963915189652,3E-17,0E-16,0E-13,0E-16,0.0,-1.3579304142331194,1.4124327875661757,-0.0545023733330563,0.01173058080136605,0.011720691659277348,0E-16,0E-10,0E-17,2.231225642001546,-1.3553664996055752,3.5783900735725305,0.00820206803459067,0.9240577382531086,0.9240638757537781
0.00050,2.2313565894866887,2.1660902768473560,0.062702350533336837,0.0025639621059962,1.236902963915190476,-3.37E-16,0E-16,0E-13,0E-18,0.0,-1.357799822638002,1.4123002348912552,-0.054500412253253305,0.011732694969266327,0.011720694201879246,0E-16,0E-10,0E-18,2.2313565894866887,-1.3552358605320058,3.5783905117386112,0.008201938280083532,0.924056921667492,0.9240638730186226
