time_s_exact,electrode,sample_index,coordinate_first_m,coordinate_second_m,native_query_coordinate_first_m,native_query_coordinate_second_m,x_surface_first,x_surface_second,x_surface_difference_second_minus_first,x_particle_average_first,x_particle_average_second,x_particle_average_difference_second_minus_first,Eeq_V_first,Eeq_V_second,Eeq_V_difference_second_minus_first,etaMid_V_first,etaMid_V_second,etaMid_V_difference_second_minus_first,phil_V_first,phil_V_second,phil_V_difference_second_minus_first
0.001,N,10,0.0000021666666666666665,0.0000021666666666666665,0.0000021666666666666665,0.0000021666666666666665,0.011741686711628061,0.011741686718641921,7.013860E-12,0.011720706917234655,0.011720706917243159,8.504E-15,1.4117364766854439,1.4117364762456937,-4.397502E-10,-0.054493499114513844,-0.05449349868317821,4.31335634E-10,-1.3572417525170173,-1.3572417525086027,8.4146E-12
0.001,N,11,0.000002383333333333333,0.000002383333333333333,0.000002383333333333333,0.000002383333333333333,0.011741686961843413,0.0117416869548505,-6.992913E-12,0.01172070691753798,0.011720706917529503,-8.477E-15,1.4117364609976104,1.4117364614360473,4.384369E-10,-0.054493946208632904,-0.05449394665548746,-4.46854556E-10,-1.3572411700602396,-1.3572411700518219,8.4177E-12
0.001,N,12,0.0000026,0.0000026,0.0000026,0.0000026,0.01174168721265315,0.011741687219637755,6.984605E-12,0.01172070691784202,0.01172070691785049,8.47E-15,1.4117364452725105,1.4117364448345946,-4.379159E-10,-0.0544944492543975,-0.054494448824895736,4.29501764E-10,-1.3572405321292154,-1.3572405321208012,8.4142E-12
0.001,N,13,0.0000028166666666666667,0.0000028166666666666667,0.0000028166666666666667,0.0000028166666666666667,0.011741687519968435,0.011741687513004714,-6.963721E-12,0.01172070691821456,0.01172070691820612,-8.44E-15,1.4117364260046639,1.4117364264412704,4.366065E-10,-0.0544950047470083,-0.054495005192033874,-4.45025574E-10,-1.3572398387232694,-1.3572398387148503,8.4191E-12
0.001,N,14,0.000003033333333333333,0.000003033333333333333,0.000003033333333333333,0.000003033333333333333,0.011741687827997036,0.011741687834952495,6.955459E-12,0.011720706918587969,0.011720706918596398,8.429E-15,1.4117364066920939,1.4117364062560054,-4.360885E-10,-0.054495616185280094,-0.054495615757604865,4.27675229E-10,-1.3572390898416176,-1.3572390898332043,8.4133E-12
0.001,N,15,0.0000032499999999999994,0.00000325,0.00000325,0.00000325,0.011741688192416966,0.01174168818548233,-6.934636E-12,0.011720706919029733,0.011720706919021323,-8.410E-15,1.4117363838439387,1.4117363842787218,4.347831E-10,-0.05449628007917484,-0.05449628052237854,-4.4320370E-10,-1.3572382854834442,-1.3572382854750236,8.4206E-12
0.001,N,16,0.0000034666666666666664,0.0000034666666666666664,0.0000034666666666666664,0.0000034666666666666664,0.01174168855766917,0.011741688564595587,6.926417E-12,0.011720706919472508,0.011720706919480902,8.394E-15,1.4117363609436018,1.4117363605093343,-4.342675E-10,-0.05449699991304646,-0.05449699948719178,4.2585468E-10,-1.3572374256478068,-1.357237425639394,8.4128E-12
0.001,N,17,0.000003683333333333333,0.000003683333333333333,0.000003683333333333333,0.000003683333333333333,0.011741688979199326,0.011741688972293695,-6.905631E-12,0.011720706919983503,0.011720706919975132,-8.371E-15,1.4117363345147882,1.4117363349477527,4.329645E-10,-0.05449777221156582,-0.0544977726529523,-4.4138648E-10,-1.357236510333749,-1.3572365103253272,8.4218E-12
0.001,N,18,0.0000039,0.0000039,0.0000039,0.0000039,0.011741689401680744,0.011741689408578223,6.897479E-12,0.011720706920495656,0.011720706920504018,8.362E-15,1.4117363080263328,1.4117363075938791,-4.324537E-10,-0.05449860044467725,-0.05449860002063511,4.2404214E-10,-1.3572355395401714,-1.3572355395317597,8.4117E-12
0.001,N,19,0.0000041166666666666665,0.0000041166666666666665,0.0000041166666666666665,0.0000041166666666666665,0.011741689880327592,0.011741689873450846,-6.876746E-12,0.011720706921075894,0.011720706921067556,-8.338E-15,1.4117362780164553,1.4117362784476088,4.311535E-10,-0.054499481151707,-0.05449948159128426,-4.3957726E-10,-1.3572345132659775,-1.3572345132575538,8.4237E-12
0.001,N,20,0.000004333333333333333,0.000004333333333333333,0.000004333333333333333,0.000004333333333333333,0.01174169036004473,0.011741690366913362,6.868632E-12,0.011720706921657432,0.011720706921665758,8.326E-15,1.4117362479394733,1.4117362475088286,-4.306447E-10,-0.054500417788243105,-0.054500417366009524,4.22233581E-10,-1.3572334315099086,-1.3572334315014976,8.4110E-12
0.001,N,21,0.00000455,0.00000455,0.00000455,0.00000455,0.01174169089581559,0.01174169088896764,-6.84795E-12,0.011720706922306916,0.011720706922298613,-8.303E-15,1.4117362143480727,1.4117362147774208,4.293481E-10,-0.054501406908218586,-0.05450140734599196,-4.37773374E-10,-1.3572322942707291,-1.357232294262304,8.4251E-12
0.001,N,22,0.000004766666666666666,0.000004766666666666666,0.000004766666666666666,0.000004766666666666666,0.011741691432775814,0.011741691439615709,6.839895E-12,0.011720706922957846,0.011720706922966135,8.289E-15,1.4117361806821025,1.4117361802532593,-4.288432E-10,-0.05450245195291292,-0.05450245153247946,4.2043346E-10,-1.3572311015470218,-1.357231101538612,8.4098E-12
0.001,N,23,0.000004983333333333334,0.000004983333333333334,0.000004983333333333334,0.000004983333333333334,0.011741692025678905,0.011741692018859658,-6.819247E-12,0.011720706923676591,0.011720706923668323,-8.268E-15,1.4117361435086637,1.4117361439362122,4.275485E-10,-0.054503549490814374,-0.054503549926790074,-4.35975700E-10,-1.3572298533374119,-1.3572298533289848,8.4271E-12
0.001,N,24,0.0000052,0.0000052,0.0000052,0.0000052,0.011741692619890484,0.01174169262670172,6.811236E-12,0.01172070692439692,0.011720706924405177,8.257E-15,1.4117361062531864,1.4117361058261402,-4.270462E-10,-0.05450470294894516,-0.054504702530308036,4.18637124E-10,-1.357228549640322,-1.357228549631913,8.409E-12
0.001,N,25,0.000005416666666666667,0.000005416666666666667,0.000005416666666666667,0.000005416666666666667,0.01174169326993488,0.011741693263144233,-6.790647E-12,0.011720706925184935,0.011720706925176702,-8.233E-15,1.411736065497141,1.4117360659228961,4.257551E-10,-0.05450590891030149,-0.05450590934448596,-4.3418447E-10,-1.3572271904542403,-1.3572271904458113,8.4290E-12
0.001,N,26,0.000005633333333333333,0.000005633333333333334,0.000005633333333333333,0.000005633333333333333,0.011741693921406945,0.011741693928189627,6.782682E-12,0.01172070692597468,0.0117207069259829,8.22E-15,1.4117360246515838,1.411736024226328,-4.252558E-10,-0.05450717078769585,-0.054507170370847735,4.16848115E-10,-1.357225775777427,-1.3572257757690194,8.4076E-12
0.001,N,27,0.000005849999999999999,0.000005849999999999999,0.000005849999999999999,0.000005849999999999999,0.011741694628602608,0.011741694621840467,-6.762141E-12,0.011720706926831975,0.011720706926823778,-8.197E-15,1.4117359803123066,1.4117359807362748,4.239682E-10,-0.054508485178581534,-0.054508485610982316,-4.32400782E-10,-1.3572243056082358,-1.3572243055998034,8.4324E-12
0.001,N,28,0.000006066666666666666,0.000006066666666666666,0.000006066666666666666,0.000006066666666666666,0.011741695337345183,0.011741695344099412,6.754229E-12,0.011720706927691145,0.011720706927699335,8.190E-15,1.4117359358760422,1.4117359354525698,-4.234724E-10,-0.05450985548161391,-0.05450985506654793,4.1506598E-10,-1.3572227799447616,-1.3572227799363552,8.4064E-12
0.001,N,29,0.000006283333333333333,0.000006283333333333333,0.000006283333333333333,0.000006283333333333333,0.011741696101702956,0.011741696094969225,-6.733731E-12,0.011720706928617741,0.011720706928609572,-8.169E-15,1.4117358879528532,1.4117358883750402,4.221870E-10,-0.054511278308651656,-0.054511278739273195,-4.30621539E-10,-1.357221198785225,-1.3572211987767906,8.4344E-12
0.001,N,30,0.0000065,0.0000065,0.0000065,0.0000065,0.01174169686772695,0.011741696874452796,6.725846E-12,0.011720706929546352,0.011720706929554504,8.152E-15,1.411735839925197,1.4117358395035045,-4.216925E-10,-0.054512757044240745,-0.05451275663095312,4.13287625E-10,-1.3572195621275565,-1.3572195621191514,8.4051E-12
0.001,N,31,0.000006716666666666666,0.000006716666666666666,0.000006716666666666666,0.000006716666666666666,0.011741697689258526,0.01174169768255312,-6.705406E-12,0.011720706930542245,0.011720706930534116,-8.129E-15,1.4117357884173636,1.4117357888377744,4.204108E-10,-0.054514288314602366,-0.054514288743450656,-4.28848290E-10,-1.3572178699698427,-1.3572178699614055,8.4372E-12
0.001,N,32,0.000006933333333333333,0.000006933333333333333,0.000006933333333333333,0.000006933333333333333,0.011741698512575706,0.011741698519273298,6.697592E-12,0.011720706931540311,0.011720706931548431,8.120E-15,1.4117357367975776,1.4117357363776564,-4.199212E-10,-0.05451587549021686,-0.05451587507869893,4.1151793E-10,-1.3572161223098487,-1.3572161223014454,8.4033E-12
0.001,N,33,0.000007149999999999999,0.000007149999999999999,0.000007149999999999999,0.000007149999999999999,0.011741699391293693,0.01174169938461653,-6.677163E-12,0.011720706932605537,0.011720706932597441,-8.096E-15,1.411735681704309,1.4117356821229494,4.186404E-10,-0.054517515211618406,-0.05451751563869922,-4.27080814E-10,-1.357214319145529,-1.3572143191370891,8.4399E-12
0.001,N,34,0.000007366666666666666,0.000007366666666666666,0.000007366666666666666,0.000007366666666666666,0.011741700271916749,0.011741700278586151,6.669402E-12,0.011720706933673075,0.011720706933681152,8.077E-15,1.4117356264915981,1.4117356260734444,-4.181537E-10,-0.05451921083527189,-0.05451921042551966,4.0975223E-10,-1.357212460474482,-1.3572124604660802,8.4018E-12
0.001,N,35,0.0000075833333333333324,0.0000075833333333333324,0.0000075833333333333324,0.0000075833333333333324,0.01174170120783461,0.011741701201185588,-6.649022E-12,0.011720706934807637,0.011720706934799575,-8.062E-15,1.4117355678120502,1.4117355682289263,4.168761E-10,-0.05452095901597853,-0.05452095944129831,-4.2531978E-10,-1.3572105462945312,-1.3572105462860877,8.4435E-12
0.001,N,36,0.0000078,0.0000078,0.0000078,0.0000078,0.011741702145777081,0.011741702152418394,6.641313E-12,0.01172070693594465,0.011720706935952705,8.055E-15,1.411735509005565,1.4117355085891727,-4.163923E-10,-0.054522763096233495,-0.05452276268824097,4.07992525E-10,-1.3572085766031052,-1.3572085765947053,8.3999E-12
0.001,N,37,0.000008016666666666666,0.000008016666666666666,0.000008016666666666666,0.000008016666666666666,0.011741703138909168,0.01174170313228819,-6.620978E-12,0.011720706937148578,0.011720706937140555,-8.023E-15,1.4117354467388386,1.4117354471539563,4.151177E-10,-0.054524619745058844,-0.05452462016862314,-4.23564296E-10,-1.3572065513978995,-1.3572065513894531,8.4464E-12
0.001,N,38,0.000008233333333333333,0.000008233333333333333,0.000008233333333333333,0.000008233333333333333,0.011741704134185503,0.011741704140798788,6.613285E-12,0.011720706938355103,0.011720706938363114,8.011E-15,1.4117353843376732,1.4117353839230378,-4.146354E-10,-0.05452653229102311,-0.05452653188478607,4.0623704E-10,-1.3572044706761732,-1.3572044706677748,8.3984E-12
0.001,N,39,0.000008449999999999999,0.000008449999999999999,0.000008449999999999999,0.000008449999999999999,0.011741705184547029,0.011741705177954032,-6.592997E-12,0.0117207069396284,0.011720706939620405,-7.995E-15,1.4117353184828139,1.4117353188961772,4.133633E-10,-0.05452849741732835,-0.05452849783914204,-4.2181369E-10,-1.357202334435492,-1.357202334427042,8.450E-12
0.001,N,40,0.000008666666666666666,0.000008666666666666666,0.000008666666666666666,0.000008666666666666666,0.011741706237172534,0.0117417062437579,6.585366E-12,0.011720706940904446,0.01172070694091243,7.984E-15,1.4117352524860087,1.4117352520731241,-4.128846E-10,-0.05453051843865997,-0.05453051803417153,4.0448844E-10,-1.3572001426729456,-1.3572001426645492,8.3964E-12
0.001,N,41,0.000008883333333333332,0.000008883333333333332,0.000008883333333333332,0.000008883333333333332,0.011741707344779606,0.011741707338214488,-6.565118E-12,0.01172070694224714,0.011720706942239187,-7.953E-15,1.4117351830420068,1.4117351834536223,4.116155E-10,-0.05453259205235317,-0.0545325924724227,-4.2006953E-10,-1.3571978953859714,-1.3571978953775177,8.4537E-12
0.001,N,42,0.0000091,0.0000091,0.0000091,0.0000091,0.011741708454770489,0.011741708461328017,6.557528E-12,0.011720706943592727,0.011720706943600676,7.949E-15,1.411735113448546,1.4117351130374065,-4.111395E-10,-0.05453472155925665,-0.054534721156511035,4.02745615E-10,-1.3571955925714874,-1.3571955925630932,8.3942E-12
0.001,N,43,0.000009316666666666665,0.000009316666666666665,0.000009316666666666665,0.000009316666666666665,0.0117417096196401,0.011741709613102789,-6.537311E-12,0.011720706945004843,0.011720706944996913,-7.930E-15,1.4117350404143358,1.411735040824208,4.098722E-10,-0.05453690367079389,-0.05453690408912437,-4.1833048E-10,-1.3571932342268043,-1.3571932342183464,8.4579E-12
0.001,N,44,0.000009533333333333332,0.000009533333333333332,0.000009533333333333332,0.000009533333333333332,0.011741710787013459,0.011741710793543225,6.529766E-12,0.011720706946419985,0.011720706946427906,7.921E-15,1.4117349672231474,1.4117349668137487,-4.093987E-10,-0.05453914167402085,-0.05453914127301429,4.0100656E-10,-1.3571908203486678,-1.3571908203402754,8.3924E-12
0.001,N,45,0.00000975,0.00000975,0.00000975,0.00000975,0.01174171200916348,0.011741712002653885,-6.509595E-12,0.01172070694790154,0.011720706947893648,-7.892E-15,1.4117348905976086,1.4117348910057426,4.081340E-10,-0.054541432294406444,-0.05454143271100276,-4.16596316E-10,-1.3571883509342626,-1.3571883509258007,8.4619E-12
0.001,N,46,0.000009966666666666667,0.000009966666666666667,0.000009966666666666667,0.000009966666666666667,0.011741713233937294,0.011741713240439388,6.502094E-12,0.011720706949386274,0.011720706949394153,7.879E-15,1.411734813807565,1.411734813399901,-4.07664E-10,-0.05454377880525718,-0.054543778405983456,3.99273724E-10,-1.35718582598016,-1.3571858259717695,8.3905E-12
0.001,N,47,0.000010183333333333331,0.000010183333333333333,0.000010183333333333333,0.000010183333333333333,0.011741714513386457,0.011741714506904501,-6.481956E-12,0.011720706950937288,0.011720706950929433,-7.855E-15,1.4117347335895232,1.4117347339959245,4.064013E-10,-0.05454617794604566,-0.0545461783609138,-4.1486814E-10,-1.357183245483421,-1.3571832454749546,8.4664E-12
0.001,N,48,0.0000104,0.0000104,0.0000104,0.0000104,0.01174171579557958,0.011741715802054081,6.474501E-12,0.011720706952491626,0.011720706952499474,7.848E-15,1.4117346531994424,1.4117346527935086,-4.059338E-10,-0.05454863297636847,-0.05454863257882292,3.9754555E-10,-1.3571806094404417,-1.3571806094320533,8.3884E-12
0.001,N,49,0.000010616666666666666,0.000010616666666666666,0.000010616666666666666,0.000010616666666666666,0.011741717132347526,0.011741717125893118,-6.454408E-12,0.011720706954112127,0.011720706954104298,-7.829E-15,1.4117345693876662,1.4117345697923402,4.046740E-10,-0.05455114064966016,-0.0545511410628059,-4.1314574E-10,-1.3571779178481596,-1.3571779178396886,8.4710E-12
0.001,N,50,0.000010833333333333334,0.000010833333333333334,0.000010833333333333334,0.000010833333333333334,0.011741718471979717,0.0117417184784267,6.446983E-12,0.01172070695573609,0.011720706955743907,7.817E-15,1.4117344853963094,1.411734484992101,-4.042084E-10,-0.054553704211851795,-0.054553703816028865,3.95822930E-10,-1.3571751707027935,-1.3571751706944077,8.3858E-12
0.001,N,51,0.000011049999999999998,0.00001105,0.00001105,0.00001105,0.01174171986608696,0.011741719859660027,-6.426933E-12,0.011720706957426103,0.01172070695741831,-7.793E-15,1.4117343979895127,1.4117343983924642,4.029515E-10,-0.054556320430297456,-0.054556320841725015,-4.11427559E-10,-1.3571723680011596,-1.3571723679926841,8.4755E-12
0.001,N,52,0.000011266666666666667,0.000011266666666666667,0.000011266666666666667,0.000011266666666666667,0.011741721263178864,0.011741721269598413,6.419549E-12,0.011720706959119729,0.011720706959127514,7.785E-15,1.4117343103955855,1.411734309993097,-4.024885E-10,-0.05455899253730112,-0.05455899214319593,3.9410519E-10,-1.3571695097393,-1.3571695097309164,8.3836E-12
0.001,N,53,0.000011483333333333332,0.000011483333333333332,0.000011483333333333332,0.000011483333333333332,0.011741722714646794,0.011741722708247266,-6.399528E-12,0.011720706960879273,0.011720706960871515,-7.758E-15,1.411734219392427,1.4117342197936602,4.012332E-10,-0.05456171731409931,-0.054561717723813796,-4.09714486E-10,-1.3571665959139079,-1.3571665959054273,8.4806E-12
0.001,N,54,0.000011699999999999998,0.000011699999999999998,0.000011699999999999998,0.000011699999999999998,0.011741724169219937,0.011741724175612126,6.392189E-12,0.011720706962642583,0.011720706962650334,7.751E-15,1.4117341281945799,1.4117341277938065,-4.007734E-10,-0.05456449797940999,-0.05456449758701698,3.9239301E-10,-1.3571636265208467,-1.3571636265124658,8.3809E-12
0.001,N,55,0.000011916666666666666,0.000011916666666666666,0.000011916666666666666,0.000011916666666666666,0.011741725678070844,0.01174172567169864,-6.372204E-12,0.011720706964471691,0.011720706964463966,-7.725E-15,1.411734033593662,1.4117340339931823,3.995203E-10,-0.05456733132830771,-0.05456733173631445,-4.0800674E-10,-1.357160601556691,-1.3571606015482054,8.4856E-12
0.001,N,56,0.000012133333333333331,0.000012133333333333331,0.000012133333333333331,0.000012133333333333331,0.011741727190147653,0.011741727196512562,6.364909E-12,0.011720706966304707,0.011720706966312427,7.720E-15,1.4117339387904888,1.4117339383914258,-3.990630E-10,-0.05457022056596572,-0.054570220175280904,3.90684816E-10,-1.3571575210171238,-1.3571575210087452,8.3786E-12
0.001,N,57,0.000012349999999999999,0.000012349999999999999,0.000012349999999999999,0.000012349999999999999,0.011741728756404706,0.011741728750059745,-6.344961E-12,0.011720706968203407,0.011720706968195715,-7.692E-15,1.411733840590359,1.411733840988171,3.97812E-10,-0.05457316250126065,-0.05457316290756431,-4.0630366E-10,-1.3571543848985994,-1.3571543848901084,8.4910E-12
0.001,N,58,0.000012566666666666666,0.000012566666666666666,0.000012566666666666666,0.000012566666666666666,0.011741730326008492,0.011741730332346179,6.337687E-12,0.011720706970106165,0.011720706970113846,7.681E-15,1.4117337421803982,1.4117337417830422,-3.973560E-10,-0.054576160325857215,-0.05457615993687703,3.88980185E-10,-1.3571511931966207,-1.3571511931882447,8.3760E-12
0.001,N,59,0.000012783333333333333,0.000012783333333333333,0.000012783333333333333,0.000012783333333333333,0.01174173194969574,0.011741731943377949,-6.317791E-12,0.011720706972074484,0.011720706972066827,-7.657E-15,1.4117336403795488,1.4117336407756573,3.961085E-10,-0.0545792108623957,-0.05457921126700116,-4.0460546E-10,-1.357147945907524,-1.3571479458990277,8.4963E-12
0.001,N,60,0.000013,0.000013,0.000013,0.000013,0.011741733576850705,0.01174173358316125,6.310545E-12,0.01172070697404701,0.011720706974054659,7.649E-15,1.4117335383612828,1.4117335379656286,-3.956542E-10,-0.05458231728907048,-0.054582316901789385,3.87281095E-10,-1.3571446430266298,-1.3571446430182563,8.3735E-12
0.001,N,61,0.000013216666666666667,0.000013216666666666667,0.000013216666666666667,0.000013216666666666667,0.01174173525799309,0.011741735251702409,-6.290681E-12,0.01172070697608498,0.011720706976077353,-7.627E-15,1.4117334329581501,1.4117334333525589,3.944088E-10,-0.054585476442248426,-0.054585476845159464,-4.02911038E-10,-1.3571412845501567,-1.357141284541655,8.5017E-12
0.001,N,62,0.000013433333333333332,0.000013433333333333332,0.000013433333333333332,0.000013433333333333332,0.011741736942724332,0.011741736949007818,6.283486E-12,0.011720706978127302,0.011720706978134921,7.619E-15,1.4117333273300052,1.4117333269360477,-3.939575E-10,-0.05458869148668999,-0.05458869110110287,3.8558712E-10,-1.3571378704732435,-1.3571378704648727,8.3708E-12
0.001,N,63,0.00001365,0.00001365,0.00001365,0.00001365,0.011741738681347692,0.011741738675084046,-6.263646E-12,0.011720706980234953,0.011720706980227362,-7.591E-15,1.4117332183229692,1.4117332187156828,3.927136E-10,-0.05459195927245153,-0.05459195967367392,-4.0122239E-10,-1.3571344007919914,-1.3571344007834836,8.5078E-12
0.001,N,64,0.000013866666666666665,0.000013866666666666665,0.000013866666666666665,0.000013866666666666665,0.01174174042368121,0.011741740429937702,6.256492E-12,0.011720706982347106,0.011720706982354692,7.586E-15,1.4117331090833156,1.4117331086910505,-3.922651E-10,-0.05459528295089866,-0.05459528256700086,3.8389780E-10,-1.357130875501355,-1.3571308754929872,8.3678E-12
0.001,N,65,0.000014083333333333331,0.000014083333333333333,0.000014083333333333333,0.000014083333333333333,0.011741742219812263,0.01174174221357557,-6.236693E-12,0.011720706984524477,0.011720706984516913,-7.564E-15,1.4117329964707008,1.411732996861725,3.910242E-10,-0.05459865938573949,-0.05459865978527767,-3.9953818E-10,-1.3571272945973198,-1.3571272945888067,8.5131E-12
0.001,N,66,0.000014299999999999999,0.000014299999999999999,0.000014299999999999999,0.000014299999999999999,0.011741744019774946,0.011741744026004516,6.229570E-12,0.01172070698670649,0.011720706986714036,7.546E-15,1.4117328836178529,1.4117328832272757,-3.905772E-10,-0.05460209171497965,-0.05460209133276739,3.8221226E-10,-1.3571236580746566,-1.3571236580662913,8.3653E-12
0.001,N,67,0.000014516666666666666,0.000014516666666666666,0.000014516666666666666,0.000014516666666666666,0.011741745873441296,0.011741745867231503,-6.209793E-12,0.0117207069889536,0.011720706988946075,-7.525E-15,1.411732767397929,1.4117327677872664,3.893374E-10,-0.05460557681594502,-0.05460557721380299,-3.9785797E-10,-1.3571199659292355,-1.3571199659207158,8.5197E-12
0.001,N,68,0.00001473333333333333,0.000014733333333333332,0.000014733333333333332,0.000014733333333333332,0.011741747731060922,0.011741747737263634,6.202712E-12,0.011720706991205514,0.01172070699121303,7.516E-15,1.4117326509301447,1.4117326505412515,-3.888932E-10,-0.05460911781331701,-0.05460911743278518,3.8053183E-10,-1.3571162181556402,-1.3571162181472785,8.3617E-12
0.001,N,69,0.000014950000000000001,0.00001495,0.00001495,0.00001495,0.011741749642291088,0.011741749636108117,-6.182971E-12,0.011720706993522411,0.011720706993514919,-7.492E-15,1.4117325311011233,1.4117325314887792,3.876559E-10,-0.054612711598001296,-0.05461271199418394,-3.96182644E-10,-1.3571124147496283,-1.3571124147411027,8.5256E-12
0.001,N,70,0.000015166666666666665,0.000015166666666666665,0.000015166666666666665,0.000015166666666666665,0.01174175155759635,0.011741751563772256,6.175906E-12,0.011720706995844253,0.011720706995851739,7.486E-15,1.411732411016604,1.4117324106293914,-3.872126E-10,-0.05461636128139191,-0.05461636090253741,3.7885450E-10,-1.3571085557055966,-1.357108555697238,8.3586E-12
0.001,N,71,0.000015383333333333332,0.000015383333333333332,0.000015383333333333332,0.000015383333333333332,0.011741753526419709,0.011741753520263498,-6.156211E-12,0.011720706998230971,0.011720706998223506,-7.465E-15,1.4117322875766434,1.4117322879626213,3.859779E-10,-0.05462006376794193,-0.0546200641624528,-3.9451087E-10,-1.3571046410191892,-1.3571046410106573,8.5319E-12
0.001,N,72,0.0000156,0.0000156,0.0000156,0.0000156,0.01174175549944017,0.011741755505589356,6.149186E-12,0.011720707000622773,0.011720707000630229,7.456E-15,1.4117321638735354,1.411732163487998,-3.855374E-10,-0.05462382215579065,-0.05462382177860836,3.7718229E-10,-1.3571006706846143,-1.3571006706762587,8.3556E-12
0.001,N,73,0.000015816666666666667,0.000015816666666666667,0.000015816666666666667,0.000015816666666666667,0.01174175752588703,0.011741757519757519,-6.129511E-12,0.011720707003079348,0.011720707003071918,-7.430E-15,1.4117320368207351,1.4117320372050393,3.843042E-10,-0.054627633362901884,-0.054627633755745864,-3.92843980E-10,-1.3570966446974049,-1.3570966446888661,8.5388E-12
0.001,N,74,0.00001603333333333333,0.00001603333333333333,0.00001603333333333333,0.00001603333333333333,0.011741759556653188,0.01174175956277572,6.122532E-12,0.011720707005541162,0.011720707005548581,7.419E-15,1.4117319094971266,1.4117319091132603,-3.838663E-10,-0.054631500474196404,-0.054631500098681895,3.75514509E-10,-1.3570925630515793,-1.357092563043227,8.3523E-12
