time_s,V_V,delta_Eeq_V,delta_etaMid_V,delta_phiL_V,Li_total_mol_m2,identity_residual_V,Eeq_surface_residual_N_V,reaction_input_surface_residual_N_x,eta_minus_etaMid_N_V,boundary_N_phis_V,boundary_N_phil_V,boundary_N_Eeq_V,boundary_N_etamid_V,boundary_N_x_surface,boundary_N_x_particle_average,Eeq_surface_residual_P_V,reaction_input_surface_residual_P_x,eta_minus_etaMid_P_V,boundary_P_phis_V,boundary_P_phil_V,boundary_P_Eeq_V,boundary_P_etamid_V,boundary_P_x_surface,boundary_P_x_particle_average
0.0,2.2306115890131903,2.1653333621388953,0.062714519252590414,0.0025637076217047,1.236902963915195256,-1.14E-16,0E-16,0E-13,0E-17,0.0,-1.3585419293757939,1.4130534126086145,-0.05451148323282062,0.011720682053237286,0.011720681490508403,0E-16,0E-10,0E-18,2.2306115890131903,-1.3559782217540892,3.5783867747475098,0.008203036019769794,0.9240638860887852,0.9240638866942696
0.00001002,2.23062898280184,2.1653510516150801,0.062714218176275869,0.0025637130104845,1.236902963915190167,-4.69E-16,0E-16,0E-13,0E-17,0.0,-1.3585246502203918,1.4130358774363279,-0.05451122721593604,0.01172096173298269,0.011720681744716447,0E-15,0E-10,0E-18,2.23062898280184,-1.3559609372099073,3.578386929051408,0.008202990960339829,0.9240635985212416,0.9240638864207291
0.00002002,2.2306462526334148,2.1653686131774650,0.062713921054104561,0.0025637184018450,1.236902963915189987,2.39E-16,0E-16,0E-12,0E-17,0.0,-1.3585074895872336,1.4130184625151736,-0.05451097292794005,0.011721239494765409,0.011720681998925873,0E-16,0E-11,0E-18,2.2306462526334148,-1.3559437711853886,3.5783870756926386,0.008202948126164511,0.9240633252341816,0.9240638861471903
0.00004002,2.230680507950208,2.1654034433975618,0.062713335368824506,0.0025637291838216,1.236902963915188873,9.4E-17,0E-16,0E-12,0E-17,0.0,-1.3584734412049821,1.4129839094253915,-0.05451046822040939,0.011721790604226734,0.011720682507347894,0E-16,0E-11,0E-18,2.230680507950208,-1.3559097120211605,3.5783873528229533,0.008202867148415116,0.9240628087619152,0.9240638856001149
0.00007001,2.2307310069493393,2.1654547798077004,0.062712481815931256,0.0025637453257078,1.23690296391518930,-1.56E-16,0E-16,0E-13,0E-17,0.0,-1.358423221051558,1.4129329442841578,-0.05450972323259973,0.011722603480056618,0.01172068326973649,0E-16,0E-10,0E-18,2.2307310069493393,-1.3558594757258502,3.5783877240918582,0.008202758583331526,0.924062116848824,0.9240638847797812
0.00010,2.2307804849993085,2.165505068124501,0.062711655468854710,0.0025637614059530,1.23690296391518952,-2.10E-16,0E-15,0E-13,0E-18,0.0,-1.3583739894944022,1.412882981730559,-0.054508992236156795,0.01172340036497122,0.011720684032136747,0E-14,0E-9,0E-18,2.2307804849993085,-1.3558102280884492,3.57838804985506,0.008202663232697915,0.9240615097421655,0.9240638839594539
0.00015000000000000001,2.2308607812801564,2.1655866631091632,0.062710330190304919,0.0025637879806879,1.236902963915189654,3.81E-16,0E-16,0E-11,0E-18,0.0,-1.3582940498901501,1.4128018537015778,-0.054507803811427724,0.011724694328105406,0.011720685303253096,0E-15,0E-10,0E-18,2.2308607812801564,-1.3557302619094622,3.578388516810741,0.008202526378877195,0.9240606395029796,0.9240638825917994
0.00020,2.230938440910805,2.1656655633124278,0.062709063400607113,0.0025638141977700,1.236902963915191434,8.7E-17,0E-16,0E-13,0E-18,0.0,-1.3582166930577673,1.4127233450323515,-0.054506651974584264,0.011725946513385497,0.011720686574400657,0E-16,0E-11,0E-18,2.230938440910805,-1.3556528788599973,3.5783889083447793,0.008202411426022849,0.9240599098228933,0.9240638812241597
0.0002999999999999999,2.2310865393681594,2.1658160039110338,0.062706670139916819,0.0025638653172089,1.236902963915189685,-1.19E-16,0E-15,0E-13,0E-17,0.0,-1.358069102948122,1.412573552312168,-0.05450444936404608,0.011728335653860378,0.011720689116784266,0E-16,0E-10,0E-18,2.2310865393681594,-1.3555052376309131,3.5783895562232018,0.008202220775870739,0.9240587024081153,0.9240638784889138
0.0003999999999999998,2.2312256420096106,2.1659572862412563,0.062704441146527623,0.0025639146218266,1.236902963915190737,7.7E-17,0E-16,0E-11,0E-18,0.0,-1.3579304142272661,1.4124327873523637,-0.054502373125097536,0.011730580804776273,0.011720691659280854,0E-14,0E-11,0E-18,2.2312256420096106,-1.3553664996054395,3.57839007359362,0.008202068021430087,0.9240577382138045,0.9240638757537083
0.00050,2.2313565894955936,2.1660902771302525,0.062702350265453785,0.0025639620998873,1.23690296391519078,1.5E-17,0E-16,0E-13,0E-17,0.0,-1.3577998226314063,1.4123002346322495,-0.05450041200084321,0.011732694973397373,0.01172069420188362,0E-15,0E-10,0E-18,2.2313565894955936,-1.355235860531519,3.578390511762502,0.008201938264610575,0.9240569216229669,0.9240638730185352
