gamma_Si,obj,obj_ratio_to_best,rmse_pocv,a_PE,b_PE,a_NE,b_NE,bounds,LAM_PE_pct,LAM_NE_pct,LLI_pct,n_ok,n_tried,run_id,profile_scale,inputs_sha,ref_inputs_sha,consumed_inputs,ref_consumed_inputs,gamma_roster
0.25,0.3557567339214629,1.226602904568221,0.01035506902883387,1.054656805553839,0.0,1.0855536422168082,0.00024616664110147066,b_PE=ub,5.980391804089908,-4.002806630753722,4.001532503040759,21,25,40c763ec9fce48fe80144ba4724161c2,global,8b16c07f3388,9ca8505109b7,"{""half_cell"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/half_cell/GITT/100.xlsx"", ""sha256"": ""5a397e691fe9d3ddf08548ba9975d73d907a6d4f2d8d80610c9d6b3487ce98e6""}, ""full_cell"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/full_cell/large_cell_033C/현차_풀셀_정리.xlsx"", ""sha256"": ""d6cb69d924df2239fedb4822ddc27e8d02628a08ba130151196e8ed2f25f4d50""}, ""literature"": {""gr"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/literature/Si_Gr_literature_OCP.xlsx"", ""sha256"": ""f8b9d1d60b827547ee28a68e8aeac99d4c0b567835e28e28266f89bbd2cfc0d4""}, ""si"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/literature/Si_OCP_sources/Li.csv"", ""sha256"": ""ca8884e3517f8ceb6f61b09193b3ac42f172e8ee2fae0b6c0d45e997539d08fe""}}}","{""half_cell"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/half_cell/GITT/pristine.xlsx"", ""sha256"": ""2c4a5b692041ee86e59658adf43beedc25943c32bb54e1be779379d2282c9674""}, ""full_cell"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/full_cell/large_cell_033C/현차_풀셀_정리.xlsx"", ""sha256"": ""d6cb69d924df2239fedb4822ddc27e8d02628a08ba130151196e8ed2f25f4d50""}, ""literature"": {""gr"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/literature/Si_Gr_literature_OCP.xlsx"", ""sha256"": ""f8b9d1d60b827547ee28a68e8aeac99d4c0b567835e28e28266f89bbd2cfc0d4""}, ""si"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/literature/Si_OCP_sources/Li.csv"", ""sha256"": ""ca8884e3517f8ceb6f61b09193b3ac42f172e8ee2fae0b6c0d45e997539d08fe""}}}","{""authority"": 21, ""requested"": 21, ""succeeded"": 21, ""missing"": []}"
0.275,0.3029761547995624,1.0446223389663112,0.010030146965127081,1.0544862401873112,0.0,1.0613639226539695,4.082240186455266e-05,b_PE=ub,5.995597213895533,-1.6852806897891093,3.998366072090502,20,25,40c763ec9fce48fe80144ba4724161c2,global,8b16c07f3388,9ca8505109b7,"{""half_cell"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/half_cell/GITT/100.xlsx"", ""sha256"": ""5a397e691fe9d3ddf08548ba9975d73d907a6d4f2d8d80610c9d6b3487ce98e6""}, ""full_cell"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/full_cell/large_cell_033C/현차_풀셀_정리.xlsx"", ""sha256"": ""d6cb69d924df2239fedb4822ddc27e8d02628a08ba130151196e8ed2f25f4d50""}, ""literature"": {""gr"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/literature/Si_Gr_literature_OCP.xlsx"", ""sha256"": ""f8b9d1d60b827547ee28a68e8aeac99d4c0b567835e28e28266f89bbd2cfc0d4""}, ""si"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/literature/Si_OCP_sources/Li.csv"", ""sha256"": ""ca8884e3517f8ceb6f61b09193b3ac42f172e8ee2fae0b6c0d45e997539d08fe""}}}","{""half_cell"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/half_cell/GITT/pristine.xlsx"", ""sha256"": ""2c4a5b692041ee86e59658adf43beedc25943c32bb54e1be779379d2282c9674""}, ""full_cell"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/full_cell/large_cell_033C/현차_풀셀_정리.xlsx"", ""sha256"": ""d6cb69d924df2239fedb4822ddc27e8d02628a08ba130151196e8ed2f25f4d50""}, ""literature"": {""gr"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/literature/Si_Gr_literature_OCP.xlsx"", ""sha256"": ""f8b9d1d60b827547ee28a68e8aeac99d4c0b567835e28e28266f89bbd2cfc0d4""}, ""si"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/literature/Si_OCP_sources/Li.csv"", ""sha256"": ""ca8884e3517f8ceb6f61b09193b3ac42f172e8ee2fae0b6c0d45e997539d08fe""}}}","{""authority"": 21, ""requested"": 21, ""succeeded"": 21, ""missing"": []}"
0.30000000000000004,0.2908376270422236,1.0027702755065069,0.009746487663278711,1.05469871243083,0.0,1.0375243766141498,-0.0001898151517141149,b_PE=ub,5.97665592703999,0.5986964445708173,3.95802328733054,23,25,40c763ec9fce48fe80144ba4724161c2,global,8b16c07f3388,9ca8505109b7,"{""half_cell"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/half_cell/GITT/100.xlsx"", ""sha256"": ""5a397e691fe9d3ddf08548ba9975d73d907a6d4f2d8d80610c9d6b3487ce98e6""}, ""full_cell"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/full_cell/large_cell_033C/현차_풀셀_정리.xlsx"", ""sha256"": ""d6cb69d924df2239fedb4822ddc27e8d02628a08ba130151196e8ed2f25f4d50""}, ""literature"": {""gr"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/literature/Si_Gr_literature_OCP.xlsx"", ""sha256"": ""f8b9d1d60b827547ee28a68e8aeac99d4c0b567835e28e28266f89bbd2cfc0d4""}, ""si"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/literature/Si_OCP_sources/Li.csv"", ""sha256"": ""ca8884e3517f8ceb6f61b09193b3ac42f172e8ee2fae0b6c0d45e997539d08fe""}}}","{""half_cell"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/half_cell/GITT/pristine.xlsx"", ""sha256"": ""2c4a5b692041ee86e59658adf43beedc25943c32bb54e1be779379d2282c9674""}, ""full_cell"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/full_cell/large_cell_033C/현차_풀셀_정리.xlsx"", ""sha256"": ""d6cb69d924df2239fedb4822ddc27e8d02628a08ba130151196e8ed2f25f4d50""}, ""literature"": {""gr"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/literature/Si_Gr_literature_OCP.xlsx"", ""sha256"": ""f8b9d1d60b827547ee28a68e8aeac99d4c0b567835e28e28266f89bbd2cfc0d4""}, ""si"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/literature/Si_OCP_sources/Li.csv"", ""sha256"": ""ca8884e3517f8ceb6f61b09193b3ac42f172e8ee2fae0b6c0d45e997539d08fe""}}}","{""authority"": 21, ""requested"": 21, ""succeeded"": 21, ""missing"": []}"
0.325,0.3075374392575531,1.0603490539691771,0.01003297070121028,1.0557490425540021,0.0,1.0048056595628005,-0.0001428644229514629,b_PE=ub,5.883022030082249,3.7333535175726436,3.866670942592566,24,25,40c763ec9fce48fe80144ba4724161c2,global,8b16c07f3388,9ca8505109b7,"{""half_cell"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/half_cell/GITT/100.xlsx"", ""sha256"": ""5a397e691fe9d3ddf08548ba9975d73d907a6d4f2d8d80610c9d6b3487ce98e6""}, ""full_cell"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/full_cell/large_cell_033C/현차_풀셀_정리.xlsx"", ""sha256"": ""d6cb69d924df2239fedb4822ddc27e8d02628a08ba130151196e8ed2f25f4d50""}, ""literature"": {""gr"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/literature/Si_Gr_literature_OCP.xlsx"", ""sha256"": ""f8b9d1d60b827547ee28a68e8aeac99d4c0b567835e28e28266f89bbd2cfc0d4""}, ""si"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/literature/Si_OCP_sources/Li.csv"", ""sha256"": ""ca8884e3517f8ceb6f61b09193b3ac42f172e8ee2fae0b6c0d45e997539d08fe""}}}","{""half_cell"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/half_cell/GITT/pristine.xlsx"", ""sha256"": ""2c4a5b692041ee86e59658adf43beedc25943c32bb54e1be779379d2282c9674""}, ""full_cell"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/full_cell/large_cell_033C/현차_풀셀_정리.xlsx"", ""sha256"": ""d6cb69d924df2239fedb4822ddc27e8d02628a08ba130151196e8ed2f25f4d50""}, ""literature"": {""gr"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/literature/Si_Gr_literature_OCP.xlsx"", ""sha256"": ""f8b9d1d60b827547ee28a68e8aeac99d4c0b567835e28e28266f89bbd2cfc0d4""}, ""si"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/literature/Si_OCP_sources/Li.csv"", ""sha256"": ""ca8884e3517f8ceb6f61b09193b3ac42f172e8ee2fae0b6c0d45e997539d08fe""}}}","{""authority"": 21, ""requested"": 21, ""succeeded"": 21, ""missing"": []}"
0.35000000000000003,0.355182682225324,1.2246236490525355,0.011099787413031756,1.0558904164640681,0.0,1.0,-0.0006289914393899858,"b_PE=ub,a_NE=lb",5.870418954310559,4.193765663786375,3.809540328508989,23,25,40c763ec9fce48fe80144ba4724161c2,global,8b16c07f3388,9ca8505109b7,"{""half_cell"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/half_cell/GITT/100.xlsx"", ""sha256"": ""5a397e691fe9d3ddf08548ba9975d73d907a6d4f2d8d80610c9d6b3487ce98e6""}, ""full_cell"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/full_cell/large_cell_033C/현차_풀셀_정리.xlsx"", ""sha256"": ""d6cb69d924df2239fedb4822ddc27e8d02628a08ba130151196e8ed2f25f4d50""}, ""literature"": {""gr"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/literature/Si_Gr_literature_OCP.xlsx"", ""sha256"": ""f8b9d1d60b827547ee28a68e8aeac99d4c0b567835e28e28266f89bbd2cfc0d4""}, ""si"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/literature/Si_OCP_sources/Li.csv"", ""sha256"": ""ca8884e3517f8ceb6f61b09193b3ac42f172e8ee2fae0b6c0d45e997539d08fe""}}}","{""half_cell"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/half_cell/GITT/pristine.xlsx"", ""sha256"": ""2c4a5b692041ee86e59658adf43beedc25943c32bb54e1be779379d2282c9674""}, ""full_cell"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/full_cell/large_cell_033C/현차_풀셀_정리.xlsx"", ""sha256"": ""d6cb69d924df2239fedb4822ddc27e8d02628a08ba130151196e8ed2f25f4d50""}, ""literature"": {""gr"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/literature/Si_Gr_literature_OCP.xlsx"", ""sha256"": ""f8b9d1d60b827547ee28a68e8aeac99d4c0b567835e28e28266f89bbd2cfc0d4""}, ""si"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/literature/Si_OCP_sources/Li.csv"", ""sha256"": ""ca8884e3517f8ceb6f61b09193b3ac42f172e8ee2fae0b6c0d45e997539d08fe""}}}","{""authority"": 21, ""requested"": 21, ""succeeded"": 21, ""missing"": []}"
0.375,0.4208495674717369,1.4510345205751523,0.011779911352698073,1.0559863060341148,0.0,1.0,-0.0006732897121755499,"b_PE=ub,a_NE=lb",5.861870676085466,4.193765663786375,3.7967769727755196,23,25,40c763ec9fce48fe80144ba4724161c2,global,8b16c07f3388,9ca8505109b7,"{""half_cell"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/half_cell/GITT/100.xlsx"", ""sha256"": ""5a397e691fe9d3ddf08548ba9975d73d907a6d4f2d8d80610c9d6b3487ce98e6""}, ""full_cell"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/full_cell/large_cell_033C/현차_풀셀_정리.xlsx"", ""sha256"": ""d6cb69d924df2239fedb4822ddc27e8d02628a08ba130151196e8ed2f25f4d50""}, ""literature"": {""gr"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/literature/Si_Gr_literature_OCP.xlsx"", ""sha256"": ""f8b9d1d60b827547ee28a68e8aeac99d4c0b567835e28e28266f89bbd2cfc0d4""}, ""si"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/literature/Si_OCP_sources/Li.csv"", ""sha256"": ""ca8884e3517f8ceb6f61b09193b3ac42f172e8ee2fae0b6c0d45e997539d08fe""}}}","{""half_cell"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/half_cell/GITT/pristine.xlsx"", ""sha256"": ""2c4a5b692041ee86e59658adf43beedc25943c32bb54e1be779379d2282c9674""}, ""full_cell"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/full_cell/large_cell_033C/현차_풀셀_정리.xlsx"", ""sha256"": ""d6cb69d924df2239fedb4822ddc27e8d02628a08ba130151196e8ed2f25f4d50""}, ""literature"": {""gr"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/literature/Si_Gr_literature_OCP.xlsx"", ""sha256"": ""f8b9d1d60b827547ee28a68e8aeac99d4c0b567835e28e28266f89bbd2cfc0d4""}, ""si"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/literature/Si_OCP_sources/Li.csv"", ""sha256"": ""ca8884e3517f8ceb6f61b09193b3ac42f172e8ee2fae0b6c0d45e997539d08fe""}}}","{""authority"": 21, ""requested"": 21, ""succeeded"": 21, ""missing"": []}"
0.4,0.4691093217629989,1.6174278707020924,0.03825659158944031,1.0548719829470636,0.0,1.0345762283506417,-0.029867480317281977,b_PE=ub,5.96120936095101,0.8811474279623652,1.2402547320377293,24,25,40c763ec9fce48fe80144ba4724161c2,global,8b16c07f3388,9ca8505109b7,"{""half_cell"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/half_cell/GITT/100.xlsx"", ""sha256"": ""5a397e691fe9d3ddf08548ba9975d73d907a6d4f2d8d80610c9d6b3487ce98e6""}, ""full_cell"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/full_cell/large_cell_033C/현차_풀셀_정리.xlsx"", ""sha256"": ""d6cb69d924df2239fedb4822ddc27e8d02628a08ba130151196e8ed2f25f4d50""}, ""literature"": {""gr"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/literature/Si_Gr_literature_OCP.xlsx"", ""sha256"": ""f8b9d1d60b827547ee28a68e8aeac99d4c0b567835e28e28266f89bbd2cfc0d4""}, ""si"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/literature/Si_OCP_sources/Li.csv"", ""sha256"": ""ca8884e3517f8ceb6f61b09193b3ac42f172e8ee2fae0b6c0d45e997539d08fe""}}}","{""half_cell"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/half_cell/GITT/pristine.xlsx"", ""sha256"": ""2c4a5b692041ee86e59658adf43beedc25943c32bb54e1be779379d2282c9674""}, ""full_cell"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/full_cell/large_cell_033C/현차_풀셀_정리.xlsx"", ""sha256"": ""d6cb69d924df2239fedb4822ddc27e8d02628a08ba130151196e8ed2f25f4d50""}, ""literature"": {""gr"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/literature/Si_Gr_literature_OCP.xlsx"", ""sha256"": ""f8b9d1d60b827547ee28a68e8aeac99d4c0b567835e28e28266f89bbd2cfc0d4""}, ""si"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/literature/Si_OCP_sources/Li.csv"", ""sha256"": ""ca8884e3517f8ceb6f61b09193b3ac42f172e8ee2fae0b6c0d45e997539d08fe""}}}","{""authority"": 21, ""requested"": 21, ""succeeded"": 21, ""missing"": []}"
0.42500000000000004,0.48518219501002696,1.672845045219761,0.04078983054349718,1.0549220991272774,0.0,1.0407110996641775,-0.04025477051752721,b_PE=ub,5.956741648228571,0.29338850927524424,0.2899845240282323,22,25,40c763ec9fce48fe80144ba4724161c2,global,8b16c07f3388,9ca8505109b7,"{""half_cell"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/half_cell/GITT/100.xlsx"", ""sha256"": ""5a397e691fe9d3ddf08548ba9975d73d907a6d4f2d8d80610c9d6b3487ce98e6""}, ""full_cell"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/full_cell/large_cell_033C/현차_풀셀_정리.xlsx"", ""sha256"": ""d6cb69d924df2239fedb4822ddc27e8d02628a08ba130151196e8ed2f25f4d50""}, ""literature"": {""gr"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/literature/Si_Gr_literature_OCP.xlsx"", ""sha256"": ""f8b9d1d60b827547ee28a68e8aeac99d4c0b567835e28e28266f89bbd2cfc0d4""}, ""si"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/literature/Si_OCP_sources/Li.csv"", ""sha256"": ""ca8884e3517f8ceb6f61b09193b3ac42f172e8ee2fae0b6c0d45e997539d08fe""}}}","{""half_cell"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/half_cell/GITT/pristine.xlsx"", ""sha256"": ""2c4a5b692041ee86e59658adf43beedc25943c32bb54e1be779379d2282c9674""}, ""full_cell"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/full_cell/large_cell_033C/현차_풀셀_정리.xlsx"", ""sha256"": ""d6cb69d924df2239fedb4822ddc27e8d02628a08ba130151196e8ed2f25f4d50""}, ""literature"": {""gr"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/literature/Si_Gr_literature_OCP.xlsx"", ""sha256"": ""f8b9d1d60b827547ee28a68e8aeac99d4c0b567835e28e28266f89bbd2cfc0d4""}, ""si"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/literature/Si_OCP_sources/Li.csv"", ""sha256"": ""ca8884e3517f8ceb6f61b09193b3ac42f172e8ee2fae0b6c0d45e997539d08fe""}}}","{""authority"": 21, ""requested"": 21, ""succeeded"": 21, ""missing"": []}"
0.45,0.49969079814932116,1.722868820049599,0.04238115057879365,1.0549717005147825,0.0,1.0445192360901372,-0.049385697810481216,b_PE=ub,5.952319827789314,-0.07145470153452481,-0.5458536699459221,24,25,40c763ec9fce48fe80144ba4724161c2,global,8b16c07f3388,9ca8505109b7,"{""half_cell"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/half_cell/GITT/100.xlsx"", ""sha256"": ""5a397e691fe9d3ddf08548ba9975d73d907a6d4f2d8d80610c9d6b3487ce98e6""}, ""full_cell"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/full_cell/large_cell_033C/현차_풀셀_정리.xlsx"", ""sha256"": ""d6cb69d924df2239fedb4822ddc27e8d02628a08ba130151196e8ed2f25f4d50""}, ""literature"": {""gr"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/literature/Si_Gr_literature_OCP.xlsx"", ""sha256"": ""f8b9d1d60b827547ee28a68e8aeac99d4c0b567835e28e28266f89bbd2cfc0d4""}, ""si"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/literature/Si_OCP_sources/Li.csv"", ""sha256"": ""ca8884e3517f8ceb6f61b09193b3ac42f172e8ee2fae0b6c0d45e997539d08fe""}}}","{""half_cell"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/half_cell/GITT/pristine.xlsx"", ""sha256"": ""2c4a5b692041ee86e59658adf43beedc25943c32bb54e1be779379d2282c9674""}, ""full_cell"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/full_cell/large_cell_033C/현차_풀셀_정리.xlsx"", ""sha256"": ""d6cb69d924df2239fedb4822ddc27e8d02628a08ba130151196e8ed2f25f4d50""}, ""literature"": {""gr"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/literature/Si_Gr_literature_OCP.xlsx"", ""sha256"": ""f8b9d1d60b827547ee28a68e8aeac99d4c0b567835e28e28266f89bbd2cfc0d4""}, ""si"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/literature/Si_OCP_sources/Li.csv"", ""sha256"": ""ca8884e3517f8ceb6f61b09193b3ac42f172e8ee2fae0b6c0d45e997539d08fe""}}}","{""authority"": 21, ""requested"": 21, ""succeeded"": 21, ""missing"": []}"
0.47500000000000003,0.5137862952477223,1.7714682590304187,0.04368722386168575,1.0550137294166533,0.0,1.0458925953023102,-0.05789797774994909,b_PE=ub,5.94857307257378,-0.20303107604375883,-1.3246778860131987,25,25,40c763ec9fce48fe80144ba4724161c2,global,8b16c07f3388,9ca8505109b7,"{""half_cell"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/half_cell/GITT/100.xlsx"", ""sha256"": ""5a397e691fe9d3ddf08548ba9975d73d907a6d4f2d8d80610c9d6b3487ce98e6""}, ""full_cell"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/full_cell/large_cell_033C/현차_풀셀_정리.xlsx"", ""sha256"": ""d6cb69d924df2239fedb4822ddc27e8d02628a08ba130151196e8ed2f25f4d50""}, ""literature"": {""gr"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/literature/Si_Gr_literature_OCP.xlsx"", ""sha256"": ""f8b9d1d60b827547ee28a68e8aeac99d4c0b567835e28e28266f89bbd2cfc0d4""}, ""si"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/literature/Si_OCP_sources/Li.csv"", ""sha256"": ""ca8884e3517f8ceb6f61b09193b3ac42f172e8ee2fae0b6c0d45e997539d08fe""}}}","{""half_cell"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/half_cell/GITT/pristine.xlsx"", ""sha256"": ""2c4a5b692041ee86e59658adf43beedc25943c32bb54e1be779379d2282c9674""}, ""full_cell"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/full_cell/large_cell_033C/현차_풀셀_정리.xlsx"", ""sha256"": ""d6cb69d924df2239fedb4822ddc27e8d02628a08ba130151196e8ed2f25f4d50""}, ""literature"": {""gr"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/literature/Si_Gr_literature_OCP.xlsx"", ""sha256"": ""f8b9d1d60b827547ee28a68e8aeac99d4c0b567835e28e28266f89bbd2cfc0d4""}, ""si"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/literature/Si_OCP_sources/Li.csv"", ""sha256"": ""ca8884e3517f8ceb6f61b09193b3ac42f172e8ee2fae0b6c0d45e997539d08fe""}}}","{""authority"": 21, ""requested"": 21, ""succeeded"": 21, ""missing"": []}"
0.5,0.5283208773739525,1.821581606025152,0.044831024644756974,1.0550737392186837,0.0,1.0476979092621812,-0.06599597865451184,"b_PE=ub,gamma_Si=ub",5.9432233720407766,-0.3759914083336113,-2.0674212696197074,25,25,40c763ec9fce48fe80144ba4724161c2,global,8b16c07f3388,9ca8505109b7,"{""half_cell"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/half_cell/GITT/100.xlsx"", ""sha256"": ""5a397e691fe9d3ddf08548ba9975d73d907a6d4f2d8d80610c9d6b3487ce98e6""}, ""full_cell"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/full_cell/large_cell_033C/현차_풀셀_정리.xlsx"", ""sha256"": ""d6cb69d924df2239fedb4822ddc27e8d02628a08ba130151196e8ed2f25f4d50""}, ""literature"": {""gr"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/literature/Si_Gr_literature_OCP.xlsx"", ""sha256"": ""f8b9d1d60b827547ee28a68e8aeac99d4c0b567835e28e28266f89bbd2cfc0d4""}, ""si"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/literature/Si_OCP_sources/Li.csv"", ""sha256"": ""ca8884e3517f8ceb6f61b09193b3ac42f172e8ee2fae0b6c0d45e997539d08fe""}}}","{""half_cell"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/half_cell/GITT/pristine.xlsx"", ""sha256"": ""2c4a5b692041ee86e59658adf43beedc25943c32bb54e1be779379d2282c9674""}, ""full_cell"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/full_cell/large_cell_033C/현차_풀셀_정리.xlsx"", ""sha256"": ""d6cb69d924df2239fedb4822ddc27e8d02628a08ba130151196e8ed2f25f4d50""}, ""literature"": {""gr"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/literature/Si_Gr_literature_OCP.xlsx"", ""sha256"": ""f8b9d1d60b827547ee28a68e8aeac99d4c0b567835e28e28266f89bbd2cfc0d4""}, ""si"": {""path"": ""/mnt/d/가형 관련/degradation mode/data/literature/Si_OCP_sources/Li.csv"", ""sha256"": ""ca8884e3517f8ceb6f61b09193b3ac42f172e8ee2fae0b6c0d45e997539d08fe""}}}","{""authority"": 21, ""requested"": 21, ""succeeded"": 21, ""missing"": []}"
