pe_window_frac,tag,angle_deg,cond,u_min_LLI,u_min_LAM_PE,u_min_LAM_NE
0.6560895325889382,실제 65.61 %,1.2165342086808562,48.22720231014885,0.5601578688468044,0.5884037331160334,0.5830987985102715
0.75,가짜 75 %,1.1717177943237465,55.60028203433354,0.5605743045773864,0.5865726200461417,0.5845417097691014
0.9,가짜 90 % (y₀ 고정 상한 근처),1.1948077110618642,56.9328760709519,0.560419044339827,0.587988854922442,0.5832663210131634
