normalizedCapacity,voltage
1.0,0.05
0.9957112047949433,0.05672268907563025
0.9912482412358457,0.0634453781512605
0.9866112914149998,0.07016806722689076
0.9818006586785539,0.07689075630252101
0.9768167674151047,0.08361344537815127
0.9716601627599334,0.09033613445378151
0.9663315102150931,0.09705882352941177
0.9608315951856089,0.10378151260504201
0.9551613224321167,0.11050420168067226
0.9493217154403206,0.11722689075630252
0.9433139157077091,0.12394957983193278
0.9371391819480268,0.130672268907563
0.9307988892140571,0.1373949579831933
0.9242945279393242,0.14411764705882352
0.9176277028993871,0.15084033613445377
0.9108001320934445,0.15756302521008403
0.9038136455470334,0.16428571428571428
0.8966701840366549,0.17100840336134454
0.8893717977372154,0.17773109243697477
0.8819206447932258,0.18445378151260505
0.8743189898147565,0.19117647058823528
0.8665692022991924,0.19789915966386556
0.8586737549798935,0.2046218487394958
0.850635222102905,0.21134453781512602
0.8424562776329243,0.2180672268907563
0.8341396933897717,0.22478991596638653
0.8256883371166635,0.23151260504201682
0.8171051704816353,0.23823529411764705
0.8083932470135079,0.24495798319327727
0.7995557099738324,0.25168067226890756
0.790595790166301,0.2584033613445378
0.781516803685147,0.26512605042016807
0.772322149604105,0.2718487394957983
0.7630153076075405,0.2785714285714286
0.7535998355654023,0.2852941176470588
0.7440793670536844,0.29201680672268904
0.7344576088221275,0.2987394957983193
0.7247383382109258,0.30546218487394955
0.7149254005182367,0.3121848739495798
0.7050227063203292,0.31890756302521006
0.6950342287462414,0.3256302521008403
0.6849640007088404,0.3323529411764706
0.6748161120942214,0.3390756302521008
0.6645947069113982,0.3457983193277311
0.6543039804042771,0.3525210084033613
0.643948176127922,0.35924369747899154
0.6335315829911528,0.3659663865546218
0.623058532267535,0.37268907563025205
0.6125333945768442,0.37941176470588234
0.6019605768391106,0.38613445378151257
0.5913445192033643,0.39285714285714285
0.5806896919532238,0.3995798319327731
0.5700005923914824,0.4063025210084033
0.5592817417058641,0.4130252100840336
0.5485376818181358,0.4197478991596638
0.5377729722187666,0.4264705882352941
0.5269921867893461,0.43319327731092433
0.5161999106149707,0.43991596638655456
0.5054007367888242,0.44663865546218484
0.49459926321117587,0.45336134453781507
0.48380008938502916,0.46008403361344535
0.4730078132106539,0.4668067226890756
0.46222702778123337,0.47352941176470587
0.4514623181818642,0.4802521008403361
0.440718258294136,0.4869747899159663
0.4299994076085176,0.4936974789915966
0.41931030804677605,0.5004201680672269
0.4086554807966356,0.5071428571428571
0.39803942316088947,0.5138655462184873
0.3874666054231557,0.5205882352941177
0.37694146773246484,0.5273109243697479
0.36646841700884714,0.5340336134453781
0.356051823872078,0.5407563025210084
0.34569601959572294,0.5474789915966386
0.3354052930886018,0.5542016806722689
0.3251838879057787,0.5609243697478992
0.3150359992911598,0.5676470588235294
0.3049657712537588,0.5743697478991596
0.29497729367967074,0.58109243697479
0.2850745994817634,0.5878151260504202
0.2752616617890741,0.5945378151260504
0.2655423911778726,0.6012605042016806
0.2559206329463156,0.607983193277311
0.24640016443459767,0.6147058823529412
0.23698469239245945,0.6214285714285714
0.22767785039589505,0.6281512605042017
0.21848319631485302,0.6348739495798319
0.209404209833699,0.6415966386554622
0.2004442900261676,0.6483193277310925
0.1916067529864922,0.6550420168067227
0.18289482951836467,0.6617647058823529
0.17431166288333655,0.6684873949579831
0.16586030661022821,0.6752100840336135
0.1575437223670756,0.6819327731092437
0.149364777897095,0.688655462184874
0.1413262450201065,0.6953781512605042
0.13343079770080746,0.7021008403361344
0.12568101018524347,0.7088235294117647
0.11807935520677404,0.715546218487395
0.11062820226278458,0.7222689075630252
0.10332981596334512,0.7289915966386554
0.09618635445296664,0.7357142857142858
0.08919986790655554,0.742436974789916
0.08237229710061289,0.7491596638655462
0.0757054720606758,0.7558823529411764
0.06920111078594293,0.7626050420168067
0.06286081805197319,0.769327731092437
0.05668608429229094,0.7760504201680672
0.050678284559679376,0.7827731092436975
0.04483867756788329,0.7894957983193277
0.03916840481439121,0.7962184873949579
0.033668489784906885,0.8029411764705883
0.0283398372400665,0.8096638655462185
0.023183232584895297,0.8163865546218487
0.018199341321446072,0.823109243697479
0.013388708585000186,0.8298319327731092
0.00875175876415435,0.8365546218487395
0.00428879520505665,0.8432773109243697
0.0,0.85
