time_s_exact,electrode,sample_index,coordinate_first_m,coordinate_second_m,x_surface_first,x_surface_second,x_surface_difference_second_minus_first,x_particle_average_first,x_particle_average_second,x_particle_average_difference_second_minus_first,Eeq_V_first,Eeq_V_second,Eeq_V_difference_second_minus_first,etaMid_V_first,etaMid_V_second,etaMid_V_difference_second_minus_first,phil_V_first,phil_V_second,phil_V_difference_second_minus_first
0.002,N,0,0.0,0.0,0.011754668623065961,0.011754668623065958,-3E-18,0.011720732350379884,0.011720732350379884,0E-18,1.4109225455466499,1.4109225455466499,0E-16,-0.05447961926334255,-0.05447961926334388,-1.33E-15,-1.3564429262833073,-1.356442926283306,1.3E-15
0.002,N,1,2.1666666666666665E-7,2.1666666666666665E-7,0.011754668566866295,0.011754668566866293,-2E-18,0.011720732350295459,0.011720732350295459,0E-18,1.4109225490702184,1.4109225490702186,2E-16,-0.05447952570825376,-0.054479525708255316,-1.556E-15,-1.3564428985407508,-1.3564428985407495,1.3E-15
0.002,N,2,4.333333333333333E-7,4.333333333333333E-7,0.011754668510666626,0.011754668510666626,0E-18,0.011720732350211035,0.011720732350211035,0E-18,1.4109225525937874,1.4109225525937874,0E-16,-0.054479488152689326,-0.05447948815269066,-1.334E-15,-1.3564428153134325,-1.3564428153134311,1.4E-15
0.002,N,3,6.5E-7,6.5E-7,0.011754668545530924,0.011754668545530924,0E-18,0.011720732350263394,0.011720732350263394,0E-18,1.410922550407889,1.410922550407889,0E-15,-0.0544795008869603,-0.05447950088696163,-1.33E-15,-1.356442676601573,-1.3564426766015716,1.4E-15
0.002,N,4,8.666666666666666E-7,8.666666666666666E-7,0.011754668580584823,0.011754668580584823,0E-18,0.011720732350316045,0.011720732350316045,0E-18,1.4109225482101035,1.4109225482101035,0E-16,-0.05447956960866018,-0.054479569608661294,-1.114E-15,-1.3564424824051589,-1.3564424824051577,1.2E-15
0.002,N,5,0.0000010833333333333333,0.0000010833333333333333,0.01175466870651348,0.01175466870651348,0E-17,0.011720732350505188,0.011720732350505188,0E-18,1.4109225403147134,1.4109225403147134,0E-16,-0.05447968863216168,-0.054479688632163015,-1.335E-15,-1.356442232724101,-1.3564422327240997,1.3E-15
0.002,N,6,0.0000013,0.0000013,0.011754668832821343,0.011754668832821346,3E-18,0.011720732350694912,0.011720732350694912,0E-18,1.4109225323955483,1.4109225323955479,-4E-16,-0.05447986363146251,-0.05447986363146318,-6.7E-16,-1.3564419275582331,-1.356441927558232,1.1E-15
0.002,N,7,0.0000015166666666666664,0.0000015166666666666664,0.011754669049816266,0.01175466904981627,4E-18,0.011720732351020844,0.011720732351020844,0E-18,1.4109225187905465,1.4109225187905463,-2E-16,-0.0544800889447401,-0.05448008894474099,-8.9E-16,-1.356441566907318,-1.3564415669073169,1.1E-15
0.002,N,8,0.0000017333333333333332,0.0000017333333333333332,0.01175466926738001,0.011754669267380011,1E-18,0.011720732351347636,0.011720732351347636,0E-18,1.4109225051498817,1.4109225051498813,-4E-16,-0.054480370222484975,-0.05448037022248542,-4.45E-16,-1.3564411507710417,-1.3564411507710408,9E-16
0.002,N,9,0.00000195,0.00000195,0.011754669575444458,0.011754669575444458,0E-18,0.011720732351810367,0.011720732351810367,0E-18,1.4109224858350642,1.4109224858350642,0E-16,-0.054480701826592925,-0.054480701826593814,-8.89E-16,-1.3564406791490224,-1.3564406791490216,8E-16
0.002,N,10,0.0000021666666666666665,0.0000021666666666666665,0.011754669884267358,0.011754669884267358,0E-18,0.011720732352274232,0.011720732352274232,0E-18,1.4109224664726938,1.4109224664726938,0E-16,-0.0544810893841321,-0.05448108938413321,-1.11E-15,-1.356440152040796,-1.356440152040795,1E-15
0.002,N,11,0.000002383333333333333,0.000002383333333333333,0.011754670283405926,0.011754670283405926,0E-18,0.01172073235287376,0.01172073235287376,0E-17,1.410922441447773,1.410922441447773,0E-15,-0.05448152728063271,-0.0544815272806336,-8.9E-16,-1.3564395694458398,-1.3564395694458389,9E-16
0.002,N,12,0.0000026,0.0000026,0.011754670683492606,0.011754670683492606,0E-18,0.011720732353474712,0.011720732353474712,0E-18,1.410922416363408,1.410922416363408,0E-15,-0.05448202111982314,-0.05448202111982403,-8.9E-16,-1.356438931363537,-1.356438931363536,1E-15
0.002,N,13,0.0000028166666666666667,0.0000028166666666666667,0.011754671173711272,0.011754671173711272,0E-18,0.011720732354211054,0.011720732354211054,0E-18,1.410922385628008,1.410922385628008,0E-15,-0.054482565310780995,-0.05448256531078188,-8.85E-16,-1.3564382377932256,-1.3564382377932247,9E-16
0.002,N,14,0.000003033333333333333,0.000003033333333333333,0.011754671665067747,0.011754671665067749,2E-18,0.011720732354949104,0.011720732354949104,0E-18,1.4109223548212708,1.4109223548212708,0E-16,-0.05448316543398102,-0.054483165433981906,-8.86E-16,-1.3564374887341357,-1.3564374887341348,9E-16
0.002,N,15,0.0000032499999999999994,0.0000032499999999999994,0.011754672246373839,0.01175467224637384,1E-18,0.011720732355822265,0.011720732355822265,0E-18,1.410922318374933,1.4109223183749329,-1E-16,-0.054483815921968715,-0.0544838159219696,-8.85E-16,-1.356436684185466,-1.356436684185465,1E-15
0.002,N,16,0.0000034666666666666664,0.0000034666666666666664,0.011754672829007485,0.011754672829007485,0E-18,0.011720732356697417,0.011720732356697417,0E-18,1.4109222818453613,1.4109222818453613,0E-16,-0.05448452233204293,-0.054484522332043595,-6.65E-16,-1.3564358241462926,-1.356435824146292,6E-16
0.002,N,17,0.000003683333333333333,0.000003683333333333333,0.011754673501409702,0.011754673501409702,0E-18,0.01172073235770741,0.01172073235770741,0E-17,1.4109222396875398,1.4109222396875398,0E-16,-0.05448527912013623,-0.05448527912013712,-8.9E-16,-1.356434908615676,-1.356434908615675,1E-15
0.002,N,18,0.0000039,0.0000039,0.01175467417532927,0.01175467417532927,0E-17,0.01172073235871968,0.01172073235871968,0E-17,1.410922197434585,1.410922197434585,0E-15,-0.054486091820453275,-0.05448609182045394,-6.65E-16,-1.3564339375925378,-1.3564339375925372,6E-16
0.002,N,19,0.0000041166666666666665,0.0000041166666666666665,0.01175467493883767,0.01175467493883767,0E-17,0.011720732359866525,0.011720732359866525,0E-18,1.4109221495646496,1.4109221495646496,0E-16,-0.05448695491223465,-0.05448695491223532,-6.7E-16,-1.3564329110758007,-1.3564329110758,7E-16
0.002,N,20,0.000004333333333333333,0.000004333333333333333,0.011754675704053275,0.011754675704053275,0E-18,0.01172073236101593,0.01172073236101593,0E-17,1.410922101587677,1.410922101587677,0E-15,-0.05448787390666876,-0.054487873906669204,-4.44E-16,-1.3564318290642305,-1.35643182906423,5E-16
0.002,N,21,0.00000455,0.00000455,0.011754676558679282,0.011754676558679282,0E-18,0.01172073236229964,0.01172073236229964,0E-17,1.4109220480049112,1.4109220480049112,0E-16,-0.0544888433062245,-0.054488843306225165,-6.65E-16,-1.3564306915566138,-1.356430691556613,8E-16
