freq_Hz,ReZ_ohm,negImZ_ohm,absZ_ohm,phase_deg,Ewe_V,I_mA,cycle
7.0000185e+06,7.1412,-18.896711,20.20105,69.298065,0.00017856823,-0.0007792043,1.0
5.553741e+06,4.554369,-15.77657,16.420794,73.89767,0.0002328397,0.0069612926,1.0
4.406287e+06,4.3609176,-12.305477,13.055358,70.48627,0.00021162335,0.0069090966,1.0
3.4959082e+06,4.646698,-8.917891,10.055873,62.478077,0.00018004114,0.0061410214,1.0
2.773623e+06,5.1369705,-6.1653204,8.024939,50.198795,0.0001417286,0.004981447,1.0
2.2005735e+06,5.6433544,-3.9702783,6.9000406,35.127598,0.00012787642,0.0049609416,1.0
1.7459175e+06,6.1942744,-2.2539263,6.5916023,19.995056,0.00011765975,0.004692487,1.0
1.3851971e+06,6.7541122,-0.8862747,6.8120127,7.4756413,0.00011432255,0.004472501,1.0
1.0990016e+06,7.3197527,0.19160204,7.32226,-1.4994334,0.00012351383,0.0049683973,1.0
871938.1,7.8858027,1.0850123,7.9600964,-7.8341713,0.0001202512,0.0044445368,1.0
691786.7,8.465776,1.812238,8.657574,-12.082741,0.00012069865,0.0047465465,1.0
548860.6,9.081033,2.4160068,9.396928,-14.898414,0.00011687673,0.0039020318,1.0
435458.72,9.700035,2.946341,10.137633,-16.895918,0.00011253277,0.004110827,1.0
345494.38,10.331702,3.386301,10.872493,-18.146986,0.00011197346,0.003517988,1.0
274105.56,11.027447,3.7741365,11.655415,-18.893478,0.000116615716,0.004220819,1.0
217478.84,11.703657,4.1632814,12.422097,-19.581736,0.000115441166,0.003585101,1.0
172543.05,12.470083,4.4589763,13.243317,-19.675724,0.000118778364,0.004362503,1.0
136895.03,13.2557,4.734658,14.075886,-19.65566,0.00012407314,0.004077266,1.0
108614.164,14.086485,4.9553723,14.932674,-19.380957,0.00012086645,0.004060487,1.0
86169.46,14.902389,5.1547894,15.768736,-19.080687,0.00012411043,0.0038572806,1.0
68364.016,15.758958,5.2950454,16.624748,-18.572464,0.00012181726,0.0035925538,1.0
54242.133,16.64205,5.3713417,17.4874,-17.88786,0.00012645952,0.004457577,1.0
43033.695,17.578678,5.435869,18.399961,-17.183222,0.00012936791,0.0040884498,1.0
34144.895,18.440119,5.484134,19.23834,-16.5626,0.00012968485,0.0037491512,1.0
27093.232,19.329205,5.4062877,20.071026,-15.626058,0.00012321553,0.003959813,1.0
21489.018,20.191853,5.363431,20.892038,-14.875604,0.0001256019,0.0040772627,1.0
17053.887,21.022116,5.2405686,21.665478,-13.997862,0.00012478158,0.0042189476,1.0
13528.057,21.87243,5.0795817,22.454517,-13.074422,0.00012563918,0.0041611544,1.0
10735.229,22.698452,4.968404,23.235851,-12.346597,0.00011857327,0.003957948,1.0
8517.451,23.410707,4.784623,23.89464,-11.550897,0.000102241516,0.0034993377,1.0
6753.7354,24.145954,4.6731453,24.594011,-10.953457,0.000110500616,0.003719322,1.0
5359.6797,24.83014,4.511316,25.236635,-10.297576,0.000104870254,0.002843113,1.0
4253.6406,25.451849,4.298265,25.812239,-9.58557,0.00010181271,0.0032793528,1.0
3373.921,26.07667,4.132262,26.40205,-9.004552,0.000101309335,0.0030556398,1.0
2677.5674,26.642916,3.9723284,26.937416,-8.480053,0.00010479568,0.0033017234,1.0
2124.317,27.20927,3.729647,27.463697,-7.805044,0.000110090456,0.003102246,1.0
1685.5374,27.75092,3.668575,27.992355,-7.530637,9.918397e-05,0.0031134316,1.0
1337.1407,28.199423,3.5085473,28.41685,-7.0922437,0.0001033042,0.0026771917,1.0
1061.0223,28.697527,3.4192636,28.900509,-6.794667,9.7245036e-05,0.002429243,1.0
841.34937,29.046541,3.3033388,29.233774,-6.488128,0.00010246524,0.002632449,1.0
667.64954,29.49614,3.22544,29.671968,-6.24057,0.00010436688,0.003122753,1.0
529.83014,29.882853,3.226429,30.056526,-6.16231,0.0001045906,0.0030155377,1.0
420.40347,30.267385,3.2464705,30.440996,-6.1221213,0.00010278218,0.0029974633,1.0
333.39932,30.712626,3.2769313,30.88695,-6.0902214,0.0001034347,0.002942124,1.0
264.5768,31.061256,3.3853478,31.245195,-6.220082,0.00010578379,0.0030043572,1.0
209.93277,31.496384,3.5179298,31.69224,-6.3731303,0.000102166945,0.0029000135,1.0
166.5458,31.99736,3.7144651,32.21224,-6.6216345,0.0001080956,0.0031726102,1.0
132.1569,32.524193,3.9208612,32.759674,-6.873958,0.0001121226,0.0030762788,1.0
104.8319,33.106194,4.1733294,33.3682,-7.1847444,0.00010768543,0.0030857816,1.0
83.16338,33.71578,4.415017,34.00362,-7.4603243,0.00010363978,0.0030477708,1.0
65.992546,34.486496,4.668287,34.801025,-7.709022,9.41502e-05,0.003131991,1.0
52.362606,35.295044,4.877585,35.630478,-7.868133,0.00011521744,0.0032650288,1.0
41.52827,36.22266,4.9916067,36.564972,-7.846139,0.000109363355,0.0031932928,1.0
32.964127,37.099857,4.9803157,37.432644,-7.645725,0.00012064272,0.0033943404,1.0
26.146248,38.075554,4.927363,38.393055,-7.373675,0.000114098824,0.0033404916,1.0
20.750315,38.956524,4.664071,39.234734,-6.8272424,0.00011227175,0.0032862704,1.0
16.45893,39.794544,4.3992405,40.036972,-6.308367,0.00011208532,0.003207268,1.0
13.064369,40.541508,4.000152,40.738373,-5.6350245,0.000120978315,0.0032644705,1.0
10.361374,41.113586,3.5544434,41.26695,-4.941176,0.000114378476,0.0032840353,1.0
8.223653,41.644855,3.0710292,41.757935,-4.217546,0.00010942862,0.0033760811,1.0
6.5212846,42.032085,2.693584,42.118305,-3.6667285,0.00011378188,0.0030362196,1.0
5.1738396,42.344,2.275009,42.40507,-3.0753636,0.000113632734,0.0031178312,1.0
4.103206,42.588623,2.0022216,42.635662,-2.6916683,0.00011342767,0.0032057776,1.0
3.257923,42.832485,1.6305178,42.86351,-2.180044,0.00010874813,0.0030504738,1.0
2.5834963,42.944225,1.3903311,42.966724,-1.8543191,0.00010887886,0.003015478,1.0
2.049446,43.045662,1.1711197,43.06159,-1.5584304,0.000108072294,0.0030180982,1.0
1.6259104,43.14183,0.9870333,43.15312,-1.3106301,0.00011655251,0.0032314078,1.0
1.2902544,43.208633,0.7822439,43.215714,-1.0371627,0.00011840575,0.0033423235,1.0
1.0236502,43.2812,0.68963873,43.286694,-0.91286856,0.00011623266,0.0033354016,1.0
0.8126199,43.325977,0.5506331,43.329475,-0.7281372,0.00011622442,0.0033708143,1.0
0.64438283,43.349148,0.44349858,43.351418,-0.586164,0.00011145436,0.0032663583,1.0
