freq_Hz,ReZ_ohm,negImZ_ohm,absZ_ohm,phase_deg,Ewe_V,I_mA,cycle
7.0000185e+06,10.116847,-10.20097,14.366989,45.237225,0.0004115056,0.035537146,1.0
5.553741e+06,9.670009,-8.756444,13.045473,42.16166,0.00048247987,0.029843422,1.0
4.406287e+06,10.384979,-6.3119,12.15269,31.290873,0.00038632547,0.027684772,1.0
3.4959082e+06,11.385304,-3.5838258,11.936036,17.472775,0.00035024196,0.027181897,1.0
2.773623e+06,12.462985,-1.3122983,12.531884,6.010848,0.00033600238,0.027245224,1.0
2.2005735e+06,13.597556,0.6006956,13.610818,-2.5294957,0.00034310354,0.02760096,1.0
1.7459175e+06,14.726052,2.0943494,14.874237,-8.094362,0.0003262919,0.028304989,1.0
1.3851971e+06,15.9017105,3.3023138,16.240988,-11.731878,0.0003356669,0.027243357,1.0
1.0990016e+06,17.069765,4.2338934,17.587006,-13.930213,0.00032850984,0.027407259,1.0
871938.1,18.260275,5.0213623,18.938103,-15.375628,0.0003247822,0.027681047,1.0
691786.7,19.40941,5.615426,20.2054,-16.13593,0.0003340081,0.027863573,1.0
548860.6,20.605629,6.114031,21.493565,-16.526493,0.00032411123,0.028105699,1.0
435458.72,21.731768,6.4255447,22.661804,-16.471642,0.00034084832,0.028493103,1.0
345494.38,22.917755,6.69121,23.874584,-16.27602,0.00033387763,0.028467026,1.0
274105.56,24.08237,6.866212,25.042074,-15.913572,0.0003390218,0.028604852,1.0
217478.84,25.402515,7.0871887,26.372639,-15.588865,0.00033300163,0.029025778,1.0
172543.05,26.483658,7.1246514,27.425259,-15.057263,0.00032670193,0.027805833,1.0
136895.03,27.648909,7.128241,28.553003,-14.456768,0.00032767112,0.028340375,1.0
108614.164,28.863047,7.18501,29.743904,-13.978775,0.00034122108,0.027701532,1.0
86169.46,30.002153,7.1190953,30.835218,-13.348619,0.00034355087,0.02770712,1.0
68364.016,31.217299,6.9238863,31.975927,-12.505559,0.00034975738,0.028355274,1.0
54242.133,32.235588,6.761297,32.937035,-11.8458605,0.00035027924,0.027971596,1.0
43033.695,33.278442,6.5186725,33.91088,-11.082926,0.00034246984,0.02799022,1.0
34144.895,34.321968,6.3094554,34.897087,-10.416465,0.00033710204,0.028288225,1.0
27093.232,35.284122,5.954958,35.783108,-9.579626,0.00035013014,0.02818206,1.0
21489.018,36.19631,5.7906713,36.656578,-9.089138,0.0003538205,0.028556425,1.0
17053.887,37.073566,5.3708296,37.460583,-8.243064,0.00033046684,0.028940102,1.0
13528.057,37.826,5.141069,38.17377,-7.7398515,0.00032536,0.028995978,1.0
10735.229,38.679905,4.8432775,38.98195,-7.1371064,0.00032420442,0.027813282,1.0
8517.451,39.271664,4.45242,39.523254,-6.468282,0.00040831856,0.029167328,1.0
6753.7354,39.81721,4.1796308,40.03598,-5.992419,0.00041187846,0.029606882,1.0
5359.6797,40.637497,3.962299,40.830208,-5.5689373,0.00041773083,0.0073023634,1.0
4253.6406,41.092133,3.6433089,41.253326,-5.066707,0.00041983696,0.0074605984,1.0
3373.921,41.604134,3.2836118,41.733513,-4.512722,0.00040623106,0.007126794,1.0
