freq_Hz,ReZ_ohm,negImZ_ohm,absZ_ohm,phase_deg,Ewe_V,I_mA,cycle
0.4058443,44.26608,6.7359824,44.775654,-8.652339,3.6610374,0.0051471754,1.0
0.32181963,45.346645,6.370749,45.791973,-7.9971423,3.661048,0.0057638907,1.0
0.25531054,46.43535,6.070911,46.83052,-7.448546,3.6610336,0.006257246,1.0
0.2025798,47.430607,5.8473473,47.789684,-7.0280848,3.661034,0.0067621567,1.0
0.16068146,48.34622,5.6310396,48.673046,-6.64349,3.6610317,0.007405891,1.0
0.12750551,49.298855,5.4594884,49.60023,-6.31934,3.6610484,0.008377658,1.0
0.10123998,50.28658,5.366444,50.572113,-6.0913925,3.6610458,0.009176908,1.0
0.08030087,51.380802,5.321899,51.65568,-5.913471,3.6610444,0.010214857,1.0
0.063687116,52.588913,5.4948325,52.875202,-5.964992,3.6610358,0.01126243,1.0
0.050522164,54.05069,5.720994,54.352615,-6.0419745,3.6610377,0.01241918,1.0
0.040071532,55.82618,6.043783,56.152378,-6.1788187,3.6610224,0.013283285,1.0
0.03180936,57.8433,6.7323313,58.23377,-6.638736,3.661031,0.014044483,1.0
0.02525203,60.34559,7.6644073,60.830364,-7.238301,3.6610286,0.014167646,1.0
0.020016208,63.262768,8.692447,63.857155,-7.82358,3.6610491,0.01449307,1.0
0.01587741,67.08431,9.940988,67.81687,-8.429117,3.6610377,0.014153317,1.0
0.01260668,72.12015,11.601674,73.04735,-9.138645,3.6610339,0.013595156,1.0
0.009997264,78.2718,13.946899,79.504654,-10.103241,3.6610167,0.013002005,1.0
