freq_Hz,ReZ_ohm,negImZ_ohm,absZ_ohm,phase_deg,Ewe_V,I_mA,cycle
2677.5674,17.260586,5.620285,18.15256,-18.035965,3.6114604,0.029334957,1.0
2124.317,18.057152,6.155922,19.077633,-18.824923,3.6114557,0.02956591,1.0
1685.5374,18.915636,6.6977587,20.066422,-19.498333,3.6114533,0.029992424,1.0
1337.1407,19.807085,7.3476753,21.126026,-20.352938,3.611444,0.029504446,1.0
1061.0223,20.87042,8.083721,22.381264,-21.172836,3.6114552,0.029377794,1.0
841.34937,21.990957,8.859043,23.708328,-21.94201,3.6114483,0.029022053,1.0
667.64954,23.358704,9.645529,25.271828,-22.43724,3.611429,0.029718634,1.0
529.83014,24.944275,10.537488,27.078691,-22.901196,3.6114306,0.02943367,1.0
420.40347,26.985712,11.301205,29.256554,-22.723192,3.6114376,0.00210426,1.0
333.39932,29.06724,11.883189,31.402462,-22.23559,3.6114419,0.0023223225,1.0
264.5768,31.374405,12.253793,33.68247,-21.333954,3.611445,0.0023368595,1.0
209.93277,33.779068,12.234885,35.926563,-19.910545,3.611444,0.0021728459,1.0
166.5458,36.104485,11.866442,38.004555,-18.194117,3.6114502,0.0023601563,1.0
132.1569,38.294044,11.208041,39.90055,-16.313892,3.6114426,0.002489503,1.0
104.8319,40.111637,10.374124,41.43146,-14.500734,3.61145,0.0022902642,1.0
83.16338,41.73957,9.529209,42.813522,-12.860306,3.6114297,0.00214843,1.0
65.992546,43.045593,8.68821,43.913643,-11.411121,3.6114392,0.0023866221,1.0
52.362606,44.215473,7.8462434,44.906254,-10.062653,3.6114361,0.0024531593,1.0
41.52827,45.16139,7.0356636,45.706142,-8.854894,3.6114426,0.0024345214,1.0
32.964127,45.932026,6.5627337,46.398495,-8.131345,3.6114452,0.0022934326,1.0
26.146248,46.639812,6.1805506,47.047543,-7.5486617,3.611441,0.0023907225,1.0
20.750315,47.31469,5.6268644,47.6481,-6.7820053,3.6114347,0.0024127152,1.0
16.45893,48.005894,5.35718,48.303883,-6.3675327,3.6114342,0.0022923145,1.0
13.064369,48.633335,5.1277847,48.90292,-6.018894,3.6114392,0.0023241853,1.0
10.361374,49.18275,5.040427,49.440357,-5.8514514,3.611444,0.0024824208,1.0
8.223653,49.82472,4.8465543,50.05988,-5.5558014,3.6114485,0.0026431722,1.0
6.5212846,50.474983,4.7186556,50.695065,-5.3407755,3.611448,0.0027043978,1.0
5.1738396,51.0903,4.8159695,51.316784,-5.38501,3.611438,0.0027959098,1.0
4.103206,51.700066,4.7676315,51.91943,-5.2687507,3.6114588,0.0026669356,1.0
3.257923,52.161377,4.9371734,52.394512,-5.4070454,3.6114504,0.0027723329,1.0
2.5834963,53.04994,4.981304,53.283295,-5.364253,3.6114578,0.0028488436,1.0
2.049446,53.677658,5.1435194,53.923527,-5.473505,3.6114619,0.00013457185,1.0
1.6259104,54.437263,5.219421,54.68691,-5.4767528,3.6114626,7.136041e-05,1.0
1.2902544,55.145275,5.4130797,55.410313,-5.606214,3.6114528,2.5999374e-05,1.0
1.0236502,55.942497,5.567392,56.21885,-5.6833563,3.6114523,9.347123e-05,1.0
0.8126199,56.81592,5.77697,57.108864,-5.805808,3.611455,0.00020093603,1.0
0.64438283,57.674633,6.0446463,57.990524,-5.983097,3.6114583,0.00026838994,1.0
0.51122236,58.57566,6.3370066,58.917446,-6.1745286,3.6114612,0.00033172048,1.0
0.4058443,59.587265,6.5106344,59.941895,-6.2355266,3.6114542,0.00036092737,1.0
0.32181963,60.65207,6.8049145,61.032616,-6.4015813,3.6114466,0.00038256624,1.0
0.25531054,61.74086,7.208228,62.160213,-6.6591196,3.6114395,0.0003833623,1.0
0.2025798,62.863503,7.518587,63.311523,-6.82028,3.611439,0.0005487838,1.0
0.16068146,64.12891,7.808811,64.602585,-6.94258,3.611457,0.0009842798,1.0
0.12750551,65.555176,8.164039,66.061584,-7.09889,3.611455,0.0012764477,1.0
0.10123998,67.060524,8.638166,67.614586,-7.339937,3.6114488,0.0017584866,1.0
0.08030087,68.648415,9.164385,69.25742,-7.60388,3.6114361,0.002153944,1.0
0.063687116,70.56176,9.616748,71.21407,-7.7609324,3.611444,0.002600603,1.0
0.050522164,72.74713,10.190607,73.45743,-7.9742517,3.6114206,0.002880105,1.0
0.040071532,75.284966,10.961089,76.07872,-8.283754,3.6114135,0.003348112,1.0
0.03180936,77.85317,11.878302,78.75411,-8.674896,3.6114058,0.0038583083,1.0
0.02525203,80.84326,12.786137,81.848145,-8.987431,3.6114244,0.004478868,1.0
0.020016208,84.45383,13.656655,85.55088,-9.1855345,3.6114328,0.0050090747,1.0
0.01587741,88.837845,14.743684,90.05298,-9.42302,3.6114345,0.00555571,1.0
0.01260668,93.869804,16.263975,95.26834,-9.829539,3.611447,0.006281796,1.0
0.009997264,99.59563,17.919184,101.19479,-10.199499,3.6114502,0.0068241884,1.0
