freq_Hz,ReZ_ohm,negImZ_ohm,absZ_ohm,phase_deg,Ewe_V,I_mA,cycle
1.2902544,67.39476,1.758761,67.4177,-1.4948747,3.0413152e-05,-0.00041878995,1.0
1.0236502,67.51972,1.474255,67.53581,-1.2508223,3.760373e-05,-0.0005095425,1.0
0.8126199,67.61144,1.2250017,67.622536,-1.0379863,3.3358498e-05,-0.00051885186,1.0
0.64438283,67.7301,0.9609017,67.736916,-0.81281316,3.755291e-05,-0.00046867316,1.0
0.51122236,67.77851,0.824029,67.78352,-0.69654906,3.7137776e-05,-0.0003747738,1.0
0.4058443,67.81099,0.7044517,67.81465,-0.5951934,3.0736446e-05,-0.00043489205,1.0
0.32181963,67.89079,0.5291277,67.89285,-0.44654322,3.801154e-05,-0.00035579922,1.0
0.25531054,67.88578,0.4689463,67.8874,-0.39578566,4.5293014e-05,-0.00032661183,1.0
0.2025798,67.89997,0.35746437,67.90091,-0.30163506,4.6670957e-05,-0.00011593344,1.0
0.16068146,67.98701,0.2989504,67.98766,-0.25193763,4.705928e-05,-0.00024122745,1.0
0.12750551,67.96808,0.29177067,67.968704,-0.24595554,4.674938e-05,-0.00038024638,1.0
0.10123998,67.9935,0.21568358,67.99384,-0.18174851,5.974273e-05,-4.937223e-05,1.0
0.08030087,68.03366,0.14488405,68.03381,-0.12201654,4.2874944e-05,-0.00031997365,1.0
0.063687116,68.09406,0.1599226,68.09425,-0.134562,4.8101898e-05,-0.00031406208,1.0
0.050522164,68.144485,0.11821906,68.144585,-0.099398315,5.605767e-05,-0.00032756227,1.0
0.040071532,68.120445,0.11765827,68.120544,-0.09896171,4.036539e-05,-0.00050550414,1.0
0.03180936,68.21276,0.112790205,68.21285,-0.094738826,3.4489745e-05,-0.0005308446,1.0
0.02525203,68.24386,0.047229886,68.24387,-0.03965299,4.1753156e-05,-0.00040505538,1.0
0.020016208,68.45957,0.050411303,68.45959,-0.04219066,4.7111367e-05,-0.0003543123,1.0
0.01587741,68.46104,0.032040674,68.461044,-0.026815183,4.2419695e-05,-0.00016499261,1.0
0.01260668,68.604095,0.036168646,68.6041,-0.030206805,3.9514478e-05,-0.00028803118,1.0
0.009997264,68.70007,0.03924044,68.70008,-0.032726478,5.191356e-05,-0.00027352438,1.0
