time_s,V_V,delta_Eeq_V,delta_etaMid_V,delta_phiL_V,Li_total_mol_m2,identity_residual_V,Eeq_surface_residual_N_V,reaction_input_surface_residual_N_x,Eeq_surface_residual_P_V,reaction_input_surface_residual_P_x
0.07699999999999999,2.2447153550561842,2.1796782565341532,0.062458114709481594,0.0025789838125497,1.236902963915189691,-2.94E-16,0E-16,0E-12,0E-15,0E-10
0.08,2.2450127495794527,2.1799811778343030,0.062452057373140413,0.0025795143720092,1.236902963915190756,8.7E-17,0E-16,0E-12,0E-16,0E-10
0.08499999999999999,2.2454952693495733,2.1804726854803449,0.062442188343426963,0.0025803955258014,1.236902963915190966,3.7E-17,0E-16,0E-13,0E-16,0E-10
0.09,2.2459624983801225,2.1809486414596553,0.062432583862664707,0.0025812730578026,1.236902963915190252,-1.07E-16,0E-16,0E-12,0E-16,0E-10
0.095,2.246415797755247,2.1814104288420374,0.062423221623409294,0.0025821472898002,1.236902963915189296,1.06E-16,0E-15,0E-11,0E-16,0E-10
0.1,2.2468563675134674,2.1818592671423277,0.062414081867006699,0.0025830185041326,1.23690296391519129,4.01E-16,0E-16,0E-12,0E-15,0E-8
0.10500000000000001,2.247285252649881,2.1822962184026729,0.062405147301610731,0.0025838869455979,1.236902963915190060,-5.31E-16,0E-16,0E-12,0E-16,0E-10
0.11,2.24770336315309,2.1827222075291575,0.062396402797311625,0.0025847528266210,1.236902963915190186,-1.25E-16,0E-15,0E-13,0E-16,0E-10
0.11499999999999999,2.2481114951135033,2.1831380437208781,0.062387835060113252,0.0025856163325116,1.236902963915189753,3.48E-16,0E-16,0E-13,0E-15,0E-10
0.12,2.2485103492266747,2.1835444392575269,0.062379432343123484,0.0025864776260242,1.236902963915191382,1.16E-16,0E-16,0E-12,0E-16,0E-11
0.12499999999999999,2.248900546101264,2.1839420250448391,0.06237118420536736,0.0025873368510579,1.236902963915189475,-3.6E-16,0E-16,0E-13,0E-15,0E-10
0.13,2.249282638699798,2.1843313632500163,0.062363081314107172,0.0025881941356747,1.236902963915192084,-1.72E-16,0E-16,0E-11,0E-16,0E-10
0.13499999999999998,2.2496571224293507,2.1847129575515487,0.062355115283304174,0.0025890495944978,1.236902963915190897,2.6E-17,0E-16,0E-11,0E-16,0E-10
0.14,2.250024443364359,2.185087261492568,0.06234727854114919,0.0025899033306418,1.236902963915191475,1E-17,0E-15,0E-12,0E-15,0E-10
0.15,2.2507396213367965,2.1858160564193671,0.062331958814213276,0.0025916061032159,1.236902963915190468,2.24E-16,0E-16,0E-12,0E-16,0E-10
0.16,2.2514305516274677,2.1865201675273464,0.062317081098187232,0.0025933030019342,1.236902963915191080,-1.32E-16,0E-15,0E-12,0E-16,0E-11
0.17,2.252099476411649,2.1872018750552882,0.062302606812388863,0.0025949945439718,1.236902963915191572,1.37E-16,0E-16,0E-12,0E-15,0E-10
0.18,2.252748379339927,2.1878631963894757,0.062288501763638757,0.0025966811868128,1.23690296391519090,-2.57E-16,0E-16,0E-13,0E-15,0E-10
0.19,2.253378983908147,2.1885058844374892,0.062274736142840402,0.0025983633278175,1.236902963915192082,-1.02E-16,0E-16,0E-13,0E-15,0E-10
0.2,2.2539927848636045,2.1891314595580329,0.062261283994058171,0.0026000413115134,1.236902963915190595,2.9E-17,0E-16,0E-13,0E-16,0E-11
0.21,2.2545910839990224,2.1897412459435814,0.062248122617547082,0.0026017154378939,1.236902963915189405,1.8E-17,0E-15,0E-13,0E-16,0E-10
0.22,2.2551750220183213,2.1903364040090774,0.062235232039448363,0.0026033859697958,1.236902963915190614,-2.63E-16,0E-15,0E-12,0E-16,0E-9
0.23,2.2557456049217066,2.1909179572102595,0.062222594572431737,0.0026050531390152,1.23690296391519011,1.63E-16,0E-14,0E-12,0E-16,0E-11
0.24,2.256303725379742,2.1914868137694405,0.062210194459053847,0.0026067171512480,1.236902963915190202,-3.47E-16,0E-16,0E-13,0E-15,0E-9
0.25,2.256850180001926,2.1920437842289033,0.062198017582923538,0.0026083781900992,1.236902963915190503,-3.8E-17,0E-15,0E-13,0E-16,0E-10
0.26,2.2573856833581534,2.192589595704271,0.062186051233572792,0.0026100364203094,1.236902963915192365,2.08E-16,0E-15,0E-13,0E-15,0E-10
0.27,2.2579108794526603,2.1931249035487274,0.062174283913528195,0.0026116919904049,1.236902963915190402,-1.95E-16,0E-16,0E-12,0E-15,0E-11
0.28,2.2584263511930165,2.1936503009794734,0.062162705178665731,0.0026133450348772,1.236902963915191081,1.69E-16,0E-16,0E-12,0E-15,0E-10
0.29,2.2589326282692754,2.1941663270882081,0.062151305505045997,0.002614995676021,1.236902963915191177,3.03E-16,0E-16,0E-12,0E-16,0E-11
0.3,2.2594301937609345,2.1946734735585524,0.062140076176958602,0.0026166440254234,1.236902963915190586,9.8E-17,0E-16,0E-13,0E-16,0E-10
0.31,2.259919489716757,2.1951721903393215,0.06212900919216113,0.0026182901852743,1.236902963915191385,7E-17,0E-15,0E-13,0E-16,0E-10
0.32,2.260400921897906,2.1956628904673596,0.062118097181103724,0.0026199342494428,1.236902963915190907,-1.24E-16,0E-16,0E-13,0E-15,0E-10
0.33,2.2608748638342333,2.1961459541920887,0.062107333337725557,0.0026215763044193,1.236902963915190586,-2.57E-16,0E-16,0E-12,0E-15,0E-10
0.34,2.2613416603123557,2.1966217325224528,0.062096711359793885,0.0026232164301089,1.236902963915190181,1.15E-16,0E-16,0E-12,0E-16,0E-11
0.35,2.2618016303905835,2.1970905502928354,0.062086225397218531,0.0026248547005296,1.236902963915191003,-3.1E-17,0E-16,0E-12,0E-15,0E-9
0.36,2.262255070017291,2.1975527088258077,0.062075870007074487,0.0026264911844090,1.236902963915190914,-1.87E-16,0E-16,0E-13,0E-15,0E-10
0.37,2.2627022543150246,2.1980084882550403,0.062065640114279395,0.0026281259457047,1.236902963915191423,2.05E-16,0E-16,0E-12,0E-15,0E-9
0.38,2.2631434395813135,2.198458149560163,0.062055530977074058,0.0026297590440763,1.236902963915190389,1.42E-16,0E-15,0E-11,0E-15,0E-11
0.39,2.263578865048135,2.1989019363562610,0.062045538156600744,0.0026313905352736,1.236902963915190526,-3.44E-16,0E-16,0E-12,0E-16,0E-10
0.4,2.2640087544348546,2.1993400764733492,0.062035657490010055,0.0026330204714953,1.236902963915190918,4.5E-17,0E-16,0E-13,0E-16,0E-10
0.41,2.264433317323596,2.1997727833553089,0.06202588506657003,0.0026346489017171,1.236902963915190203,-3E-17,0E-16,0E-12,0E-16,0E-10
0.42,2.2648527503813316,2.2002002573029520,0.062016217206430469,0.0026362758719492,1.236902963915190901,-6.9E-17,0E-16,0E-13,0E-16,0E-10
0.43,2.2652672384491153,2.2006226865819905,0.062006650441617014,0.0026379014255077,1.236902963915189923,8.6E-17,0E-16,0E-13,0E-16,0E-10
0.44,2.265676955515749,2.2010402484134888,0.061997181499043205,0.0026395256032172,1.236902963915191513,-2.05E-16,0E-16,0E-11,0E-15,0E-10
0.45,2.2660820655905716,2.2014531098617110,0.061987807285234894,0.0026411484436255,1.236902963915190298,2.06E-16,0E-16,0E-12,0E-16,0E-9
0.46,2.2664827234878464,2.2018614286320894,0.061978524872585928,0.0026427699831713,1.236902963915191619,-2.28E-16,0E-16,0E-13,0E-16,0E-10
0.47,2.266879075533526,2.2022653537902335,0.061969331486930294,0.0026443902563625,1.236902963915191699,-2.94E-16,0E-16,0E-13,0E-15,0E-10
0.48,2.267271260203538,2.2026650264113106,0.061960224496327318,0.0026460092958997,1.236902963915190182,3.82E-16,0E-15,0E-12,0E-16,0E-10
0.49,2.267659408701605,2.2030605801679131,0.061951201400873625,0.0026476271328182,1.236902963915191409,7.5E-17,0E-16,0E-13,0E-16,0E-10
0.5,2.2680436454834183,2.2034521418633714,0.061942259823428714,0.0026492437966182,1.23690296391519132,-1.4E-17,0E-16,0E-12,0E-15,0E-10
0.51,2.2684240887331693,2.2038398319166071,0.061933397501205523,0.0026508593153567,1.236902963915189910,-2.3E-17,0E-16,0E-12,0E-16,0E-10
0.52,2.268800850797614,2.2042237648037944,0.061924612278065671,0.0026524737157539,1.236902963915190695,2.9E-17,0E-16,0E-13,0E-16,0E-11
0.53,2.2691740385822214,2.2046040494614532,0.06191590209748399,0.002654087023284,1.236902963915190812,2.1E-16,0E-16,0E-12,0E-13,0E-10
0.54,2.2695437539133985,2.2049807896550258,0.061907264996111653,0.0026556992622611,1.236902963915189989,-5.3E-17,0E-16,0E-13,0E-15,0E-10
0.55,2.2699100938702257,2.2053540843164647,0.061898699097862052,0.0026573104558991,1.236902963915191964,-1.52E-16,0E-16,0E-13,0E-15,0E-11
0.56,2.2702731510888685,2.2057240278539887,0.061890202608469335,0.0026589206264107,1.236902963915190908,-2.35E-16,0E-16,0E-11,0E-16,0E-11
0.57,2.2706330140422786,2.2060907104367408,0.061881773810506194,0.0026605297950314,1.236902963915190420,2.06E-16,0E-16,0E-12,0E-16,0E-11
0.58,2.270989767297678,2.2064542182568066,0.061873411058752659,0.0026621379821190,1.236902963915191607,-2.59E-16,0E-15,0E-11,0E-16,0E-10
0.59,2.2713434917538793,2.2068146337707517,0.061865112775948194,0.0026637452071796,1.236902963915190606,-1.94E-16,0E-16,0E-13,0E-14,0E-10
0.6,2.271694264860383,2.2071720359226075,0.061856877448850598,0.0026653514889250,1.23690296391519100,-9.8E-17,0E-16,0E-13,0E-15,0E-11
0.61,2.272042160819931,2.2075265003500068,0.061848703624594048,0.0026669568453305,1.23690296391519103,-3.48E-16,0E-16,0E-13,0E-15,0E-11
0.62,2.272387250775982,2.2078780995750236,0.061840589907307786,0.0026685612936504,1.23690296391519224,2.14E-16,0E-16,0E-13,0E-15,0E-10
0.63,2.2727296029865247,2.2082269031810627,0.061832534954972432,0.0026701648504899,1.236902963915190611,-3.32E-16,0E-15,0E-13,0E-16,0E-11
0.64,2.2730692829853596,2.2085729779770322,0.061824537476503183,0.0026717675318241,1.23690296391519082,1.17E-16,0E-16,0E-12,0E-16,0E-10
0.65,2.273406353731973,2.2089163881499061,0.061816596229045117,0.002673369353022,1.236902963915191507,-2.17E-16,0E-16,0E-12,0E-16,0E-9
0.66,2.2737408757509936,2.2092571954066535,0.061808710015428977,0.0026749703289111,1.236902963915191194,2.3E-17,0E-16,0E-11,0E-14,0E-10
0.67,2.274072907262041,2.2095954591064471,0.061800877681816634,0.0026765704737770,1.236902963915191012,2.66E-16,0E-16,0E-12,0E-16,0E-10
0.68,2.274402504300816,2.2099312363839232,0.06179309811550104,0.0026781698013915,1.236902963915191818,2.6E-16,0E-14,0E-12,0E-16,0E-10
0.69,2.274729720832151,2.2102645822642521,0.061785370242837258,0.0026797683250617,1.23690296391519039,-5.8E-17,0E-16,0E-12,0E-16,0E-10
0.7,2.2750546088556165,2.2105955497706617,0.061777693027318391,0.0026813660576363,1.236902963915191024,1.09E-16,0E-16,0E-12,0E-16,0E-10
0.71,2.2753772185042997,2.2109241900250015,0.061770065467767975,0.0026829630115306,1.236902963915191215,-3.75E-16,0E-14,0E-13,0E-16,0E-10
0.72,2.2756975981373126,2.2112505523419146,0.061762486596650624,0.0026845591987474,1.236902963915188917,-2.4E-17,0E-16,0E-10,0E-16,0E-10
0.73,2.2760157944264563,2.2115746843170804,0.061754955478473983,0.0026861546309021,1.236902963915190821,-1.83E-16,0E-16,0E-12,0E-15,0E-10
0.74,2.276331852437534,2.2118966319100025,0.061747471208295492,0.0026877493192363,1.236902963915189614,-2.92E-16,0E-16,0E-12,0E-15,0E-11
0.75,2.2766458157066904,2.2122164395217248,0.061740032910333475,0.0026893432746323,1.23690296391519082,-1.75E-16,0E-16,0E-12,0E-16,0E-10
0.76,2.276957726312136,2.2125341500678737,0.06173263973662224,0.0026909365076401,1.23690296391519072,-4E-17,0E-16,0E-13,0E-15,0E-11
0.77,2.277267624941617,2.2128498050473491,0.061725290865784599,0.0026925290284835,1.236902963915190096,-1.99E-16,0E-16,0E-13,0E-16,0E-10
0.78,2.2775755509559072,2.213163444606984,0.061717985501850369,0.002694120847073,1.236902963915191622,-1.69E-16,0E-15,0E-12,0E-14,0E-10
0.79,2.277881542448646,2.2134751076024558,0.061710722873153490,0.0026957119730367,1.236902963915191529,1.0E-17,0E-16,0E-12,0E-14,0E-10
0.8,2.278185636302702,2.2137848316557181,0.061703502231282625,0.0026973024157014,1.236902963915191627,-1.25E-16,0E-16,0E-13,0E-16,0E-10
0.81,2.27848786824342,2.2140926532091794,0.061696322850104402,0.0026988921841362,1.236902963915189534,-2E-18,0E-16,0E-13,0E-16,0E-10
0.82,2.2787882728888316,2.2143986075768645,0.061689184024813714,0.0027004812871534,1.236902963915191453,-1.4E-17,0E-16,0E-12,0E-16,0E-10
0.83,2.2790868837971265,2.214702728992758,0.061682085071058879,0.0027020697333098,1.236902963915190816,-1.79E-16,0E-15,0E-12,0E-15,0E-10
0.84,2.2793837335115494,2.2150050506565098,0.061675025324109844,0.0027036575309300,1.236902963915190853,-2.44E-16,0E-16,0E-12,0E-16,0E-10
0.85,2.279678853602862,2.2153056047766923,0.061668004138061503,0.0027052446881080,1.236902963915191025,1.97E-16,0E-15,0E-13,0E-16,0E-10
0.86,2.2799722747095394,2.2156044226117457,0.061661020885074748,0.0027068312127190,1.23690296391519053,-4.8E-17,0E-16,0E-12,0E-16,0E-10
0.87,2.28026402657589,2.2159015345087842,0.061654074954676567,0.0027084171124290,1.23690296391519062,2.33E-16,0E-16,0E-13,0E-16,0E-10
0.88,2.2805541380881658,2.2161969699403803,0.061647165753078603,0.0027100023947068,1.236902963915190308,9.7E-17,0E-16,0E-12,0E-15,0E-10
0.89,2.2808426373088095,2.216490757539464,0.061640292702531018,0.0027115870668146,1.23690296391519135,-1.18E-16,0E-15,0E-12,0E-15,0E-10
0.9,2.2811295515090038,2.2167829251324496,0.06163345524071451,0.0027131711358395,1.236902963915191430,1.9E-16,0E-16,0E-12,0E-15,0E-11
0.91,2.2814149071995544,2.2170734997707034,0.06162665282015656,0.0027147546086945,1.236902963915190436,-6E-17,0E-16,0E-12,0E-16,0E-11
0.92,2.281698730160228,2.2173625077604447,0.061619884907682774,0.0027163374921006,1.236902963915191629,-7.4E-17,0E-16,0E-12,0E-16,0E-10
0.93,2.2819810454677008,2.2176499746911803,0.061613150983892195,0.0027179197926282,1.236902963915191332,1.05E-16,0E-16,0E-12,0E-15,0E-10
0.94,2.282261877522093,2.2179359254627668,0.061606450542639913,0.0027195015166861,1.236902963915191237,1.87E-16,0E-16,0E-13,0E-15,0E-11
0.95,2.2825412500722675,2.2182203843111577,0.061599783090584781,0.0027210826705248,1.236902963915190040,2.19E-16,0E-16,0E-12,0E-15,0E-10
0.96,2.282819186239897,2.2185033748329406,0.061593148146707574,0.0027226632602491,1.236902963915191255,-2.74E-16,0E-15,0E-12,0E-16,0E-10
0.97,2.283095708542427,2.2187849200087122,0.061586545241901325,0.0027242432918133,1.236902963915190893,1.75E-16,0E-16,0E-12,0E-16,0E-10
0.98,2.2833708389149474,2.2190650422253726,0.061579973918530314,0.0027258227710443,1.236902963915190136,1.86E-16,0E-16,0E-13,0E-15,0E-11
0.99,2.283644598731064,2.2193437632973845,0.061573433730052419,0.0027274017036272,1.23690296391519155,-1.19E-16,0E-16,0E-12,0E-16,0E-10
1.0,2.2839170088228173,2.2196211044870658,0.061566924240630483,0.0027289800951212,1.236902963915189634,-1.83E-16,0E-16,0E-13,0E-16,0E-11
1.02,2.2844578863510736,2.2201717558830441,0.061553995184587596,0.0027321352834420,1.236902963915191048,-9.6E-17,0E-16,0E-12,0E-16,0E-10
1.05,2.285259635752355,2.2209879512805312,0.061534820314387952,0.0027368641574359,1.236902963915191031,-5.2E-17,0E-16,0E-11,0E-16,0E-10
1.1,2.2865716949066237,2.2223235415522637,0.061503417802923009,0.0027447355514374,1.23690296391519033,-4.09E-16,0E-16,0E-13,0E-15,0E-11
1.15,2.2878549756789575,2.2236297028389944,0.061472678072158393,0.0027525947678042,1.236902963915191562,5.07E-16,0E-16,0E-13,0E-15,0E-10
1.2,2.289111259064596,2.2249082537967638,0.061442562967148006,0.0027604423006845,1.236902963915190852,-3.06E-16,0E-16,0E-13,0E-15,0E-11
1.25,2.2903422042020525,2.2261608886801523,0.061413036905596964,0.0027682786163030,1.236902963915190643,2.36E-16,0E-16,0E-12,0E-15,0E-10
1.3,2.291549325234765,2.2273891538045555,0.061384067284262269,0.0027761041459473,1.236902963915190857,-6.9E-17,0E-15,0E-13,0E-16,0E-10
1.35,2.292733996944701,2.2285944533059693,0.061355624351996596,0.0027839192867349,1.236902963915191378,2.04E-16,0E-15,0E-13,0E-16,0E-10
1.4,2.293897468170619,2.229778062825605,0.061327680940440613,0.0027917244045736,1.236902963915189763,-2.13E-16,0E-15,0E-12,0E-14,0E-11
1.45,2.295040876105974,2.2309411440881646,0.061300212180303903,0.0027995198375059,1.236902963915190501,-4.03E-16,0E-14,0E-12,0E-16,0E-11
1.5,2.2961652594087747,2.232084758268693,0.06127319524132746,0.0028073058987541,1.236902963915191257,1.4E-16,0E-15,0E-13,0E-15,0E-10
1.55,2.2972715696759662,2.2332098776924900,0.061246609104024685,0.0028150828794518,1.236902963915190786,-2.85E-16,0E-16,0E-12,0E-16,0E-11
1.6,2.298360681344209,2.234317395931362,0.061220434361851872,0.0028228510509951,1.23690296391519086,2.8E-17,0E-14,0E-13,0E-15,0E-10
1.65,2.299433400212669,2.2354081364954439,0.061194653050146375,0.0028306106670783,1.236902963915191118,4.25E-16,0E-16,0E-12,0E-16,0E-10
1.7,2.300490470795327,2.2364828603320392,0.061169248497839664,0.0028383619654482,1.236902963915190873,-6.4E-17,0E-16,0E-12,0E-15,0E-11
1.75,2.3015325826875044,2.2375422723196217,0.061144205198420787,0.0028461051694619,1.236902963915190811,1.3E-17,0E-16,0E-12,0E-16,0E-10
1.8,2.302560376102151,2.2385870269155183,0.061119508697237146,0.0028538404893954,1.236902963915190696,1.54E-16,0E-16,0E-13,0E-16,0E-10
1.85,2.303574446704691,2.2396177330884306,0.061095145492625622,0.0028615681236348,1.236902963915189517,-2.2E-17,0E-16,0E-13,0E-15,0E-10
1.9,2.3045753498525032,2.2406349586439779,0.06107110294882134,0.0028692882597038,1.236902963915190939,1.6E-16,0E-16,0E-13,0E-15,0E-10
1.95,2.30556360432682,2.2416392340326450,0.061047369218997005,0.002877001075178,1.236902963915190141,-5E-18,0E-16,0E-13,0E-16,0E-10
2.0,2.306539695629785,2.2426310557143179,0.061023933176978852,0.0028847067384881,1.236902963915189595,1.48E-16,0E-16,0E-13,0E-16,0E-10
2.05,2.3075040789074,2.2436108891412827,0.061000784356471049,0.0028924054096464,1.236902963915191319,-1.49E-16,0E-16,0E-12,0E-16,0E-11
2.1,2.308457181549218,2.244579171411536,0.060977912896805542,0.0029000972408764,1.236902963915191024,5.8E-17,0E-15,0E-12,0E-15,0E-11
2.15,2.30939940550762,2.2455363136360874,0.060955309494332921,0.0029077823771996,1.236902963915190447,7.9E-17,0E-15,0E-13,0E-16,0E-11
2.2,2.310331129372983,2.246482703057225,0.060932965358813765,0.0029154609569442,1.236902963915190736,3.5E-17,0E-15,0E-13,0E-15,0E-10
