time_s_exact,electrode,sample_index,coordinate_first_m,coordinate_second_m,x_surface_first,x_surface_second,x_surface_difference_second_minus_first,x_particle_average_first,x_particle_average_second,x_particle_average_difference_second_minus_first,Eeq_V_first,Eeq_V_second,Eeq_V_difference_second_minus_first,etaMid_V_first,etaMid_V_second,etaMid_V_difference_second_minus_first,phil_V_first,phil_V_second,phil_V_difference_second_minus_first
1,N,0,0.0,0.0,0.01257611388674275,0.0125761140290477,1.4230495E-10,0.011746258434936676,0.011746258439632423,4.695747E-12,1.35942012372534,1.3594201148032001,-8.9221399E-9,-0.05344964736919211,-0.053449638447413905,8.921778205E-9,-1.305970476356148,-1.3059704763557862,3.618E-13
1,N,1,2.1666666666666665E-7,2.1666666666666665E-7,0.012576113193818237,0.012576113051817635,-1.42000602E-10,0.011746258412047891,0.011746258407362278,-4.685613E-12,1.3594201671698543,1.3594201760729125,8.9030582E-9,-0.053449593911444326,-0.053449602814854336,-8.903410010E-9,-1.305970448439072,-1.3059704484387202,3.518E-13
1,N,2,4.333333333333333E-7,4.333333333333333E-7,0.012576112500893728,0.012576112642606592,1.41712864E-10,0.011746258389159108,0.011746258393835316,4.676208E-12,1.3594202106143685,1.3594202017293506,-8.8850179E-9,-0.053449596806065536,-0.05344958792141008,8.884655456E-9,-1.305970364688141,-1.3059703646877787,3.623E-13
1,N,3,6.5E-7,6.5E-7,0.012576112942815925,0.012576112801409038,-1.41406887E-10,0.011746258403717348,0.01174625839905134,-4.666008E-12,1.359420182907028,1.3594201917728619,8.8658339E-9,-0.05344958490088336,-0.053449593767068926,-8.866185566E-9,-1.3059702251036729,-1.3059702251033212,3.517E-13
1,N,4,8.666666666666666E-7,8.666666666666666E-7,0.012576113387100952,0.012576113528220693,1.41119741E-10,0.011746258418353556,0.01174625842301019,4.656634E-12,1.359420155051545,1.3594201462037145,-8.8478305E-9,-0.05344962919924767,-0.053449620351778915,8.847468755E-9,-1.3059700296860295,-1.3059700296856678,3.617E-13
1,N,5,0.0000010833333333333333,0.0000010833333333333333,0.01257611496385271,0.012576114823037948,-1.40814762E-10,0.011746258470358227,0.01174625846571176,-4.646467E-12,1.3594200561934253,1.3594200650221344,8.8287091E-9,-0.053449658846423276,-0.05344966767548387,-8.829060594E-9,-1.3059697784354525,-1.305969778435101,3.515E-13
1,N,6,0.0000013,0.0000013,0.012576116545330054,0.01257611668585805,1.40527996E-10,0.011746258522518833,0.011746258527155948,4.637115E-12,1.359419957039024,1.3594199482282945,-8.8107295E-9,-0.053449744548479616,-0.05344973573811207,8.810367546E-9,-1.3059694713522279,-1.305969471351866,3.619E-13
1,N,7,0.0000015166666666666664,0.0000015166666666666664,0.012576119256902345,0.012576119116679064,-1.40223281E-10,0.01174625861196968,0.011746258607342712,-4.626968E-12,1.359419787030691,1.3594197958223158,8.7916248E-9,-0.05344981574760377,-0.053449824539579804,-8.791976034E-9,-1.30596910843652,-1.3059691084361686,3.514E-13
1,N,8,0.0000017333333333333332,0.0000017333333333333332,0.012576121975562954,0.012576122115499872,1.39936918E-10,0.011746258701654418,0.011746258706272036,4.617618E-12,1.3594196165779395,1.3594196078042688,-8.7736707E-9,-0.05344994285310056,-0.05344993407979137,8.77330919E-9,-1.3059686896885376,-1.3059686896881761,3.615E-13
1,N,9,0.00000195,0.00000195,0.012576125821952817,0.012576125682320163,-1.39632654E-10,0.011746258828551431,0.01174625882394394,-4.607491E-12,1.3594193754195787,1.3594193841741726,8.7545939E-9,-0.05345005560369387,-0.053450064358639304,-8.754945434E-9,-1.3059682151083682,-1.3059682151080168,3.514E-13
