time_s,V_V,delta_Eeq_V,delta_etaMid_V,delta_phiL_V,Li_total_mol_m2,identity_residual_V,Eeq_surface_residual_N_V,reaction_input_surface_residual_N_x,Eeq_surface_residual_P_V,reaction_input_surface_residual_P_x
3.3,2.328481805221025,2.2648988845018614,0.060499971343246138,0.0030829493759175,1.236902963915189441,-3.8E-17,0E-16,0E-12,0E-16,0E-10
3.35,2.329243905279754,2.265671520370171,0.060481880207960084,0.0030905047016229,1.236902963915191224,1.6E-17,0E-15,0E-13,0E-15,0E-10
3.4,2.3300005715319188,2.2664385881392957,0.060463927850116227,0.0030980555425066,1.236902963915190345,2.73E-16,0E-16,0E-12,0E-15,0E-10
3.45,2.3307519241575414,2.2672002108894895,0.060446111317008500,0.0031056019510435,1.236902963915190755,-1.00E-16,0E-14,0E-13,0E-16,0E-11
3.5,2.3314980789664554,2.2679565072293012,0.06042842775927193,0.0031131439778822,1.236902963915191056,7E-17,0E-16,0E-12,0E-15,0E-11
3.55,2.3322391476177056,2.2687075915199241,0.060410874425883557,0.0031206816718980,1.236902963915190752,-5.7E-17,0E-16,0E-13,0E-16,0E-10
3.6,2.332975237825012,2.2694535740852704,0.060393448659503912,0.0031282150802375,1.23690296391519122,1.88E-16,0E-16,0E-12,0E-16,0E-10
3.65,2.333706453549323,2.270194561408861,0.060376147892044818,0.0031357442484168,1.236902963915190964,3.82E-16,0E-15,0E-12,0E-15,0E-11
3.7,2.334432895179421,2.2709306563185328,0.06035896964055665,0.0031432692203315,1.236902963915190639,5E-17,0E-15,0E-13,0E-16,0E-10
3.75,2.3351546597015425,2.2716619581598664,0.060341911503334566,0.0031507900383415,1.236902963915190956,3.4E-17,0E-15,0E-12,0E-16,0E-10
3.8,2.335871840858721,2.2723885629591752,0.060324971156249907,0.0031583067432956,1.236902963915191576,2.93E-16,0E-16,0E-12,0E-15,0E-10
3.85,2.3365845293007133,2.2731105635768098,0.060308146349305147,0.0031658193745984,1.236902963915190960,-4.7E-17,0E-16,0E-12,0E-15,0E-10
3.9,2.3372928127250914,2.2738280498514675,0.060291434903364524,0.0031733279702592,1.236902963915192657,1.76E-16,0E-15,0E-13,0E-16,0E-11
3.95,2.3379967760101614,2.2745411087361503,0.06027483470710493,0.0031808325669065,1.236902963915190588,-3.3E-16,0E-16,0E-12,0E-15,0E-10
4.0,2.3386965013403067,2.275249824426357,0.060258343714080895,0.0031883331998686,1.236902963915190277,2.05E-16,0E-15,0E-13,0E-15,0E-10
4.05,2.3393920683242264,2.2759542784810336,0.060241959940008805,0.0031958299031842,1.23690296391519059,-2.05E-16,0E-16,0E-12,0E-15,0E-11
4.1,2.340083554106609,2.2766545499367905,0.060225681460152944,0.0032033227096653,1.236902963915191305,2.56E-16,0E-16,0E-13,0E-16,0E-9
4.15,2.3407710334736187,2.2773507154158299,0.060209506406873281,0.0032108116509153,1.236902963915191513,2.19E-16,0E-16,0E-12,0E-15,0E-10
4.2,2.3414545789526846,2.2780428492280044,0.06019343296729285,0.0032182967573875,1.236902963915189805,-1.5E-16,0E-16,0E-13,0E-15,0E-10
4.25,2.34213426090688,2.2787310234673915,0.060177459381090646,0.0032257780583975,1.236902963915190613,3.54E-16,0E-16,0E-13,0E-14,0E-11
4.3,2.3428101476243364,2.2794153081037425,0.06016158393841975,0.0032332555821737,1.236902963915191900,4.5E-16,0E-16,0E-12,0E-15,0E-10
4.35,2.3434823054029237,2.2800957710691367,0.06014580497789601,0.0032407293558906,1.23690296391519002,3.9E-16,0E-15,0E-13,0E-16,0E-11
4.4,2.344150798630549,2.2807724783401333,0.060130120884724692,0.0032481994056910,1.23690296391519032,8E-18,0E-16,0E-12,0E-16,0E-11
4.45,2.3448156898613535,2.2814454940157156,0.060114530088914323,0.0032556657567236,1.236902963915189995,-2.3E-17,0E-16,0E-13,0E-16,0E-10
4.5,2.345477039888007,2.2821148803912867,0.060099031063543864,0.0032631284331763,1.236902963915189913,1.36E-16,0E-16,0E-13,0E-16,0E-10
4.55,2.3461349078104217,2.2827806980289551,0.060083622323163554,0.0032705874583027,1.236902963915190455,3.46E-16,0E-16,0E-12,0E-16,0E-10
4.6,2.3467893511010187,2.283443005824331,0.06006830242223926,0.0032780428544485,1.236902963915191317,-6E-17,0E-15,0E-13,0E-15,0E-11
4.65,2.347440425666816,2.2841018610700548,0.060053069953677208,0.0032854946430842,1.236902963915190776,-2.08E-16,0E-16,0E-12,0E-15,0E-11
4.7,2.3480881859084897,2.2847573195162395,0.060037923547425319,0.0032929428448246,1.236902963915191524,2.81E-16,0E-16,0E-12,0E-15,0E-11
4.75,2.3487326847766177,2.2854094354280174,0.060022861869134747,0.0033003874794655,1.236902963915190754,5.3E-17,0E-16,0E-13,0E-16,0E-9
4.8,2.3493739738252275,2.2860582616403473,0.060007883618880877,0.0033078285659993,1.236902963915190137,2.3E-17,0E-16,0E-12,0E-16,0E-10
4.85,2.3500121032628463,2.2867038496102578,0.059992987529944752,0.0033152661226436,1.236902963915190556,1.48E-16,0E-16,0E-13,0E-15,0E-11
4.9,2.3506471220011687,2.2873462494666521,0.059978172367647799,0.0033227001668685,1.236902963915190339,3.01E-16,0E-16,0E-13,0E-16,0E-11
4.95,2.3512790777014816,2.2879855100578245,0.059963436928243130,0.0033301307154139,1.236902963915190940,7.0E-17,0E-16,0E-13,0E-15,0E-11
5.0,2.3519080168189848,2.2886216789968159,0.059948780037853089,0.003337557784316,1.236902963915190686,-1.89E-16,0E-16,0E-12,0E-16,0E-10
