time_s_exact,V_first_V,V_second_V,difference_V_second_minus_first_V,difference_delta_Eeq_V,difference_delta_etaMid_V,difference_delta_phiL_V,difference_decomposition_residual_V,prior_radial_same_time_available,prior_radial_R320H0250_minus_R160H0250_V_V,prior_radial_R320H0250_minus_R160H0250_delta_Eeq_V,prior_radial_R320H0250_minus_R160H0250_delta_etaMid_V,prior_radial_R320H0250_minus_R160H0250_delta_phiL_V,time_cap_abs_difference_divided_by_prior_radial_same_time_abs_difference
1.5,2.2962813625756238,2.296281362554886,-2.07378E-11,-2.11828E-11,4.52967E-13,-7.9E-15,-6.7E-17,True,0.0000231708816588,0.0000237729498016,-6.01915448592E-7,-1.526939E-10,8.949939974391976933055139185E-7
1.55,2.2973857814242726,2.297385781405174,-1.90986E-11,-1.95167E-11,4.21219E-13,-2.9E-15,-2.19E-16,True,0.0000227950035526,0.0000233863777760,-5.91224734501E-7,-1.494891E-10,8.378415013592578315902885498E-7
1.6,2.298473091769845,2.2984730917522014,-1.76436E-11,-1.80279E-11,3.88798E-13,-4.3E-15,-1.98E-16,True,0.000022436956651,0.0000230181255072,-5.81022762789E-7,-1.460937E-10,7.863633323556667239736514478E-7
1.65,2.299544092457605,2.299544092441266,-1.6339E-11,-1.66953E-11,3.62824E-13,-6.8E-15,2.76E-16,True,0.000022095370181,0.0000226667863489,-5.71273609976E-7,-1.425581E-10,7.394761828453115247673432949E-7
1.7,2.300599521780095,2.3005995217649353,-1.51597E-11,-1.54966E-11,3.41722E-13,-4.7E-15,-1.22E-16,True,0.0000217690172016,0.0000223311010761,-5.61944958560E-7,-1.389165E-10,6.963888107399620182585027665E-7
1.75,2.3016400637467753,2.301640063732673,-1.41023E-11,-1.44151E-11,3.21298E-13,-8.8E-15,3.02E-16,True,0.0000214567956469,0.0000220099384778,-5.53007638572E-7,-1.351924E-10,6.572416605010380078608437427E-7
1.8,2.3026663535387275,2.3026663535255847,-1.31428E-11,-1.34376E-11,2.98427E-13,-4.0E-15,3.73E-16,True,0.0000211577123319,0.0000217022790019,-5.44435246222E-7,-1.314238E-10,6.211824697221296092519447608E-7
1.85,2.303678982274448,2.3036789822621757,-1.22723E-11,-1.25498E-11,2.82219E-13,-5.0E-15,2.81E-16,True,0.0000208708694552,0.0000214072009027,-5.36203826228E-7,-1.276210E-10,5.880109607480843594711844327E-7
1.9,2.3046785011905935,2.3046785011791124,-1.14811E-11,-1.17424E-11,2.65120E-13,-3.4E-15,-4.20E-16,True,0.0000205954530795,0.0000211238684425,-5.28291554503E-7,-1.238085E-10,5.574579959800879019064553617E-7
1.95,2.3056654253236317,2.3056654253128697,-1.07620E-11,-1.10055E-11,2.49134E-13,-5.7E-15,6.6E-17,True,0.0000203307232717,0.0000208515218035,-5.20678533623E-7,-1.199980E-10,5.293466374106084970779283818E-7
2,2.3066402367637737,2.3066402367536716,-1.01021E-11,-1.03330E-11,2.34038E-13,-3.1E-15,-3.8E-17,True,0.0000200760056543,0.0000205894684091,-5.13346555713E-7,-1.161994E-10,5.031927253834116788491404803E-7
2.05,2.3076033875406927,2.3076033875311963,-9.4964E-12,-9.7166E-12,2.21600E-13,-1.2E-15,-2.00E-16,True,0.0000198306840819,0.0000203370754366,-5.06278927228E-7,-1.124275E-10,4.788740499712574365742510921E-7
2.1,2.3085553021909937,2.3085553021820524,-8.9413E-12,-9.1499E-12,2.11833E-13,-2.9E-15,-3.33E-16,True,0.0000195941943257,0.0000200937633282,-4.99460313549E-7,-1.086890E-10,4.563239422542867549325480762E-7
2.15,2.309496380049482,2.30949638004105,-8.432E-12,-8.6290E-12,2.00947E-13,-3.5E-15,-4.47E-16,True,0.000019366018566,0.0000198590001476,-4.92876592429E-7,-1.049897E-10,4.354018339527806894905359351E-7
2.2,2.310426997299847,2.3104269972918843,-7.9627E-12,-8.1493E-12,1.90516E-13,-4.0E-15,8.4E-17,True,0.000019145680576,0.0000196322966537,-4.86514740717E-7,-1.013370E-10,4.159005979647239258317813063E-7
2.25,2.3113475088150777,2.3113475088075504,-7.5273E-12,-7.7054E-12,1.79191E-13,-1.2E-15,1.09E-16,True,0.0000189327415247,0.0000194132019776,-4.80362725598E-7,-9.77271E-11,3.975810893620317529163864464E-7
2.3,2.3122582498134405,2.312258249806316,-7.1245E-12,-7.2950E-12,1.71415E-13,-7E-16,-2.15E-16,True,0.0000187267962581,0.0000192012998372,-4.74409404646E-7,-9.41746E-11,3.804441454804850787869319004E-7
2.35,2.3131595373522096,2.313159537345457,-6.7526E-12,-6.9137E-12,1.64089E-13,-2.4E-15,-5.89E-16,True,0.0000185274700686,0.0000189962051866,-4.68644441030E-7,-9.06773E-11,3.644642239333138436157052381E-7
2.4,2.3140516716782007,2.3140516716717925,-6.4082E-12,-6.5605E-12,1.54765E-13,-2.8E-15,3.35E-16,True,0.0000183344157847,0.0000187975612663,-4.63058245526E-7,-8.72360E-11,3.495175453230213336517777897E-7
2.45,2.3149349374516137,2.314934937445531,-6.0827E-12,-6.2325E-12,1.49659E-13,3E-16,-1.59E-16,True,0.0000181473112357,0.0000186050369756,-4.57641882167E-7,-8.38581E-11,3.351846409088916885688589899E-7
2.5,2.315809604857425,2.315809604851638,-5.787E-12,-5.9271E-12,1.44107E-13,-3.8E-15,-2.07E-16,True,0.000017965856980,0.0000184183245515,-4.5238703606E-7,-8.05360E-11,3.221109912230860918274993415E-7
2.55,2.3166759306167144,2.316675930611208,-5.5064E-12,-5.6418E-12,1.38110E-13,-2.6E-15,-1.10E-16,True,0.0000177897742554,0.0000182371374844,-4.47285953828E-7,-7.72749E-11,3.095261311890205066306161397E-7
2.6,2.317534158908844,2.3175341589035945,-5.2495E-12,-5.3758E-12,1.31232E-13,-5.3E-15,3.68E-16,True,0.000017618803221,0.0000180612086742,-4.42331381080E-7,-7.40721E-11,2.979487275130626762563352656E-7
2.65,2.318384522213769,2.3183845222087673,-5.0017E-12,-5.1263E-12,1.26341E-13,-1.5E-15,-2.41E-16,True,0.0000174527012903,0.0000178902887628,-4.37516535661E-7,-7.09374E-11,2.865860084810988131829574421E-7
2.7,2.3192272420829694,2.3192272420781954,-4.7740E-12,-4.8931E-12,1.19236E-13,-1E-16,-3.6E-17,True,0.0000172912417194,0.0000177241446500,-4.32835068896E-7,-6.78616E-11,2.760935320592844109078576137E-7
2.75,2.320062529846105,2.3200625298415405,-4.5645E-12,-4.6738E-12,1.14352E-13,-5.3E-15,2.48E-16,True,0.000017134212281,0.0000175625581522,-4.28281032194E-7,-6.48390E-11,2.663968395595016615751009207E-7
2.8,2.3208905872599637,2.320890587255603,-4.3607E-12,-4.4697E-12,1.12576E-13,-3.1E-15,-4.76E-16,True,0.0000169814140852,0.0000174053247952,-4.23848821597E-7,-6.18884E-11,2.567925131629956067564676478E-7
2.85,2.321711607105312,2.3217116071011383,-4.1737E-12,-4.2765E-12,1.05248E-13,-2.2E-15,-2.48E-16,True,0.0000168326605433,0.0000172522527272,-4.19533190856E-7,-5.89931E-11,2.479524843540720985532072088E-7
2.9,2.3225257737366576,2.322525773732664,-3.9936E-12,-4.0952E-12,1.00368E-13,1.6E-15,-3.68E-16,True,0.0000166877763786,0.0000171031617317,-4.15329196371E-7,-5.61569E-11,2.393128904292662894971614430E-7
2.95,2.3233332635894617,2.3233332635856345,-3.8272E-12,-3.9245E-12,1.01031E-13,-3.5E-15,-2.31E-16,True,0.0000165465967817,0.0000169578823390,-4.11232179640E-7,-5.33774E-11,2.312983177442722974140629959E-7
3,2.324134245648677,2.3241342456450056,-3.6714E-12,-3.7641E-12,9.5701E-14,-3.0E-15,-1E-18,True,0.0000164089666074,0.0000168162550090,-4.07237749299E-7,-5.06527E-11,2.237435231505863342232448158E-7
3.05,2.324928881882229,2.3249288818787064,-3.5226E-12,-3.6122E-12,9.1482E-14,-1.8E-15,-8.2E-17,True,0.0000162747396543,0.0000166781294013,-4.03341759988E-7,-4.79874E-11,2.164458587249524945538962446E-7
3.1,2.3257173276425727,2.3257173276391887,-3.3840E-12,-3.4693E-12,8.7042E-14,-1.5E-15,-2.42E-16,True,0.0000161437780202,0.000016543363702,-3.99540304398E-7,-4.53778E-11,2.096163609141397701042703043E-7
3.15,2.326499732039149,2.326499732035897,-3.252E-12,-3.3339E-12,8.4159E-14,-2.7E-15,4.41E-16,True,0.000016015951509,0.0000164118240061,-3.95829676151E-7,-4.28206E-11,2.030475678059197350682987760E-7
3.2,2.3272762382842727,2.3272762382811485,-3.1242E-12,-3.2060E-12,8.2158E-14,-1E-16,-2.58E-16,True,0.0000158911370707,0.0000162833837682,-3.92206376486E-7,-4.03213E-11,1.966001542935769222456587969E-7
3.25,2.32804698401478,2.328046984011775,-3.005E-12,-3.0845E-12,7.927E-14,5E-16,-2.7E-16,True,0.000015769218326,0.0000161579232841,-3.88667089624E-7,-3.78691E-11,1.905611259782871243886917823E-7
3.3,2.328812101591413,2.3288121015885195,-2.8935E-12,-2.9696E-12,7.9495E-14,-3.0E-15,-3.95E-16,True,0.000015650085086,0.0000160353292246,-3.85208671846E-7,-3.54668E-11,1.848871737182068378692008346E-7
3.35,2.3295717183778586,2.329571718375075,-2.7836E-12,-2.8604E-12,7.7048E-14,-3E-16,5.2E-17,True,0.0000155336329479,0.0000159154942027,-3.81828135554E-7,-3.31191E-11,1.791982602740923105547948365E-7
3.4,2.330325957001078,2.3303259569983945,-2.6835E-12,-2.7565E-12,7.2604E-14,0E-16,3.96E-16,True,0.0000154197629086,0.0000157983163839,-3.78522657438E-7,-3.08175E-11,1.740299131644457870870223453E-7
3.45,2.3310749355944376,2.3310749355918485,-2.5891E-12,-2.6580E-12,7.1497E-14,-2.9E-15,3.03E-16,True,0.0000153083810176,0.0000156836991174,-3.75289541220E-7,-2.85586E-11,1.691295766040392809513238961E-7
3.5,2.3318187680250166,2.331818768022519,-2.4976E-12,-2.5643E-12,6.7944E-14,-8E-16,-4.44E-16,True,0.0000151993980202,0.0000155715506025,-3.72126230721E-7,-2.63523E-11,1.643222972831351343573390397E-7
3.55,2.332557564106347,2.3325575641039373,-2.4097E-12,-2.4748E-12,6.6835E-14,-1.3E-15,-4.35E-16,True,0.0000150927290985,0.0000154617835839,-3.69030292547E-7,-2.41926E-11,1.596596602425925401631894930E-7
3.6,2.3332914297976917,2.3332914297953637,-2.3280E-12,-2.3912E-12,6.5727E-14,-2.6E-15,7.3E-17,True,0.0000149882935767,0.0000153543150610,-3.65999412782E-7,-2.20718E-11,1.553212170609591179559191080E-7
3.65,2.3340204673908844,2.3340204673886342,-2.2502E-12,-2.3103E-12,6.1948E-14,-1.8E-15,-4.8E-17,True,0.0000148860146529,0.0000152490660279,-3.63031377625E-7,-1.99976E-11,1.511620169983931965769400697E-7
3.7,2.334744775685689,2.3347447756835127,-2.1763E-12,-2.2324E-12,6.1064E-14,-5.3E-15,3.36E-16,True,0.0000147858191746,0.0000151459612272,-3.60124088330E-7,-1.79639E-11,1.471883278363490016869180061E-7
3.75,2.3354644501545256,2.3354644501524207,-2.1049E-12,-2.1597E-12,5.7068E-14,-1.9E-15,-3.68E-16,True,0.0000146876374256,0.000015044928929,-3.57275531606E-7,-1.59719E-11,1.433109995165892652262313345E-7
3.8,2.336179583097309,2.336179583095275,-2.034E-12,-2.0900E-12,5.4623E-14,1.4E-15,-2.3E-17,True,0.0000145914028965,0.0000149459007160,-3.54483793653E-7,-1.40255E-11,1.393971514889695788066679679E-7
3.85,2.336890263787179,2.3368902637852096,-1.9694E-12,-2.0233E-12,5.4178E-14,-5E-16,2.22E-16,True,0.000014497052137,0.0000148488112914,-3.51747045042E-7,-1.21091E-11,1.358483077379305696015653365E-7
3.9,2.33759657860769,2.3375965786057855,-1.9045E-12,-1.9585E-12,5.5282E-14,-1.5E-15,2.18E-16,True,0.0000144045245254,0.0000147535982977,-3.49063535854E-7,-1.02359E-11,1.322154019483065053978709789E-7
3.95,2.3382986111821356,2.338298611180289,-1.8466E-12,-1.8974E-12,5.0847E-14,0E-16,-4.7E-17,True,0.0000143137621671,0.0000146602021520,-3.46431583420E-7,-8.4016E-12,1.290087105292546062007706502E-7
4,2.3389964424955116,2.3389964424937193,-1.7923E-12,-1.8394E-12,4.9518E-14,-2.2E-15,-2.18E-16,True,0.0000142247096839,0.0000145685658822,-3.43849599240E-7,-6.5994E-12,1.259990565592059014464959530E-7
4.05,2.339690151009627,2.3396901510078933,-1.7337E-12,-1.7838E-12,4.9071E-14,1.0E-15,2.9E-17,True,0.000014137314110,0.0000144786349893,-3.41316043873E-7,-4.8354E-12,1.226329122003217625331520628E-7
4.1,2.340379812771864,2.3403798127701805,-1.6835E-12,-1.7297E-12,4.7517E-14,-1.2E-15,-1.17E-16,True,0.000014051524754,0.0000143903573050,-3.38829448054E-7,-3.1033E-12,1.198090619682226124340783409E-7
4.15,2.3410655015179285,2.341065501516299,-1.6295E-12,-1.6788E-12,4.5292E-14,4.5E-15,-4.92E-16,True,0.0000139672930535,0.0000143036828712,-3.36388409129E-7,-1.4089E-12,1.166654120994240224416295126E-7
4.2,2.3417472887691084,2.3417472887675266,-1.5818E-12,-1.6295E-12,4.4404E-14,3.0E-15,2.96E-16,True,0.0000138845724904,0.0000142185638156,-3.33991578614E-7,2.532E-13,1.139250056920139280228709749E-7
4.25,2.3424252439242843,2.342425243922746,-1.5383E-12,-1.5821E-12,4.4407E-14,-5E-16,-1.07E-16,True,0.0000138033184740,0.0000141349542426,-3.31637658887E-7,1.8906E-12,1.114442155991365123957365269E-7
4.3,2.343099434347093,2.343099434345594,-1.499E-12,-1.5361E-12,3.9744E-14,-2.5E-15,-1.44E-16,True,0.0000137234882143,0.0000140528101313,-3.29325404057E-7,3.4873E-12,1.092287891090275660193234112E-7
4.35,2.343769925448548,2.3437699254470945,-1.4535E-12,-1.4933E-12,4.2856E-14,-3.6E-15,5.44E-16,True,0.0000136450406614,0.0000139720892360,-3.27053633065E-7,5.0587E-12,1.065222182966268196070529300E-7
4.4,2.344436780765404,2.3444367807639916,-1.4124E-12,-1.4518E-12,4.1745E-14,-2.3E-15,-4.5E-17,True,0.000013567936405,0.0000138927509971,-3.24821194831E-7,6.6025E-12,1.040983652812161010420066160E-7
4.45,2.3451000620344913,2.3451000620331217,-1.3696E-12,-1.4110E-12,4.1963E-14,-4E-16,-1.63E-16,True,0.0000134921375833,0.0000138147564522,-3.22626981573E-7,8.1122E-12,1.015109719674985549997078201E-7
4.5,2.3457598292633444,2.3457598292620103,-1.3341E-12,-1.3722E-12,3.7967E-14,0E-16,1.33E-16,True,0.0000134176078184,0.0000137380681632,-3.20469939474E-7,9.5946E-12,9.942905010016058735574646866E-8
4.55,2.346416140797252,2.346416140795952,-1.300E-12,-1.3350E-12,3.7748E-14,-2.7E-15,-4.8E-17,True,0.000013344312130,0.0000136626501311,-3.18349053339E-7,1.10520E-11,9.741978360034058945532174089E-8
4.6,2.3470690533830605,2.3470690533817966,-1.2639E-12,-1.2989E-12,3.8411E-14,-3.4E-15,-1.1E-17,True,0.0000132722168705,0.0000135884677334,-3.16263341294E-7,1.24780E-11,9.522900449353382949605411965E-8
4.65,2.3477186222298143,2.3477186222285846,-1.2297E-12,-1.2654E-12,3.5086E-14,5E-16,1.14E-16,True,0.0000132012896756,0.0000135154876538,-3.14211856978E-7,1.38790E-11,9.314998990385460245252040032E-8
4.7,2.3483649010664935,2.348364901065298,-1.1955E-12,-1.2320E-12,3.5971E-14,8E-16,-2.71E-16,True,0.0000131314993781,0.0000134436778161,-3.12193696230E-7,1.52583E-11,9.104063181039248546495729434E-8
4.75,2.3490079421969905,2.349007942195824,-1.1665E-12,-1.1995E-12,3.5306E-14,-2.4E-15,9.4E-17,True,0.0000130628159655,0.0000133730073357,-3.10207981971E-7,1.66118E-11,8.929927536917193048087270016E-8
4.8,2.349647796552477,2.349647796551342,-1.135E-12,-1.1689E-12,3.3085E-14,7E-16,1.15E-16,True,0.0000129952105224,0.0000133034464516,-3.08253866872E-7,1.79376E-11,8.733987018090910554681942518E-8
4.85,2.3502845137413404,2.3502845137402346,-1.1058E-12,-1.1398E-12,3.2646E-14,1.7E-15,-3.46E-16,True,0.0000129286551838,0.0000132349664821,-3.06330542268E-7,1.92436E-11,8.553093761720872480215740782E-8
4.9,2.350918142096782,2.3509181420957024,-1.0796E-12,-1.1100E-12,3.1309E-14,-9E-16,-9E-18,True,0.0000128631230747,0.0000131675397704,-3.04437219213E-7,2.05241E-11,8.392985076255899504629187407E-8
4.95,2.3515487287222743,2.351548728721224,-1.0503E-12,-1.0830E-12,3.0642E-14,1.7E-15,3.58E-16,True,0.0000127985882803,0.0000131011396441,-3.02573144536E-7,2.17807E-11,8.206373835907008944679318750E-8
5,2.352176319534911,2.3521763195338825,-1.0285E-12,-1.0563E-12,2.9092E-14,-1.3E-15,8E-18,True,0.0000127350257943,0.0000130357403625,-3.00737586171E-7,2.30180E-11,8.076151682867738249289303208E-8
