time_s_exact,V_first_V,V_second_V,difference_V_second_minus_first_V,difference_delta_Eeq_V,difference_delta_etaMid_V,difference_delta_phiL_V,difference_decomposition_residual_V,prior_radial_same_time_available,prior_radial_R320H0250_minus_R160H0250_V_V,prior_radial_R320H0250_minus_R160H0250_delta_Eeq_V,prior_radial_R320H0250_minus_R160H0250_delta_etaMid_V,prior_radial_R320H0250_minus_R160H0250_delta_phiL_V,time_cap_abs_difference_divided_by_prior_radial_same_time_abs_difference
0.023750000000000004,2.2386913653093767,2.238691284734662,-8.05747147E-8,-8.18135798E-8,1.258207097E-9,-1.93424E-11,4.03E-16,True,0.0001962584408347,0.0002002501753715,-0.000004019149641324,2.74151047E-8,0.0004105541364606304946493599262
0.024000000000000004,2.2387345253660893,2.238734446005851,-7.93602383E-8,-8.05805217E-8,1.239329973E-9,-1.90469E-11,3.27E-16,True,0.0001950626785217,0.0001990351076084,-0.000003999574839548,2.71457529E-8,0.0004068448095834563639094035967
0.024250000000000004,2.238777458669844,2.238777380493937,-7.8175907E-8,-7.93780660E-8,1.220923140E-9,-1.87644E-11,2.60E-16,True,0.0001938891762333,0.0001978426385293,-0.000003980344110756,2.68818150E-8,0.0004031989228007946730898201495
0.024500000000000004,2.2388201687741334,2.2388200917534538,-7.70206796E-8,-7.82051617E-8,1.202966838E-9,-1.84849E-11,1.62E-16,True,0.0001927372405924,0.0001966720645811,-0.000003961447094139,2.66231054E-8,0.0003996149335918067174782294307
0.024750000000000005,2.2388626591405534,2.2388625832469815,-7.58935719E-8,-7.70608068E-8,1.185445739E-9,-1.82116E-11,7.61E-16,True,0.0001916062076428,0.0001955227120279,-0.000003942873848973,2.63694643E-8,0.0003960914045200657052540148904
0.025000000000000005,2.2389049331420967,2.2389048583484614,-7.47936353E-8,-7.59440360E-8,1.168346981E-9,-1.79459E-11,-3.81E-16,True,0.0001904954413190,0.0001943939354278,-0.000003924614840226,2.61207312E-8,0.0003926269037312657666685378598
0.025250000000000005,2.238946994066294,2.238946920346331,-7.3719963E-8,-7.48539317E-8,1.151656547E-9,-1.76881E-11,2.53E-16,True,0.000189404332033,0.0001932851161952,-0.000003906660913210,2.58767510E-8,0.0003892200469161166728317921989
0.025500000000000005,2.2389888451182243,2.238988772446539,-7.26716853E-8,-7.37896127E-8,1.135361135E-9,-1.74337E-11,-3.5E-17,True,0.0001883322953456,0.0001921956612513,-0.000003889003280299,2.56373747E-8,0.0003858694822714474271499095212
0.025750000000000006,2.2390304894233743,2.239030417775402,-7.16479723E-8,-7.27502349E-8,1.119450087E-9,-1.71881E-11,6.13E-16,True,0.0001872787706993,0.0001911250017336,-0.000003871633500685,2.54024668E-8,0.0003825739139170236006880299141
0.026000000000000006,2.239071930030386,2.2390718593823573,-7.06480287E-8,-7.17349882E-8,1.103906963E-9,-1.69475E-11,3.7E-17,True,0.000186243220223,0.0001900725917965,-0.000003854543465743,2.51718927E-8,0.0003793320831513165711871627038
0.026250000000000006,2.239113169913671,2.2391131002425797,-6.96710913E-8,-7.07430972E-8,1.088714234E-9,-1.67085E-11,1.66E-16,True,0.000185225127614,0.0001890379074728,-0.000003837725373715,2.49455154E-8,0.0003761427631200832889388104487
