source_id,path,top_level,extension,bytes,sha256,source_url,raw_url
fc-src-93a03d65-configs-uma-speed-job-local-yaml,configs/uma/speed/job/local.yaml,configs,.yaml,104,0a91696b150688ff5172d1219402b9a6faed7730d03cf22dfe79f3d03b9310a6,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/configs/uma/speed/job/local.yaml,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/configs/uma/speed/job/local.yaml
fc-src-93a03d65-configs-uma-speed-job-local-8gpu-yaml,configs/uma/speed/job/local_8gpu.yaml,configs,.yaml,134,3072a11e035f5e58e65ac9d34adcbf9581385633c09d0860e74006978d235a54,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/configs/uma/speed/job/local_8gpu.yaml,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/configs/uma/speed/job/local_8gpu.yaml
fc-src-93a03d65-configs-uma-speed-job-slurm-yaml,configs/uma/speed/job/slurm.yaml,configs,.yaml,278,4bf07f1f3c4c76754d1d22a87f04172bfbf30de506a9938fbb0a9b1bab7247d3,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/configs/uma/speed/job/slurm.yaml,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/configs/uma/speed/job/slurm.yaml
fc-src-93a03d65-configs-uma-speed-uma-speed-yaml,configs/uma/speed/uma-speed.yaml,configs,.yaml,1222,ab0972f5d3b8b1a700e4b30b2e93800a24bc8ee538d9b8993a45fd688ba6efd0,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/configs/uma/speed/uma-speed.yaml,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/configs/uma/speed/uma-speed.yaml
fc-src-93a03d65-configs-uma-training-release-readme-md,configs/uma/training_release/README.md,configs,.md,218,fdb4d444d69ee613bf8bbf1d3584567f7f81f1f4f296333715b5e089cf028d47,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/configs/uma/training_release/README.md,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/configs/uma/training_release/README.md
fc-src-93a03d65-configs-uma-training-release-backbone-k10l4-yaml,configs/uma/training_release/backbone/K10L4.yaml,configs,.yaml,747,97719b799bf99b9993983774f90c2e312ad3b0a1e292eae4f63b4738a9671511,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/configs/uma/training_release/backbone/K10L4.yaml,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/configs/uma/training_release/backbone/K10L4.yaml
fc-src-93a03d65-configs-uma-training-release-backbone-k16l6-yaml,configs/uma/training_release/backbone/K16L6.yaml,configs,.yaml,780,ba4480376bb93c10de93e152146e5c8eaafb88328540657e70ea4ba09639069a,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/configs/uma/training_release/backbone/K16L6.yaml,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/configs/uma/training_release/backbone/K16L6.yaml
fc-src-93a03d65-configs-uma-training-release-backbone-k4l2-yaml,configs/uma/training_release/backbone/K4L2.yaml,configs,.yaml,745,8600af3193e0fdd68926c18b2472776dde333d6c1ca10d8e8a29c4bb84c52bf0,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/configs/uma/training_release/backbone/K4L2.yaml,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/configs/uma/training_release/backbone/K4L2.yaml
fc-src-93a03d65-configs-uma-training-release-cluster-h100-yaml,configs/uma/training_release/cluster/h100.yaml,configs,.yaml,213,7d1fee52b23a2ca03f69e59cb9f1925f5b678bb7441390714795affa30455cce,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/configs/uma/training_release/cluster/h100.yaml,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/configs/uma/training_release/cluster/h100.yaml
fc-src-93a03d65-configs-uma-training-release-cluster-h100-local-yaml,configs/uma/training_release/cluster/h100_local.yaml,configs,.yaml,216,f62f8fd988bd02a1b8c956cd24a84747a60aba9535dff2f73efc299cde9bcc4b,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/configs/uma/training_release/cluster/h100_local.yaml,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/configs/uma/training_release/cluster/h100_local.yaml
fc-src-93a03d65-configs-uma-training-release-dataset-uma-yaml,configs/uma/training_release/dataset/uma.yaml,configs,.yaml,10033,53cec85f0d5b478d0be4accdf15a52efde802f2ad274cbdaf9ff4d6ed9ff1925,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/configs/uma/training_release/dataset/uma.yaml,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/configs/uma/training_release/dataset/uma.yaml
fc-src-93a03d65-configs-uma-training-release-dataset-uma-debug-yaml,configs/uma/training_release/dataset/uma_debug.yaml,configs,.yaml,5254,0fbffa3d34bb2e52c9f98f78443bc60e3c2bc96c66f00c206488fa7c3102f322,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/configs/uma/training_release/dataset/uma_debug.yaml,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/configs/uma/training_release/dataset/uma_debug.yaml
fc-src-93a03d65-configs-uma-training-release-dataset-uma-finetune-yaml,configs/uma/training_release/dataset/uma_finetune.yaml,configs,.yaml,8441,27862d3f20968f21264bd27155fb29d21a336bc9b1e8f2830fa4f88f70a43e0c,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/configs/uma/training_release/dataset/uma_finetune.yaml,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/configs/uma/training_release/dataset/uma_finetune.yaml
fc-src-93a03d65-configs-uma-training-release-element-refs-iso-atom-elem-refs-yaml,configs/uma/training_release/element_refs/iso_atom_elem_refs.yaml,configs,.yaml,9585,43e0a2b60a11594bdba778374ce8b33627f2e27e576655bae1e2445eedc407c2,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/configs/uma/training_release/element_refs/iso_atom_elem_refs.yaml,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/configs/uma/training_release/element_refs/iso_atom_elem_refs.yaml
fc-src-93a03d65-configs-uma-training-release-element-refs-uma-v1-hof-lin-refs-yaml,configs/uma/training_release/element_refs/uma_v1_hof_lin_refs.yaml,configs,.yaml,12054,fd8c0a2e3051be34dd4dc6caadf23cfd404dc79731f318ab1fb9bbf1765d8899,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/configs/uma/training_release/element_refs/uma_v1_hof_lin_refs.yaml,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/configs/uma/training_release/element_refs/uma_v1_hof_lin_refs.yaml
fc-src-93a03d65-configs-uma-training-release-tasks-uma-conserving-stress-yaml,configs/uma/training_release/tasks/uma_conserving_stress.yaml,configs,.yaml,8101,da2d93eefbd0a74fdcd9dc0bc649d2a0462087ca1ef11d61da3d247926ff2e6d,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/configs/uma/training_release/tasks/uma_conserving_stress.yaml,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/configs/uma/training_release/tasks/uma_conserving_stress.yaml
fc-src-93a03d65-configs-uma-training-release-tasks-uma-direct-yaml,configs/uma/training_release/tasks/uma_direct.yaml,configs,.yaml,4594,606a678e4248bd4f75224f920daac6a8c0dafcb4d5b532cc177c8f5d14be233e,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/configs/uma/training_release/tasks/uma_direct.yaml,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/configs/uma/training_release/tasks/uma_direct.yaml
fc-src-93a03d65-configs-uma-training-release-uma-md-conserve-finetune-yaml,configs/uma/training_release/uma_md_conserve_finetune.yaml,configs,.yaml,5225,b35588888f9f9afc15d715688983510567b6221f292285e9fb95ed550296fc92,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/configs/uma/training_release/uma_md_conserve_finetune.yaml,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/configs/uma/training_release/uma_md_conserve_finetune.yaml
fc-src-93a03d65-configs-uma-training-release-uma-md-direct-pretrain-yaml,configs/uma/training_release/uma_md_direct_pretrain.yaml,configs,.yaml,5213,307cbbfb8507d0295de5f7573faab364ba307f6adf12afed8a0126a10d319f9f,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/configs/uma/training_release/uma_md_direct_pretrain.yaml,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/configs/uma/training_release/uma_md_direct_pretrain.yaml
fc-src-93a03d65-configs-uma-training-release-uma-ray-demo-yaml,configs/uma/training_release/uma_ray_demo.yaml,configs,.yaml,5602,a92a9dcf95a67642048645f3b0b5314d98f471b3e5bf3dd23e1dc37414da8604,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/configs/uma/training_release/uma_ray_demo.yaml,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/configs/uma/training_release/uma_ray_demo.yaml
fc-src-93a03d65-configs-uma-training-release-uma-sm-conserve-finetune-yaml,configs/uma/training_release/uma_sm_conserve_finetune.yaml,configs,.yaml,5312,255f4125ae9fe38e976c549a554a957a8e52d4f5d5a2b315dbca15f6692b7586,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/configs/uma/training_release/uma_sm_conserve_finetune.yaml,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/configs/uma/training_release/uma_sm_conserve_finetune.yaml
fc-src-93a03d65-configs-uma-training-release-uma-sm-direct-pretrain-yaml,configs/uma/training_release/uma_sm_direct_pretrain.yaml,configs,.yaml,5213,1f3044e5b1fc2d8e58a3a16c70f880c6f661f8ad05bf08af859c48d1da288db5,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/configs/uma/training_release/uma_sm_direct_pretrain.yaml,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/configs/uma/training_release/uma_sm_direct_pretrain.yaml
fc-src-93a03d65-docs-quacc-yml,docs/.quacc.yml,docs,.yml,21,122e102c771ec64b7c7778a7a9076bd46e3dffa23c2d62a843ea30da7ab7df38,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/.quacc.yml,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/.quacc.yml
fc-src-93a03d65-docs-assets-fair-chem-logo-v2-png,docs/assets/fair_chem_logo_v2.png,docs,.png,40715,5c1dc14e190e5059bb638e9e7af3684406e9435f49d69355358ac493d23afa2e,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/assets/fair_chem_logo_v2.png,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/assets/fair_chem_logo_v2.png
fc-src-93a03d65-docs-assets-icons-catalysis-svg,docs/assets/icons/catalysis.svg,docs,.svg,1686,dc205c645c1b7d85ce3389e7531abc8da1c9673900b8aa2ced05ab5f2c3b9ed6,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/assets/icons/catalysis.svg,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/assets/icons/catalysis.svg
fc-src-93a03d65-docs-assets-icons-inorganic-svg,docs/assets/icons/inorganic.svg,docs,.svg,2135,4c4c687a59d16f564442fe85deb02d67a5e2f9a3cdac406502d4d31de7289ab0,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/assets/icons/inorganic.svg,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/assets/icons/inorganic.svg
fc-src-93a03d65-docs-assets-icons-mofs-dac-svg,docs/assets/icons/mofs-dac.svg,docs,.svg,2639,92871de4e3403c4e64c90eaec0e7b0ed1e2f22f213ab92578444b092010b90e8,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/assets/icons/mofs-dac.svg,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/assets/icons/mofs-dac.svg
fc-src-93a03d65-docs-assets-icons-molecular-crystals-svg,docs/assets/icons/molecular-crystals.svg,docs,.svg,4025,74cb506cc2f02df62fbb243b9a009de5e2ee756da849ba6746a89ac7b4c8de20,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/assets/icons/molecular-crystals.svg,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/assets/icons/molecular-crystals.svg
fc-src-93a03d65-docs-assets-icons-molecules-svg,docs/assets/icons/molecules.svg,docs,.svg,2159,0e6cb85718952df2607d4b3e156b0ab63925cb18148a6035ec868316b9a0b729,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/assets/icons/molecules.svg,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/assets/icons/molecules.svg
fc-src-93a03d65-docs-catalysts-faq-md,docs/catalysts/FAQ.md,docs,.md,28327,e2a5fcdde75ca8c8062cc19da4ae0d411e4b851522ee8038bccd83721b45b505,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/catalysts/FAQ.md,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/catalysts/FAQ.md
fc-src-93a03d65-docs-catalysts-datasets-oc20-md,docs/catalysts/datasets/oc20.md,docs,.md,39539,b01cbd068438d81f12455027a32bb21c81a7884be67163b292658a6c24740030,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/catalysts/datasets/oc20.md,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/catalysts/datasets/oc20.md
fc-src-93a03d65-docs-catalysts-datasets-oc20-mads-md,docs/catalysts/datasets/oc20_mads.md,docs,.md,1814,91d4a8a8e3c93e5f516b2dea9331d512316b1fa7bacc39799c2a27df7f8d7382,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/catalysts/datasets/oc20_mads.md,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/catalysts/datasets/oc20_mads.md
fc-src-93a03d65-docs-catalysts-datasets-oc20-slabs-md,docs/catalysts/datasets/oc20_slabs.md,docs,.md,1133,7061e8a56707f6541167eb30218b991dba7cd4f7e6f78051576df55395734515,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/catalysts/datasets/oc20_slabs.md,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/catalysts/datasets/oc20_slabs.md
fc-src-93a03d65-docs-catalysts-datasets-oc20dense-md,docs/catalysts/datasets/oc20dense.md,docs,.md,4151,fa8277d50fe6ee49fcc7754be6bf15a459e97ee94124158d2a27f988cf74b609,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/catalysts/datasets/oc20dense.md,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/catalysts/datasets/oc20dense.md
fc-src-93a03d65-docs-catalysts-datasets-oc20neb-md,docs/catalysts/datasets/oc20neb.md,docs,.md,5015,7c0ff23c652c71ee44063f91076d256056900c90627324d092918c2f8d4f5dd7,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/catalysts/datasets/oc20neb.md,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/catalysts/datasets/oc20neb.md
fc-src-93a03d65-docs-catalysts-datasets-oc22-md,docs/catalysts/datasets/oc22.md,docs,.md,6319,1bb62e0c69fcfcbfa7a3b77f73cf0997d85824e3f68693a886956f9e7ffabe21,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/catalysts/datasets/oc22.md,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/catalysts/datasets/oc22.md
fc-src-93a03d65-docs-catalysts-datasets-oc25-md,docs/catalysts/datasets/oc25.md,docs,.md,2094,56fbf38a035afeb5c8a43305f23a151afe297a3555a188b1ccd93cd44cfca210,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/catalysts/datasets/oc25.md,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/catalysts/datasets/oc25.md
fc-src-93a03d65-docs-catalysts-datasets-ocx24-md,docs/catalysts/datasets/ocx24.md,docs,.md,2557,8bac7fc5c830b9583761d2791a8a060af9c3934f1f48cc75724cfc018cd509ff,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/catalysts/datasets/ocx24.md,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/catalysts/datasets/ocx24.md
fc-src-93a03d65-docs-catalysts-datasets-summary-md,docs/catalysts/datasets/summary.md,docs,.md,1564,dd30aa366ee1b69cd9610777279a37b9a801991601f26f9b7857819475c20de6,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/catalysts/datasets/summary.md,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/catalysts/datasets/summary.md
fc-src-93a03d65-docs-catalysts-examples-tutorials-ocp-introduction-md,docs/catalysts/examples_tutorials/OCP-introduction.md,docs,.md,17609,2f0fbd713e84c2565387fc6028af42f8850f7296d842b4661eff61f565d03fc7,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/catalysts/examples_tutorials/OCP-introduction.md,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/catalysts/examples_tutorials/OCP-introduction.md
fc-src-93a03d65-docs-catalysts-examples-tutorials-adsorbml-walkthrough-md,docs/catalysts/examples_tutorials/adsorbml_walkthrough.md,docs,.md,5373,e66e3b5f528e4e2ff707bbb5a356f2d0ce2d440da7221aafbdcac272b4addb0f,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/catalysts/examples_tutorials/adsorbml_walkthrough.md,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/catalysts/examples_tutorials/adsorbml_walkthrough.md
fc-src-93a03d65-docs-catalysts-examples-tutorials-adsorption-energies-nrr-example-bulks-pkl,docs/catalysts/examples_tutorials/adsorption_energies/NRR_example_bulks.pkl,docs,.pkl,4970598,5c6c5fa9fabd9a0ad1e95d55e4bc79e04be634da82d872318502a16e3f322744,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/catalysts/examples_tutorials/adsorption_energies/NRR_example_bulks.pkl,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/catalysts/examples_tutorials/adsorption_energies/NRR_example_bulks.pkl
fc-src-93a03d65-docs-catalysts-examples-tutorials-adsorption-energies-adsorption-energies-md,docs/catalysts/examples_tutorials/adsorption_energies/adsorption_energies.md,docs,.md,17908,65a6bd3fb10a2bffebc4bfdcc84af4252470bfcbceaec5928a67aaff1221c828,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/catalysts/examples_tutorials/adsorption_energies/adsorption_energies.md,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/catalysts/examples_tutorials/adsorption_energies/adsorption_energies.md
fc-src-93a03d65-docs-catalysts-examples-tutorials-adsorption-energies-literature-data-pkl,docs/catalysts/examples_tutorials/adsorption_energies/literature_data.pkl,docs,.pkl,1566,0074613c8d2ab53c0345535c302abd07a16a65a2bcbd2fbcaede0cc6f6d21171,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/catalysts/examples_tutorials/adsorption_energies/literature_data.pkl,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/catalysts/examples_tutorials/adsorption_energies/literature_data.pkl
fc-src-93a03d65-docs-catalysts-examples-tutorials-cattsunami-tutorial-md,docs/catalysts/examples_tutorials/cattsunami_tutorial.md,docs,.md,9400,9a8db9cba889a2ddb4646699868c6714c06c36fbcf59f7e9be64f8031dd4f472,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/catalysts/examples_tutorials/cattsunami_tutorial.md,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/catalysts/examples_tutorials/cattsunami_tutorial.md
fc-src-93a03d65-docs-catalysts-examples-tutorials-dissociation-scheme-png,docs/catalysts/examples_tutorials/dissociation_scheme.png,docs,.png,82245,46b5374598d4551e9b039c71c256543a4ea6ae12e969e8d9908df84f92458ca2,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/catalysts/examples_tutorials/dissociation_scheme.png,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/catalysts/examples_tutorials/dissociation_scheme.png
fc-src-93a03d65-docs-catalysts-examples-tutorials-energies-json,docs/catalysts/examples_tutorials/energies.json,docs,.json,27897,8daf43d3618a837379b8cc0dccac32c179ed2a31ff4d95ef14a80425045d7a9d,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/catalysts/examples_tutorials/energies.json,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/catalysts/examples_tutorials/energies.json
fc-src-93a03d65-docs-catalysts-examples-tutorials-ocpapi-md,docs/catalysts/examples_tutorials/ocpapi.md,docs,.md,10605,3f1edaa90e8d79cceda06d0731db5ebe8ae14ebab7e965a9201fad1887641a48,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/catalysts/examples_tutorials/ocpapi.md,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/catalysts/examples_tutorials/ocpapi.md
fc-src-93a03d65-docs-catalysts-examples-tutorials-structures-json,docs/catalysts/examples_tutorials/structures.json,docs,.json,1421403,95f7641a7b1bd61a968afd957f0f47ba4c59a368d87a9c6afaf0a7c8ec9fdaea,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/catalysts/examples_tutorials/structures.json,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/catalysts/examples_tutorials/structures.json
fc-src-93a03d65-docs-catalysts-examples-tutorials-summary-md,docs/catalysts/examples_tutorials/summary.md,docs,.md,1633,1054852d352b4c0bdf1094f6bacd13d4b44b9c1b6ae1659ccedd1bc16e86d225,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/catalysts/examples_tutorials/summary.md,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/catalysts/examples_tutorials/summary.md
fc-src-93a03d65-docs-catalysts-models-md,docs/catalysts/models.md,docs,.md,22985,03673f35e7d87cc70d69a6474ae82978f1fb6325a4d28427905322bd0eee63df,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/catalysts/models.md,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/catalysts/models.md
fc-src-93a03d65-docs-core-common-tasks-ase-calculator-md,docs/core/common_tasks/ase_calculator.md,docs,.md,10704,d63ffe289534ef2de48a4eaf28b72dab4e3fd8501f110f07de4be86a2cb9f31f,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/core/common_tasks/ase_calculator.md,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/core/common_tasks/ase_calculator.md
fc-src-93a03d65-docs-core-common-tasks-ase-dataset-creation-md,docs/core/common_tasks/ase_dataset_creation.md,docs,.md,5133,13b310f7982a75cc02f973159e2deb891c681ec9553bdfa1479fc3e9c8efbba2,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/core/common_tasks/ase_dataset_creation.md,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/core/common_tasks/ase_dataset_creation.md
fc-src-93a03d65-docs-core-common-tasks-batch-inference-md,docs/core/common_tasks/batch_inference.md,docs,.md,4405,9780bd7ed61fffc67eb55e579a7540e4152df5edff3fd6efe8e0c659cb220d43,https://github.com/facebookresearch/fairchem/blob/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/core/common_tasks/batch_inference.md,https://raw.githubusercontent.com/facebookresearch/fairchem/93a03d656806a55f08c7cd126cfaa40ef18181fb/docs/core/common_tasks/batch_inference.md
