time_s_exact,V_first_V,V_second_V,difference_V_second_minus_first_V,difference_delta_Eeq_V,difference_delta_etaMid_V,difference_delta_phiL_V,difference_decomposition_residual_V
0.17,2.2520988430842586,2.2520987865458,-5.65384586E-8,-5.74569068E-8,9.31436487E-10,-1.29879E-11,-3.87E-16
0.18,2.2527478368144154,2.252747788270471,-4.85439444E-8,-4.93355261E-8,8.02721447E-10,-1.11400E-11,2.53E-16
0.19,2.2533785145605028,2.253378472481559,-4.20789438E-8,-4.27676622E-8,6.98365144E-10,-9.6467E-12,-4.4E-17
0.2,2.2539923753354376,2.2539923385566087,-3.67788289E-8,-3.73830084E-8,6.12597971E-10,-8.4181E-12,-3.71E-16
0.21,2.254590723982803,2.254590691601642,-3.2381161E-8,-3.29150213E-8,5.41265923E-10,-7.4055E-12,-1.23E-16
0.22,2.25517470342802,2.2551746747342065,-2.86938135E-8,-2.91685708E-8,4.81313437E-10,-6.5558E-12,-3.37E-16
0.23,2.2557453213206085,2.2557452957470945,-2.55735140E-8,-2.59981385E-8,4.30464995E-10,-5.8407E-12,2.05E-16
0.24,2.2563034715784633,2.2563034486669586,-2.29115047E-8,-2.32932573E-8,3.86981779E-10,-5.2291E-12,-7.9E-17
0.25,2.2568499517700715,2.25684993114617,-2.06239015E-8,-2.09687289E-8,3.49528851E-10,-4.7017E-12,2.49E-16
0.26,2.2573854772133206,2.257385458568207,-1.86451136E-8,-1.89579227E-8,3.17059717E-10,-4.2509E-12,2.83E-16
0.27,2.2579106925031733,2.2579106755799723,-1.69232010E-8,-1.72080870E-8,2.88738144E-10,-3.8527E-12,5.56E-16
0.28,2.2584261810188835,2.2584261656022697,-1.54166138E-8,-1.56770132E-8,2.63909336E-10,-3.5094E-12,-5.36E-16
0.29,2.258932472830792,2.2589324587390083,-1.40917837E-8,-1.43306011E-8,2.42019289E-10,-3.2020E-12,1.11E-16
0.3,2.259430051327712,2.2594300384063493,-1.29213627E-8,-1.31410678E-8,2.22644127E-10,-2.9389E-12,-1.27E-16
0.31,2.2599193588119735,2.2599193469290895,-1.18828840E-8,-1.20855964E-8,2.05410577E-10,-2.6985E-12,3.23E-16
0.32,2.260400801254156,2.260400790296378,-1.0957778E-8,-1.11453158E-8,1.90027991E-10,-2.4902E-12,9E-18
0.33,2.2608747523582076,2.2608747422276316,-1.01305760E-8,-1.03045157E-8,1.76240132E-10,-2.3005E-12,6.8E-17
0.34,2.261341557056397,2.261341547668073,-9.388324E-9,-9.5500345E-9,1.63847378E-10,-2.1363E-12,-5.78E-16
0.35,2.2618015345295728,2.2618015258094704,-8.7201024E-9,-8.8707819E-9,1.52660768E-10,-1.9816E-12,3.32E-16
0.36,2.262254980829797,2.262254972713127,-8.116670E-9,-8.2573664E-9,1.42537982E-10,-1.8414E-12,-1.82E-16
0.37,2.262702171167769,2.2627021635976066,-7.5701624E-9,-7.7017948E-9,1.33352436E-10,-1.7194E-12,-6.36E-16
0.38,2.263143361916331,2.263143354842488,-7.073843E-9,-7.1972286E-9,1.24989349E-10,-1.6034E-12,-3.49E-16
0.39,2.263578792372094,2.2635787857501564,-6.6219376E-9,-6.7377959E-9,1.17359899E-10,-1.5019E-12,3.01E-16
0.4,2.2640086863101208,2.2640086801006634,-6.2094574E-9,-6.3184294E-9,1.10383041E-10,-1.4115E-12,4.59E-16
0.41,2.2644332533607248,2.26443324752864,-5.8320848E-9,-5.9347427E-9,1.03984600E-10,-1.3267E-12,0E-18
0.42,2.264852690232728,2.2648526847466606,-5.4860674E-9,-5.5829230E-9,9.8104189E-11,-1.2493E-12,7.11E-16
0.43,2.2652671818036625,2.2652671766355383,-5.1681242E-9,-5.2596432E-9,9.2692745E-11,-1.1739E-12,1.55E-16
0.44,2.2656769020942353,2.265676897218832,-4.8754033E-9,-4.9619915E-9,8.7696513E-11,-1.1079E-12,-4.13E-16
0.45,2.2660820151417727,2.266082010536394,-4.6053787E-9,-4.6874143E-9,8.3081318E-11,-1.0453E-12,-4.18E-16
0.46,2.2664826757851744,2.2664826714293307,-4.3558437E-9,-4.4336596E-9,7.8809847E-11,-9.937E-13,-2.47E-16
0.47,2.2668790303721247,2.2668790262472918,-4.1248329E-9,-4.1987378E-9,7.4841687E-11,-9.368E-13,1.3E-17
0.48,2.2672712173978034,2.26727121348718,-3.9106234E-9,-3.9808894E-9,7.1159740E-11,-8.941E-13,3.60E-16
0.49,2.267659368083006,2.2676593643713394,-3.7116666E-9,-3.7785527E-9,6.7728490E-11,-8.427E-13,3.10E-16
0.5,2.268043606898623,2.2680436033720217,-3.5266013E-9,-3.5903316E-9,6.4536160E-11,-8.057E-13,-1.60E-16
0.51,2.268424052042398,2.268424048688193,-3.354205E-9,-3.4149881E-9,6.1551208E-11,-7.680E-13,-1.08E-16
0.52,2.2688008158732007,2.2688008126798227,-3.1933780E-9,-3.2514084E-9,5.8762548E-11,-7.322E-13,5.2E-17
0.53,2.2691740053073595,2.269174002264218,-3.0431415E-9,-3.0985975E-9,5.6149970E-11,-6.936E-13,-3.70E-16
0.54,2.2695437221810266,2.2695437192784076,-2.9026190E-9,-2.9556609E-9,5.3706372E-11,-6.646E-13,1.28E-16
0.55,2.269910063582059,2.2699100608110427,-2.7710163E-9,-2.8217919E-9,5.1410653E-11,-6.351E-13,4.7E-17
0.56,2.2702731221545274,2.2702731195069124,-2.6476150E-9,-2.6962636E-9,4.9255491E-11,-6.068E-13,-9.1E-17
0.57,2.2706329863785304,2.2706329838467556,-2.5317748E-9,-2.5784206E-9,4.7224670E-11,-5.790E-13,1.30E-16
0.58,2.2709897408277584,2.270989738404849,-2.4229094E-9,-2.4676673E-9,4.5313086E-11,-5.553E-13,1.14E-16
0.59,2.2713434664068815,2.2713434640863968,-2.3204847E-9,-2.3634666E-9,4.3516520E-11,-5.344E-13,-2.20E-16
0.6,2.2716942405707274,2.271694238346709,-2.2240184E-9,-2.2653259E-9,4.1815658E-11,-5.086E-13,4.42E-16
0.61,2.272042137526882,2.272042135393802,-2.133080E-9,-2.1727995E-9,4.0209836E-11,-4.904E-13,6.4E-17
0.62,2.2723872284232165,2.272387226375956,-2.0472605E-9,-2.0854823E-9,3.8693492E-11,-4.718E-13,1.08E-16
0.63,2.2727295815217468,2.2727295795555498,-1.9661970E-9,-2.0030013E-9,3.7257975E-11,-4.544E-13,7.25E-16
0.64,2.2730692623599515,2.2730692604703964,-1.8895551E-9,-1.9250176E-9,3.5896841E-11,-4.343E-13,-4.1E-17
0.65,2.273406333900698,2.2734063320836624,-1.8170356E-9,-1.8512238E-9,3.4610978E-11,-4.229E-13,1.22E-16
0.66,2.2737408566716915,2.273740854923339,-1.7483525E-9,-1.7813310E-9,3.3384190E-11,-4.055E-13,-1.90E-16
0.67,2.2740728888953825,2.274072887212136,-1.6832465E-9,-1.7150812E-9,3.2223112E-11,-3.880E-13,-4.12E-16
0.68,2.274402486610089,2.2744024849886033,-1.6214857E-9,-1.6522306E-9,3.1119993E-11,-3.751E-13,7E-18
0.69,2.2747297037830396,2.2747297022201853,-1.5628543E-9,-1.5925599E-9,3.0069944E-11,-3.647E-13,3.56E-16
0.7,2.275054592416002,2.2750545909088524,-1.5071496E-9,-1.5358654E-9,2.9067630E-11,-3.522E-13,3.70E-16
0.71,2.2753772026441084,2.27537720118993,-1.4541784E-9,-1.4819576E-9,2.8115957E-11,-3.368E-13,4.3E-17
0.72,2.2756975828283514,2.275697581424569,-1.4037824E-9,-1.4306644E-9,2.7205574E-11,-3.235E-13,-7.4E-17
0.73,2.2760157796422713,2.276015778286476,-1.3557953E-9,-1.3818242E-9,2.6343817E-11,-3.149E-13,-1.7E-17
0.74,2.276331838153282,2.2763318368432075,-1.3100745E-9,-1.3352878E-9,2.5517811E-11,-3.050E-13,4.89E-16
0.75,2.2766458018990208,2.276645800632536,-1.2664848E-9,-1.2909176E-9,2.4727114E-11,-2.940E-13,-3.14E-16
0.76,2.276957712959081,2.2769577117341817,-1.2248993E-9,-1.2485856E-9,2.3972378E-11,-2.863E-13,2.22E-16
0.77,2.2772676120224906,2.277267610837289,-1.1852016E-9,-1.2081735E-9,2.3250737E-11,-2.789E-13,6.3E-17
0.78,2.2775755384512233,2.2775755373039464,-1.1472769E-9,-1.1695701E-9,2.2561064E-11,-2.682E-13,3.36E-16
0.79,2.2778815303400237,2.2778815292289907,-1.1110330E-9,-1.1326725E-9,2.1895596E-11,-2.555E-13,-5.96E-16
0.8,2.2781856245728043,2.2781856234964315,-1.0763728E-9,-1.0973860E-9,2.1267433E-11,-2.538E-13,-4.33E-16
0.81,2.278487856875867,2.2784878558326587,-1.0432083E-9,-1.0636201E-9,2.0657700E-11,-2.460E-13,1.00E-16
0.82,2.2787882618681423,2.278788260856688,-1.0114543E-9,-1.0312925E-9,2.0074385E-11,-2.365E-13,3.15E-16
0.83,2.2790868731086613,2.2790868721276234,-9.810379E-10,-1.0003239E-9,1.9519499E-11,-2.333E-13,-1.99E-16
0.84,2.279383723141456,2.27938372218957,-9.51886E-10,-9.70643E-10,1.8981486E-11,-2.248E-13,3.14E-16
0.85,2.279678843538016,2.2796788426140826,-9.239334E-10,-9.421817E-10,1.8467889E-11,-2.192E-13,-3.89E-16
0.86,2.2799722649375105,2.2799722640403957,-8.971148E-10,-9.148758E-10,1.7971844E-11,-2.106E-13,-2.44E-16
0.87,2.2802640170848925,2.2802640162135135,-8.713790E-10,-8.886663E-10,1.7496226E-11,-2.087E-13,-2.26E-16
0.88,2.280554128867006,2.280554128020346,-8.46660E-10,-8.634970E-10,1.7041038E-11,-2.045E-13,4.62E-16
0.89,2.2808426283468735,2.2808426275239584,-8.229151E-10,-8.393138E-10,1.6595392E-11,-1.968E-13,1.08E-16
0.9,2.2811295427962017,2.2811295419961106,-8.000911E-10,-8.160713E-10,1.6172841E-11,-1.929E-13,2.59E-16
0.91,2.281414898726292,2.281414897948151,-7.78141E-10,-7.937189E-10,1.5766499E-11,-1.885E-13,-9.9E-17
0.92,2.2816987219173903,2.2816987211603648,-7.570255E-10,-7.722158E-10,1.5371926E-11,-1.819E-13,2.74E-16
0.93,2.2819810374466076,2.2819810367099014,-7.367062E-10,-7.515193E-10,1.4993118E-11,-1.796E-13,-4.18E-16
0.94,2.2822618697144805,2.2822618689973417,-7.171388E-10,-7.315917E-10,1.4623193E-11,-1.700E-13,-2.93E-16
0.95,2.282541242470265,2.282541241771971,-6.98294E-10,-7.123974E-10,1.4270808E-11,-1.672E-13,-2.08E-16
0.96,2.2828191788360055,2.282819178155871,-6.801345E-10,-6.939011E-10,1.3930412E-11,-1.636E-13,-2.12E-16
0.97,2.28309570132949,2.283095700666859,-6.62631E-10,-6.760713E-10,1.3600676E-11,-1.604E-13,2.4E-17
0.98,2.283370831886139,2.2833708312403913,-6.457477E-10,-6.58876E-10,1.3282930E-11,-1.552E-13,5.70E-16
0.99,2.2836445918798707,2.2836445912504093,-6.294614E-10,-6.422875E-10,1.2975401E-11,-1.492E-13,-1.01E-16
1,2.2839170021430224,2.2839170015292725,-6.137499E-10,-6.262790E-10,1.2679188E-11,-1.497E-13,-3.88E-16
