time_s,V_V,delta_Eeq_V,delta_etaMid_V,delta_phiL_V,Li_total_mol_m2,identity_residual_V,Eeq_surface_residual_N_V,reaction_input_surface_residual_N_x,eta_minus_etaMid_N_V,Eeq_surface_residual_P_V,reaction_input_surface_residual_P_x,eta_minus_etaMid_P_V
0.011500000000000002,2.2346362571413456,2.1694224464966909,0.062647312296145064,0.0025664983485094,1.23690296391518981,2.36E-16,0E-16,0E-12,0E-18,0E-16,0E-10,0E-18
0.012000000000000002,2.2347760153645133,2.1695644656654644,0.062644939166194736,0.0025666105328542,1.236902963915190237,-3.6E-17,0E-16,0E-13,0E-18,0E-16,0E-10,0E-17
0.012500000000000002,2.2349135307145316,2.1697042108198266,0.062642597808066025,0.0025667220866390,1.236902963915191228,-2.5E-17,0E-16,0E-13,0E-18,0E-15,0E-10,0E-18
0.013000000000000003,2.2350488678214115,2.1698417474939389,0.062640287299136510,0.0025668330283362,1.236902963915190244,-1.10E-16,0E-16,0E-11,0E-18,0E-16,0E-10,0E-18
0.013500000000000003,2.235182089125566,2.1699771389914036,0.06263800675822084,0.0025669433759419,1.236902963915190946,-3.4E-16,0E-15,0E-13,0E-17,0E-16,0E-10,0E-17
0.014000000000000004,2.2353132549608064,2.1701104464716860,0.062635755342159261,0.0025670531469608,1.236902963915190884,3.39E-16,0E-16,0E-12,0E-18,0E-16,0E-10,0E-18
0.014500000000000004,2.235442423633332,2.1702417290320697,0.06263353224286394,0.0025671623583981,1.236902963915191483,2.6E-16,0E-16,0E-12,0E-17,0E-16,0E-10,0E-17
0.015000000000000005,2.235569651497128,2.1703710437855705,0.062631336684793481,0.0025672710267642,1.236902963915190282,-1.81E-16,0E-16,0E-13,0E-18,0E-16,0E-10,0E-18
0.015500000000000005,2.2356949930259917,2.1704984459351791,0.062629167922733764,0.0025673791680790,1.236902963915190334,-1.64E-16,0E-16,0E-13,0E-18,0E-16,0E-10,0E-17
0.016000000000000004,2.2358185008824534,2.1706239888447134,0.06262702523987240,0.0025674867978678,1.236902963915190419,-2.0E-16,0E-16,0E-13,0E-17,0E-15,0E-11,0E-17
0.016500000000000004,2.235940225983796,2.1707477241065603,0.062624907946062346,0.0025675939311731,1.236902963915190693,2.54E-16,0E-15,0E-13,0E-17,0E-16,0E-11,0E-18
0.017000000000000005,2.236060217565359,2.1708697016064892,0.062622815376307316,0.0025677005825627,1.23690296391518911,-2.16E-16,0E-16,0E-13,0E-17,0E-15,0E-10,0E-18
0.017500000000000005,2.2361785232412648,2.1709899695857554,0.062620746889352486,0.0025678067661568,1.236902963915191147,1.14E-16,0E-15,0E-12,0E-18,0E-16,0E-10,0E-16
0.018000000000000006,2.2362951890626954,2.171108574700635,0.062618701866461457,0.0025679124955993,1.23690296391518996,-3.57E-16,0E-15,0E-12,0E-18,0E-15,0E-10,0E-18
0.018500000000000006,2.2364102595739137,2.1712255620795478,0.062616679710261417,0.0025680177841044,1.236902963915190026,8.3E-17,0E-16,0E-13,0E-17,0E-15,0E-10,0E-18
0.019000000000000006,2.2365237778660707,2.1713409753778984,0.06261467984370883,0.0025681226444631,1.236902963915191465,3.7E-16,0E-16,0E-12,0E-17,0E-15,0E-10,0E-17
0.019500000000000003,2.236635785628907,2.1714548568307427,0.062612701709126694,0.0025682270890376,1.23690296391519047,6E-18,0E-16,0E-13,0E-18,0E-15,0E-10,0E-18
0.02,2.236746323200518,2.1715672473033989,0.062610744767328530,0.0025683311297911,1.236902963915190734,-5.30E-16,0E-16,0E-12,0E-18,0E-15,0E-10,0E-18
0.0205,2.236855429615171,2.1716781863400969,0.062608808496781297,0.0025684347782925,1.236902963915189993,3.03E-16,0E-16,0E-12,0E-16,0E-16,0E-10,0E-18
0.021,2.236963142649344,2.1717877122107551,0.062606892392862657,0.0025685380457264,1.236902963915191001,-1.57E-16,0E-16,0E-12,0E-18,0E-16,0E-11,0E-17
0.021500000000000002,2.2370694988660076,2.1718958619559704,0.062604995967119328,0.002568640942918,1.236902963915191109,-1.28E-16,0E-16,0E-13,0E-17,0E-15,0E-10,0E-18
0.022000000000000002,2.237174533657247,2.1720026714303004,0.062603118746629604,0.002568743480317,1.236902963915190515,-4E-18,0E-16,0E-12,0E-17,0E-16,0E-10,0E-18
0.022500000000000003,2.2372782812853065,2.1721081753439089,0.062601260273354334,0.0025688456680434,1.236902963915190255,-1.34E-16,0E-16,0E-13,0E-17,0E-16,0E-10,0E-18
0.023000000000000003,2.2373807749220704,2.1722124073026526,0.062599420103540695,0.0025689475158775,1.236902963915191225,-3.95E-16,0E-16,0E-12,0E-17,0E-16,0E-11,0E-18
0.023500000000000004,2.2374820466871173,2.1723153998466603,0.0625975978071871,0.0025690490332697,1.236902963915190258,2E-16,0E-16,0E-12,0E-16,0E-16,0E-10,0E-16
0.024000000000000004,2.23758212768434,2.1724171844874809,0.062595792967486738,0.0025691502293727,1.236902963915190346,-3.38E-16,0E-16,0E-12,0E-16,0E-16,0E-10,0E-18
0.024500000000000004,2.2376810480372207,2.1725177917438452,0.062594005180358847,0.0025692511130167,1.23690296391519065,-4.7E-17,0E-16,0E-12,0E-17,0E-16,0E-10,0E-18
0.025000000000000005,2.2377788369228107,2.1726172511761100,0.062592234053943318,0.0025693516927575,1.236902963915190059,-1.18E-16,0E-16,0E-12,0E-16,0E-16,0E-10,0E-18
0.025500000000000005,2.2378755226044573,2.1727155914194328,0.062590479208168849,0.0025694519768560,1.236902963915192413,-3.49E-16,0E-16,0E-12,0E-17,0E-16,0E-10,0E-18
0.026000000000000006,2.237971132463341,2.1728128402157149,0.062588740274317934,0.0025695519733085,1.236902963915191396,-3.34E-16,0E-16,0E-12,0E-17,0E-15,0E-10,0E-18
0.026500000000000006,2.2380656930288523,2.1729090244443864,0.06258701689461832,0.0025696516898477,1.236902963915191703,-1.2E-16,0E-16,0E-12,0E-17,0E-15,0E-10,0E-17
0.027000000000000007,2.2381592300078603,2.173004170152056,0.062585308721853750,0.0025697511339506,1.23690296391519054,-5.0E-17,0E-15,0E-12,0E-18,0E-15,0E-10,0E-18
0.027500000000000007,2.2382517683129146,2.1730983025810775,0.062583615418995597,0.0025698503128417,1.236902963915189027,-1.97E-16,0E-16,0E-12,0E-18,0E-16,0E-11,0E-18
0.028000000000000008,2.238343332089442,2.1731914461970865,0.062581936658832939,0.0025699492335226,1.236902963915190510,-3.9E-17,0E-16,0E-12,0E-17,0E-16,0E-10,0E-18
0.028500000000000008,2.2384339447419257,2.1732836247155188,0.062580272123654798,0.0025700479027521,1.236902963915191431,2E-18,0E-16,0E-13,0E-17,0E-15,0E-11,0E-18
0.02900000000000001,2.2385236289591592,2.1733748611271818,0.062578621504894237,0.0025701463270833,1.236902963915189531,-1.37E-16,0E-16,0E-12,0E-17,0E-15,0E-10,0E-18
0.029500000000000005,2.23861240673859,2.1734651777228947,0.062576984502848319,0.0025702445128470,1.236902963915190161,-1.9E-17,0E-16,0E-13,0E-17,0E-15,0E-10,0E-18
0.03,2.2387002994097576,2.1735545961172351,0.06257536082635906,0.0025703424661634,1.236902963915190875,4E-17,0E-16,0E-12,0E-17,0E-16,0E-11,0E-17
0.0305,2.238787327656933,2.173643137271437,0.062573750192527422,0.0025704401929684,1.236902963915191879,1.78E-16,0E-15,0E-13,0E-17,0E-15,0E-10,0E-18
0.031,2.238873511540896,2.1737308215154547,0.062572152326445971,0.0025705376989955,1.236902963915191376,-1.71E-16,0E-16,0E-12,0E-17,0E-16,0E-10,0E-18
0.0315,2.2389588705199643,2.1738176685692443,0.062570566960925778,0.0025706349897943,1.236902963915191021,-7.8E-17,0E-16,0E-12,0E-17,0E-15,0E-10,0E-18
0.032,2.2390434234702696,2.1739036975632748,0.062568993836247032,0.0025707320707479,1.236902963915190723,-1.32E-16,0E-16,0E-13,0E-17,0E-16,0E-10,0E-18
0.0325,2.2391271887052704,2.1739889270583062,0.062567432699916603,0.0025708289470476,1.236902963915192623,-3E-18,0E-16,0E-13,0E-18,0E-15,0E-10,0E-18
0.033,2.239210183994625,2.174073375064464,0.062565883306420877,0.0025709256237400,1.236902963915191329,1.23E-16,0E-15,0E-12,0E-17,0E-15,0E-10,0E-18
0.0335,2.23929242658234,2.1741570590596273,0.062564345417019052,0.0025710221056938,1.23690296391519056,-1.52E-16,0E-16,0E-12,0E-18,0E-16,0E-10,0E-18
0.034,2.2393739332043094,2.1742399960071681,0.062562818799506870,0.0025711183976345,1.23690296391519153,-7.0E-17,0E-16,0E-10,0E-18,0E-16,0E-9,0E-18
0.0345,2.2394547201052033,2.1743222023730552,0.062561303228015674,0.0025712145041323,1.236902963915190485,1.26E-16,0E-14,0E-13,0E-16,0E-16,0E-10,0E-18
0.035,2.2395348030547786,2.174403694142352,0.062559798482812124,0.0025713104296143,1.236902963915191254,1.76E-16,0E-14,0E-12,0E-18,0E-15,0E-10,0E-16
0.035500000000000004,2.2396141973636023,2.1744844868351337,0.06255830435009746,0.0025714061783711,1.236902963915190898,4E-17,0E-16,0E-12,0E-17,0E-14,0E-9,0E-17
0.036000000000000004,2.2396929178982155,2.1745645955218314,0.062556820621825657,0.0025715017545582,1.236902963915190127,2.43E-16,0E-16,0E-12,0E-17,0E-14,0E-11,0E-18
0.036500000000000005,2.2397709790957685,2.1746440348380436,0.062555347095522462,0.0025715971622024,1.236902963915191003,3.8E-17,0E-16,0E-12,0E-17,0E-16,0E-10,0E-18
0.037000000000000005,2.2398483949781314,2.1747228189988262,0.062553883574099300,0.0025716924052060,1.236902963915189903,-1.00E-16,0E-16,0E-13,0E-18,0E-15,0E-10,0E-18
0.037500000000000006,2.239925179165518,2.1748009618124658,0.062552429865710968,0.0025717874873408,1.236902963915190744,4.32E-16,0E-16,0E-13,0E-18,0E-15,0E-11,0E-18
0.038000000000000006,2.240001344889628,2.1748784766937882,0.06255098578356355,0.0025718824122760,1.236902963915190637,2.5E-16,0E-15,0E-13,0E-17,0E-16,0E-10,0E-17
0.038500000000000006,2.240076905006321,2.1749553766769829,0.062549551145777647,0.0025719771835603,1.236902963915189636,1.53E-16,0E-16,0E-12,0E-17,0E-15,0E-11,0E-18
0.03900000000000001,2.2401518720078566,2.1750316744279865,0.062548125775229611,0.0025720718046408,1.23690296391519037,-3.11E-16,0E-16,0E-12,0E-17,0E-16,0E-10,0E-18
0.03950000000000001,2.2402262580346908,2.1751073822564357,0.062546709499405218,0.0025721662788495,1.236902963915190287,3.82E-16,0E-16,0E-13,0E-18,0E-16,0E-11,0E-18
0.04,2.2403000748868878,2.1751825121271920,0.062545302150266436,0.0025722606094292,1.236902963915189801,1.64E-16,0E-16,0E-13,0E-17,0E-16,0E-10,0E-18
0.0405,2.240373334035099,2.1752570756714783,0.062543903564105551,0.0025723547995152,1.236902963915190287,-5.1E-17,0E-15,0E-12,0E-17,0E-16,0E-10,0E-18
0.041,2.240446046631188,2.175331084197618,0.062542513581423268,0.002572448852147,1.236902963915191516,-2.68E-16,0E-15,0E-11,0E-17,0E-15,0E-10,0E-18
0.0415,2.2405182235184786,2.1754045487014028,0.062541132046786574,0.0025725427702892,1.236902963915189425,2.6E-17,0E-16,0E-13,0E-18,0E-14,0E-10,0E-17
0.042,2.240589875241628,2.1754774798761042,0.062539758808728196,0.0025726365567952,1.236902963915190123,4.04E-16,0E-16,0E-13,0E-18,0E-13,0E-10,0E-18
0.0425,2.2406610120562016,2.1755498881221378,0.062538393719609564,0.0025727302144544,1.236902963915191318,-1.64E-16,0E-16,0E-13,0E-18,0E-16,0E-9,0E-18
0.043000000000000003,2.2407316439378624,2.1756217835563876,0.06253703663551313,0.0025728237459619,1.236902963915190734,-2.3E-16,0E-16,0E-13,0E-17,0E-15,0E-10,0E-17
0.043500000000000004,2.240801780591288,2.1756931760212175,0.062535687416135797,0.0025729171539348,1.23690296391519023,-9.7E-17,0E-16,0E-12,0E-17,0E-15,0E-10,0E-18
0.044000000000000004,2.24087143145875,2.1757640750931648,0.062534345924668998,0.0025730104409160,1.236902963915191266,2.02E-16,0E-16,0E-13,0E-17,0E-16,0E-10,0E-18
0.044500000000000005,2.2409406057284307,2.1758344900913420,0.062533012027712997,0.0025731036093757,1.23690296391518958,3E-18,0E-16,0E-13,0E-17,0E-16,0E-10,0E-18
0.045000000000000005,2.2410093123424115,2.175904430085542,0.062531685595163422,0.0025731966617059,1.236902963915191187,1.78E-16,0E-15,0E-12,0E-18,0E-15,0E-10,0E-18
0.045500000000000006,2.2410775600044284,2.1759739039040732,0.062530366500118006,0.0025732896002375,1.236902963915190052,-3.06E-16,0E-16,0E-12,0E-18,0E-15,0E-10,0E-17
0.046000000000000006,2.2411453571873308,2.1760429201413194,0.062529054618779333,0.0025733824272318,1.236902963915190792,2.67E-16,0E-16,0E-12,0E-17,0E-15,0E-11,0E-18
0.04650000000000001,2.2412127121403134,2.1761114871650515,0.062527749830381343,0.0025734751448807,1.236902963915191107,-1.43E-16,0E-16,0E-12,0E-17,0E-15,0E-10,0E-18
0.04700000000000001,2.2412796328958726,2.1761796131234776,0.062526452017073628,0.0025735677553213,1.236902963915189806,7.2E-17,0E-15,0E-13,0E-17,0E-16,0E-11,0E-18
0.04750000000000001,2.2413461272765525,2.1762473059520665,0.062525161063859745,0.0025736602606261,1.236902963915190134,1.55E-16,0E-16,0E-12,0E-17,0E-15,0E-10,0E-18
0.04800000000000001,2.241412202901442,2.176314573380127,0.062523876858506134,0.0025737526628085,1.236902963915190926,3.66E-16,0E-14,0E-12,0E-18,0E-15,0E-10,0E-18
0.04850000000000001,2.2414778671924687,2.1763814229371745,0.062522599291464865,0.0025738449638293,1.236902963915191357,3.5E-17,0E-16,0E-12,0E-17,0E-15,0E-11,0E-18
0.04900000000000001,2.241543127380452,2.1764478619590764,0.062521328255785933,0.0025739371655899,1.236902963915190744,-2.33E-16,0E-16,0E-11,0E-16,0E-16,0E-10,0E-18
0.0495,2.2416079905109982,2.1765138975939925,0.062520063647068636,0.0025740292699373,1.23690296391519077,-2.36E-16,0E-16,0E-13,0E-18,0E-15,0E-10,0E-18
0.05,2.2416724634501524,2.1765795368081134,0.062518805363358521,0.0025741212786804,1.236902963915190653,7.9E-17,0E-16,0E-11,0E-18,0E-16,0E-11,0E-18
0.0505,2.2417365528898743,2.1766447863912095,0.062517553305101226,0.0025742131935635,1.236902963915189697,7.4E-17,0E-16,0E-9,0E-18,0E-16,0E-11,0E-18
0.051000000000000004,2.241800265353341,2.1767096529619894,0.062516307375056537,0.0025743050162950,1.236902963915190415,6.3E-17,0E-16,0E-13,0E-17,0E-15,0E-9,0E-18
0.051500000000000004,2.2418636072000626,2.176774142973282,0.062515067478256414,0.0025743967485246,1.236902963915191015,-4.14E-16,0E-15,0E-12,0E-18,0E-15,0E-10,0E-17
0.052000000000000005,2.2419265846308263,2.1768382627170442,0.062513833521913309,0.0025744883918688,1.236902963915190722,-9E-18,0E-16,0E-13,0E-18,0E-15,0E-9,0E-18
0.052500000000000005,2.2419892036924773,2.1769020183292032,0.062512605415377951,0.0025745799478963,1.236902963915189924,-1.51E-16,0E-16,0E-13,0E-17,0E-16,0E-11,0E-18
0.053000000000000005,2.2420514702825454,2.1769654157943351,0.062511383070078086,0.0025746714181325,1.236902963915190031,-2.86E-16,0E-16,0E-12,0E-18,0E-15,0E-10,0E-18
0.053500000000000006,2.2421133901537065,2.1770284609501894,0.062510166399453838,0.0025747628040633,1.236902963915191242,-3.8E-17,0E-16,0E-13,0E-17,0E-15,0E-10,0E-18
0.054000000000000006,2.24217496891811,2.1770911594920633,0.062508955318909101,0.0025748541071375,1.236902963915190840,9.9E-17,0E-15,0E-13,0E-16,0E-16,0E-10,0E-18
0.05450000000000001,2.242236212051545,2.1771535169770342,0.062507749745747132,0.0025749453287636,1.236902963915190982,6.8E-17,0E-16,0E-12,0E-18,0E-16,0E-10,0E-18
0.05500000000000001,2.2422971248974894,2.1772155388280452,0.062506549599132377,0.0025750364703121,1.236902963915191792,-2.77E-16,0E-16,0E-11,0E-17,0E-15,0E-9,0E-18
0.05550000000000001,2.242357712671017,2.1772772303378667,0.062505354800026727,0.0025751275331237,1.236902963915190776,-1.27E-16,0E-16,0E-13,0E-16,0E-16,0E-10,0E-18
0.05600000000000001,2.2424179804625655,2.1773385966729189,0.062504165271145997,0.0025752185185009,1.23690296391519127,-2.97E-16,0E-16,0E-12,0E-17,0E-16,0E-10,0E-18
0.05650000000000001,2.242477933241594,2.1773996428769688,0.062502980936917973,0.0025753094277069,1.236902963915190076,3.27E-16,0E-16,0E-13,0E-18,0E-14,0E-10,0E-18
0.05700000000000001,2.242537575860126,2.1774603738747177,0.062501801723422232,0.002575400261986,1.236902963915189919,6.8E-17,0E-16,0E-13,0E-17,0E-15,0E-10,0E-18
0.05750000000000001,2.242596913056155,2.1775207944752568,0.062500627558356617,0.0025754910225415,1.236902963915189639,8.3E-17,0E-16,0E-13,0E-17,0E-16,0E-10,0E-18
0.05800000000000001,2.242655949456952,2.1775809093754188,0.062499458370990579,0.0025755817105429,1.236902963915191028,-2.79E-16,0E-16,0E-13,0E-18,0E-15,0E-10,0E-18
0.05850000000000001,2.2427146895822876,2.1776407231630203,0.062498294092122598,0.0025756723271449,1.23690296391519005,-1.98E-16,0E-16,0E-13,0E-16,0E-14,0E-10,0E-18
0.05900000000000001,2.242773137847491,2.1777002403199966,0.062497134654038389,0.002575762873456,1.236902963915191075,1.1E-17,0E-16,0E-12,0E-18,0E-15,0E-11,0E-18
0.059500000000000004,2.2428312985664807,2.1777594652254364,0.06249597999046874,0.0025758533505757,1.236902963915191181,-1.4E-16,0E-16,0E-12,0E-17,0E-15,0E-10,0E-17
0.06,2.2428891759546357,2.1778184021585172,0.062494830036561311,0.002575943759557,1.236902963915191094,1.89E-16,0E-16,0E-12,0E-18,0E-15,0E-10,0E-18
0.0605,2.242946774131627,2.1778770553013513,0.062493684728831544,0.0025760341014443,1.236902963915191176,-1.44E-16,0E-16,0E-13,0E-17,0E-16,0E-10,0E-18
0.061,2.2430040971241083,2.1779354287417312,0.062492544005133823,0.0025761243772433,1.236902963915191889,-2.3E-17,0E-16,0E-12,0E-17,0E-16,0E-11,0E-18
0.0615,2.2430611488683643,2.1779935264757974,0.062491407804618372,0.0025762145879487,1.236902963915190505,-1.72E-16,0E-16,0E-12,0E-17,0E-15,0E-10,0E-18
0.062,2.2431179332128375,2.1780513524106124,0.06249027606770796,0.0025763047345170,1.236902963915190286,1.4E-16,0E-16,0E-11,0E-17,0E-16,0E-11,0E-16
0.0625,2.2431744539206164,2.1781089103666585,0.062489148736063926,0.0025763948178939,1.236902963915191205,7.4E-17,0E-16,0E-12,0E-18,0E-15,0E-10,0E-18
0.063,2.24323071467179,2.1781662040802552,0.062488025752536425,0.0025764848389984,1.236902963915190531,-2.5E-17,0E-16,0E-13,0E-18,0E-16,0E-10,0E-17
0.0635,2.2432867190657766,2.178223237205894,0.062486907061157115,0.0025765747987256,1.236902963915191377,-1.15E-16,0E-15,0E-13,0E-18,0E-15,0E-11,0E-18
0.064,2.2433424706235536,2.178280013318510,0.062485792607096081,0.0025766646979478,1.236902963915190557,-2.81E-16,0E-15,0E-12,0E-16,0E-15,0E-11,0E-18
0.0645,2.2433979727898317,2.1783365359156735,0.062484682336629185,0.0025767545375289,1.236902963915190151,1.15E-16,0E-15,0E-12,0E-16,0E-16,0E-9,0E-18
0.065,2.243453228935141,2.1783928084197133,0.062483576197124968,0.0025768443183029,1.23690296391519059,-1.68E-16,0E-16,0E-11,0E-18,0E-16,0E-10,0E-18
0.0655,2.2435082423578603,2.1784488341797772,0.062482474136998923,0.0025769340410839,1.236902963915190167,2.77E-16,0E-16,0E-13,0E-17,0E-16,0E-10,0E-18
0.066,2.243563016286199,2.1785046164738273,0.062481376105700151,0.0025770237066719,1.236902963915191196,-3.51E-16,0E-16,0E-12,0E-17,0E-15,0E-10,0E-18
0.0665,2.2436175538800907,2.1785601585105696,0.06248028205367384,0.0025771133158474,1.236902963915190407,-1.4E-16,0E-16,0E-11,0E-17,0E-16,0E-10,0E-17
0.067,2.2436718582330513,2.1786154634313275,0.062479191932351077,0.0025772028693729,1.236902963915191606,-1.77E-16,0E-16,0E-13,0E-17,0E-14,0E-11,0E-18
0.0675,2.2437259323739553,2.1786705343118511,0.062478105694108166,0.0025772923679958,1.236902963915190844,2.34E-16,0E-16,0E-12,0E-18,0E-16,0E-11,0E-18
0.068,2.243779779268779,2.1787253741640836,0.062477023292249803,0.0025773818124456,1.236902963915191446,-3E-18,0E-16,0E-13,0E-17,0E-16,0E-10,0E-18
0.0685,2.24383340182228,2.1787799859378534,0.062475944680995044,0.0025774712034315,1.236902963915191051,5.6E-17,0E-16,0E-12,0E-18,0E-16,0E-10,0E-18
0.069,2.243886802879622,2.1788343725225322,0.062474869815432932,0.0025775605416569,1.236902963915190265,-3.2E-17,0E-15,0E-13,0E-18,0E-16,0E-10,0E-18
0.0695,2.2439399852279625,2.1788885367486356,0.062473798651523137,0.0025776498278033,1.23690296391519086,4.63E-16,0E-15,0E-12,0E-17,0E-16,0E-10,0E-18
0.07,2.2439929515979693,2.1789424813893686,0.062472731146065774,0.0025777390625352,1.236902963915190247,-2.74E-16,0E-16,0E-12,0E-17,0E-15,0E-11,0E-18
0.07050000000000001,2.244045704665315,2.178996209162133,0.062471667256672083,0.0025778282465098,1.236902963915189873,1.17E-16,0E-15,0E-11,0E-17,0E-15,0E-10,0E-18
0.07100000000000001,2.244098247052112,2.1790497227299852,0.062470606941759097,0.0025779173803677,1.236902963915190505,3E-18,0E-16,0E-13,0E-17,0E-15,0E-10,0E-18
0.07150000000000001,2.2441505813283023,2.1791030247030501,0.06246955016051947,0.0025780064647328,1.236902963915189013,-7E-17,0E-16,0E-13,0E-17,0E-16,0E-9,0E-17
