time_s_exact,electrode,sample_index,coordinate_first_m,coordinate_second_m,x_surface_first,x_surface_second,x_surface_difference_second_minus_first,x_particle_average_first,x_particle_average_second,x_particle_average_difference_second_minus_first,Eeq_V_first,Eeq_V_second,Eeq_V_difference_second_minus_first,etaMid_V_first,etaMid_V_second,etaMid_V_difference_second_minus_first,phil_V_first,phil_V_second,phil_V_difference_second_minus_first
0.005,N,0,0.0,0.0,0.011752431064764037,0.011752422203462886,-8.861301151E-9,0.01172080863312089,0.011720808633206061,8.5171E-14,1.4110628344698577,1.4110633900497482,5.555798905E-7,-0.05448196777367631,-0.05448197346102823,-5.68735192E-9,-1.3565808666961814,-1.35658141658872,-5.498925386E-7
0.005,N,1,2.1666666666666665E-7,2.1666666666666665E-7,0.011752431011841364,0.011752422150560493,-8.861280871E-9,0.011720808632908798,0.011720808632993988,8.5190E-14,1.411062837787968,1.4110633933665868,5.555786188E-7,-0.054481874012113796,-0.054481879698186075,-5.686072279E-9,-1.3565808389546308,-1.3565813888471774,-5.498925466E-7
0.005,N,2,4.333333333333333E-7,4.333333333333333E-7,0.011752430958918692,0.011752422097658102,-8.861260590E-9,0.01172080863269671,0.01172080863278191,8.520E-14,1.4110628411060777,1.4110633966834254,5.555773477E-7,-0.05448183624795555,-0.054481841932734865,-5.684779315E-9,-1.3565807557304181,-1.3565813056229863,-5.498925682E-7
0.005,N,3,6.5E-7,6.5E-7,0.011752430991734217,0.01175242213046128,-8.861272937E-9,0.011720808632828211,0.011720808632913403,8.5192E-14,1.4110628390486322,1.411063394626754,5.555781218E-7,-0.05448184910526832,-0.05448185479078904,-5.68552072E-9,-1.3565806170239216,-1.356581166916522,-5.498926004E-7
0.005,N,4,8.666666666666666E-7,8.666666666666666E-7,0.011752431024728251,0.011752422163442902,-8.861285349E-9,0.011720808632960432,0.011720808633045615,8.5183E-14,1.4110628369799945,1.4110633925588942,5.555788997E-7,-0.05448191794833046,-0.05448192363458482,-5.68625436E-9,-1.356580422835226,-1.3565809727278704,-5.498926444E-7
0.005,N,5,0.0000010833333333333333,0.0000010833333333333333,0.011752431143282225,0.0117524222819519,-8.861330325E-9,0.011720808633435527,0.011720808633520687,8.5160E-14,1.411062829546977,1.411063385128697,5.55581720E-7,-0.05448203742402069,-0.05448204311303706,-5.68901637E-9,-1.3565801731642657,-1.3565807230569678,-5.498927021E-7
0.005,N,6,0.0000013,0.0000013,0.011752431262193226,0.011752422400817789,-8.861375437E-9,0.011720808633912057,0.01172080863399719,8.5133E-14,1.4110628220915753,1.4110633776761234,5.555845481E-7,-0.05448221287449995,-0.05448221856627322,-5.69177327E-9,-1.3565798680108774,-1.35658041790365,-5.498927726E-7
0.005,N,7,0.0000015166666666666664,0.0000015166666666666664,0.011752431466487493,0.011752422605034448,-8.861453045E-9,0.011720808634730752,0.011720808634815845,8.5093E-14,1.411062809282871,1.411063364872285,5.55589414E-7,-0.054482438969087665,-0.054482444665643115,-5.696555450E-9,-1.3565795073748248,-1.3565800572676805,-5.498928557E-7
0.005,N,8,0.0000017333333333333332,0.0000017333333333333332,0.011752431671317315,0.011752422809786455,-8.861530860E-9,0.011720808635551591,0.01172080863563665,8.5059E-14,1.4110627964405889,1.4110633520348816,5.555942927E-7,-0.054482721027827585,-0.0544827267291641,-5.701336515E-9,-1.3565790912557925,-1.3565796411487447,-5.498929522E-7
0.005,N,9,0.00000195,0.00000195,0.011752431961354963,0.011752423099713858,-8.861641105E-9,0.011720808636713903,0.011720808636798896,8.4993E-14,1.4110627782560037,1.4110633338572085,5.556012048E-7,-0.05448305374237972,-0.054483059450518345,-5.708138625E-9,-1.3565786196533982,-1.3565791695464595,-5.498930613E-7
