time_s,V_V,delta_Eeq_V,delta_etaMid_V,delta_phiL_V,Li_total_mol_m2,identity_residual_V,Eeq_surface_residual_N_V,reaction_input_surface_residual_N_x,eta_minus_etaMid_N_V,Eeq_surface_residual_P_V,reaction_input_surface_residual_P_x,eta_minus_etaMid_P_V
0.022000000000000002,2.2348993669407062,2.1696895015877602,0.062641603765849485,0.0025682615870966,1.236902963915190224,-8.5E-17,0E-16,0E-13,0E-18,0E-16,0E-10,0E-17
0.023000000000000003,2.2350729253037462,2.1698658321126078,0.062638630716281176,0.0025684624748572,1.236902963915191648,2.4E-17,0E-16,0E-11,0E-17,0E-16,0E-10,0E-18
0.024000000000000004,2.2352448609511675,2.170040518730744,0.062635679382959442,0.002568662837464,1.236902963915191083,5.8E-17,0E-14,0E-12,0E-18,0E-15,0E-10,0E-18
0.025000000000000005,2.235415199030837,2.170213587092339,0.062632749257618635,0.0025688626808792,1.236902963915192116,1.65E-16,0E-15,0E-12,0E-18,0E-14,0E-10,0E-16
0.026000000000000006,2.2355839641951483,2.1703850623166589,0.06262983986714654,0.0025690620113430,1.236902963915189639,-1.4E-16,0E-16,0E-12,0E-16,0E-15,0E-10,0E-17
0.027000000000000007,2.235751180617855,2.170554969012860,0.062626950769691046,0.0025692608353036,1.236902963915191337,3.54E-16,0E-15,0E-13,0E-17,0E-15,0E-10,0E-18
0.028000000000000008,2.2359168720096054,2.1707233312989664,0.062624081551249988,0.0025694591593890,1.236902963915190047,1.2E-17,0E-16,0E-13,0E-18,0E-15,0E-10,0E-18
0.029000000000000005,2.236081061632282,2.1708901728192393,0.062621231822698409,0.0025696569903441,1.236902963915192045,1.91E-16,0E-16,0E-12,0E-18,0E-15,0E-10,0E-18
0.03,2.2362437723123474,2.1710555167601562,0.062618401217156896,0.0025698543350346,1.236902963915192574,-2.96E-16,0E-15,0E-13,0E-17,0E-16,0E-10,0E-18
0.031,2.2364050264532445,2.1712193858651565,0.062615589387719162,0.0025700512003688,1.23690296391519141,3.8E-17,0E-16,0E-13,0E-17,0E-15,0E-10,0E-18
0.032,2.2365648460470537,2.1713818024482928,0.062612796005435456,0.0025702475933256,1.236902963915191435,-1.56E-16,0E-16,0E-12,0E-18,0E-15,0E-10,0E-18
0.033,2.236723252685352,2.1715427884069356,0.06261002075752531,0.0025704435208914,1.236902963915190655,-3.1E-16,0E-16,0E-12,0E-17,0E-16,0E-11,0E-17
0.034,2.236880267569529,2.1717023652336177,0.062607263345856535,0.0025706389900546,1.236902963915191557,1.65E-16,0E-16,0E-13,0E-17,0E-15,0E-11,0E-18
0.035,2.2370359115204614,2.1718605540271345,0.062604523485523034,0.0025708340078036,1.236902963915191972,2.66E-16,0E-15,0E-11,0E-18,0E-16,0E-10,0E-17
0.036000000000000004,2.237190204987731,2.1720173755029646,0.062601800903677729,0.0025710285810885,1.236902963915190405,1.71E-16,0E-16,0E-12,0E-18,0E-15,0E-10,0E-18
0.037000000000000005,2.237343168058351,2.1721728500031012,0.062599095338422338,0.002571222716827,1.236902963915192226,4.62E-16,0E-16,0E-13,0E-17,0E-15,0E-10,0E-18
0.038000000000000006,2.237494820465122,2.1723269975053425,0.062596406537884786,0.0025714164218946,1.236902963915191518,1.14E-16,0E-16,0E-13,0E-17,0E-15,0E-11,0E-18
0.03900000000000001,2.237645181594564,2.1724798376321054,0.062593734259356770,0.0025716097031016,1.236902963915190133,2.30E-16,0E-15,0E-13,0E-18,0E-16,0E-10,0E-18
0.04,2.2377942704945633,2.1726313896588023,0.062591078268562805,0.0025718025671981,1.236902963915191068,9.5E-17,0E-15,0E-12,0E-18,0E-16,0E-11,0E-18
0.041,2.237942105881676,2.1727816725218345,0.062588438338976541,0.0025719950208652,1.236902963915190562,-2.41E-16,0E-14,0E-13,0E-17,0E-16,0E-11,0E-18
0.042,2.2380887061481682,2.1729307048262244,0.062585814251231665,0.0025721870707122,1.236902963915191208,-6.5E-17,0E-16,0E-13,0E-18,0E-15,0E-10,0E-17
0.043000000000000003,2.2382340893688006,2.1730785048529315,0.062583205792603902,0.0025723787232654,1.236902963915191263,-2.02E-16,0E-15,0E-13,0E-18,0E-16,0E-11,0E-18
0.044000000000000004,2.238378273307359,2.1732250905658716,0.062580612756515164,0.0025725699849718,1.236902963915190965,4.36E-16,0E-16,0E-13,0E-18,0E-16,0E-10,0E-18
0.045000000000000005,2.238521275422988,2.1733704796186690,0.062578034942130768,0.0025727608621882,1.236902963915190272,3.2E-17,0E-16,0E-12,0E-17,0E-16,0E-9,0E-18
0.046000000000000006,2.2386631128763095,2.1735146893611614,0.062575472153960864,0.0025729513611874,1.236902963915189887,-1.64E-16,0E-16,0E-13,0E-18,0E-16,0E-11,0E-17
0.04700000000000001,2.2388038025353505,2.1736577368456791,0.062572924201515831,0.0025731414881556,1.23690296391519125,-3.1E-17,0E-16,0E-13,0E-17,0E-16,0E-10,0E-18
0.04800000000000001,2.238943360981312,2.1737996388331111,0.062570390899019167,0.0025733312491813,1.236902963915190957,4.33E-16,0E-16,0E-12,0E-17,0E-15,0E-11,0E-18
0.049,2.2390818045141407,2.1739404117987787,0.062567872065094178,0.0025735206502682,1.236902963915190971,-3.78E-16,0E-15,0E-12,0E-17,0E-16,0E-11,0E-18
0.05,2.2392191491579876,2.1740800719381237,0.06256536752254349,0.0025737096973204,1.236902963915191003,1E-17,0E-16,0E-11,0E-17,0E-15,0E-10,0E-17
0.051000000000000004,2.2393554106664815,2.1742186351722306,0.062562877098091940,0.0025738983961587,1.236902963915190300,2.60E-16,0E-16,0E-13,0E-18,0E-16,0E-10,0E-18
0.052000000000000005,2.239490604527893,2.1743561171531889,0.062560400622200252,0.0025740867525037,1.236902963915190722,1.48E-16,0E-16,0E-12,0E-18,0E-16,0E-10,0E-18
0.053000000000000005,2.2396247459701475,2.1744925332693043,0.062557937928862109,0.0025742747719813,1.236902963915190645,-2.09E-16,0E-16,0E-12,0E-17,0E-16,0E-10,0E-18
0.054000000000000006,2.2397578499657333,2.1746278986501686,0.062555488855433383,0.0025744624601316,1.236902963915191074,-2.83E-16,0E-16,0E-13,0E-18,0E-16,0E-11,0E-18
0.05500000000000001,2.239889931236476,2.1747622281715984,0.062553053242477177,0.0025746498224006,1.236902963915191269,-1.77E-16,0E-16,0E-12,0E-17,0E-16,0E-10,0E-18
0.05600000000000001,2.240021004258199,2.174895536460449,0.062550630933614569,0.0025748368641357,1.236902963915191103,-2.69E-16,0E-15,0E-12,0E-17,0E-15,0E-10,0E-18
0.05700000000000001,2.2401510832653018,2.1750278378993004,0.06254822177539521,0.0025750235906061,1.236902963915191692,9E-17,0E-16,0E-12,0E-17,0E-16,0E-11,0E-17
0.05800000000000001,2.240280182255192,2.1751591466310389,0.062545825617171148,0.0025752100069821,1.236902963915191338,-1.48E-16,0E-16,0E-12,0E-17,0E-16,0E-11,0E-18
0.059000000000000004,2.2404083149926537,2.1752894765633211,0.062543442310993625,0.0025753961183390,1.236902963915190763,-2.5E-17,0E-16,0E-13,0E-18,0E-16,0E-10,0E-18
0.06,2.2405354950141123,2.1754188413729422,0.062541071711487819,0.0025755819296819,1.23690296391519108,3.81E-16,0E-16,0E-13,0E-17,0E-16,0E-10,0E-18
0.061,2.240661735631787,2.1755472545100951,0.062538713675785343,0.0025757674459064,1.236902963915190586,1.57E-16,0E-16,0E-12,0E-17,0E-15,0E-10,0E-18
0.062,2.2407870499377873,2.1756747292025373,0.062536368063402570,0.0025759526718474,1.236902963915191226,3.0E-17,0E-16,0E-12,0E-18,0E-15,0E-10,0E-18
0.063,2.2409114508080856,2.1758012784596701,0.062534034736194235,0.0025761376122212,1.236902963915190424,6.5E-17,0E-16,0E-13,0E-17,0E-16,0E-10,0E-18
0.064,2.241034950906447,2.175926915076519,0.062531713558236390,0.0025763222716917,1.236902963915190950,-9.0E-17,0E-15,0E-11,0E-18,0E-15,0E-11,0E-18
0.065,2.241157562688244,2.1760516516376363,0.06252940439578669,0.0025765066548209,1.236902963915191262,1.1E-16,0E-16,0E-13,0E-17,0E-16,0E-10,0E-17
0.066,2.241279298404216,2.1761755005209182,0.062527107117194225,0.0025766907661034,1.236902963915190305,1.75E-16,0E-16,0E-13,0E-18,0E-15,0E-10,0E-18
0.067,2.241400170104133,2.1762984739013367,0.062524821592857105,0.0025768746099391,1.236902963915191141,9.5E-17,0E-16,0E-11,0E-18,0E-15,0E-10,0E-18
0.068,2.241520189640401,2.176420583754606,0.062522547695145203,0.0025770581906502,1.236902963915190563,-4.03E-16,0E-15,0E-11,0E-18,0E-14,0E-11,0E-18
0.069,2.2416393686716054,2.1765418418607574,0.062520285298354402,0.0025772415124937,1.236902963915191862,-1.02E-16,0E-16,0E-13,0E-16,0E-15,0E-11,0E-18
0.07,2.2417577186659323,2.1766622598076553,0.06251803427864355,0.0025774245796335,1.236902963915191572,-5E-17,0E-16,0E-12,0E-17,0E-16,0E-10,0E-17
0.07100000000000001,2.2418752509046014,2.1767818489944316,0.06251579451400602,0.0025776073961637,1.236902963915192336,8E-17,0E-16,0E-13,0E-17,0E-15,0E-10,0E-16
0.07200000000000001,2.241991976485168,2.1769006206348601,0.062513565884197761,0.0025777899661102,1.23690296391519019,-6.1E-17,0E-16,0E-12,0E-17,0E-16,0E-10,0E-18
0.07300000000000001,2.2421079063247857,2.1770185857606550,0.062511348270709587,0.0025779722934210,1.236902963915191654,1.13E-16,0E-16,0E-12,0E-17,0E-16,0E-11,0E-18
0.07400000000000001,2.242223051163401,2.1771357552247117,0.062509141556721383,0.0025781543819683,1.236902963915191059,-3.83E-16,0E-16,0E-12,0E-16,0E-15,0E-10,0E-18
0.07500000000000001,2.242337421566893,2.1772521397042758,0.062506945627057941,0.0025783362355592,1.236902963915191493,5.9E-17,0E-16,0E-13,0E-17,0E-15,0E-10,0E-18
0.07600000000000001,2.242451027930149,2.1773677497040604,0.062504760368154996,0.0025785178579334,1.236902963915190606,2.04E-16,0E-16,0E-12,0E-17,0E-15,0E-10,0E-18
0.07700000000000001,2.242563880480071,2.1774825955592933,0.062502585668028573,0.0025786992527492,1.236902963915190601,-7.3E-17,0E-16,0E-13,0E-17,0E-14,0E-11,0E-18
0.07800000000000001,2.242675989278545,2.1775966874387084,0.062500421416225917,0.0025788804236112,1.236902963915191043,-5.17E-16,0E-16,0E-11,0E-17,0E-14,0E-10,0E-18
0.07900000000000001,2.24278736422534,2.1777100353474818,0.062498267503805273,0.0025790613740528,1.236902963915190356,1.27E-16,0E-16,0E-13,0E-17,0E-16,0E-11,0E-18
0.08,2.242898015060957,2.1778226491301097,0.062496123823304608,0.0025792421075425,1.236902963915190544,1.92E-16,0E-15,0E-13,0E-17,0E-16,0E-10,0E-18
0.081,2.2430079513694183,2.1779345384732303,0.062493990268699837,0.0025794226274882,1.236902963915190140,-3.7E-17,0E-16,0E-12,0E-17,0E-16,0E-11,0E-18
0.082,2.243117182581013,2.1780457129083926,0.062491866735387089,0.0025796029372328,1.236902963915191220,5.11E-16,0E-16,0E-12,0E-17,0E-14,0E-10,0E-18
0.083,2.2432257179749855,2.1781561818147757,0.062489753120153813,0.0025797830400560,1.236902963915190851,-1.3E-17,0E-16,0E-12,0E-18,0E-15,0E-9,0E-18
0.084,2.2433335666821796,2.1782659544218512,0.062487649321149695,0.002579962939179,1.236902963915191865,-2.95E-16,0E-16,0E-13,0E-17,0E-14,0E-11,0E-18
0.085,2.2434407376876258,2.1783750398119993,0.062485555237857813,0.002580142637769,1.236902963915190689,-3.13E-16,0E-16,0E-13,0E-17,0E-16,0E-10,0E-18
0.08600000000000001,2.243547239833076,2.1784834469230764,0.062483470771075744,0.0025803221389239,1.236902963915191908,-4.4E-17,0E-16,0E-12,0E-18,0E-15,0E-10,0E-17
0.08700000000000001,2.2436530818195166,2.1785911845509325,0.062481395822887141,0.0025805014456972,1.236902963915191534,-2.41E-16,0E-16,0E-12,0E-17,0E-16,0E-10,0E-18
0.08800000000000001,2.243758272209601,2.1786982613518794,0.062479330296646651,0.0025806805610749,1.236902963915190216,4.9E-17,0E-16,0E-13,0E-18,0E-15,0E-10,0E-18
0.089,2.2438628194300634,2.178804685845120,0.06247727409694925,0.0025808594879944,1.236902963915191676,-2.5E-16,0E-15,0E-13,0E-16,0E-15,0E-10,0E-17
0.09,2.2439667317740737,2.1789104664151236,0.062475227129611624,0.0025810382293383,1.236902963915191366,1.76E-16,0E-16,0E-13,0E-17,0E-15,0E-9,0E-18
0.091,2.2440700174035593,2.179015611313966,0.062473189301647914,0.0025812167879453,1.236902963915190488,8.6E-17,0E-15,0E-12,0E-18,0E-15,0E-10,0E-18
0.092,2.2441726843514638,2.1791201286636206,0.062471160521258673,0.0025813951665847,1.236902963915191123,-1.73E-16,0E-16,0E-13,0E-16,0E-16,0E-11,0E-18
0.093,2.2442747405239936,2.1792240264582059,0.062469140697805514,0.0025815733679819,1.236902963915190932,2.86E-16,0E-16,0E-13,0E-18,0E-16,0E-11,0E-17
0.094,2.244376193702809,2.1793273125661975,0.06246712974179136,0.0025817513948201,1.23690296391519067,4E-17,0E-15,0E-12,0E-17,0E-16,0E-10,0E-17
0.095,2.244477051547159,2.1794299947325933,0.062465127564841793,0.0025819292497236,1.23690296391519106,3.07E-16,0E-16,0E-13,0E-18,0E-13,0E-10,0E-18
0.096,2.244577321596011,2.1795320805810463,0.062463134079691727,0.0025821069352732,1.236902963915191105,-2.27E-16,0E-16,0E-12,0E-17,0E-16,0E-11,0E-18
0.097,2.2446770112701144,2.1796335776159486,0.062461149200161438,0.0025822844540042,1.236902963915190234,1.62E-16,0E-16,0E-13,0E-17,0E-16,0E-10,0E-18
0.098,2.2447761278740312,2.1797344932244847,0.062459172841143662,0.0025824618084028,1.236902963915191135,3.8E-17,0E-16,0E-13,0E-18,0E-15,0E-8,0E-18
0.099,2.24487467859815,2.1798348346786456,0.062457204918592524,0.0025826390009117,1.236902963915191569,1.76E-16,0E-16,0E-12,0E-17,0E-14,0E-10,0E-18
0.1,2.244972670520621,2.1799346091372038,0.062455245349493319,0.0025828160339239,1.236902963915190782,-1.9E-17,0E-16,0E-13,0E-17,0E-16,0E-11,0E-18
0.101,2.2450701106093125,2.1800338236476573,0.062453294051860731,0.0025829929097949,1.236902963915191692,-4.31E-16,0E-16,0E-12,0E-18,0E-15,0E-10,0E-18
0.10300000000000001,2.2452633714807986,2.1802306094265831,0.06244941585190866,0.0025833462023068,1.236902963915189968,4E-17,0E-16,0E-13,0E-17,0E-16,0E-10,0E-17
0.10650000000000001,2.245596533550039,2.1805698650274861,0.062442705481382312,0.0025839630411709,1.236902963915191319,-3.12E-16,0E-16,0E-12,0E-17,0E-16,0E-11,0E-18
0.11,2.2459234697162755,2.1809028015149436,0.062436090068072048,0.0025845781332601,1.236902963915191393,-2.48E-16,0E-16,0E-12,0E-18,0E-16,0E-10,0E-18
0.11499999999999999,2.2463802937068897,2.1813680424180209,0.062426797294494738,0.002585453994374,1.236902963915192487,6.2E-17,0E-16,0E-12,0E-17,0E-16,0E-10,0E-18
0.12,2.2468256317374578,2.1818216217006093,0.06241768334744058,0.0025863266894077,1.236902963915192366,2.2E-16,0E-15,0E-11,0E-17,0E-16,0E-10,0E-17
0.125,2.2472601241072683,2.1822641874721697,0.062408740210823545,0.0025871964242752,1.236902963915191467,-1.45E-16,0E-16,0E-12,0E-17,0E-15,0E-9,0E-18
0.13,2.247684378108067,2.1826963545334706,0.06239996018276006,0.0025880633918363,1.236902963915191588,4E-17,0E-16,0E-13,0E-17,0E-15,0E-10,0E-17
0.135,2.248098961691732,2.1831186979681294,0.06239133595350488,0.0025889277700977,1.236902963915190492,2E-17,0E-16,0E-13,0E-17,0E-16,0E-10,0E-17
0.14,2.248504403559851,2.1835317532234475,0.062382860613849675,0.0025897897225538,1.236902963915189781,2.5E-17,0E-16,0E-12,0E-16,0E-16,0E-11,0E-18
0.15,2.2492903608142845,2.1843325300151888,0.062366323692154779,0.0025915071069409,1.236902963915191799,2.1E-17,0E-16,0E-13,0E-18,0E-14,0E-10,0E-18
0.155,2.2496712372457917,2.1847206179377152,0.062358256663022524,0.0025923626450539,1.236902963915191068,7.6E-17,0E-16,0E-13,0E-16,0E-16,0E-10,0E-18
0.16,2.2500446822822586,2.1851011507320835,0.062350315281111568,0.0025932162690636,1.236902963915190906,-6.8E-17,0E-16,0E-13,0E-18,0E-15,0E-10,0E-18
0.17,2.2507713168594345,2.1858416172180608,0.062334781277869178,0.0025949183635044,1.236902963915191200,1.22E-16,0E-16,0E-12,0E-17,0E-16,0E-10,0E-18
0.18,2.251472592725471,2.1865562908499733,0.062319687828120695,0.0025966140473767,1.236902963915190390,3.05E-16,0E-16,0E-12,0E-17,0E-16,0E-11,0E-18
0.19,2.252150734066093,2.1872474280016729,0.06230500212830359,0.0025983039361166,1.236902963915190780,-9E-17,0E-16,0E-13,0E-17,0E-16,0E-10,0E-17
0.2,2.2528077524860195,2.1879170699725008,0.062290693938961586,0.0025999885745572,1.236902963915190971,-8.6E-17,0E-16,0E-12,0E-17,0E-15,0E-11,0E-18
0.21,2.2534454344176127,2.1885670301304630,0.062276735851100273,0.0026016684360493,1.236902963915190989,1.27E-16,0E-16,0E-12,0E-18,0E-16,0E-10,0E-18
0.22,2.2540653582944628,2.189198911212335,0.062263103152217171,0.0026033439299105,1.236902963915190601,1.29E-16,0E-15,0E-12,0E-17,0E-14,0E-11,0E-18
0.23,2.2546689188310713,2.1898141298395712,0.062249773581097401,0.0026050154104026,1.236902963915191186,9.9E-17,0E-16,0E-13,0E-18,0E-16,0E-11,0E-18
0.24,2.255257350980395,2.1904139407271308,0.062236727068083919,0.0026066831851799,1.236902963915189505,3.81E-16,0E-16,0E-13,0E-17,0E-16,0E-10,0E-18
0.25,2.2558317514126514,2.1909994583986497,0.062223945491441277,0.0026083475225604,1.236902963915191609,2.3E-17,0E-16,0E-13,0E-17,0E-16,0E-10,0E-18
0.26,2.2563930971390667,2.1915716760235443,0.062211412457835678,0.0026100086576864,1.236902963915190919,3.22E-16,0E-15,0E-12,0E-17,0E-16,0E-10,0E-18
0.27,2.2569422614672963,2.192131481562146,0.062199113107516582,0.0026116667976335,1.23690296391519079,2.18E-16,0E-15,0E-12,0E-17,0E-15,0E-8,0E-18
0.28,2.2574800276205083,2.1926796715523962,0.062187033942451506,0.0026133221256603,1.236902963915190001,2.94E-16,0E-16,0E-13,0E-17,0E-16,0E-10,0E-18
0.29,2.2580071003589657,2.1932169628792367,0.062175162674991127,0.0026149748047379,1.236902963915191361,-2.7E-17,0E-16,0E-13,0E-17,0E-15,0E-10,0E-18
0.3,2.2585241159086937,2.1937440028334750,0.06216348809473482,0.0026166249804838,1.236902963915191015,8E-17,0E-16,0E-12,0E-17,0E-16,0E-9,0E-17
0.31,2.2590316504592525,2.1942613777242064,0.06215199995142728,0.0026182727836192,1.236902963915189214,-3.8E-16,0E-16,0E-12,0E-17,0E-15,0E-11,0E-17
0.32,2.2595302274522058,2.1947696202683087,0.062140688851895606,0.0026199183320014,1.236902963915190414,9.4E-17,0E-16,0E-13,0E-16,0E-16,0E-10,0E-18
0.33,2.260020323846722,2.1952692159450349,0.062129546169324535,0.0026215617323623,1.23690296391519192,2.65E-16,0E-16,0E-11,0E-17,0E-16,0E-10,0E-18
0.34,2.2605023755186324,2.1957606084735903,0.062118563963313500,0.0026232030817288,1.236902963915190416,-2.00E-16,0E-16,0E-13,0E-18,0E-15,0E-11,0E-18
0.35,2.2609767819243016,2.1962442045462483,0.062107734909383041,0.0026248424686703,1.236902963915191220,-4.1E-17,0E-16,0E-12,0E-17,0E-15,0E-10,0E-18
0.36,2.26144391013949,2.1967203779284056,0.062097052236766761,0.0026264799743177,1.236902963915190877,-6.1E-17,0E-16,0E-13,0E-17,0E-15,0E-10,0E-18
0.37,2.2619040983659353,2.1971894730192603,0.062086509673423771,0.0026281156732512,1.236902963915191416,2.9E-17,0E-15,0E-13,0E-17,0E-16,0E-10,0E-18
0.38,2.2623576589837286,2.1976518079520562,0.062076101397418925,0.0026297496342536,1.236902963915191297,-1.25E-16,0E-16,0E-12,0E-18,0E-15,0E-10,0E-17
0.39,2.2628048812152306,2.1981076773004598,0.06206582199382726,0.0026313819209439,1.236902963915192511,-3.6E-16,0E-16,0E-13,0E-16,0E-15,0E-10,0E-17
0.4,2.2632460334561806,2.198557354447317,0.062055666416512168,0.0026330125923513,1.236902963915192021,1.32E-16,0E-15,0E-12,0E-17,0E-14,0E-10,0E-18
0.41,2.263681365320939,2.1990010936633787,0.062045629954179395,0.0026346417033806,1.236902963915190506,3.05E-16,0E-15,0E-12,0E-17,0E-16,0E-11,0E-18
0.42,2.2641111094417092,2.1994391319363297,0.062035708200145481,0.0026362693052340,1.23690296391519107,1.9E-17,0E-16,0E-12,0E-17,0E-15,0E-11,0E-18
0.43,2.2645354830555586,2.1998716905843681,0.06202589702542460,0.0026378954457658,1.236902963915190595,1.0E-16,0E-16,0E-11,0E-17,0E-15,0E-10,0E-17
0.44,2.2649546894079298,2.2002989766834412,0.06201619255467006,0.0026395201698184,1.23690296391519080,1.4E-16,0E-16,0E-13,0E-17,0E-15,0E-10,0E-17
0.45,2.2653689189971273,2.2007211843329752,0.062006591144676327,0.0026411435194756,1.236902963915191717,1.73E-16,0E-16,0E-13,0E-17,0E-15,0E-10,0E-18
0.46,2.2657783506806912,2.2011384957812521,0.061997089365117164,0.0026427655343220,1.236902963915190911,-6.4E-17,0E-16,0E-13,0E-18,0E-16,0E-10,0E-17
0.47,2.266183152661466,2.2015510824285658,0.061987683981234776,0.0026443862516657,1.236902963915191394,-2.76E-16,0E-16,0E-13,0E-17,0E-16,0E-10,0E-18
