time_s_exact,electrode,sample_index,coordinate_first_m,coordinate_second_m,x_surface_first,x_surface_second,x_surface_difference_second_minus_first,x_particle_average_first,x_particle_average_second,x_particle_average_difference_second_minus_first,Eeq_V_first,Eeq_V_second,Eeq_V_difference_second_minus_first,etaMid_V_first,etaMid_V_second,etaMid_V_difference_second_minus_first,phil_V_first,phil_V_second,phil_V_difference_second_minus_first
0.04,N,0,0.0,0.0,0.011836544831192793,0.011836542026941661,-2.804251132E-9,0.011721699461261536,0.011721699461384237,1.22701E-13,1.4057891262008457,1.4057893020198942,1.758190485E-7,-0.054398826987441584,-0.05439882811185992,-1.124418336E-9,-1.3513902992134041,-1.3513904739080342,-1.746946301E-7
0.04,N,1,2.1666666666666665E-7,2.1666666666666665E-7,0.011836544651429802,0.01183654184718645,-2.804243352E-9,0.011721699459673452,0.011721699459796167,1.22715E-13,1.4057891374715048,1.4057893132900656,1.758185608E-7,-0.05439874121811328,-0.054398742342042006,-1.123928726E-9,-1.351390271432541,-1.351390446127173,-1.74694632E-7
0.04,N,2,4.333333333333333E-7,4.333333333333333E-7,0.011836544471666816,0.011836541667431241,-2.804235575E-9,0.011721699458085367,0.011721699458208104,1.22737E-13,1.4057891487421634,1.4057893245602364,1.758180730E-7,-0.054398711525491805,-0.05439871264892471,-1.123432905E-9,-1.3513901880904589,-1.3513903627850987,-1.746946398E-7
0.04,N,3,6.5E-7,6.5E-7,0.011836544583596623,0.011836541779356353,-2.804240270E-9,0.011721699459073868,0.011721699459196605,1.22737E-13,1.4057891417244637,1.4057893175428313,1.758183676E-7,-0.05439871962060705,-0.05439872074432128,-1.12371423E-9,-1.3513900491877695,-1.3513902238824227,-1.746946532E-7
0.04,N,4,8.666666666666666E-7,8.666666666666666E-7,0.011836544696133757,0.01183654189188876,-2.804244997E-9,0.011721699460067746,0.01172169946019046,1.22714E-13,1.4057891346686862,1.4057893104873502,1.758186640E-7,-0.05439878375329732,-0.05439878487729044,-1.12399312E-9,-1.3513898547249157,-1.3513900294195862,-1.746946705E-7
0.04,N,5,0.0000010833333333333333,0.0000010833333333333333,0.011836545099753622,0.011836542295491427,-2.804262195E-9,0.011721699463632811,0.011721699463755496,1.22685E-13,1.4057891093627997,1.405789285182542,1.758197423E-7,-0.054398885711275824,-0.054398886836324545,-1.125048721E-9,-1.3513896047021534,-1.3513897793968463,-1.746946929E-7
0.04,N,6,0.0000013,0.0000013,0.011836545504588125,0.011836542700308681,-2.804279444E-9,0.011721699467208612,0.011721699467331257,1.22645E-13,1.4057890839807585,1.4057892598015826,1.758208241E-7,-0.05439904366838655,-0.05439904479448887,-1.12610232E-9,-1.3513892991195946,-1.3513894738143155,-1.746947209E-7
0.04,N,7,0.0000015166666666666664,0.0000015166666666666664,0.01183654619990224,0.011836543395593101,-2.804309139E-9,0.011721699473350286,0.011721699473472872,1.22586E-13,1.405789040386423,1.4057892162091083,1.758226853E-7,-0.054399239488532425,-0.05439924061646395,-1.127931525E-9,-1.3513889379771986,-1.3513891126719513,-1.746947527E-7
0.04,N,8,0.0000017333333333333332,0.0000017333333333333332,0.01183654689703834,0.011836544092699427,-2.804338913E-9,0.011721699479508052,0.01172169947963058,1.22528E-13,1.4057889966778532,1.4057891725024054,1.758245522E-7,-0.05439949126992971,-0.05439949239969044,-1.12976073E-9,-1.3513885212748116,-1.3513886959696015,-1.746947899E-7
0.04,N,9,0.00000195,0.00000195,0.011836547884055507,0.011836545079674419,-2.804381088E-9,0.011721699488226406,0.011721699488348844,1.22438E-13,1.4057889347945156,1.4057891106217122,1.758271966E-7,-0.05439978095231801,-0.0543997820846811,-1.13236309E-9,-1.3513880490121637,-1.3513882237069954,-1.746948317E-7
0.04,N,10,0.0000021666666666666665,0.0000021666666666666665,0.011836548873502052,0.011836546069078689,-2.804423363E-9,0.011721699496966224,0.011721699497088582,1.22358E-13,1.4057888727588628,1.40578904858871,1.758298472E-7,-0.05440012655851234,-0.05440012769347846,-1.13496612E-9,-1.3513875211888964,-1.3513876958837752,-1.746948788E-7
0.04,N,11,0.000002383333333333333,0.000002383333333333333,0.011836550152235458,0.01183654734775741,-2.804478048E-9,0.011721699508261376,0.011721699508383625,1.22249E-13,1.4057887925856971,1.4057889684189726,1.758332755E-7,-0.054400510103763455,-0.05440051124210621,-1.138342755E-9,-1.3513869378045655,-1.3513871124994956,-1.746949301E-7
0.04,N,12,0.0000026,0.0000026,0.011836551434005731,0.011836548629472867,-2.804532864E-9,0.011721699519583356,0.011721699519705496,1.22140E-13,1.4057887122221278,1.4057888880588403,1.758367125E-7,-0.054400949535711174,-0.054400950677433446,-1.141722272E-9,-1.3513862988586458,-1.3513864735536327,-1.746949869E-7
0.04,N,13,0.0000028166666666666667,0.0000028166666666666667,0.011836553004472547,0.011836550199872512,-2.804600035E-9,0.011721699533455468,0.01172169953357747,1.22002E-13,1.4057886137580573,1.4057887895989811,1.758409238E-7,-0.054401426944850506,-0.05440142809072235,-1.145871844E-9,-1.3513856043505497,-1.3513857790455979,-1.746950482E-7
0.04,N,14,0.000003033333333333333,0.000003033333333333333,0.011836554578583817,0.011836551773916454,-2.804667363E-9,0.01172169954735977,0.011721699547481635,1.21865E-13,1.4057885150654892,1.4057886909106343,1.758451451E-7,-0.054401960203863675,-0.05440196135388975,-1.150026075E-9,-1.3513848542796052,-1.3513850289747198,-1.746951146E-7
0.04,N,15,0.0000032499999999999994,0.0000032499999999999994,0.011836556440805205,0.011836553636058175,-2.804747030E-9,0.011721699563809022,0.011721699563930724,1.21702E-13,1.405788398309187,1.405788574159327,1.75850140E-7,-0.05440253147823859,-0.05440253263318717,-1.15494858E-9,-1.3513840486450945,-1.3513842233402809,-1.746951864E-7
0.04,N,16,0.0000034666666666666664,0.0000034666666666666664,0.011836558307278764,0.011836555502451884,-2.804826880E-9,0.011721699580295833,0.011721699580417374,1.21541E-13,1.405788281286285,1.4057884571414314,1.758551464E-7,-0.05440315856592837,-0.05440315972580678,-1.15987841E-9,-1.3513831874462063,-1.3513833621414686,-1.746952623E-7
0.04,N,17,0.000003683333333333333,0.000003683333333333333,0.0118365604612798,0.011836557656360755,-2.804919045E-9,0.011721699599322444,0.011721699599443804,1.21360E-13,1.405788146236179,1.4057883220971037,1.758609247E-7,-0.05440382370717911,-0.05440382487275408,-1.16557497E-9,-1.3513822706820982,-1.3513824453774412,-1.746953430E-7
0.04,N,18,0.0000039,0.0000039,0.011836562620140878,0.01183655981512946,-2.805011418E-9,0.011721699618391994,0.011721699618513165,1.21171E-13,1.4057880108813614,1.4057881867480777,1.758667163E-7,-0.05440454462544175,-0.054404545796721715,-1.171279965E-9,-1.3513812983518203,-1.3513814730472493,-1.746954290E-7
0.04,N,19,0.0000041166666666666665,0.0000041166666666666665,0.011836565065950606,0.011836562260834514,-2.805116092E-9,0.011721699639996239,0.011721699640117194,1.20955E-13,1.4057878575356304,1.4057880334089097,1.758732793E-7,-0.054405303635488345,-0.054405304813239574,-1.177751229E-9,-1.351380270454408,-1.3513804451499276,-1.746955196E-7
0.04,N,20,0.000004333333333333333,0.000004333333333333333,0.011836567517228428,0.011836564712007428,-2.805221000E-9,0.011721699661648781,0.011721699661769527,1.20746E-13,1.4057877038470648,1.4057878797269214,1.758798566E-7,-0.054406118386494784,-0.054406119570727274,-1.184232490E-9,-1.351379186988774,-1.351379361684389,-1.74695615E-7
0.04,N,21,0.00000455,0.00000455,0.01183657025487977,0.011836567449541601,-2.805338169E-9,0.011721699685830943,0.011721699685951449,1.20506E-13,1.405787532203645,1.4057877080908479,1.758872029E-7,-0.05440697126753857,-0.05440697245901549,-1.19147692E-9,-1.3513780479538313,-1.351378222649547,-1.746957157E-7
0.04,N,22,0.000004766666666666666,0.000004766666666666666,0.011836572998607468,0.011836570193151865,-2.805455603E-9,0.011721699710066773,0.011721699710187045,1.20272E-13,1.4057873601792539,1.4057875360738192,1.758945653E-7,-0.054407879853740404,-0.05440788105247396,-1.198733556E-9,-1.3513768533483537,-1.3513770280441744,-1.746958207E-7
