normalizedCapacity,voltage
1.0,0.05
0.9638202017671439,0.05672268907563025
0.9468088206468235,0.0634453781512605
0.9331719537167651,0.07016806722689076
0.9212410202047306,0.07689075630252101
0.9103564695547941,0.08361344537815127
0.9001756151551533,0.09033613445378151
0.890493034253021,0.09705882352941177
0.8811740578377967,0.10378151260504201
0.8721248064103707,0.11050420168067226
0.8632768478614429,0.11722689075630252
0.8545785923596512,0.12394957983193278
0.8459901229587505,0.130672268907563
0.8374799187106077,0.1373949579831933
0.8290226854943022,0.14411764705882352
0.8205978679036461,0.15084033613445377
0.8121885972749596,0.15756302521008403
0.8037809287590093,0.16428571428571428
0.7953632756480962,0.17100840336134454
0.7869259817716812,0.17773109243697477
0.7784609926948326,0.18445378151260505
0.7699615990121434,0.19117647058823528
0.7614222331669057,0.19789915966386556
0.7528383066274831,0.2046218487394958
0.7442060779178539,0.21134453781512602
0.7355225445347245,0.2180672268907563
0.7267853535686899,0.22478991596638653
0.7179927271239667,0.23151260504201682
0.7091433995582213,0.23823529411764705
0.7002365642459425,0.24495798319327727
0.6912718280766692,0.25168067226890756
0.6822491722818886,0.2584033613445378
0.6731689184755627,0.26512605042016807
0.6640316990170037,0.2718487394957983
0.6548384309783557,0.2785714285714286
0.6455902931346746,0.2852941176470588
0.6362887055016003,0.29201680672268904
0.6269353110305991,0.2987394957983193
0.6175319591397255,0.30546218487394955
0.608080690812561,0.3121848739495798
0.5985837250423149,0.31890756302521006
0.5890434464341798,0.3256302521008403
0.579462393808619,0.3323529411764706
0.569843249672632,0.3390756302521008
0.5601888304462106,0.3457983193277311
0.5505020773479672,0.3525210084033613
0.5407860478579332,0.35924369747899154
0.5310439076872738,0.3659663865546218
0.5212789231945723,0.37268907563025205
0.5114944541966999,0.37941176470588234
0.5016939471294118,0.38613445378151257
0.49188092851884346,0.39285714285714285
0.4820589987302726,0.3995798319327731
0.47223182596493896,0.4063025210084033
0.46240314047953623,0.4130252100840336
0.4525767290062781,0.4197478991596638
0.4427564293542936,0.4264705882352941
0.43294612517557396,0.43319327731092433
0.4231497408808431,0.43991596638655456
0.4133712366925987,0.44663865546218484
0.4036146038242051,0.45336134453781507
0.393883859775354,0.46008403361344535
0.3841830437354682,0.4668067226890756
0.37451621208772545,0.47352941176470587
0.36488743400736,0.4802521008403361
0.35530078714875213,0.4869747899159663
0.3457603534165805,0.4936974789915966
0.33627021481698116,0.5004201680672269
0.3268344493852535,0.5071428571428571
0.3174571271871831,0.5138655462184873
0.30814230639151496,0.5205882352941177
0.29889402941153564,0.5273109243697479
0.28971631911408235,0.5340336134453781
0.2806131750946348,0.5407563025210084
0.27158857001743564,0.5474789915966386
0.2626464460198412,0.5542016806722689
0.2537907111803426,0.5609243697478992
0.24502523604989612,0.5676470588235294
0.2363538502463869,0.5743697478991596
0.22778033911221196,0.58109243697479
0.21930844043510667,0.5878151260504202
0.21094184123246906,0.5945378151260504
0.2026841745995427,0.6012605042016806
0.19453901662191697,0.607983193277311
0.18650988335288887,0.6147058823529412
0.17860022785629526,0.6214285714285714
0.17081343731549947,0.6281512605042017
0.1631528302092532,0.6348739495798319
0.15562165355521096,0.6415966386554622
0.14822308022190445,0.6483193277310925
0.14096020631001127,0.6550420168067227
0.13383604860377774,0.6617647058823529
0.12685354209347266,0.6684873949579831
0.12001553756975025,0.6752100840336135
0.11332479929081907,0.6819327731092437
0.10678400272329858,0.688655462184874
0.10039573235765409,0.6953781512605042
0.09416247959908308,0.7021008403361344
0.08808664073471906,0.7088235294117647
0.08217051497799854,0.715546218487395
0.07641630259102339,0.7222689075630252
0.07082610308572135,0.7289915966386554
0.06540191350459224,0.7357142857142858
0.06014562678178681,0.742436974789916
0.0550590301852496,0.7491596638655462
0.05014380384061079,0.7558823529411764
0.04540151933749048,0.7626050420168067
0.040833638418830365,0.769327731092437
0.03644151175384014,0.7760504201680672
0.032226377795097294,0.7827731092436975
0.028189361720303285,0.7894957983193277
0.024331474459154512,0.7962184873949579
0.020653611805739214,0.8029411764705883
0.017156553616831216,0.8096638655462185
0.013840963096399816,0.8163865546218487
0.010707386166609933,0.823109243697479
0.007756250925538444,0.8298319327731092
0.0049878671917801265,0.8365546218487395
0.002402426136071112,0.8432773109243697
0.0,0.85
