"time_s","Li_N_mol_m2","Li_P_mol_m2","Li_electrolyte_mol_m2","xavg_N","xavg_P","xsurf_N_min","xsurf_N_max","xsurf_P_min","xsurf_P_max","ocp_guard","reaction_N_A_m2","reaction_P_A_m2","leak_leftward_A_m2"
"0.0","0.011809375093156826","1.1764163034411201","0.048677285380912164","0.01172068149051505","0.92406388669441","0.011720682053235162","0.011720682075714426","0.9240638860887889","0.9240638862998453","0.0","-2.5035995318707527","2.503599528654346","8.908557349986505E-16"
"1.002E-5","0.011809375352636622","1.1764163031816406","0.04867728538091212","0.011720681748046061","0.9240638864905895","0.011720961731926523","0.011720972911882588","0.9240635985230837","0.9240636988812667","0.0","-2.5035995286543424","2.503599528654331","8.90862690982707E-16"
"2.002E-5","0.011809375612116426","1.176416302922162","0.0486772853809121","0.011720682005577037","0.9240638862867707","0.011721239492662865","0.011721261748847902","0.9240633252377708","0.9240635207687822","0.0","-2.50359952865434","2.503599528654341","8.908695974601744E-16"
"4.002E-5","0.011809376131076046","1.1764163024032026","0.048677285380912136","0.011720682520639028","0.9240638858791331","0.011721790600049084","0.011721834821760108","0.9240628087688061","0.9240631841602139","0.0","-2.5035995286543473","2.5035995286543375","8.90883296837234E-16"
"7.001E-5","0.01180937690925597","1.1764163016250229","0.04867728538091212","0.011720683292974496","0.9240638852678799","0.011722603472821353","0.011722680059814073","0.9240621168601377","0.9240627332026398","0.0","-2.5035995286543433","2.503599528654335","8.909034927542314E-16"
"1.0E-4","0.011809377687435885","1.1764163008468413","0.04867728538091214","0.01172068406530996","0.9240638846566268","0.011723400354742215","0.011723508630431928","0.9240615097573605","0.9240623375112443","0.0","-2.5035995286543495","2.5035995286543375","8.909232807439967E-16"
"1.5000000000000001E-4","0.011809378984834924","1.176416299549443","0.048677285380912136","0.011720685352964942","0.9240638836375323","0.011724694313023329","0.011724853957388627","0.9240606395237372","0.92406177030709","0.0","-2.5035995286543438","2.5035995286543535","8.90955394627566E-16"
"2.0E-4","0.011809380282233951","1.1764162982520445","0.04867728538091213","0.011720686640619924","0.9240638826184373","0.011725946493616938","0.011726155742138897","0.9240599098483153","0.9240612947034937","0.0","-2.5035995286543526","2.503599528654346","8.909864545999307E-16"
"2.999999999999999E-4","0.011809382877031984","1.1764162956572461","0.04867728538091218","0.011720689215929893","0.924063880580249","0.011728335625177494","0.011728639224422865","0.9240587024412557","0.9240605076890257","0.0","-2.5035995286543433","2.5035995286543424","8.910456875628205E-16"
"3.999999999999998E-4","0.011809385471830016","1.1764162930624475","0.048677285380912136","0.011720691791239852","0.9240638785420593","0.011730580767751367","0.011730972656416344","0.9240577382531086","0.9240598791828536","0.0","-2.5035995286543473","2.5035995286543447","8.911013234906282E-16"
