time_s_exact,electrode,sample_index,coordinate_first_m,coordinate_second_m,x_surface_first,x_surface_second,x_surface_difference_second_minus_first,x_particle_average_first,x_particle_average_second,x_particle_average_difference_second_minus_first,Eeq_V_first,Eeq_V_second,Eeq_V_difference_second_minus_first,etaMid_V_first,etaMid_V_second,etaMid_V_difference_second_minus_first,phil_V_first,phil_V_second,phil_V_difference_second_minus_first
0.01,N,0,0.0,0.0,0.011798838457902416,0.011798812039618996,-2.6418283420E-8,0.011720935913298721,0.011720935913377717,7.8996E-14,1.4081532149946143,1.4081548713503533,0.0000016563557390,-0.054435980653782634,-0.0544360031685136,-2.2514730966E-8,-1.3537172343408317,-1.3537188681818397,-0.0000016338410080
0.01,N,1,2.1666666666666665E-7,2.1666666666666665E-7,0.011798838334345411,0.01179881191611001,-2.6418235401E-8,0.011720935912892564,0.011720935912971572,7.9008E-14,1.4081532227413085,1.4081548790940364,0.0000016563527279,-0.0544358913433074,-0.05443591385501145,-2.251170405E-8,-1.3537172065769851,-1.3537188404180087,-0.0000016338410236
0.01,N,2,4.333333333333333E-7,4.333333333333333E-7,0.01179883821078841,0.011798811792601024,-2.6418187386E-8,0.011720935912486406,0.011720935912565423,7.9017E-14,1.4081532304880022,1.4081548868377196,0.0000016563497174,-0.05443585807521889,-0.05443588058386628,-2.250864739E-8,-1.353717123285909,-1.3537187571269784,-0.0000016338410694
0.01,N,3,6.5E-7,6.5E-7,0.011798838287641453,0.011798811869424431,-2.6418217022E-8,0.011720935912738893,0.011720935912817905,7.9012E-14,1.4081532256695217,1.4081548820210974,0.0000016563515757,-0.05443586828387681,-0.054435890794305664,-2.2510428854E-8,-1.3537169844680694,-1.353718618309215,-0.0000016338411456
0.01,N,4,8.666666666666666E-7,8.666666666666666E-7,0.011798838364911766,0.011798811946664945,-2.6418246821E-8,0.01172093591299275,0.011720935913071752,7.9002E-14,1.4081532208248797,1.4081548771783237,0.0000016563534440,-0.054435934508085815,-0.05443595702027548,-2.2512189665E-8,-1.3537167901236746,-1.3537184239649267,-0.0000016338412521
0.01,N,5,0.0000010833333333333333,0.0000010833333333333333,0.01179883864217471,0.011798812223820596,-2.6418354114E-8,0.011720935913903878,0.011720935913982858,7.8980E-14,1.4081532034412343,1.4081548598014055,0.0000016563601712,-0.0544360442349916,-0.05443606675377022,-2.251877862E-8,-1.3537165402527378,-1.353718174094127,-0.0000016338413892
0.01,N,6,0.0000013,0.0000013,0.011798838920272189,0.011798812501810457,-2.6418461732E-8,0.01172093591481775,0.01172093591489671,7.896E-14,1.408153186005266,1.4081548423721844,0.0000016563669184,-0.05443620995139131,-0.054436232476748225,-2.2525356915E-8,-1.353716234855144,-1.3537178686967002,-0.0000016338415562
0.01,N,7,0.0000015166666666666664,0.0000015166666666666664,0.011798839397948948,0.011798812979302256,-2.6418646692E-8,0.011720935916387534,0.011720935916466453,7.8919E-14,1.4081531560562102,1.4081548124347252,0.0000016563785150,-0.05443641919673614,-0.05443644173349016,-2.253675402E-8,-1.353715873930679,-1.353717507772433,-0.000001633841754
0.01,N,8,0.0000017333333333333332,0.0000017333333333333332,0.011798839876877534,0.011798813458045395,-2.6418832139E-8,0.011720935917961433,0.011720935918040316,7.8883E-14,1.4081531260286686,1.4081547824188103,0.0000016563901417,-0.05443668440591898,-0.05443670695406966,-2.254815068E-8,-1.3537154574790546,-1.3537170913210368,-0.0000016338419822
0.01,N,9,0.00000195,0.00000195,0.011798840554974717,0.011798814135879953,-2.6419094764E-8,0.011720935920189897,0.011720935920268715,7.8818E-14,1.408153083513788,1.4081547399203957,0.0000016564066077,-0.054436993170451364,-0.05443701573480664,-2.2564355276E-8,-1.3537149854999098,-1.3537166193421506,-0.0000016338422408
0.01,N,10,0.0000021666666666666665,0.0000021666666666666665,0.011798841234741056,0.01179881481538302,-2.6419358036E-8,0.011720935922423846,0.01172093592250261,7.8764E-14,1.408153040894256,1.4081546973173702,0.0000016564231142,-0.05443735787345649,-0.05443738045402702,-2.258057053E-8,-1.3537144579928122,-1.353716091835342,-0.0000016338425298
0.01,N,11,0.000002383333333333333,0.000002383333333333333,0.011798842113268091,0.011798815693569765,-2.6419698326E-8,0.011720935925311012,0.011720935925389711,7.8699E-14,1.4081529858129596,1.4081546422574092,0.0000016564444496,-0.0544377661583213,-0.05443778875990457,-2.260158327E-8,-1.353713874957267,-1.3537155088001163,-0.0000016338428493
0.01,N,12,0.0000026,0.0000026,0.011798842993881672,0.011798816573842245,-2.6420039427E-8,0.01172093592820504,0.011720935928283664,7.8624E-14,1.4081529306008427,1.4081545870666783,0.0000016564658356,-0.05443823035656936,-0.054438252979186474,-2.2622617114E-8,-1.3537132363927,-1.353714870235898,-0.000001633843198
0.01,N,13,0.0000028166666666666667,0.0000028166666666666667,0.011798844072850765,0.011798817652393384,-2.6420457381E-8,0.011720935931750961,0.0117209359318295,7.8539E-14,1.4081528629523652,1.4081545194444054,0.0000016564920402,-0.054438738163293365,-0.05443876081173138,-2.2648438015E-8,-1.3537125422984837,-1.3537141761420621,-0.0000016338435784
0.01,N,14,0.000003033333333333333,0.000003033333333333333,0.011798845154323861,0.011798818733447557,-2.6420876304E-8,0.011720935935305111,0.01172093593538356,7.8449E-14,1.4081527951468933,1.408154451665199,0.0000016565183057,-0.05443930185858492,-0.054439324532874256,-2.2674289336E-8,-1.3537117926739,-1.3537134265178885,-0.0000016338439885
0.01,N,15,0.0000032499999999999994,0.0000032499999999999994,0.01179884643375003,0.01179882001237807,-2.642137196E-8,0.011720935939509835,0.01172093593958818,7.8345E-14,1.4081527149302933,1.4081543714796754,0.0000016565493821,-0.05443990918907393,-0.05443993189399565,-2.270492172E-8,-1.3537109875181916,-1.3537126213626203,-0.0000016338444287
0.01,N,16,0.0000034666666666666664,0.0000034666666666666664,0.011798847716097759,0.011798821294229012,-2.6421868747E-8,0.011720935943724154,0.0117209359438024,7.8246E-14,1.408152634530519,1.4081542911110483,0.0000016565805293,-0.054440572383585684,-0.05444059511917976,-2.2735594076E-8,-1.3537101268304956,-1.3537117606753946,-0.0000016338448990
0.01,N,17,0.000003683333333333333,0.000003683333333333333,0.01179884919599877,0.011798822773556695,-2.6422442075E-8,0.011720935948587738,0.011720935948665858,7.8120E-14,1.4081525417446825,1.4081541983611576,0.0000016566164751,-0.05444127924012765,-0.05444130201116226,-2.277103461E-8,-1.3537092106099244,-1.3537108444553243,-0.0000016338453999
0.01,N,18,0.0000039,0.0000039,0.011798850679239003,0.01179882425622231,-2.6423016693E-8,0.011720935953462288,0.011720935953540288,7.8000E-14,1.4081524487494856,1.4081541054019875,0.0000016566525019,-0.054442041936419105,-0.05444206474294511,-2.2806526005E-8,-1.3537082388554704,-1.3537098727014005,-0.0000016338459301
0.01,N,19,0.0000041166666666666665,0.0000041166666666666665,0.011798852359635438,0.011798825935967707,-2.6423667731E-8,0.0117209359589848,0.011720935959062664,7.7864E-14,1.4081523433931216,1.4081540000864423,0.0000016566933207,-0.05444284832167923,-0.05444287116845814,-2.284677891E-8,-1.3537072115661166,-1.3537088454126076,-0.0000016338464910
0.01,N,20,0.000004333333333333333,0.000004333333333333333,0.011798854043788883,0.011798827619468657,-2.6424320226E-8,0.011720935964519657,0.011720935964597385,7.7728E-14,1.4081522378012035,1.408153894535434,0.0000016567342305,-0.05444371052268582,-0.05444373340977848,-2.288709266E-8,-1.3537061287407093,-1.353707762587791,-0.0000016338470817
0.01,N,21,0.00000455,0.00000455,0.011798855924704093,0.011798829499655134,-2.6425048959E-8,0.011720935970701176,0.011720935970778744,7.7568E-14,1.4081521198728484,1.4081537766527685,0.0000016567799201,-0.05444461643971232,-0.05444463937186739,-2.293215507E-8,-1.3537049903781029,-1.3537066242258058,-0.0000016338477029
0.01,N,22,0.000004766666666666666,0.000004766666666666666,0.011798857809794247,0.011798831384014935,-2.6425779312E-8,0.011720935976896406,0.011720935976973828,7.7422E-14,1.4081520016827358,1.4081536585084469,0.0000016568257111,-0.05444557814875006,-0.05444560112603969,-2.297728963E-8,-1.3537037964769971,-1.3537054303253504,-0.0000016338483533
0.01,N,23,0.000004983333333333334,0.000004983333333333334,0.011798859891254388,0.0117988334646686,-2.6426585788E-8,0.01172093598373702,0.011720935983814264,7.7244E-14,1.4081518711807501,1.408153528057025,0.0000016568762749,-0.05444658360096777,-0.05444660662813483,-2.302716706E-8,-1.3537025470361197,-1.353704180885153,-0.0000016338490333
0.01,N,24,0.0000052,0.0000052,0.011798861977307572,0.01179883554991353,-2.6427394042E-8,0.011720935990592716,0.011720935990669798,7.7082E-14,1.4081517403907926,1.408153397317743,0.0000016569269504,-0.054447644821729924,-0.054447667898856134,-2.3077126210E-8,-1.353701242054021,-1.3537028759037641,-0.0000016338497431
0.01,N,25,0.000005416666666666667,0.000005416666666666667,0.011798864259341579,0.011798837831063332,-2.6428278247E-8,0.011720935998092522,0.011720935998169415,7.6893E-14,1.4081515973133616,1.4081532542957491,0.0000016569823875,-0.05444874981294623,-0.05444877294476247,-2.313181624E-8,-1.3536998815293027,-1.353701515379786,-0.0000016338504833
