time_s_exact,V_first_V,V_second_V,difference_V_second_minus_first_V,difference_delta_Eeq_V,difference_delta_etaMid_V,difference_delta_phiL_V,difference_decomposition_residual_V,prior_radial_same_time_available,prior_radial_R160H0500_minus_R80H0500_V_V,prior_radial_R160H0500_minus_R80H0500_delta_Eeq_V,prior_radial_R160H0500_minus_R80H0500_delta_etaMid_V,prior_radial_R160H0500_minus_R80H0500_delta_phiL_V,time_cap_abs_difference_divided_by_prior_radial_same_time_abs_difference
0.18,2.2530234092125174,2.25302339570576,-1.35067574E-8,-1.37259709E-8,2.22352361E-10,-3.1389E-12,3.9E-17,True,0.0002756209420464,0.0002825208021711,-0.000006910924208239,1.10640838E-8,0.00004900482996580925947777382736
0.19,2.253646216209223,2.2536462044527443,-1.17564787E-8,-1.19480034E-8,1.94254388E-10,-2.7294E-12,-2.88E-16,True,0.000267743727664,0.0002744751219702,-0.000006741484276595,1.00899703E-8,0.00004390944580690074574265526985
0.2,2.254252853335724,2.254252843024183,-1.0311541E-8,-1.04801502E-8,1.70999660E-10,-2.3898E-12,-6.60E-16,True,0.0002605147791153,0.0002670900677630,-0.000006584513266405,9.2246183E-9,0.00003958140507428280679206761002
0.21,2.254844540092171,2.2548445309861678,-9.1060032E-9,-9.2554412E-9,1.51551883E-10,-2.1140E-12,1.17E-16,True,0.000253848490529,0.0002602785014214,-0.000006438462667460,8.4517752E-9,0.00003587180361413146829482599354
0.22,2.2554223491635033,2.2554223410729484,-8.0905549E-9,-8.2238119E-9,1.35127464E-10,-1.8708E-12,3.36E-16,True,0.0002476744292968,0.0002539687197585,-0.000006302048698451,7.7582367E-9,0.00003266608879637188886074639294
0.23,2.255987229839346,2.255987222611443,-7.227903E-9,-7.3473752E-9,1.21143538E-10,-1.6712E-12,-1.38E-16,True,0.0002419340922515,0.0002481011560187,-0.000006174196978126,7.1332112E-9,0.00002987550424471103759306139478
0.24,2.256540027080568,2.25654002059115,-6.489418E-9,-6.5970619E-9,1.09143583E-10,-1.4996E-12,-8.3E-17,True,0.0002365784136094,0.0002426258456578,-0.000006053999806133,6.5677574E-9,0.00002743030482364412614633301106
0.25,2.257081497014783,2.2570814911619332,-5.8528498E-9,-5.9502733E-9,9.8776097E-11,-1.3524E-12,-1.97E-16,True,0.000231565868613,0.0002375004977160,-0.000005940683524887,6.0544221E-9,0.00002527509703850813417543259765
0.26,2.257612319592263,2.2576123142915803,-5.3006827E-9,-5.3892216E-9,8.9759316E-11,-1.2207E-12,2.84E-16,True,0.000226861024056,0.0002326890205527,-0.000005833583425213,5.5869286E-9,0.00002336533003876215209990994082
0.27,2.2581331089992567,2.2581331041802746,-4.8189821E-9,-4.8997527E-9,8.1881834E-11,-1.1118E-12,5.66E-16,True,0.0002224334192844,0.0002281603836084,-0.000005732124283006,5.1599596E-9,0.00002166482948247323616054569406
0.28,2.258644422294477,2.2586444178979352,-4.3965418E-9,-4.4704844E-9,7.4957817E-11,-1.0158E-12,5.83E-16,True,0.0002182566922073,0.0002238877282822,-0.000005635805045530,4.7689709E-9,0.00002014390374717201685257486129
0.29,2.259146766627671,2.2591467626033936,-4.0242774E-9,-4.0921883E-9,6.8836051E-11,-9.251E-13,-5.1E-17,True,0.0002143078886627,0.0002198476652999,-0.000005544186693515,4.4100564E-9,0.00001877801804269475812811044915
0.3,2.259640605317093,2.259640601622337,-3.694756E-9,-3.7573150E-9,6.3407282E-11,-8.486E-13,3.18E-16,True,0.0002105669107437,0.0002160197133994,-0.000005456882510301,4.0798550E-9,0.00001754670753800069348022860885
0.31,2.2601263630008326,2.2601263595989796,-3.4018530E-9,-3.4596436E-9,5.8573592E-11,-7.829E-13,-9.2E-17,True,0.0002070160717431,0.0002123858464493,-0.000005373550135079,3.7754293E-9,0.00001643279660055372631494163550
0.32,2.260604430030249,2.260604426889761,-3.140488E-9,-3.1940124E-9,5.4247273E-11,-7.230E-13,1.27E-16,True,0.000203639733871,0.0002089301247593,-0.000005293885124267,3.4942358E-9,0.00001542178405118821331107847311
0.33,2.2610751662385287,2.261075163332115,-2.9064137E-9,-2.9561133E-9,5.0367488E-11,-6.680E-13,1.12E-16,True,0.0002004240108971,0.0002056383924755,-0.000005217615604679,3.2340264E-9,0.00001450132490109773490324448662
0.34,2.26153890419041,2.2615389014943386,-2.6960714E-9,-2.7423246E-9,4.6871842E-11,-6.186E-13,-4.2E-17,True,0.000197356522337,0.0002024980273498,-0.000005144497853936,2.9928409E-9,0.00001366091866675817487958414197
0.35,2.2619959519982396,2.2619959494917854,-2.5064542E-9,-2.5495902E-9,4.3712592E-11,-5.769E-13,3.08E-16,True,0.0001944261887692,0.0001994977324096,-0.000005074312575014,2.7689349E-9,0.00001289154622567522973402437581
0.36,2.2624465957735027,2.262446593438501,-2.3350017E-9,-2.375314E-9,4.0851545E-11,-5.397E-13,4.55E-16,True,0.0001916230603757,0.0001966273614151,-0.000005006861806493,2.5607672E-9,0.00001218538987646867252516852477
0.37,2.2628911017700806,2.262891099590546,-2.1795346E-9,-2.2172810E-9,3.8251623E-11,-5.054E-13,1.77E-16,True,0.0001889381724740,0.0001938777717638,-0.000004941966261994,2.3669721E-9,0.00001153570277229143979403938309
0.38,2.2633297182655694,2.2633297162273878,-2.0381816E-9,-2.0735951E-9,3.5880189E-11,-4.669E-13,2.11E-16,True,0.0001863634230814,0.0001912406998530,-0.000004879463084913,2.1863135E-9,0.00001093659671141456243637923853
0.39,2.2637626772188497,2.2637626753095064,-1.9093433E-9,-1.9426203E-9,3.3716588E-11,-4.403E-13,7.12E-16,True,0.0001838914686933,0.0001887086549389,-0.000004819203958340,2.0177133E-9,0.00001038299010588937687738125518
0.4,2.2641901957357438,2.264190193944117,-1.7916268E-9,-1.8229485E-9,3.1736393E-11,-4.145E-13,-1.93E-16,True,0.0001815156350804,0.0001862748283129,-0.000004761053412189,1.8601800E-9,0.000009870371768285536999773285785
0.41,2.264612477369282,2.264612475685457,-1.683825E-9,-1.7133517E-9,2.9915626E-11,-3.888E-13,-1.26E-16,True,0.000179229840642,0.0001839330152365,-0.000004704887424768,1.7128298E-9,0.000009394780433707640209686595633
0.42,2.2650297132769093,2.2650297116920184,-1.5848909E-9,-1.6127678E-9,2.8240746E-11,-3.638E-13,-4.6E-17,True,0.0001770285302487,0.0001816775475720,-0.000004650592194013,1.5748712E-9,0.000008952742802380231395741897941
0.43,2.2654420832534496,2.2654420817595446,-1.4939050E-9,-1.5202632E-9,2.6700641E-11,-3.424E-13,-4.1E-17,True,0.0001749066179113,0.0001795032353871,-0.000004598063053197,1.4455775E-9,0.000008541157663671712437820282439
0.44,2.265849756655795,2.265849755245726,-1.410069E-9,-1.4350227E-9,2.5278673E-11,-3.248E-13,-1.73E-16,True,0.000172859436963,0.0001774053161873,-0.00000454720353238,1.3243081E-9,0.000008157315705603164038462748606
0.45,2.2662528932328914,2.2662528919002165,-1.3326749E-9,-1.3563295E-9,2.3960609E-11,-3.058E-13,-2.09E-16,True,0.0001708826964974,0.0001753794105853,-0.000004497924543486,1.2104553E-9,0.000007798770310370639562133569579
0.46,2.2666516438726427,2.266651642611543,-1.2610997E-9,-1.2835495E-9,2.2741142E-11,-2.907E-13,-6.42E-16,True,0.0001689724433120,0.0001734214834827,-0.000004450143665123,1.1034940E-9,0.000007463345355499394946217288086
0.47,2.26704615127569,2.2670461500809,-1.19479E-9,-1.2161235E-9,2.1607611E-11,-2.741E-13,-1.1E-17,True,0.0001671250283982,0.0001715278099637,-0.000004403784487962,1.0029224E-9,0.000007149078815132565397770419273
0.48,2.267436550564648,2.2674365494313884,-1.1332596E-9,-1.1535553E-9,2.0553119E-11,-2.573E-13,-1.19E-16,True,0.000165337077468,0.0001696949452419,-0.000004358776074077,9.083004E-10,0.000006854237521038410762239517294
0.49,2.2678229698362036,2.267822968760124,-1.0760796E-9,-1.0954053E-9,1.9572120E-11,-2.465E-13,8.0E-17,True,0.0001636054648642,0.000167919698092,-0.000004315052440251,8.192126E-10,0.000006577283961102370033407513927
0.5,2.268205530662492,2.268205529639633,-1.022859E-9,-1.0412792E-9,1.8655298E-11,-2.352E-13,1.02E-16,True,0.0001619272904703,0.0001661991073041,-0.000004272552124763,7.352908E-10,0.000006316779568343412460049773698
0.51,2.2685843485473636,2.268584347574114,-9.732496E-10,-9.908248E-10,1.7801319E-11,-2.263E-13,1.81E-16,True,0.0001602998591706,0.0001645304207707,-0.000004231217784595,6.561846E-10,0.000006071431410081363836010107342
0.52,2.2689595333423878,2.2689595324154506,-9.269372E-10,-9.437294E-10,1.700484E-11,-2.123E-13,-3.4E-16,True,0.0001587206625651,0.0001629110768425,-0.000004190995845919,5.815683E-10,0.000005840053746120247583565699156
0.53,2.2693311896268855,2.2693311887432253,-8.836602E-10,-8.997109E-10,1.6255888E-11,-2.051E-13,-8.8E-17,True,0.0001571873626675,0.0001613386876912,-0.000004151836191731,5.111675E-10,0.000005621700020943892652260120344
0.54,2.26969941705565,2.2696994162124944,-8.431556E-10,-8.585137E-10,1.5553781E-11,-1.959E-13,2.19E-16,True,0.0001556977772424,0.0001598110244030,-0.000004113691862481,4.447018E-10,0.000005415334855341722901189310935
0.55,2.270064310677784,2.270064309872581,-8.05203E-10,-8.199119E-10,1.4894526E-11,-1.857E-13,7.4E-17,True,0.0001542498667413,0.0001583260036280,-0.000004076518810957,3.819248E-10,0.000005220121203413714161083379433
0.56,2.2704259612293973,2.270425960459798,-7.695993E-10,-7.836978E-10,1.4275468E-11,-1.767E-13,-2.68E-16,True,0.0001528417224849,0.0001568816755578,-0.000004040275680239,3.22607E-10,0.000005035269738444831862258794951
0.57,2.270784455402841,2.2707844546666767,-7.361643E-10,-7.496852E-10,1.3688606E-11,-1.678E-13,9.4E-17,True,0.0001514715560854,0.0001554762131071,-0.000004004923562786,2.665410E-10,0.000004860082770820344193017615835
0.58,2.2711398760946673,2.27113987538994,-7.047273E-10,-7.177044E-10,1.3141265E-11,-1.645E-13,3.35E-16,True,0.0001501376898183,0.0001541079021472,-0.000003970425856981,2.135283E-10,0.000004693873342881969120489690425
0.59,2.2714923026343947,2.2714923019592583,-6.751364E-10,-6.876022E-10,1.2624566E-11,-1.587E-13,-6.6E-17,True,0.0001488385479979,0.0001527751326717,-0.000003936748058206,1.633845E-10,0.000004536031888792180819759566451
0.6,2.271841810995832,2.2718418103485774,-6.472546E-10,-6.592385E-10,1.2136733E-11,-1.527E-13,-1.33E-16,True,0.000147572649123,0.0001514763907935,-0.000003903857607400,1.159371E-10,0.000004386006511684432791220104524
0.61,2.272188473992546,2.2721884733715902,-6.209558E-10,-6.324872E-10,1.1673325E-11,-1.422E-13,2.75E-16,True,0.000146338598744,0.0001502102514867,-0.000003871723774695,7.10320E-11,0.000004243281029950819357423325855
0.62,2.272532361458959,2.272532360862823,-5.96136E-10,-6.072323E-10,1.1237016E-11,-1.406E-13,-1.16E-16,True,0.000145135083003,0.0001489753719810,-0.000003840317502228,2.85245E-11,0.000004107456223990154271162883045
0.63,2.272873540418273,2.2728735398455946,-5.726784E-10,-5.833672E-10,1.0822008E-11,-1.331E-13,-1.08E-16,True,0.0001439608627232,0.0001477704857508,-0.000003809611303308,-1.17238E-11,0.000003978014504547075512173266854
0.64,2.2732120752384457,2.2732120746879514,-5.504943E-10,-5.607961E-10,1.0429435E-11,-1.276E-13,-3.5E-17,True,0.0001428147680493,0.0001465943970337,-0.000003779579139881,-4.98447E-11,0.000003854603466568443741743681042
0.65,2.273548027777197,2.273548027247703,-5.29494E-10,-5.394286E-10,1.0061948E-11,-1.273E-13,-4.8E-17,True,0.0001416956935346,0.0001454459758234,-0.000003750196342796,-8.59456E-11,0.000003736839044234646193177926341
0.66,2.2738814575169752,2.2738814570073784,-5.095968E-10,-5.191845E-10,9.705572E-12,-1.177E-13,-1.72E-16,True,0.0001406025936362,0.0001443241532840,-0.000003721439493014,-1.201546E-10,0.000003624376953660956893454299412
0.67,2.2742124216907618,2.2742124212000294,-4.907324E-10,-4.999887E-10,9.368065E-12,-1.117E-13,-6.5E-17,True,0.0001395344786258,0.0001432279175584,-0.000003693286374507,-1.525582E-10,0.000003516925743608026896765233665
0.68,2.274540975399394,2.2745409749265613,-4.728327E-10,-4.817721E-10,9.047428E-12,-1.082E-13,1.72E-16,True,0.0001384904107907,0.0001421563099167,-0.000003665715861745,-1.832642E-10,0.000003414190898130774952922705946
0.69,2.2748671717211693,2.2748671712653383,-4.558310E-10,-4.644729E-10,8.750115E-12,-1.083E-13,8.5E-17,True,0.0001374695009840,0.0001411084212206,-0.000003638707880337,-2.123560E-10,0.000003315870041988833004288138997
0.7,2.2751910618142905,2.2751910613746165,-4.396740E-10,-4.480314E-10,8.462342E-12,-1.055E-13,5.58E-16,True,0.0001364709054381,0.0001400833886689,-0.000003612243305137,-2.399252E-10,0.000003221741649537349981944407659
0.71,2.2755126950127407,2.275512694588434,-4.243067E-10,-4.323921E-10,8.183012E-12,-9.79E-14,2.88E-16,True,0.0001354938228107,0.0001390803928034,-0.00000358630393871,-2.660539E-10,0.000003131557521945512150057832895
0.72,2.2758321189160697,2.275832118506388,-4.096817E-10,-4.175073E-10,7.920998E-12,-9.47E-14,-6.98E-16,True,0.0001345374915007,0.0001380986547488,-0.000003560872436251,-2.908121E-10,0.000003045111778361561184267709549
0.73,2.276149379473613,2.2761493790778617,-3.957513E-10,-4.033316E-10,7.669865E-12,-8.97E-14,1.35E-16,True,0.000133601187137,0.0001371374336614,-0.000003535932254553,-3.142698E-10,0.000002962184008097029788296019548
0.74,2.276464521063483,2.276464520681004,-3.82479E-10,-3.898212E-10,7.430279E-12,-8.80E-14,-7.9E-17,True,0.0001326842202755,0.0001361960243710,-0.000003511467600694,-3.364949E-10,0.000002882626126948905469132475160
0.75,2.2767775865667876,2.2767775861969675,-3.698201E-10,-3.769352E-10,7.205125E-12,-9.02E-14,1.75E-16,True,0.0001317859342516,0.0001352737552006,-0.000003487463400955,-3.575482E-10,0.000002806218297120810149923922581
0.76,2.277088617437399,2.2770886170796625,-3.577365E-10,-3.646383E-10,6.984854E-12,-8.30E-14,-5.4E-17,True,0.0001309057032173,0.0001343699859546,-0.000003463905240193,-3.774971E-10,0.000002732780094433065956490029832
0.77,2.2773976537675895,2.277397653421386,-3.462035E-10,-3.528966E-10,6.777688E-12,-8.44E-14,-1.88E-16,True,0.0001300429303005,0.0001334841060345,-0.000003440779353211,-3.963809E-10,0.000002662224691492274745013600041
0.78,2.2777047343498347,2.277704734014655,-3.351797E-10,-3.416772E-10,6.574743E-12,-7.73E-14,5.7E-17,True,0.0001291970458883,0.0001326155327088,-0.000003418072553221,-4.142673E-10,0.000002594329442252004730042735871
0.79,2.278009896735062,2.2780098964104174,-3.246446E-10,-3.309521E-10,6.383781E-12,-7.69E-14,6.19E-16,True,0.0001283675060713,0.0001317637094970,-0.000003395772225189,-4.312001E-10,0.000002529024750388782464132938832
0.8,2.2783131772875875,2.278313176973022,-3.145655E-10,-3.206918E-10,6.203480E-12,-7.72E-14,2.0E-17,True,0.0001275537911560,0.0001309281046631,-0.000003373866291012,-4.472165E-10,0.000002466139948872881151574950370
0.81,2.2786146112369483,2.278614610932027,-3.049213E-10,-3.108722E-10,6.025847E-12,-7.49E-14,-4.7E-17,True,0.0001267554042896,0.0001301082098255,-0.000003352343161734,-4.623740E-10,0.000002405588161774480781506643817
0.82,2.278914232726884,2.278914232431203,-2.95681E-10,-3.014686E-10,5.858424E-12,-7.04E-14,-4.24E-16,True,0.000125971870196,0.0001293035386449,-0.00000333119173579,-4.767129E-10,0.000002347198620929808141275965851
0.83,2.2792120748616176,2.2792120745747866,-2.868310E-10,-2.924591E-10,5.696331E-12,-6.83E-14,6.9E-17,True,0.0001252027339942,0.0001285136256186,-0.000003310401363476,-4.902609E-10,0.000002290932400991238800949420043
0.84,2.2795081697496284,2.2795081694712818,-2.783466E-10,-2.838214E-10,5.537571E-12,-6.31E-14,3.29E-16,True,0.0001244475600584,0.0001277380249392,-0.000003289961811874,-5.030688E-10,0.000002236657752625918798622056890
0.85,2.279802548545091,2.27980254827488,-2.70211E-10,-2.755367E-10,5.389470E-12,-6.37E-14,-7.0E-17,True,0.0001237059310084,0.0001269763094380,-0.000003269863268593,-5.151616E-10,0.000002184301090476024717359763392
0.86,2.2800952414871207,2.280095241224717,-2.624037E-10,-2.675881E-10,5.246248E-12,-6.17E-14,-1.48E-16,True,0.0001229774467250,0.0001262280695975,-0.000003250096293425,-5.265794E-10,0.000002133754659801829610639934190
0.87,2.280386277936963,2.2803862776820516,-2.549114E-10,-2.599564E-10,5.108142E-12,-6.27E-14,-4.42E-16,True,0.0001222617234495,0.0001254929126167,-0.000003230651821620,-5.373461E-10,0.000002084964883594911261180961666
0.88,2.280675686413269,2.2806756861655564,-2.477126E-10,-2.526263E-10,4.975795E-12,-6.21E-14,5E-18,True,0.000121558392923,0.0001247704615516,-0.000003211521133248,-5.474952E-10,0.000002037807460624386293656232726
0.89,2.2809634946255635,2.280963494384771,-2.407925E-10,-2.455826E-10,4.847455E-12,-5.70E-14,-3.55E-16,True,0.0001208671016051,0.0001240603544931,-0.000003192695826162,-5.570616E-10,0.000001992208771471357390980045453
0.9,2.281249729506029,2.2812497292718863,-2.341427E-10,-2.388113E-10,4.725775E-12,-5.64E-14,-7.75E-16,True,0.0001201875099184,0.000123362243815,-0.000003174167832578,-5.660643E-10,0.000001948145029038114146549089122
0.91,2.281534417239691,2.2815344170119447,-2.277463E-10,-2.322984E-10,4.605868E-12,-5.35E-14,-2.68E-16,True,0.000119519291540,0.0001226757954422,-0.000003155929373388,-5.745289E-10,0.000001905519159840227413048134606
0.92,2.2818175832931225,2.281817583071529,-2.215935E-10,-2.260314E-10,4.489517E-12,-5.14E-14,-2.17E-16,True,0.0001188621327577,0.0001220006881947,-0.000003137972950817,-5.824860E-10,0.000001864290122167986810410874960
0.93,2.2820992524417463,2.2820992522260757,-2.156706E-10,-2.199996E-10,4.382498E-12,-5.35E-14,2E-18,True,0.0001182157318449,0.0001213366131417,-0.000003120291349970,-5.899470E-10,0.000001824381549174534386649742044
0.94,2.2823794487958087,2.282379448585843,-2.099657E-10,-2.141902E-10,4.274134E-12,-4.99E-14,2.66E-16,True,0.0001175797984670,0.0001206832730138,-0.000003102877599747,-5.969474E-10,0.000001785729374752492617741918110
0.95,2.2826581958251255,2.2826581956206566,-2.044689E-10,-2.085936E-10,4.172883E-12,-4.87E-14,5.17E-16,True,0.0001169540531545,0.0001200403816423,-0.000003085724988194,-6.034994E-10,0.000001748284001152915340367679091
0.96,2.2829355163826373,2.282935516183462,-1.991753E-10,-2.031986E-10,4.072075E-12,-4.89E-14,1.25E-16,True,0.0001163382267663,0.0001194076634274,-0.000003068827038043,-6.096233E-10,0.000001712036581063788680522073064
0.97,2.2832114327268798,2.283211432532812,-1.940678E-10,-1.979982E-10,3.977707E-12,-4.77E-14,3.93E-16,True,0.0001157320600208,0.0001187848528483,-0.000003052177487416,-6.153401E-10,0.000001676871559748621700479786402
0.98,2.28348596654341,2.2834859663542653,-1.891447E-10,-1.929830E-10,3.886000E-12,-4.75E-14,-2.00E-16,True,0.0001151353030187,0.0001181716939876,-0.000003035770302917,-6.206663E-10,0.000001642803684368464910387300637
0.99,2.283759138965237,2.2837591387808422,-1.843948E-10,-1.881432E-10,3.793188E-12,-4.54E-14,6.12E-16,True,0.0001145477148277,0.0001175679400921,-0.000003019599642996,-6.256211E-10,0.000001609764108147965726194490171
1,2.284030970592337,2.2840309704125286,-1.798084E-10,-1.834715E-10,3.706592E-12,-4.39E-14,4.08E-16,True,0.0001139690630645,0.0001169733531547,-0.000003003659872824,-6.302170E-10,0.000001577694816164617272999622590
1.05,2.2853708302165194,2.2853708300574453,-1.590741E-10,-1.623519E-10,3.317125E-12,-3.95E-14,1.75E-16,True,0.0001112009122956,0.0001141287701553,-0.000002927209393994,-6.484655E-10,0.000001430510745965294093025595564
1.1,2.286680311558111,2.286680311416664,-1.41447E-10,-1.443899E-10,2.979396E-12,-3.65E-14,4E-18,True,0.000108622381375,0.0001114787527952,-0.000002855711389586,-6.600303E-10,0.000001302190195146603137156640155
1.15,2.2879611859426876,2.28796118581627,-1.264176E-10,-1.290777E-10,2.690515E-12,-3.03E-14,-1.15E-16,True,0.0001062153818783,0.0001090047602031,-0.000002788712303080,-6.660216E-10,0.000001190200494169925408171858970
1.2,2.289215217006927,2.2892152168933837,-1.135433E-10,-1.159552E-10,2.442266E-12,-3.03E-14,-6.6E-17,True,0.0001039625367126,0.0001066889830343,-0.000002725778876609,-6.674448E-10,0.000001092155920684059601244616889
1.25,2.29044404833952,2.290444048237079,-1.02441E-10,-1.046396E-10,2.226219E-12,-2.70E-14,-6.19E-16,True,0.000101848280652,0.0001045154678028,-0.000002666521965234,-6.651859E-10,0.000001005819630377710855732983631
1.3,2.2916491804600123,2.291649180367199,-9.28133E-11,-9.48242E-11,2.035706E-12,-2.50E-14,1.94E-16,True,0.0000998589773808,0.0001024702359456,-0.000002610598617950,-6.599467E-10,9.294437258862348367790887158E-7
1.35,2.29283197627549,2.2928319761910747,-8.44153E-11,-8.62613E-11,1.869393E-12,-2.33E-14,-9.3E-17,True,0.000097982742021,0.0001005411022799,-0.000002557707937670,-6.523211E-10,8.615323296617665698425024892E-7
1.4,2.2939936742609612,2.2939936741839104,-7.70508E-11,-7.87509E-11,1.720401E-12,-2.06E-14,2.99E-16,True,0.0000962092027762,0.0000987174311352,-0.000002507585577627,-6.427816E-10,8.008672536164143398979568438E-7
1.45,2.295135402531734,2.2951354024611743,-7.05597E-11,-7.21308E-11,1.588063E-12,-1.72E-14,2.37E-16,True,0.000094529274998,0.0000969899052177,-0.000002459998504676,-6.317151E-10,7.464322560549931702333482018E-7
