objective,n,degenerate_frac,degenerate_frac_corrected,mean_abs_err,mean_abs_err_lam_pe,mean_abs_err_lam_ne,mean_abs_err_lli,pe_ne_antisym_frac,alpha_wall_frac
pocv_dvdq,3069,0.740632127728902,0.5180840664711632,0.03738302027249839,0.03344614335519248,0.014499487347055464,0.019716690829579404,0.5519713261648745,0.38514173998044965
pocv_dvdq_dqdv,3069,0.8980123818833496,0.8862821766047573,0.06636224150292386,0.06105818814785201,0.025784509398731493,0.043032572969465506,0.2974910394265233,0.17790811339198437
