objective,noise,n,degenerate_frac,degenerate_frac_corrected,mean_abs_err,mean_abs_err_lam_pe,mean_abs_err_lam_ne,mean_abs_err_lli,pe_ne_antisym_frac,alpha_wall_frac
pocv_dvdq,0.0,492,0.5975609756097561,0.11788617886178862,0.02325098210587908,0.018985453529722394,0.011552676733689685,0.016064899822913717,0.7113821138211383,0.09959349593495935
pocv_dvdq,0.001,492,0.6199186991869918,0.13211382113821138,0.024222556286853734,0.018455199393797826,0.013169150879812902,0.01581432708583248,0.6890243902439024,0.10365853658536585
pocv_dvdq,0.005,492,0.6402439024390244,0.18292682926829268,0.02520612911707381,0.019017087354072756,0.014076110818385732,0.015900094518375284,0.6463414634146342,0.12804878048780488
pocv_dvdq_dqdv,0.0,492,0.8780487804878049,0.9410569105691057,0.06585421676428366,0.05732084321602762,0.028993658591554245,0.04527955676777939,0.39227642276422764,0.07520325203252033
pocv_dvdq_dqdv,0.001,492,0.8821138211382114,0.9390243902439024,0.06638227907461602,0.057952050036134226,0.03187969767242642,0.045641784576389996,0.3699186991869919,0.06504065040650407
pocv_dvdq_dqdv,0.005,492,0.8556910569105691,0.9552845528455285,0.06362598067709942,0.055007564398056395,0.029315593920525934,0.043866925471614596,0.3130081300813008,0.07926829268292683
