"time_s","phis_V","phil_V","Eeq_V","eta_V","etamid_V","x_surface","x_particle_average","cs_surface_mol_m3","reaction_input_mol_m3","csmax_mol_m3","direct_Eeq_surface_V","Isx_A_m2"
"0.0","2.2306115890131673","-1.3559782217540857","3.578386774747508","0.008203036019744925","0.008203036019744925","0.9240638860887889","0.9240638866942696","46857.154316624474","46857.154316624474","50707.7","3.578386774747508","-2.503581797325464"
"1.002E-5","2.2306289828014156","-1.3559609372101065","3.5783869290504193","0.008202990961102774","0.008202990961102774","0.9240635985230837","0.9240638864207313","46857.13973482897","46857.13973482897","50707.7","3.5783869290504193","-2.5035817977106727"
"2.002E-5","2.2306462526326216","-1.3559437711857225","3.578387075690713","0.008202948127630894","0.008202948127630894","0.9240633252377708","0.9240638861471938","46857.125877159306","46857.125877159306","50707.7","3.578387075690713","-2.503581797930792"
"4.002E-5","2.2306805079487253","-1.3559097120216597","3.578387352819256","0.00820286715112939","0.00820286715112939","0.9240628087688061","0.9240638856001218","46857.099688205984","46857.099688205984","50707.7","3.578387352819256","-2.5035817984810906"
"7.001E-5","2.230731006946938","-1.3558594757263787","3.578387724085787","0.008202758587529502","0.008202758587529502","0.9240621168601377","0.9240638847797934","46857.0646031088","46857.0646031088","50707.7","3.578387724085787","-2.503581799141449"
"1.0E-4","2.2307804849961044","-1.355810228088874","3.578388049846907","0.008202663238071395","0.008202663238071395","0.9240615097573605","0.9240638839594714","46857.0338183233","46857.0338183233","50707.7","3.578388049846907","-2.5035817996917475"
"1.5000000000000001E-4","2.230860781275787","-1.3557302619096756","3.578388516799603","0.00820252638585961","0.00820252638585961","0.9240606395237371","0.9240638825918259","46856.9896907778","46856.9896907778","50707.7","3.578388516799603","-2.503581800572225"
"2.0E-4","2.230938440905453","-1.355652878860041","3.578388908331138","0.008202411434356183","0.008202411434356183","0.9240599098483153","0.9240638812241948","46856.95269061541","46856.95269061541","50707.7","3.578388908331138","-2.5035818012325834"
"2.999999999999999E-4","2.231086539361239","-1.3555052376308696","3.5783895562054187","0.008202220786690084","0.008202220786690084","0.9240587024412557","0.9240638784889665","46856.891465780456","46856.891465780456","50707.7","3.5783895562054187","-2.50358180249827"
"3.999999999999998E-4","2.2312256420015446","-1.3553664996055772","3.5783900735725305","0.008202068034591559","0.008202068034591559","0.9240577382531086","0.9240638757537781","46856.84257401715","46856.84257401715","50707.7","3.5783900735725305","-2.5035818033787476"
