time_s,V_V,delta_Eeq_V,delta_etaMid_V,delta_phiL_V,Li_total_mol_m2,identity_residual_V,Eeq_surface_residual_N_V,reaction_input_surface_residual_N_x,eta_minus_etaMid_N_V,boundary_N_phis_V,boundary_N_phil_V,boundary_N_Eeq_V,boundary_N_etamid_V,boundary_N_x_surface,boundary_N_x_particle_average,Eeq_surface_residual_P_V,reaction_input_surface_residual_P_x,eta_minus_etaMid_P_V,boundary_P_phis_V,boundary_P_phil_V,boundary_P_Eeq_V,boundary_P_etamid_V,boundary_P_x_surface,boundary_P_x_particle_average
0.0,2.2306115890131686,2.1653333621388813,0.06271451925257754,0.0025637076217100,1.236902963915189090,-2.4E-16,0E-16,0E-13,0E-17,0.0,-1.3585419293757937,1.4130534126086267,-0.05451148323283306,0.011720682053237088,0.011720681490508403,0E-15,0E-11,0E-17,2.2306115890131686,-1.3559782217540837,3.578386774747508,0.00820303601974448,0.9240638860887889,0.9240638866942696
0.00001002,2.2306289828014165,2.1653510516079945,0.062714218182889693,0.0025637130105323,1.236902963915189342,7E-18,0E-16,0E-12,0E-17,0.0,-1.358524650220641,1.4130358774424248,-0.05451122722178381,0.011720961732885445,0.011720681744716356,0E-16,0E-10,0E-18,2.2306289828014165,-1.3559609372101087,3.5783869290504193,0.008202990961105883,0.9240635985230837,0.9240638864207313
0.00002002,2.230646252632623,2.1653686131634018,0.062713921067224954,0.0025637184019962,1.236902963915190526,4.6E-17,0E-16,0E-12,0E-17,0.0,-1.3585074895877194,1.4130184625273112,-0.05451097293959184,0.011721239494571815,0.011720681998925698,0E-15,0E-11,0E-18,2.230646252632623,-1.3559437711857232,3.578387075690713,0.008202948127633114,0.9240633252377708,0.9240638861471938
0.00004002,2.2306805079487253,2.1654034433697475,0.062713335394724678,0.002563729184253,1.236902963915190782,1.22E-16,0E-16,0E-12,0E-16,0.0,-1.358473441205914,1.4129839094495085,-0.0545104682435944,0.011721790603842075,0.011720682507347542,0E-15,0E-11,0E-18,2.2306805079487253,-1.355909712021661,3.578387352819256,0.008202867151130278,0.9240628087688061,0.9240638856001218
0.00007001,2.230731006946936,2.1654547797598595,0.06271248186035794,0.0025637453267185,1.23690296391519099,6E-17,0E-16,0E-13,0E-17,0.0,-1.3584232210530978,1.4129329443259275,-0.05450972327282977,0.011722603479390407,0.011720683269735875,0E-15,0E-9,0E-17,2.230731006946936,-1.3558594757263793,3.578387724085787,0.00820275858752817,0.9240621168601377,0.9240638847797934
0.00010,2.230780484996104,2.1655050680572939,0.062711655531186403,0.0025637614076237,1.236902963915189325,-3E-18,0E-16,0E-13,0E-17,0.0,-1.358373989496499,1.4128829817896131,-0.05450899229311412,0.011723400364029326,0.011720684032135862,0E-15,0E-9,0E-18,2.230780484996104,-1.3558102280888753,3.578388049846907,0.008202663238072283,0.9240615097573605,0.9240638839594714
0.00015000000000000001,2.230860781275787,2.1655866630109486,0.062710330281434689,0.002563787983404,1.236902963915190060,-2.89E-16,0E-16,0E-13,0E-18,0.0,-1.358294049893082,1.4128018537886544,-0.054507803895572415,0.011724694326716566,0.011720685303251778,0E-15,0E-9,0E-18,2.230860781275787,-1.355730261909678,3.578388516799603,0.008202526385862274,0.9240606395237371,0.9240638825918259
0.00020,2.230938440905453,2.165665563184647,0.062709063519414299,0.0025638142013914,1.236902963915190581,3.01E-16,0E-15,0E-13,0E-18,0.0,-1.358216693061432,1.412723345146491,-0.054506652085059004,0.01172594651156501,0.011720686574398901,0E-15,0E-10,0E-18,2.230938440905453,-1.3556528788600406,3.578388908331138,0.008202411434355295,0.9240599098483153,0.9240638812241948
0.0002999999999999999,2.2310865393612387,2.1658160037276264,0.062706670311466927,0.0025638653221453,1.236902963915190264,7.3E-17,0E-16,0E-13,0E-18,0.0,-1.3580691029530163,1.4125735524777923,-0.054504449524775955,0.011728335651218735,0.011720689116781634,0E-16,0E-11,0E-18,2.2310865393612387,-1.355505237630871,3.5783895562054187,0.008202220786690972,0.9240587024412557,0.9240638784889665
0.0003999999999999998,2.231225642001546,2.1659572860063548,0.06270444136764697,0.0025639146275442,1.236902963915189652,3E-17,0E-16,0E-13,0E-16,0.0,-1.3579304142331194,1.4124327875661757,-0.0545023733330563,0.01173058080136605,0.011720691659277348,0E-16,0E-10,0E-17,2.231225642001546,-1.3553664996055752,3.5783900735725305,0.00820206803459067,0.9240577382531086,0.9240638757537781
0.00050,2.231356589486689,2.1660902768473560,0.062702350533335728,0.0025639621059974,1.236902963915190476,-1.28E-16,0E-16,0E-13,0E-17,0.0,-1.3577998226380026,1.4123002348912552,-0.05450041225325264,0.011732694969266327,0.011720694201879246,0E-16,0E-10,0E-18,2.231356589486689,-1.3552358605320052,3.5783905117386112,0.008201938280083088,0.924056921667492,0.9240638730186226
0.00060,2.231480150320023,2.1662157635602727,0.062700378927933895,0.0025640078318162,1.23690296391519032,2.05E-16,0E-16,0E-12,0E-16,0.0,-1.35767658029425,1.4121751361099193,-0.0544985558156692,0.011734690250221788,0.01172069674458095,0E-15,0E-11,0E-18,2.231480150320023,-1.3551125724624338,3.578390899670192,0.008201823112264695,0.924056198701102,0.9240638702834962
0.0006999999999999999,2.231597014211696,2.1663344497993233,0.06269851249203495,0.0025640519203378,1.236902963915189762,-5E-17,0E-16,0E-13,0E-17,0.0,-1.3575600087373283,1.4120568032523337,-0.05449679451500544,0.011736577617105975,0.011720699287376608,0E-15,0E-10,0E-17,2.231597014211696,-1.3549959568169905,3.578391253051657,0.00820171797702951,0.924055540123832,0.9240638675483954
0.0007999999999999998,2.2317077976097344,2.166446962970082,0.062696740140108617,0.0025640944995436,1.236902963915190302,1.83E-16,0E-15,0E-12,0E-17,0.0,-1.3574494978273253,1.411944617621675,-0.05449511979434973,0.011738366937912616,0.011720701830260886,0E-15,0E-10,0E-18,2.2317077976097344,-1.3548854033277817,3.578391580591757,0.008201620345758887,0.9240549297056668,0.9240638648133185
0.0008999999999999998,2.2318130515068266,2.1665538631422430,0.06269505266896047,0.0025641356956230,1.236902963915189365,1.3E-16,0E-16,0E-13,0E-17,0.0,-1.3573445004141713,1.4118380243852697,-0.05449352397109841,0.011740067062025008,0.011720704373228927,0E-16,0E-10,0E-17,2.2318130515068266,-1.3547803647185483,3.5783918875275127,0.00820152869786206,0.9240543576866673,0.9240638620782633
0.001,2.2319132688961174,2.1666556510987561,0.062693442170475899,0.0025641756268854,1.236902963915189218,1E-18,0E-16,0E-12,0E-17,0.0,-1.3572445261001964,1.4117365262508799,-0.05449200015068345,0.011741685921077034,0.011720706916276325,0E-15,0E-10,0E-18,2.2319132688961174,-1.354680350473311,3.578392177349636,0.008201442019792449,0.9240538175613874,0.9240638593432293
0.0012000000000000003,2.232100790443364,2.1668461202910808,0.06269041791415364,0.0025642522381293,1.236902963915190099,2.6E-16,0E-16,0E-11,0E-17,0.0,-1.3570574593928333,1.4115465971593382,-0.05448913776650488,0.011744715222363538,0.011720712002589064,0E-15,0E-10,0E-17,2.232100790443364,-1.354493207154704,3.578392717450419,0.00820128014764876,0.924052811005767,0.9240638538732173
0.0014000000000000006,2.2322728913374874,2.167020938006125,0.062687628365192706,0.0025643249661695,1.236902963915191096,1.94E-16,0E-15,0E-13,0E-17,0.0,-1.3568857774526863,1.411372274444068,-0.05448649699138164,0.011747495607513325,0.011720717089175384,0E-15,0E-11,0E-18,2.2322728913374874,-1.3543214524865168,3.578393212450193,0.008201131373811066,0.9240518885023735,0.924063848403277
0.001600000000000001,2.2324318867144433,2.1671824541388203,0.062685038180474442,0.0025643943951486,1.23690296391519218,-4.2E-17,0E-16,0E-12,0E-16,0.0,-1.3567271722538892,1.4112112174063847,-0.0544840451524955,0.01175006440983578,0.011720722176013004,0E-15,0E-10,0E-18,2.2324318867144433,-1.3541627778587406,3.578393671545205,0.008200993027978942,0.9240510329126791,0.9240638429334039
0.0018000000000000004,2.2325797485981695,2.1673326700970345,0.062682617475547487,0.0025644610255872,1.236902963915190134,3.13E-16,0E-16,0E-12,0E-17,0.0,-1.3565796771255125,1.4110614314764918,-0.05448175435097924,0.01175245344200795,0.011720727263082294,0E-16,0E-10,0E-18,2.2325797485981695,-1.3540152160999253,3.5783941015735263,0.008200863124568247,0.9240502314929498,0.9240638374635927
0.002,2.2327181137621883,2.1674732469197485,0.06268034156801883,0.0025645252744209,1.236902963915190519,7E-17,0E-16,0E-11,0E-17,0.0,-1.356441659269374,1.4109212606298935,-0.05447960136051955,0.011754689117030058,0.01172073235036637,0E-15,0E-9,0E-17,2.2327181137621883,-1.3538771339949531,3.578394507549642,0.00820074020749928,0.9240494748979702,0.9240638319938403
0.0021999999999999997,2.2328483296277857,2.1676055519493446,0.062678190193041775,0.0025645874853992,1.236902963915190797,1.25E-16,0E-16,0E-11,0E-15,0.0,-1.3563117742507644,1.4107893412484824,-0.054477566997718,0.01175679318412467,0.011720737437850752,0E-15,0E-10,0E-18,2.2328483296277857,-1.3537471867653652,3.578394893197827,0.008200623195323775,0.9240487561870186,0.9240638265241439
0.0023999999999999994,2.2329715047567977,2.1677307101240790,0.062676146691432068,0.0025646479412864,1.236902963915189991,2.32E-16,0E-16,0E-13,0E-17,0.0,-1.3561889158018838,1.4106645512283105,-0.05447563542642664,0.01175878354044966,0.011720742525522989,0E-16,0E-10,0E-18,2.2329715047567977,-1.3536242678605974,3.5783952613523895,0.008200511265005428,0.9240480700779521,0.9240638210545008
0.002599999999999999,2.2330885538050804,2.1678496496203938,0.06267419730966006,0.0025647068750266,1.236902963915189497,-6E-17,0E-16,0E-13,0E-17,0.0,-1.3560721710719528,1.4105459646084304,-0.05447379353647763,0.011760674954751964,0.011720747613372311,0E-16,0E-10,0E-17,2.2330885538050804,-1.3535074641969262,3.5783956142288242,0.00820040377318243,0.9240474124418789,0.9240638155849088
0.0027999999999999987,2.233200234837829,2.1679631397276124,0.062672330630999973,0.0025647644792162,1.236902963915190583,4.27E-16,0E-16,0E-12,0E-17,0.0,-1.3559607834475158,1.4104328138739342,-0.05447203042641835,0.011762479668620684,0.011720752701389368,0E-16,0E-10,0E-18,2.233200234837829,-1.3533960189682996,3.5783959536015466,0.008200300204581623,0.924046779971918,0.9240638101153658
0.0029999999999999983,2.233307179476629,2.1680718214404640,0.062670537122294642,0.0025648209138704,1.236902963915191463,-4.2E-17,0E-16,0E-12,0E-17,0.0,-1.3558541224962186,1.4103244594805115,-0.05447033698429293,0.011764207882559522,0.011720757789565953,0E-16,0E-11,0E-18,2.233307179476629,-1.3532893015823482,3.5783962809209755,0.008200200138001712,0.9240461699650061,0.9240638046458693
0.003199999999999998,2.2334099170062216,2.1681762319188713,0.062668808774708263,0.0025648763126420,1.236902963915190325,3.7E-17,0E-16,0E-12,0E-17,0.0,-1.3557516599223975,1.4102203654737537,-0.05446870555135619,0.011765868144850198,0.01172076287789482,0E-15,0E-11,0E-18,2.2334099170062216,-1.3531867836097555,3.578396597392625,0.008200103223352073,0.9240455801744938,0.9240637991764192
0.003449999999999998,2.2335331581824542,2.1683014850760166,0.062666728817011072,0.002564944289427,1.236902963915190036,-4.72E-16,0E-16,0E-12,0E-17,0.0,-1.355628751536262,1.4100954943275734,-0.05446674279131147,0.01176785979510609,0.011720769238509378,0E-14,0E-10,0E-18,2.2335331581824542,-1.353063807246835,3.57839697940359,0.008199986025699602,0.9240448682420263,0.9240637923396688
0.0036999999999999984,2.2336512394536197,2.1684214992668152,0.062664729184161993,0.0025650110026420,1.236902963915190233,5.07E-16,0E-16,0E-13,0E-17,0.0,-1.3555109920600936,1.4099758484298688,-0.05446485636977516,0.011769768104511984,0.011720775599340746,0E-15,0E-11,0E-18,2.2336512394536197,-1.3529459810574516,3.578397347696684,0.008199872814386833,0.924044181874785,0.9240637855029853
0.003949999999999999,2.233764746219194,2.1685368686858276,0.062662800934893517,0.002565076598473,1.236902963915189051,-1.17E-16,0E-16,0E-12,0E-16,0.0,-1.355397797204154,1.4098608349440014,-0.0544630377398474,0.011771602528600867,0.01172078196037939,0E-15,0E-10,0E-18,2.233764746219194,-1.352832720605681,3.578397703629829,0.008199763195046117,0.9240435185420919,0.9240637786663664
0.004199999999999999,2.2338741734265533,2.1686480957393237,0.062660936487153540,0.0025651412000760,1.236902963915189433,6.0E-17,0E-16,0E-13,0E-18,0.0,-1.3552886729708196,1.4097499526286246,-0.054461279657805006,0.011773371061993488,0.011720788321616686,0E-16,0E-10,0E-18,2.2338741734265533,-1.3527235317707436,3.5783980483679483,0.008199656829348534,0.9240428760729409,0.9240637718298103
0.004449999999999999,2.2339799381068777,2.1687556037627044,0.062659129433326521,0.002565204910847,1.236902963915190064,-2.21E-16,0E-16,0E-13,0E-18,0.0,-1.355183203140583,1.4096427791465236,-0.054459576005940535,0.011775080440817829,0.011720794683044915,0E-15,0E-10,0E-18,2.2339799381068777,-1.352617998229736,3.578398382909228,0.008199553427385986,0.9240422526070703,0.9240637649933154
0.004699999999999999,2.234082392923523,2.1688597507664571,0.06265737433912699,0.0025652678179387,1.236902963915190462,2.1E-16,0E-16,0E-13,0E-17,0.0,-1.35508103574711,1.4095389573467139,-0.05445792159960394,0.01177673636150474,0.01172080104465713,0E-15,0E-9,0E-17,2.234082392923523,-1.3525157679291713,3.578398708113171,0.00819945273952305,0.9240416465426711,0.9240637581568796
