time_s_exact,electrode,sample_index,coordinate_first_m,coordinate_second_m,x_surface_first,x_surface_second,x_surface_difference_second_minus_first,x_particle_average_first,x_particle_average_second,x_particle_average_difference_second_minus_first,Eeq_V_first,Eeq_V_second,Eeq_V_difference_second_minus_first,etaMid_V_first,etaMid_V_second,etaMid_V_difference_second_minus_first,phil_V_first,phil_V_second,phil_V_difference_second_minus_first
0.100375,N,0,0.0,0.0,0.011991553519652021,0.011991553519652027,6E-18,0.011723240284406345,0.011723240284406345,0E-18,1.3960704958647698,1.3960704958647696,-2E-16,-0.054217806759052634,-0.054217806759053966,-1.332E-15,-1.3418526891057172,-1.3418526891057156,1.6E-15
0.100375,N,1,2.1666666666666665E-7,2.1666666666666665E-7,0.011991553172810603,0.011991553172810603,0E-18,0.01172324028098959,0.01172324028098959,0E-17,1.3960705176107995,1.3960705176107995,0E-16,-0.05421773151677578,-0.054217731516777334,-1.554E-15,-1.3418526612736654,-1.3418526612736639,1.5E-15
0.100375,N,2,4.333333333333333E-7,4.333333333333333E-7,0.011991552825969183,0.011991552825969181,-2E-18,0.011723240277572837,0.011723240277572837,0E-18,1.3960705393568291,1.3960705393568293,2E-16,-0.054217712454623035,-0.05421771245462459,-1.555E-15,-1.3418525777779629,-1.3418525777779615,1.4E-15
0.100375,N,3,6.5E-7,6.5E-7,0.011991553044038922,0.011991553044038917,-5E-18,0.01172324027971662,0.011723240279716622,2E-18,1.3960705256844397,1.39607052568444,3E-16,-0.05421771415362309,-0.05421771415362486,-1.77E-15,-1.3418524386191613,-1.3418524386191597,1.6E-15
0.100375,N,4,8.666666666666666E-7,8.666666666666666E-7,0.01199155326328484,0.011991553263284837,-3E-18,0.011723240281871989,0.011723240281871989,0E-18,1.3960705119383068,1.3960705119383068,0E-16,-0.05421777195797883,-0.05421777195798039,-1.56E-15,-1.3418522437977336,-1.341852243797732,1.6E-15
0.100375,N,5,0.0000010833333333333333,0.0000010833333333333333,0.011991554046256748,0.011991554046256738,-1.0E-17,0.011723240289576244,0.011723240289576244,0E-18,1.3960704628480614,1.396070462848062,6E-16,-0.05421785059700057,-0.05421785059700279,-2.22E-15,-1.3418519933140012,-1.3418519933139996,1.6E-15
0.100375,N,6,0.0000013,0.0000013,0.011991554831580984,0.011991554831580965,-1.9E-17,0.01172324029730364,0.01172324029730364,0E-17,1.3960704136103315,1.3960704136103328,1.3E-15,-0.05421798526706967,-0.05421798526707233,-2.66E-15,-1.3418516871682116,-1.3418516871682102,1.4E-15
0.100375,N,7,0.0000015166666666666664,0.0000015166666666666664,0.0119915561794564,0.011991556179456393,-7E-18,0.01172324031056838,0.01172324031056838,0E-17,1.3960703291021463,1.396070329102147,7E-16,-0.054218140845117224,-0.054218140845119,-1.776E-15,-1.341851325360465,-1.3418513253604638,1.2E-15
0.100375,N,8,0.0000017333333333333332,0.0000017333333333333332,0.011991557530860317,0.011991557530860324,7E-18,0.01172324032386785,0.01172324032386785,0E-17,1.3960702443727337,1.3960702443727335,-2E-16,-0.05421835238033945,-0.05421835238034056,-1.11E-15,-1.3418509078907945,-1.3418509078907932,1.3E-15
0.100375,N,9,0.00000195,0.00000195,0.011991559443648365,0.011991559443648365,0E-18,0.011723240342693193,0.011723240342693193,0E-18,1.3960701244460376,1.3960701244460376,0E-16,-0.05421858489678355,-0.054218584896785105,-1.555E-15,-1.3418504347591,-1.3418504347590985,1.5E-15
0.100375,N,10,0.0000021666666666666665,0.0000021666666666666665,0.011991561361141158,0.011991561361141153,-5E-18,0.011723240361564857,0.011723240361564857,0E-18,1.396070004224366,1.3960700042243663,3E-16,-0.05421887329692465,-0.05421887329692621,-1.56E-15,-1.3418499059652171,-1.341849905965216,1.1E-15
