time_s_exact,electrode,sample_index,coordinate_first_m,coordinate_second_m,x_surface_first,x_surface_second,x_surface_difference_second_minus_first,x_particle_average_first,x_particle_average_second,x_particle_average_difference_second_minus_first,Eeq_V_first,Eeq_V_second,Eeq_V_difference_second_minus_first,etaMid_V_first,etaMid_V_second,etaMid_V_difference_second_minus_first,phil_V_first,phil_V_second,phil_V_difference_second_minus_first
1.0,N,0,0.0,0.0,0.01258603169700342,0.012586031697003426,6E-18,0.011746260423918454,0.011746260423918454,0E-18,1.3587983035381952,1.358798303538195,-2E-16,-0.05343372735850771,-0.0534337273585086,-8.9E-16,-1.3053645761796875,-1.3053645761796864,1.1E-15
1.0,N,1,2.1666666666666665E-7,2.1666666666666665E-7,0.012586031004887949,0.012586031004887954,5E-18,0.011746260401288464,0.011746260401288464,0E-18,1.3587983469319846,1.3587983469319844,-2E-16,-0.05343367385004205,-0.05343367385004294,-8.9E-16,-1.3053645482626022,-1.305364548262601,1.2E-15
1.0,N,2,4.333333333333333E-7,4.333333333333333E-7,0.01258603031277248,0.012586030312772485,5E-18,0.011746260378658481,0.011746260378658481,0E-18,1.3587983903257743,1.3587983903257739,-4E-16,-0.053433676693958265,-0.05343367669395893,-6.65E-16,-1.3053644645116447,-1.3053644645116436,1.1E-15
1.0,N,3,6.5E-7,6.5E-7,0.012586030754248745,0.012586030754248748,3E-18,0.011746260393055919,0.011746260393055919,0E-18,1.3587983626463929,1.3587983626463926,-3E-16,-0.05343366481676681,-0.0534336648167677,-8.9E-16,-1.3053643249271327,-1.3053643249271316,1.1E-15
1.0,N,4,8.666666666666666E-7,8.666666666666666E-7,0.012586031198085226,0.012586031198085226,0E-18,0.011746260407530443,0.011746260407530443,0E-18,1.3587983348190318,1.3587983348190318,0E-16,-0.053433709143297925,-0.053433709143299035,-1.110E-15,-1.3053641295094278,-1.3053641295094267,1.1E-15
1.0,N,5,0.0000010833333333333333,0.0000010833333333333333,0.012586032773136207,0.012586032773136207,0E-18,0.011746260458954721,0.011746260458954725,4E-18,1.3587982360675466,1.3587982360675466,0E-16,-0.05343373889716507,-0.05343373889716618,-1.11E-15,-1.3053638782587724,-1.3053638782587713,1.1E-15
1.0,N,6,0.0000013,0.0000013,0.012586034352907548,0.01258603435290755,2E-18,0.011746260510533187,0.011746260510533188,1E-18,1.3587981370201072,1.358798137020107,-2E-16,-0.05343382470625291,-0.053433824706253574,-6.64E-16,-1.305363571175452,-1.3053635711754512,8E-16
1.0,N,7,0.0000015166666666666664,0.0000015166666666666664,0.012586037061524264,0.012586037061524264,0E-18,0.011746260598984041,0.01174626059898404,-1E-18,1.3587979671970807,1.3587979671970807,0E-16,-0.05343389609076543,-0.05343389609076632,-8.9E-16,-1.3053632082596314,-1.3053632082596305,9E-16
1.0,N,8,0.0000017333333333333332,0.0000017333333333333332,0.012586039777221466,0.012586039777221461,-5E-18,0.01174626068766619,0.01174626068766619,0E-17,1.3587977969301268,1.3587977969301273,5E-16,-0.05343402338215508,-0.05343402338215664,-1.56E-15,-1.3053627895115183,-1.3053627895115172,1.1E-15
1.0,N,9,0.00000195,0.00000195,0.012586043619400952,0.012586043619400949,-3E-18,0.011746260813143634,0.011746260813143634,0E-18,1.3587975560357457,1.358797556035746,3E-16,-0.053434136396837584,-0.053434136396838916,-1.332E-15,-1.3053623149311988,-1.3053623149311977,1.1E-15
