time_s_exact,V_first_V,V_second_V,difference_V_second_minus_first_V,difference_delta_Eeq_V,difference_delta_etaMid_V,difference_delta_phiL_V,difference_decomposition_residual_V
0.6,2.271878446877892,2.271878446877892,0E-15,0E-16,-2.20E-16,-4E-16,6.20E-16
0.61,2.2722248078731444,2.272224807873144,-4E-16,0E-16,6.65E-16,-9E-16,-1.65E-16
0.62,2.272568400701909,2.272568400701911,2E-15,0E-16,6.64E-16,1.3E-15,3.6E-17
0.63,2.2729092920930043,2.272909292093003,-1.3E-15,4E-16,-1.772E-15,2E-16,-1.28E-16
0.64,2.273247546136203,2.273247546136201,-2E-15,7E-16,-2.220E-15,-7E-16,2.20E-16
0.65,2.2735832244261327,2.273583224426134,1.3E-15,2E-16,2.20E-16,1.2E-15,-3.20E-16
0.66,2.273916386196209,2.2739163861962086,-4E-16,-3E-16,6.62E-16,-9E-16,1.38E-16
0.67,2.27424708844346,2.2742470884434627,2.7E-15,0E-16,-4.48E-16,3.1E-15,4.8E-17
0.68,2.274575386045023,2.2745753860450204,-2.6E-15,5E-16,1.997E-15,-5.2E-15,1.03E-16
0.69,2.2749013318668974,2.2749013318668965,-9E-16,0E-16,-2.226E-15,1.0E-15,3.26E-16
0.7,2.275224976865683,2.2752249768656823,-7E-16,3E-16,4.44E-16,-1.9E-15,4.56E-16
0.71,2.275546370183765,2.275546370183762,-3E-15,0E-15,-1.110E-15,-1.5E-15,-3.90E-16
0.72,2.2758655592384645,2.275865559238465,5E-16,2E-16,-4.42E-16,6E-16,1.42E-16
0.73,2.2761825898056833,2.2761825898056824,-9E-16,1.0E-15,-1.334E-15,-2E-16,-3.66E-16
0.74,2.2764975060983517,2.2764975060983517,0E-16,6E-16,-1.552E-15,1.2E-15,-2.48E-16
0.75,2.2768103508401625,2.276810350840162,-5E-16,0E-16,2.20E-16,-6E-16,-1.20E-16
0.76,2.2771211653348513,2.2771211653348495,-1.8E-15,7E-16,1.777E-15,-4.7E-15,4.23E-16
0.77,2.2774299895314263,2.2774299895314267,4E-16,0E-15,2.25E-16,2E-16,-2.5E-17
0.78,2.277736862085569,2.277736862085571,2E-15,7E-16,1.997E-15,-1.1E-15,4.03E-16
0.79,2.27804182041751,2.2780418204175086,-1.4E-15,7E-16,-4.44E-16,-1.6E-15,-5.6E-17
0.8,2.2783449007666072,2.2783449007666063,-9E-16,1.4E-15,-8.88E-16,-1.2E-15,-2.12E-16
0.81,2.278646138242887,2.2786461382428835,-3.5E-15,7E-16,-2.665E-15,-1.1E-15,-4.35E-16
0.82,2.2789455668756933,2.2789455668756937,4E-16,7E-16,2.22E-16,-8E-16,2.78E-16
0.83,2.279243219659716,2.2792432196597168,8E-16,1.4E-15,-1.996E-15,1.6E-15,-2.04E-16
0.84,2.279539128598485,2.279539128598484,-1E-15,9E-16,-1.110E-15,-8E-16,1.0E-17
0.85,2.2798333247455713,2.2798333247455713,0E-16,1.0E-15,-4.44E-16,-9E-16,3.44E-16
0.86,2.280125838243602,2.280125838243602,0E-15,4E-16,-4.50E-16,0E-16,5.0E-17
0.87,2.2804166983612393,2.280416698361239,-3E-16,0E-16,-1.996E-15,1.5E-15,1.96E-16
0.88,2.2807059335282527,2.2807059335282514,-1.3E-15,6E-16,-2.664E-15,1.2E-15,-4.36E-16
0.89,2.2809935713687994,2.2809935713687994,0E-16,0E-16,-6.68E-16,5E-16,1.68E-16
0.9,2.281279638733027,2.281279638733025,-2E-15,2E-16,2.21E-16,-2.2E-15,-2.21E-16
0.91,2.281564161727097,2.2815641617270974,4E-16,3E-16,-1.338E-15,1.7E-15,-2.62E-16
0.92,2.2818471657417483,2.2818471657417487,4E-16,3E-16,-8.88E-16,1.1E-15,-1.12E-16
0.93,2.28212867547942,2.28212867547942,0E-14,-1E-16,2.000E-15,-1.8E-15,-1.00E-16
0.94,2.2824087149801175,2.2824087149801184,9E-16,5E-16,-1.778E-15,1.7E-15,4.78E-16
0.95,2.282687307646007,2.282687307646006,-1E-15,-3E-16,8.88E-16,-1.6E-15,1.2E-17
0.96,2.2829644762648664,2.282964476264867,6E-16,2E-16,2.24E-16,-2E-16,3.76E-16
0.97,2.2832402430324272,2.2832402430324272,0E-16,1E-16,2.23E-16,-7E-16,3.77E-16
0.98,2.2835146295736917,2.2835146295736948,3.1E-15,0E-16,2.20E-16,3.1E-15,-2.20E-16
0.99,2.28378765696328,2.283787656963279,-1E-15,5E-16,-1.338E-15,3E-16,-4.62E-16
1,2.284059345744816,2.2840593457448137,-2.3E-15,1.0E-15,2.442E-15,-5.3E-15,-4.42E-16
1.05,2.285398521772328,2.285398521772329,1E-15,2E-16,-5E-18,1.2E-15,-3.95E-16
1.1,2.28670736597933,2.2867073659793298,-2E-16,0E-16,1.997E-15,-2.7E-15,5.03E-16
1.15,2.2879876452927648,2.287987645292767,2.2E-15,5E-16,-1.996E-15,3.5E-15,1.96E-16
1.2,2.289241119119498,2.2892411191195,2E-15,0E-16,4.219E-15,-1.8E-15,-4.19E-16
1.25,2.2904694272554447,2.2904694272554442,-5E-16,2E-16,0E-17,-8E-16,1.0E-16
1.3,2.2916740668938425,2.291674066893842,-5E-16,5E-16,-6.64E-16,-3E-16,-3.6E-17
1.35,2.2928563980397296,2.2928563980397256,-4.0E-15,1.0E-15,-8.88E-16,-4.3E-15,1.88E-16
1.4,2.294017656633075,2.2940176566330783,3.3E-15,5E-16,1.775E-15,8E-16,2.25E-16
1.45,2.295158968566758,2.2951589685667586,6E-16,7E-16,1.557E-15,-1.4E-15,-2.57E-16
1.5,2.296281362554886,2.2962813625548884,2.4E-15,3E-16,-4.40E-16,2.6E-15,-6.0E-17
1.55,2.297385781405174,2.2973857814051715,-2.5E-15,4E-16,-1.109E-15,-2.3E-15,5.09E-16
1.6,2.2984730917522014,2.298473091752201,-4E-16,0E-15,-1.332E-15,6E-16,3.32E-16
1.65,2.299544092441266,2.2995440924412676,1.6E-15,2E-16,2.26E-16,1.1E-15,7.4E-17
1.7,2.3005995217649353,2.3005995217649353,0E-16,7E-16,-1.108E-15,3E-16,1.08E-16
1.75,2.301640063732673,2.301640063732675,2E-15,0E-16,-2.217E-15,4.2E-15,1.7E-17
1.8,2.3026663535255847,2.3026663535255856,9E-16,5E-16,4.45E-16,3E-16,-3.45E-16
1.85,2.3036789822621757,2.303678982262176,3E-16,2E-16,2.24E-16,4E-16,-5.24E-16
1.9,2.3046785011791124,2.3046785011791115,-9E-16,5E-16,-1.332E-15,-2E-16,1.32E-16
1.95,2.3056654253128697,2.305665425312872,2.3E-15,0E-16,1.111E-15,1.1E-15,8.9E-17
2,2.3066402367536716,2.3066402367536725,9E-16,0E-16,4.44E-16,7E-16,-2.44E-16
2.05,2.3076033875311963,2.3076033875311923,-4.0E-15,2E-16,1.554E-15,-5.6E-15,-1.54E-16
2.1,2.3085553021820524,2.3085553021820537,1.3E-15,-6E-16,-2.26E-16,2.1E-15,2.6E-17
2.15,2.30949638004105,2.3094963800410504,4E-16,4E-16,-1.772E-15,1.4E-15,3.72E-16
2.2,2.3104269972918843,2.310426997291884,-3E-16,4E-16,-3.335E-15,2.5E-15,1.35E-16
2.25,2.3113475088075504,2.3113475088075512,8E-16,9E-16,1.107E-15,-1.3E-15,9.3E-17
2.3,2.312258249806316,2.3122582498063142,-1.8E-15,4E-16,0E-18,-2.1E-15,-1.00E-16
2.35,2.313159537345457,2.3131595373454554,-1.6E-15,5E-16,2.24E-16,-2.5E-15,1.76E-16
2.4,2.3140516716717925,2.314051671671794,1.5E-15,0E-16,-2.22E-16,1.7E-15,2.2E-17
2.45,2.314934937445531,2.3149349374455297,-1.3E-15,5E-16,-1.556E-15,2E-16,-4.44E-16
2.5,2.315809604851638,2.3158096048516374,-6E-16,0E-16,-2.664E-15,2.2E-15,-1.36E-16
2.55,2.316675930611208,2.31667593061121,2E-15,4E-16,-6.66E-16,2.2E-15,6.6E-17
2.6,2.3175341589035945,2.317534158903595,5E-16,2E-16,4.43E-16,3E-16,-4.43E-16
2.65,2.3183845222087673,2.318384522208769,1.7E-15,6E-16,-4.44E-16,1.7E-15,-1.56E-16
2.7,2.3192272420781954,2.319227242078194,-1.4E-15,4E-16,-1.330E-15,-6E-16,1.30E-16
2.75,2.3200625298415405,2.3200625298415427,2.2E-15,2E-16,1.996E-15,-1E-16,1.04E-16
2.8,2.320890587255603,2.320890587255604,1E-15,8E-16,-1.107E-15,8E-16,5.07E-16
2.85,2.3217116071011383,2.3217116071011388,5E-16,2E-16,-2.666E-15,2.5E-15,4.66E-16
2.9,2.322525773732664,2.3225257737326643,3E-16,6E-16,2.221E-15,-2.3E-15,-2.21E-16
2.95,2.3233332635856345,2.323333263585636,1.5E-15,-1E-16,-8.94E-16,1.8E-15,6.94E-16
3,2.3241342456450056,2.3241342456450047,-9E-16,3E-16,-2E-18,-1.3E-15,1.02E-16
3.05,2.3249288818787064,2.324928881878706,-4E-16,4E-16,4.45E-16,-1.2E-15,-4.5E-17
3.1,2.3257173276391887,2.325717327639189,3E-16,7E-16,4.44E-16,-8E-16,-4.4E-17
3.15,2.326499732035897,2.3264997320358973,3E-16,0E-16,2.22E-15,-1.5E-15,-4.2E-16
3.2,2.3272762382811485,2.3272762382811476,-9E-16,8E-16,-8.88E-16,-7E-16,-1.12E-16
3.25,2.328046984011775,2.328046984011775,0E-15,6E-16,8.83E-16,-1.6E-15,1.17E-16
3.3,2.3288121015885195,2.32881210158852,5E-16,7E-16,0E-17,-5E-16,3.0E-16
3.35,2.329571718375075,2.329571718375074,-1E-15,7E-16,-1.108E-15,-4E-16,-1.92E-16
3.4,2.3303259569983945,2.330325956998393,-1.5E-15,4E-16,-1.107E-15,-4E-16,-3.93E-16
3.45,2.3310749355918485,2.331074935591847,-1.5E-15,5E-16,-6.64E-16,-1.1E-15,-2.36E-16
3.5,2.331818768022519,2.3318187680225173,-1.7E-15,9E-16,-2.19E-16,-2.0E-15,-3.81E-16
3.55,2.3325575641039373,2.332557564103937,-3E-16,-2E-16,-1.109E-15,6E-16,4.09E-16
3.6,2.3332914297953637,2.333291429795364,3E-16,5E-16,4E-18,3E-16,-5.04E-16
3.65,2.3340204673886342,2.334020467388636,1.8E-15,0E-16,0E-18,1.8E-15,0E-18
3.7,2.3347447756835127,2.3347447756835127,0E-16,0E-16,-4.45E-16,5E-16,-5.5E-17
3.75,2.3354644501524207,2.335464450152422,1.3E-15,-3E-16,1.109E-15,2E-16,2.91E-16
3.8,2.336179583095275,2.336179583095277,2E-15,-1E-16,2.002E-15,-1E-16,1.98E-16
3.85,2.3368902637852096,2.336890263785211,1.4E-15,0E-16,1.332E-15,-3E-16,3.68E-16
3.9,2.3375965786057855,2.337596578605786,5E-16,0E-16,6.70E-16,-1E-16,-7.0E-17
3.95,2.338298611180289,2.3382986111802895,5E-16,-9E-16,1.777E-15,-3E-16,-7.7E-17
4,2.3389964424937193,2.3389964424937206,1.3E-15,-1E-16,1.553E-15,0E-16,-1.53E-16
4.05,2.3396901510078933,2.339690151007894,7E-16,-4E-16,1.778E-15,-7E-16,2.2E-17
4.1,2.3403798127701805,2.3403798127701805,0E-16,-4E-16,0E-18,8E-16,-4.00E-16
4.15,2.341065501516299,2.3410655015162956,-3.4E-15,0E-16,1.339E-15,-5.0E-15,2.61E-16
4.2,2.3417472887675266,2.3417472887675257,-9E-16,0E-16,2.22E-16,-1.4E-15,2.78E-16
4.25,2.342425243922746,2.342425243922746,0E-15,0E-16,-6.7E-16,2E-16,4.7E-16
4.3,2.343099434345594,2.343099434345597,3E-15,0E-16,4.44E-16,2.0E-15,5.56E-16
4.35,2.3437699254470945,2.343769925447095,5E-16,-3E-16,-1.334E-15,2.4E-15,-2.66E-16
4.4,2.3444367807639916,2.34443678076399,-1.6E-15,0E-15,1.336E-15,-2.6E-15,-3.36E-16
4.45,2.3451000620331217,2.345100062033121,-7E-16,0E-16,2.24E-16,-7E-16,-2.24E-16
4.5,2.3457598292620103,2.345759829262012,1.7E-15,6E-16,-2.21E-16,1.2E-15,1.21E-16
4.55,2.346416140795952,2.3464161407959545,2.5E-15,1E-16,2.19E-16,2.2E-15,-1.9E-17
4.6,2.3470690533817966,2.347069053381796,-6E-16,-7E-16,-2.16E-16,2E-16,1.16E-16
4.65,2.3477186222285846,2.347718622228585,4E-16,-2E-16,2.2E-16,3E-16,8E-17
4.7,2.348364901065298,2.3483649010652963,-1.7E-15,1.0E-15,4.45E-16,-3.1E-15,-4.5E-17
4.75,2.349007942195824,2.349007942195824,0E-15,4E-16,-2.444E-15,2.1E-15,-5.6E-17
4.8,2.349647796551342,2.349647796551341,-1E-15,1E-16,2.44E-15,-3.1E-15,-4.4E-16
4.85,2.3502845137402346,2.3502845137402333,-1.3E-15,2E-16,2.218E-15,-3.8E-15,8.2E-17
4.9,2.3509181420957024,2.350918142095703,6E-16,0E-16,-4.44E-16,8E-16,2.44E-16
4.95,2.351548728721224,2.3515487287212222,-1.8E-15,2E-16,-4.48E-16,-1.3E-15,-2.52E-16
5,2.3521763195338825,2.352176319533885,2.5E-15,9E-16,1.996E-15,0E-16,-3.96E-16
