time_s,V_V,delta_Eeq_V,delta_etaMid_V,delta_phiL_V,Li_total_mol_m2,identity_residual_V,Eeq_surface_residual_N_V,reaction_input_surface_residual_N_x,eta_minus_etaMid_N_V,boundary_N_phis_V,boundary_N_phil_V,boundary_N_Eeq_V,boundary_N_etamid_V,boundary_N_x_surface,boundary_N_x_particle_average,Eeq_surface_residual_P_V,reaction_input_surface_residual_P_x,eta_minus_etaMid_P_V,boundary_P_phis_V,boundary_P_phil_V,boundary_P_Eeq_V,boundary_P_etamid_V,boundary_P_x_surface,boundary_P_x_particle_average
0.0,2.2306115890131673,2.1653333621388813,0.062714519252578205,0.0025637076217077,1.236902963915189090,9.5E-17,0E-16,0E-13,0E-17,0.0,-1.3585419293757934,1.4130534126086267,-0.05451148323283328,0.011720682053237088,0.011720681490508403,0E-15,0E-11,0E-18,2.2306115890131673,-1.3559782217540857,3.578386774747508,0.008203036019744925,0.9240638860887889,0.9240638866942696
0.00001002,2.2306289828014156,2.1653510516079945,0.062714218182886139,0.0025637130105349,1.236902963915189342,6.1E-17,0E-16,0E-12,0E-18,0.0,-1.3585246502206414,1.4130358774424248,-0.054511227221783365,0.011720961732885445,0.011720681744716356,0E-16,0E-10,0E-18,2.2306289828014156,-1.3559609372101065,3.5783869290504193,0.008202990961102774,0.9240635985230837,0.9240638864207313
0.00002002,2.2306462526326216,2.1653686131634018,0.062713921067222734,0.0025637184019969,1.236902963915190526,1.66E-16,0E-16,0E-12,0E-17,0.0,-1.3585074895877194,1.4130184625273112,-0.05451097293959184,0.011721239494571815,0.011720681998925698,0E-15,0E-11,0E-18,2.2306462526326216,-1.3559437711857225,3.578387075690713,0.008202948127630894,0.9240633252377708,0.9240638861471938
0.00004002,2.2306805079487253,2.1654034433697475,0.06271333539472557,0.0025637291842526,1.236902963915190782,-3.7E-16,0E-16,0E-12,0E-17,0.0,-1.3584734412059123,1.4129839094495085,-0.05451046824359618,0.011721790603842075,0.011720682507347542,0E-15,0E-11,0E-17,2.2306805079487253,-1.3559097120216597,3.578387352819256,0.00820286715112939,0.9240628087688061,0.9240638856001218
0.00007001,2.230731006946938,2.1654547797598595,0.062712481860358382,0.0025637453267200,1.23690296391519099,1.18E-16,0E-16,0E-13,0E-17,0.0,-1.3584232210530987,1.4129329443259275,-0.05450972327282888,0.011722603479390407,0.011720683269735875,0E-15,0E-9,0E-18,2.230731006946938,-1.3558594757263787,3.578387724085787,0.008202758587529502,0.9240621168601377,0.9240638847797934
0.00010,2.2307804849961044,2.1655050680572939,0.062711655531185295,0.0025637614076252,1.236902963915189325,5E-18,0E-16,0E-13,0E-16,0.0,-1.3583739894964992,1.4128829817896131,-0.0545089922931139,0.011723400364029326,0.011720684032135862,0E-15,0E-9,0E-18,2.2307804849961044,-1.355810228088874,3.578388049846907,0.008202663238071395,0.9240615097573605,0.9240638839594714
0.00015000000000000001,2.230860781275787,2.1655866630109486,0.06271033028143225,0.0025637879834062,1.236902963915190060,-5E-17,0E-16,0E-13,0E-17,0.0,-1.3582940498930818,1.4128018537886544,-0.05450780389557264,0.011724694326716566,0.011720685303251778,0E-15,0E-9,0E-17,2.230860781275787,-1.3557302619096756,3.578388516799603,0.00820252638585961,0.9240606395237371,0.9240638825918259
0.00020,2.230938440905453,2.165665563184647,0.062709063519414523,0.0025638142013916,1.236902963915190581,-1.23E-16,0E-15,0E-13,0E-17,0.0,-1.3582166930614326,1.412723345146491,-0.05450665208505834,0.01172594651156501,0.011720686574398901,0E-15,0E-10,0E-18,2.230938440905453,-1.355652878860041,3.578388908331138,0.008202411434356183,0.9240599098483153,0.9240638812241948
0.0002999999999999999,2.231086539361239,2.1658160037276264,0.062706670311465154,0.0025638653221476,1.236902963915190264,-1.54E-16,0E-16,0E-13,0E-17,0.0,-1.3580691029530172,1.4125735524777923,-0.05450444952477507,0.011728335651218735,0.011720689116781634,0E-16,0E-11,0E-18,2.231086539361239,-1.3555052376308696,3.5783895562054187,0.008202220786690084,0.9240587024412557,0.9240638784889665
0.0003999999999999998,2.2312256420015446,2.1659572860063548,0.062704441367648079,0.0025639146275420,1.236902963915189652,-2.79E-16,0E-16,0E-13,0E-17,0.0,-1.3579304142331192,1.4124327875661757,-0.05450237333305652,0.01173058080136605,0.011720691659277348,0E-16,0E-10,0E-18,2.2312256420015446,-1.3553664996055772,3.5783900735725305,0.008202068034591559,0.9240577382531086,0.9240638757537781
0.00050,2.2313565894866914,2.1660902768473560,0.062702350533336168,0.0025639621059991,1.236902963915190476,1.32E-16,0E-16,0E-13,0E-17,0.0,-1.3577998226380021,1.4123002348912552,-0.05450041225325308,0.011732694969266327,0.011720694201879246,0E-16,0E-10,0E-18,2.2313565894866914,-1.355235860532003,3.5783905117386112,0.008201938280083088,0.924056921667492,0.9240638730186226
