time_s_exact,electrode,sample_index,coordinate_first_m,coordinate_second_m,x_surface_first,x_surface_second,x_surface_difference_second_minus_first,x_particle_average_first,x_particle_average_second,x_particle_average_difference_second_minus_first,Eeq_V_first,Eeq_V_second,Eeq_V_difference_second_minus_first,etaMid_V_first,etaMid_V_second,etaMid_V_difference_second_minus_first,phil_V_first,phil_V_second,phil_V_difference_second_minus_first
0.14,N,0,0.0,0.0,0.012041090678214307,0.01204109067821432,1.3E-17,0.01172425184216131,0.01172425184216131,0E-17,1.39296464846517,1.3929646484651694,-6E-16,-0.054157108893782,-0.054157108893781114,8.86E-16,-1.338807539571388,-1.3388075395713883,-3E-16
0.14,N,1,2.1666666666666665E-7,2.1666666666666665E-7,0.012041090286738304,0.012041090286738313,9E-18,0.011724251837582873,0.011724251837582874,1E-18,1.392964673009669,1.3929646730096683,-7E-16,-0.05415703646304326,-0.05415703646304215,1.11E-15,-1.3388075117263993,-1.3388075117263998,-5E-16
0.14,N,2,4.333333333333333E-7,4.333333333333333E-7,0.012041089895262301,0.012041089895262308,7E-18,0.011724251833004448,0.011724251833004448,0E-18,1.3929646975541676,1.3929646975541672,-4E-16,-0.054157020238582376,-0.05415702023858171,6.66E-16,-1.3388074281918694,-1.3388074281918696,-2E-16
0.14,N,3,6.5E-7,6.5E-7,0.012041090141897968,0.01204109014189797,2E-18,0.01172425183588237,0.01172425183588237,0E-17,1.3929646820907706,1.3929646820907706,0E-16,-0.05415702021197233,-0.05415702021197211,2.2E-16,-1.3388072889683298,-1.33880728896833,-2E-16
0.14,N,4,8.666666666666666E-7,8.666666666666666E-7,0.012041090389862227,0.012041090389862223,-4E-18,0.011724251838775814,0.011724251838775814,0E-18,1.3929646665440747,1.392964666544075,3E-16,-0.05415707630733335,-0.054157076307333574,-2.24E-16,-1.3388070940562566,-1.3388070940562566,0E-16
0.14,N,5,0.0000010833333333333333,0.0000010833333333333333,0.012041091274598749,0.012041091274598745,-4E-18,0.01172425184910998,0.01172425184910998,0E-17,1.3929646110734601,1.3929646110734604,3E-16,-0.054157148683713796,-0.054157148683713796,0E-18,-1.3388068434559832,-1.3388068434559834,-2E-16
0.14,N,6,0.0000013,0.0000013,0.012041092161992407,0.012041092161992404,-3E-18,0.01172425185947519,0.01172425185947519,0E-17,1.3929645554362502,1.3929645554362504,2E-16,-0.05415727709815865,-0.054157277098158874,-2.24E-16,-1.3388065371677882,-1.3388065371677882,0E-16
0.14,N,7,0.0000015166666666666664,0.0000015166666666666664,0.012041093684829597,0.012041093684829599,2E-18,0.011724251877265612,0.011724251877265612,0E-18,1.39296445995843,1.3929644599584299,-1E-16,-0.054157421876516176,-0.054157421876516176,0E-18,-1.3388061751918103,-1.33880617519181,3E-16
0.14,N,8,0.0000017333333333333332,0.0000017333333333333332,0.012041095211652494,0.012041095211652501,7E-18,0.011724251895102612,0.011724251895102612,0E-18,1.3929643642307166,1.3929643642307161,-5E-16,-0.05415762260941759,-0.054157622609417366,2.24E-16,-1.3388057575281371,-1.338805757528137,1E-16
0.14,N,9,0.00000195,0.00000195,0.012041097372598305,0.012041097372598305,0E-18,0.011724251920349415,0.011724251920349415,0E-18,1.3929642287451918,1.3929642287451918,0E-16,-0.054157839788994355,-0.05415783978899458,-2.25E-16,-1.338805284176722,-1.3388052841767217,3E-16
0.14,N,10,0.0000021666666666666665,0.0000021666666666666665,0.012041099538858454,0.012041099538858449,-5E-18,0.011724251945658317,0.011724251945658317,0E-18,1.392964092926472,1.3929640929264724,4E-16,-0.0541581128399613,-0.05415811283996197,-6.7E-16,-1.3388047551374689,-1.3388047551374687,2E-16
0.14,N,11,0.000002383333333333333,0.000002383333333333333,0.012041102337928603,0.012041102337928601,-2E-18,0.01172425197836173,0.01172425197836173,0E-17,1.3929639174322572,1.3929639174322572,0E-16,-0.05415840242023706,-0.054158402420237284,-2.24E-16,-1.338804170410163,-1.3388041704101628,2E-16
0.14,N,12,0.0000026,0.0000026,0.012041105143641845,0.012041105143641845,0E-18,0.011724252011142758,0.011724252011142758,0E-18,1.3929637415215381,1.3929637415215381,0E-16,-0.054158747789082584,-0.054158747789082806,-2.22E-16,-1.3388035299945378,-1.3388035299945376,2E-16
0.14,N,13,0.0000028166666666666667,0.0000028166666666666667,0.012041108580859466,0.012041108580859466,0E-18,0.011724252051303077,0.011724252051303077,0E-18,1.3929635260171833,1.3929635260171833,0E-16,-0.0541591097697387,-0.0541591097697387,0E-16,-1.3388028338902254,-1.3388028338902254,0E-16
0.14,N,14,0.000003033333333333333,0.000003033333333333333,0.012041112026049088,0.012041112026049086,-2E-18,0.011724252091556552,0.011724252091556552,0E-18,1.392963310013005,1.392963310013005,0E-15,-0.05415952745644348,-0.05415952745644392,-4.4E-16,-1.338802082096805,-1.3388020820968045,5E-16
0.14,N,15,0.0000032499999999999994,0.0000032499999999999994,0.012041116101443988,0.012041116101443988,0E-18,0.01172425213917417,0.01172425213917417,0E-17,1.3929630544966407,1.3929630544966407,0E-16,-0.054159961837346726,-0.054159961837346504,2.22E-16,-1.3388012746137692,-1.3388012746137694,-2E-16
0.14,N,16,0.0000034666666666666664,0.0000034666666666666664,0.012041120186139998,0.012041120186139998,0E-18,0.01172425218690047,0.01172425218690047,0E-17,1.3929627983971218,1.3929627983971218,0E-16,-0.05416045184204754,-0.054160451842047985,-4.45E-16,-1.3388004114405565,-1.338800411440556,5E-16
