objective,n,degenerate_frac,degenerate_frac_corrected,mean_abs_err,mean_abs_err_lam_pe,mean_abs_err_lam_ne,mean_abs_err_lli,pe_ne_antisym_frac,alpha_wall_frac
pocv,1476,0.7784552845528455,0.6673441734417345,0.04740802437764155,0.024366491494477494,0.04061028236929642,0.01593915210782914,0.29200542005420055,0.08401084010840108
pocv_dvdq,1476,0.6192411924119241,0.1537940379403794,0.02460795019456745,0.018873048094079983,0.013379702207505945,0.015879569012392167,0.6761517615176151,0.11178861788617886
pocv_dvdq_dqdv,1476,0.6327913279132791,0.24390243902439024,0.02385347246784941,0.021437109488256764,0.012141794469318777,0.018364584436440838,0.483739837398374,0.09959349593495935
dqdv_only,1476,0.7669376693766937,0.6443089430894309,0.04892940374267728,0.02342114076059364,0.04431030376714721,0.02492942684691671,0.21747967479674796,0.06097560975609756
