      0.0000000000      0.0000000000      0.0185039905
      0.1917909195      0.1402793388      0.0332535270
      0.3502953179      0.2289270859      0.0390267336
      0.4999994314      0.2118487450      0.0294791873
      0.6497111303      0.2289805368      0.0271031107
      0.8082362741      0.1403449810      0.0332697440
      1.0000000000      0.0000229093      0.0184484434
