"time_s","phis_V","phil_V","Eeq_V","eta_V","etamid_V","x_surface","x_particle_average","cs_surface_mol_m3","reaction_input_mol_m3","csmax_mol_m3","direct_Eeq_surface_V","Isx_A_m2"
"0.0","2.2306115890131673","-1.3559782217540843","3.578386774747508","0.008203036019743593","0.008203036019743593","0.9240638860887889","0.9240638866942696","46857.154316624474","46857.154316624474","50707.7","3.578386774747508","-2.5035817973804937"
"1.002E-5","2.230628982801418","-1.3559609372101054","3.5783869290504193","0.008202990961103662","0.008202990961103662","0.9240635985230837","0.9240638864207313","46857.13973482897","46857.13973482897","50707.7","3.5783869290504193","-2.503581797655643"
"2.002E-5","2.2306462526326234","-1.355943771185723","3.578387075690713","0.008202948127633558","0.008202948127633558","0.9240633252377708","0.9240638861471938","46857.125877159306","46857.125877159306","50707.7","3.578387075690713","-2.503581797930792"
"4.002E-5","2.2306805079487275","-1.3559097120216572","3.578387352819256","0.008202867151128945","0.008202867151128945","0.9240628087688061","0.9240638856001218","46857.099688205984","46857.099688205984","50707.7","3.578387352819256","-2.503581798426061"
"7.001E-5","2.2307310069469373","-1.355859475726379","3.578387724085787","0.008202758587529502","0.008202758587529502","0.9240621168601377","0.9240638847797934","46857.0646031088","46857.0646031088","50707.7","3.578387724085787","-2.503581799196479"
"1.0E-4","2.2307804849961026","-1.3558102280888762","3.578388049846907","0.008202663238071839","0.008202663238071839","0.9240615097573605","0.9240638839594714","46857.0338183233","46857.0338183233","50707.7","3.578388049846907","-2.5035817997467773"
"1.5000000000000001E-4","2.230860781275788","-1.3557302619096763","3.578388516799603","0.008202526385861386","0.008202526385861386","0.9240606395237371","0.9240638825918259","46856.9896907778","46856.9896907778","50707.7","3.578388516799603","-2.5035818006272548"
"2.0E-4","2.230938440905455","-1.3556528788600384","3.578388908331138","0.008202411434355295","0.008202411434355295","0.9240599098483153","0.9240638812241948","46856.95269061541","46856.95269061541","50707.7","3.578388908331138","-2.5035818012325834"
"2.999999999999999E-4","2.2310865393612382","-1.355505237630869","3.5783895562054187","0.008202220786688752","0.008202220786688752","0.9240587024412557","0.9240638784889665","46856.891465780456","46856.891465780456","50707.7","3.5783895562054187","-2.50358180244324"
"3.999999999999998E-4","2.231225642001545","-1.355366499605577","3.5783900735725305","0.008202068034591559","0.008202068034591559","0.9240577382531086","0.9240638757537781","46856.84257401715","46856.84257401715","50707.7","3.5783900735725305","-2.5035818033787476"
"5.0E-4","2.2313565894866882","-1.3552358605320045","3.5783905117386112","0.008201938280081755","0.008201938280081755","0.924056921667492","0.9240638730186226","46856.80116683868","46856.80116683868","50707.7","3.5783905117386112","-2.5035818042041953"
"6.0E-4","2.231480150320023","-1.3551125724624329","3.578390899670192","0.008201823112263806","0.008201823112263806","0.924056198701102","0.9240638702834962","46856.764506875865","46856.764506875865","50707.7","3.578390899670192","-2.5035818048645537"
