      0.0000000000      0.0000000000      0.0185039905
      0.1866105788      0.0905508584      0.0112476152
      0.3755794772     -0.3457525612      0.0419841057
      0.5654487265     -0.1390560141      0.0455586503
      0.7323190645      0.9964437782      0.0107709380
      0.8709529453      1.7507604368      0.0042566741
      1.0000000000      2.0717300767      0.0243126558
