"time_s","phis_V","phil_V","Eeq_V","eta_V","etamid_V","x_surface","x_particle_average","cs_surface_mol_m3","reaction_input_mol_m3","csmax_mol_m3","direct_Eeq_surface_V","Isx_A_m2"
"0.0","0.0","-1.3585419293757937","1.4130534126086267","-0.05451148323283306","-0.05451148323283306","0.011720682053237088","0.011720681490508403","369.28352945134094","369.28352945134094","31507.0","1.4130534126086267","-2.503599521819255"
"1.002E-5","0.0","-1.3585246502206412","1.4130358774424248","-0.05451122722178359","-0.05451122722178359","0.011720961732885445","0.011720681744716356","369.2923413180217","369.2923413180217","31507.0","1.4130358774424248","-2.50359952182171"
"2.002E-5","0.0","-1.358507489587719","1.4130184625273112","-0.054510972939592284","-0.054510972939592284","0.011721239494571815","0.011720681998925698","369.3010927554742","369.3010927554742","31507.0","1.4130184625273112","-2.503599521824141"
"4.002E-5","0.0","-1.3584734412059132","1.4129839094495085","-0.05451046824359529","-0.05451046824359529","0.011721790603842075","0.011720682507347542","369.3184565552522","369.3184565552522","31507.0","1.4129839094495085","-2.5035995218289586"
"7.001E-5","0.0","-1.3584232210530984","1.4129329443259275","-0.0545097232728291","-0.0545097232728291","0.011722603479390407","0.011720683269735875","369.34406782515356","369.34406782515356","31507.0","1.4129329443259275","-2.5035995218360663"
"1.0E-4","0.0","-1.3583739894964995","1.4128829817896131","-0.05450899229311368","-0.05450899229311368","0.011723400364029326","0.011720684032135862","369.36917526947195","369.36917526947195","31507.0","1.4128829817896131","-2.503599521843035"
"1.5000000000000001E-4","0.0","-1.3582940498930818","1.4128018537886544","-0.05450780389557264","-0.05450780389557264","0.011724694326716566","0.011720685303251778","369.40994415185884","369.40994415185884","31507.0","1.4128018537886544","-2.5035995218543063"
"2.0E-4","0.0","-1.3582166930614328","1.412723345146491","-0.054506652085058116","-0.054506652085058116","0.01172594651156501","0.011720686574398901","369.44939673987875","369.44939673987875","31507.0","1.412723345146491","-2.5035995218652034"
"2.999999999999999E-4","0.0","-1.358069102953017","1.4125735524777923","-0.05450444952477529","-0.05450444952477529","0.011728335651218735","0.011720689116781634","369.52467136294865","369.52467136294865","31507.0","1.4125735524777923","-2.5035995218859357"
"3.999999999999998E-4","0.0","-1.3579304142331194","1.4124327875661757","-0.0545023733330563","-0.0545023733330563","0.01173058080136605","0.011720691659277348","369.59540930864017","369.59540930864017","31507.0","1.4124327875661757","-2.5035995219053238"
"5.0E-4","0.0","-1.357799822638002","1.4123002348912552","-0.054500412253253305","-0.054500412253253305","0.011732694969266327","0.011720694201879246","369.66202039667417","369.66202039667417","31507.0","1.4123002348912552","-2.503599521923528"
"6.0E-4","0.0","-1.3576765802942496","1.4121751361099188","-0.0544985558156692","-0.0544985558156692","0.011734690250221792","0.01172069674458095","369.724885713738","369.724885713738","31507.0","1.4121751361099188","-2.503599521940612"
"6.999999999999999E-4","0.0","-1.3575600087373285","1.4120568032523335","-0.054496794515005","-0.054496794515005","0.011736577617105977","0.011720699287376608","369.784350982158","369.784350982158","31507.0","1.4120568032523335","-2.503599521956713"
"7.999999999999998E-4","0.0","-1.3574494978273255","1.4119446176216748","-0.05449511979434929","-0.05449511979434929","0.011738366937912617","0.011720701830260886","369.84072711281283","369.84072711281283","31507.0","1.4119446176216748","-2.5035995219719225"
"8.999999999999998E-4","0.0","-1.357344500414172","1.4118380243852695","-0.054493523971097524","-0.054493523971097524","0.01174006706202501","0.011720704373228927","369.894292923222","369.894292923222","31507.0","1.4118380243852695","-2.503599521986309"
"0.001","0.0","-1.3572445261001969","1.4117365262508796","-0.054492000150682784","-0.054492000150682784","0.011741685921077036","0.011720706916276325","369.94529831537415","369.94529831537415","31507.0","1.4117365262508796","-2.5035995219999685"
"0.0011250000000000001","0.0","-1.3571258910497062","1.4116160773965767","-0.05449018634687053","-0.05449018634687053","0.01174360703735436","0.011720710095190493","370.0058269259238","370.0058269259238","31507.0","1.4116160773965767","-2.5035995220161293"
"0.0012500000000000002","0.0","-1.3570136583968646","1.4115021230643445","-0.05448846466747992","-0.05448846466747992","0.011745424568320428","0.01172071327421532","370.06309187407174","370.06309187407174","31507.0","1.4115021230643445","-2.503599522031311"
"0.0013750000000000004","0.0","-1.3569071757288278","1.4113940016231286","-0.05448682589430076","-0.05448682589430076","0.011747149066754631","0.011720716453344627","370.1174256462382","370.1174256462382","31507.0","1.4113940016231286","-2.503599522045659"
"0.0015000000000000005","0.0","-1.3568058623734625","1.4112911241831592","-0.054485261809696706","-0.054485261809696706","0.011748789925238827","0.011720719632572799","370.16912417449976","370.16912417449976","31507.0","1.4112911241831592","-2.503599522059257"
"0.0016250000000000006","0.0","-1.3567092058348182","1.4111929709825803","-0.0544837651477621","-0.0544837651477621","0.011750355433789278","0.011720722811894761","370.21844865239876","370.21844865239876","31507.0","1.4111929709825803","-2.5035995220721814"
"0.0017500000000000007","0.0","-1.3566167548088466","1.4110990843067408","-0.05448232949789422","-0.05448232949789422","0.011751852892791468","0.011720725991305943","370.2656290931808","370.2656290931808","31507.0","1.4110990843067408","-2.5035995220844813"
"0.0018750000000000004","0.0","-1.3565281117999395","1.4110090610026396","-0.05448094920270008","-0.05448094920270008","0.011753288732391997","0.011720729170802233","370.3108680914746","370.3108680914746","31507.0","1.4110090610026396","-2.503599522096249"
"0.002","0.0","-1.3564429262833064","1.41092254554665","-0.05447961926334366","-0.05447961926334366","0.011754668623065956","0.011720732350379884","370.3543443069391","370.3543443069391","31507.0","1.41092254554665","-2.5035995221074905"
"0.002125","0.0","-1.3563608886465774","1.4108392239021588","-0.05447833525558132","-0.05447833525558132","0.011755997573585343","0.011720735530035524","370.3962155509534","370.3962155509534","31507.0","1.4108392239021588","-2.503599522118292"
"0.0022500000000000003","0.0","-1.35628172490863","1.4107588181651245","-0.05447709325649441","-0.05447709325649441","0.011757280016420523","0.011720738709766067","370.4366214773614","370.4366214773614","31507.0","1.4107588181651245","-2.5035995221286798"
"0.0023750000000000004","0.0","-1.3562051921432485","1.410681081924142","-0.05447588978089346","-0.05447588978089346","0.01175851988174555","0.01172074188956871","370.47568591415705","370.47568591415705","31507.0","1.410681081924142","-2.5035995221386873"
"0.0025000000000000005","0.0","-1.3561310745208959","1.4106057962471434","-0.054474721726247566","-0.054474721726247566","0.011759720661448838","0.011720745069440888","370.5135188802685","370.5135188802685","31507.0","1.4106057962471434","-2.5035995221483422"
"0.0026250000000000006","0.0","-1.3560591798857957","1.410532766210778","-0.05447358632498234","-0.05447358632498234","0.011760885464488327","0.011720748249380231","370.5502183296337","370.5502183296337","31507.0","1.410532766210778","-2.503599522157687"
"0.0027500000000000007","0.0","-1.3559893367944498","1.410461817897587","-0.05447248110313718","-0.05447248110313718","0.011762017064785473","0.011720751429384594","370.5858716601959","370.5858716601959","31507.0","1.410461817897587","-2.5035995221667413"
"0.002875000000000001","0.0","-1.3559213919513067","1.4103927957958204","-0.054471403844513766","-0.054471403844513766","0.011763117942697226","0.01172075460945195","370.6205570205615","370.6205570205615","31507.0","1.4103927957958204","-2.503599522175516"
"0.003000000000000001","0.0","-1.355855207986224","1.4103255605457683","-0.054470352559544244","-0.054470352559544244","0.011764190320961288","0.011720757789580472","370.6543444425273","370.6543444425273","31507.0","1.4103255605457683","-2.503599522184043"
"0.003125000000000001","0.0","-1.355790661526154","1.4102599869843873","-0.05446932545823335","-0.05446932545823335","0.011765236195883556","0.01172076096976843","370.6872968237032","370.6872968237032","31507.0","1.4102599869843873","-2.503599522192328"
"0.003250000000000001","0.0","-1.3557276415202868","1.4101959624469083","-0.05446832092662146","-0.05446832092662146","0.011766257364426923","0.011720764150014246","370.7194707809991","370.7194707809991","31507.0","1.4101959624469083","-2.50359952220042"
"0.0033750000000000013","0.0","-1.3556660477836897","1.4101333852899534","-0.05446733750626365","-0.05446733750626365","0.011767255447767026","0.01172076733031642","370.75091739279566","370.75091739279566","31507.0","1.4101333852899534","-2.5035995222082756"
"0.0035000000000000014","0.0","-1.3556057897294127","1.4100721636057678","-0.05446637387635511","-0.05446637387635511","0.011768231911799787","0.011720770510673568","370.7816828450759","370.7816828450759","31507.0","1.4100721636057678","-2.5035995222159624"
"0.0036250000000000015","0.0","-1.3555467852633576","1.4100122141014586","-0.054465428838101015","-0.054465428838101015","0.011769188085017146","0.011720773691084398","370.8118089946352","370.8118089946352","31507.0","1.4100122141014586","-2.5035995222234733"
"0.0037500000000000016","0.0","-1.355488959819785","1.4099534611208446","-0.05446450130105962","-0.05446450130105962","0.01177012517410821","0.01172077687154769","370.84133386062734","370.84133386062734","31507.0","1.4099534611208446","-2.503599522230819"
"0.0038750000000000017","0.0","-1.3554322455184658","1.4098958357896503","-0.054463590271184525","-0.054463590271184525","0.011771044277593122","0.011720780052062292","370.8702920541265","370.8702920541265","31507.0","1.4098958357896503","-2.5035995222379834"
