_dir,dopant,concentration,rerank_de_post_anneal,anneal_dV_pct,eos_B0_GPa,eos_fit_quality_ok,elastic_E_young_GPa,elastic_B_hill_GPa,elastic_G_hill_GPa,elastic_poisson_nu,elastic_pugh_GoverB,sigma_300K_S_cm_NE,sigma_md_Ea_eV,wad_J_m2_mean,anneal_converged,combined_score,rank_combined
MgF2_x002,MgF2,0.25,-0.5521847184036832,-4.924584524484836,16.801153396590816,True,33.75192933192022,20.93635555222569,13.705663293520011,0.23131323924607197,0.654634626324112,,,,True,0.7000000000000001,1
MgF2_x005,MgF2,0.25,-0.5440092818202271,-3.4943515928961784,18.25143470671079,True,44.45492453731193,19.511890516071727,19.841078089469775,0.12027492500282581,1.0168711265126718,,,,True,0.7000000000000001,1
MgF2_x010,MgF2,0.25,-0.5418244809802766,-4.797497006603189,17.829353488669422,True,50.51072495331899,26.095230317899187,21.450205270792907,0.17739490871202887,0.8219971622967369,,,,True,0.7000000000000001,1
MgO_x002,MgO+Clrich,0.25,-0.5439847993591505,-7.65337484563924,22.86220255078565,True,58.671838367248974,27.582270309111593,25.61029442203855,0.14547371850516128,0.9285056717603983,,,,True,0.85,1
MgO_x005,MgO+Clrich,0.25,-0.5549543837069502,-8.642377816679524,24.27112888414609,True,52.574120727140986,25.685481806527807,22.68355763190374,0.1588596811021626,0.8831275894594608,,,,True,0.85,1
MgO_x010,MgO,0.25,-0.5307081512380112,-9.122499655793872,20.458882611556408,True,62.347999831428034,36.42550544503301,25.663449091815103,0.21472370312283562,0.704546135414425,,,,True,0.85,1
MnO_x002,MnO,0.25,-0.6516291411736472,-5.898316341218533,10.6815,refit_lowr2,37.691051471013786,25.520373744097505,15.03012869416408,0.2538499249726493,0.5889462609316344,,,,True,0.85,1
MnO_x005,MnO,0.25,-0.6623374251085812,-2.4399282170724157,18.15004464447743,True,32.56226018837842,21.273958702616067,13.078291290631816,0.24489734418529396,0.6147558841046153,,,,True,0.55,1
MnO_x010,MnO,0.25,-0.6394363968326364,-0.45527866906224973,18.015366859482622,True,35.86012794902786,19.362517531979773,15.050498504344965,0.191326916469754,0.7773007037688702,,,,True,0.85,1
MoO3_x002,MoO3,0.25,-0.7566340000009957,-5.256885112644755,22.38567643125686,True,47.617323950656946,28.26926243548263,19.52708886730376,0.21926325716649947,0.6907533902544982,,,,True,0.7004000835118048,1
MoO3_x005,MoO3+Clrich,0.25,-0.8615743821265922,-4.333553060076944,14.0091,True,44.46785523276733,19.244490894156677,19.942768552083756,0.11488670985255513,1.0362845482256484,,,,True,0.8096585888372848,1
MoO3_x010,MoO3+Clrich,0.25,-0.8585397072498577,-5.018577558740481,10.829477788696003,True,36.16328894547226,19.30383102541271,15.223173202673264,0.18777105351208295,0.7886089130511231,,,,True,0.6894675490088477,1
Na2O_x002,Na2O,0.25,-0.47873291427310827,-3.4377322564283843,17.890810146852505,True,48.863906582720205,22.847296686555815,21.365060178221302,0.14354713197883118,0.9351242062170657,,,,True,0.7526821798167825,1
Na2O_x005,Na2O,0.25,-0.4811767707949155,-3.048029152082597,19.399214393471212,True,48.33890047857988,25.76519656231059,20.356454401627257,0.1873113933513825,0.7900756492347023,,,,True,0.8259403867074652,1
Na2O_x010,Na2O,0.25,-0.45497845165963824,-2.2709435408175613,17.256453948112988,True,51.62805170184871,28.819569171046375,21.486094208082335,0.20142942690877724,0.7455383555722399,,,,True,0.6907529184382167,1
Nb2O5_x002,Nb2O5,0.25,-1.0188963647074134,-3.580839877543841,18.726096339579573,True,46.1655064223572,26.498952298590822,19.08234203173297,0.20963942333667146,0.7201168490253006,,,,True,0.85,1
Nb2O5_x005,Nb2O5,0.25,-0.9855915845683589,-4.184733639163314,18.168770425612564,True,47.57720762064504,28.40818741488541,19.484936552359883,0.22087150483645793,0.6858915800502676,,,,True,0.7058289939837263,1
Nb2O5_x010,Nb2O5,0.25,-0.9562133740450207,-6.6850265018564405,22.392258755594252,True,44.25623576015827,28.849562231675115,17.783194239153282,0.24432751408403497,0.6164112334303772,,,,True,0.6268310178268005,1
Nd2O3_x002,Nd2O3+Clrich,0.25,-0.9074022544295071,-3.753920172461047,16.524883736731667,True,47.21337159318495,27.643266758772278,19.423914100494898,0.21534134029098714,0.7026634829377009,,,,True,0.7517319114180057,1
Nd2O3_x005,Nd2O3,0.25,-0.9264227117876627,-6.571792033894644,20.301236089806338,True,44.83397359361021,25.798883105484016,18.52088967869789,0.21036230903034744,0.7178950190584391,,,,True,0.7441164599258839,1
Nd2O3_x010,Nd2O3,0.25,-0.9125589824465306,-8.422792848677165,22.970378399165323,True,49.27330262903684,25.590917367796596,20.894518025158174,0.17909641585675776,0.8164817901937219,,,,True,0.835491361027887,1
NdF3_x002,NdF3,0.25,-0.7101655539570126,-9.693732596539444,23.063752752550837,True,53.13214089887219,27.52144895500069,22.547287341423683,0.17823798699851284,0.8192623643577024,,,,True,0.7000000000000001,1
NdF3_x005,NdF3,0.25,-0.7064888870376205,-5.884526728633603,18.13286175532251,True,43.37061941478172,21.761985627180476,18.568715523445967,0.16784112934519863,0.8532638446490769,,,,True,0.7000000000000001,1
NdF3_x010,NdF3,0.25,-0.6919288564745001,-4.596512795610156,21.328116344102405,True,35.31418478819457,25.35129467445253,13.926970118487782,0.26783444237148424,0.5493593245366882,,,,True,0.7000000000000001,1
NiO_x002,NiO,0.25,-0.5235295954551975,-3.447797396732394,21.35227388118624,True,46.363986951243895,21.82534955077528,20.229551716072702,0.1459469691166454,0.9268832862910142,,,,True,0.8111844956814512,1
NiO_x005,NiO,0.25,-0.5694322831325249,-5.849137563403877,20.87840740327629,True,49.647799420225766,25.473359007556077,21.123753077069118,0.17516520949397296,0.8292488270119088,,,,True,0.85,1
NiO_x010,NiO,0.25,-0.5092391986460023,-4.228581088257231,15.439311171660128,True,41.67690130079031,21.919530943758335,17.613330073763464,0.18310680394480217,0.8035450265316432,,,,True,0.6982744880241198,1
Sb2O5_x002,Sb2O5,0.25,-0.7267758671316278,-4.119923030755668,19.389865700537197,True,49.23892825142216,29.853369127638732,20.09576964171299,0.2251068043001554,0.673149136226236,,,,True,0.85,1
Sb2O5_x005,Sb2O5,0.25,-0.7196348510366084,-6.577335558821297,22.041714605199246,True,55.01644822458294,29.537752185289794,23.12451301852384,0.1895698772231903,0.7828799183317735,,,,True,0.85,1
Sb2O5_x010,Sb2O5,0.25,-0.717490049278414,-6.179346593019611,17.8939,True,50.28383351620355,32.32820327316328,20.263256974363628,0.24076385103887585,0.6267981181368292,,,,True,0.85,1
Sc2O3_x002,Sc2O3,0.25,-0.9337775152662582,-8.633510839126862,23.21997982674532,True,42.082462773800316,33.78475030909114,16.280753378366096,0.2923991229336966,0.4818965133504364,,,,True,0.6512259579370479,1
Sc2O3_x005,Sc2O3,0.25,-0.9454312256914528,-5.933933051090879,17.878539578636136,True,44.678837146731276,25.58673038815062,18.478038772135022,0.20897130095070468,0.7221727235884864,,,,True,0.7359846176766599,1
Sc2O3_x010,Sc2O3+Clrich,0.25,-0.9543857992938456,-5.303542075998266,16.208492552416516,True,46.95212567012579,26.639041613408036,19.462103255402262,0.2062449020532474,0.7305857146755063,,,,True,0.7989089397673287,1
ScF3_x002,ScF3,0.25,-0.741859029032137,-5.930468370659896,18.59434607415898,True,45.69486121778205,21.5310312767492,19.931687970684354,0.14628678928223052,0.9257191499325935,,,,True,0.7000000000000001,1
ScF3_x005,ScF3,0.25,-0.7198115076634095,-4.801323084096389,20.916203475283375,True,47.66966357383827,23.578784837159148,20.493439399982314,0.16304693037224904,0.8691473942153939,,,,True,0.7000000000000001,1
ScF3_x010,ScF3,0.25,-0.7145362551552843,-0.3754972541820088,17.3740240696041,True,46.244617703529634,23.55967351131397,19.71455518357104,0.17285470742112394,0.8367923763503596,,,,True,0.7000000000000001,1
SiO2_x002,SiO2,0.25,-0.5880297073891843,-6.393281434730165,21.472550053390215,True,51.139680511509006,26.786326060906696,21.636263466790098,0.18180481093706977,0.8077353877345331,,,,True,0.85,1
SiO2_x005,SiO2,0.25,-0.6013231614820778,-6.9845285638283485,13.365225254478203,True,57.950617216219136,32.16281251315959,24.152093239381703,0.19970175342248475,0.7509322522556056,,,,True,0.85,1
SiO2_x010,SiO2,0.25,-0.5804832238814113,-6.240129742746451,23.148301359823783,True,51.29542302646991,27.586876077306165,21.550929942687496,0.19009767009787698,0.7812022601724002,,,,True,0.8428368316858214,1
Sm2O3_x002,Sm2O3+Clrich,0.25,-0.914646401883545,-5.224628683426597,16.162835777702536,True,43.487331117359346,23.433445687443637,18.26119606366675,0.1907032531095701,0.7792791682126227,,,,True,0.7744691622056672,1
Sm2O3_x005,Sm2O3,0.25,-0.8875904669783883,-8.073333044265484,17.8657170164584,True,48.11421567614164,28.583503585685776,19.727797200790896,0.21945230849728908,0.690181213847777,,,,True,0.6156077249425513,1
Sm2O3_x010,Sm2O3,0.25,-0.8885052984448185,-4.814647844780881,17.628654068920774,True,41.50497573697406,28.868307804373927,16.46529535313517,0.260377504527153,0.5703588677490982,,,,True,0.5998458224349968,1
SnO2_x002,SnO2,0.25,-0.48133856856699,-2.3599555214640544,19.306664580003126,True,49.85042647727929,27.938662653497616,20.725762820543473,0.202619824151112,0.7418308842334239,,,,True,0.6356582112770809,1
SnO2_x005,SnO2,0.25,-0.5227203164604459,-3.163807085108679,20.09008573490114,True,45.32549874499377,22.01132292256429,19.59086888051801,0.15680164625233556,0.8900359578312751,,,,True,0.85,1
SnO2_x010,SnO2,0.25,-0.49468764223696793,-1.041812167984042,21.203113569241246,True,48.976208439091685,26.319243630348083,20.580693733651223,0.18985805514931034,0.781963722920978,,,,True,0.6826608549456509,1
SrO_x002,SrO,0.25,-0.5410898462814995,-3.7362685224285395,18.596745850575594,True,45.842384562718145,22.833914725136143,19.66821549133184,0.16539257419977352,0.861359768050661,,,,True,0.55,1
SrO_x005,SrO,0.25,-0.5457414973303947,-1.2015324294013152,17.648928928365034,True,46.43306926719322,23.700593234061344,19.78443671384358,0.17347463409719027,0.8347654642420657,,,,True,0.55,1
SrO_x010,SrO,0.25,-0.5770835876007814,-8.10786132917993,25.716075204650895,True,55.18218843712031,33.56414152197807,22.505220550345065,0.22598639532715503,0.6705138141432416,,,,True,0.85,1
Ta2O5_x002,Ta2O5,0.25,-1.0645890019962554,-4.601279241071469,20.551318867314034,True,46.918429382421024,28.50445801781728,19.139971386595768,0.22566613174979078,0.6714729104700726,,,,True,0.7703557438815966,1
Ta2O5_x005,Ta2O5,0.25,-1.0412300741011538,-2.9565798806720935,21.499135028459573,True,49.50294929224191,32.48586870752074,19.864295856847622,0.24602829239419632,0.6114749781109865,,,,True,0.6695587228661747,1
Ta2O5_x010,Ta2O5,0.25,-1.0184795223606256,-6.3536738600677145,20.616985172754237,True,51.199867422180304,33.33743931255216,20.57819231555871,0.24403219284400468,0.6172697345656851,,,,True,0.5715406274158746,1
TiF4_x002,TiF4,0.25,-0.7061347375538154,-3.2674134849434417,13.9356,True,40.2103393884042,16.35774289501753,18.439989045590544,0.09030269185597703,1.1272942216989639,,,,True,0.7000000000000001,1
TiF4_x005,TiF4,0.25,-0.703024407548535,-5.220235515728593,15.364399995981787,True,52.4888385487197,26.221918555414675,22.500732981881935,0.1663806372660131,0.8580887372650184,,,,True,0.7000000000000001,1
TiF4_x010,TiF4,0.25,-0.7064310983529731,-3.3426902948943322,20.922032420729387,True,45.99725477830411,22.443856667768713,19.85331988568004,0.15842728176362497,0.8845770216573828,,,,True,0.7000000000000001,1
TiO2_x002,TiO2,0.25,-0.6133642875936491,-2.9434271771992906,20.96830930458789,True,43.77193184268371,22.50175397174069,18.613859062420662,0.17578874149354737,0.8272181397857818,,,,True,0.6548737384781974,1
TiO2_x005,TiO2,0.25,-0.668214946172061,-8.036114533452379,23.342135237330314,True,58.38825092324578,30.59514513520208,24.700369030411157,0.18193074061683087,0.8073296897680499,,,,True,0.85,1
TiO2_x010,TiO2,0.25,-0.6144456238499427,-4.026213708127709,23.598662381917205,True,54.232180736451106,31.603087506766286,22.33627796559872,0.21399323602564738,0.7067751833050007,,,,True,0.6460695217063795,1
V2O5_x002,V2O5,0.25,-0.9821849290326812,-5.750866667721928,13.141503003214211,True,56.85622230664805,31.879555963819534,23.63582774190723,0.20275504897676527,0.7414101930632847,,,,True,0.85,1
V2O5_x005,V2O5,0.25,-0.8184658463912768,-6.10577156864627,19.3969,True,47.33643038349929,26.424161652334305,19.700001486185975,0.2014321525988848,0.7455298580663081,,,,True,0.5802884255753383,1
V2O5_x010,V2O5,0.25,-0.9789737057168351,-6.582677807707165,15.8797,True,53.418046121523965,28.17744631442819,22.557576175231937,0.18403780855180277,0.8005543129606243,,,,True,0.85,1
WO3_x002,WO3+Clrich,0.25,-0.9107781530048822,-4.828761663353806,14.01156121679833,True,36.13605933581432,20.205126425167236,15.032597366299274,0.20192334216393287,0.7439991737727942,,,,True,0.7403307734611242,1
WO3_x005,WO3+Clrich,0.25,-0.8678511192368288,-2.1861866116349304,15.81561647237568,True,31.359724307412584,17.597660711710574,13.034037980855999,0.2029934373934156,0.7406687851517868,,,,True,0.85,1
WO3_x010,WO3,0.25,-0.8011316246417128,-2.4657156276599723,18.54723367695788,True,48.389911535483044,25.514882865333863,20.436472788475342,0.18391055140325804,0.8009628300603187,,,,True,0.7149082653596638,1
Y2O3_x002,Y2O3,0.25,-0.9148840682767769,-8.435310428997148,23.447879714993878,True,57.46060561526253,34.89920782495838,23.442059617148995,0.2255878227787488,0.6717074993428437,,,,True,0.6858256805537445,1
Y2O3_x005,Y2O3,0.25,-0.9919094602550658,-5.067623598086066,19.335967448230573,True,48.99490390480874,27.876987851787288,20.294858252877816,0.2070767702420696,0.7280147468147871,,,,True,0.7366470085867255,1
Y2O3_x010,Y2O3+Clrich,0.25,-0.9064671114333915,-9.40527815481574,20.584129487850518,True,52.69544946116267,29.68484955451853,21.88095738354133,0.2041394838783367,0.7371085827251795,,,,True,0.7408568459636237,1
YF3_x002,YF3,0.25,-0.7419889065132304,-5.180574771645422,15.232705773204778,True,47.99925824614566,24.202517951074892,20.521957869302874,0.16946098788029962,0.8479265632934463,,,,True,0.85,1
YF3_x005,YF3,0.25,-0.6465509415621664,-6.061791245501998,19.805267203717875,True,56.87322067690552,31.01853623723332,23.80802703962437,0.19441272017731268,0.7675419258193826,,,,True,0.6185217218103054,1
YF3_x010,YF3,0.25,-0.7518518631993056,-5.601881296370494,15.240177862588386,True,50.05810498251835,23.949602923896187,21.733347606655006,0.15164276319746484,0.9074617093116868,,,,True,0.85,1
