_dir,dopant,concentration,rerank_de_post_anneal,anneal_dV_pct,eos_B0_GPa,eos_fit_quality_ok,elastic_E_young_GPa,elastic_B_hill_GPa,elastic_G_hill_GPa,elastic_poisson_nu,elastic_pugh_GoverB,sigma_300K_S_cm_NE,sigma_md_Ea_eV,wad_J_m2_mean,anneal_converged,combined_score,rank_combined
MgBr2_x100_cLi24gaCl4d_s04,MgBr2,0.25,-0.4024243720506262,0.5103806662414686,15.740058668886457,True,42.322684966231634,23.57581795937585,17.622638919746237,0.2008044073015902,0.7474879111347186,,,,True,0.85,1
MgCl2_x020_cLi24gaCl4d_s04,MgCl2,0.25,-0.4663147867070298,-4.147646241731765,,False,48.64467795379839,24.936556536011928,20.702028832125134,0.1748770699785769,0.830187953265659,,,,True,0.85,1
MgCl2_x050_cLi24gaCl4d_s01,MgCl2,0.25,-0.4588091882729235,-3.648655770059059,16.40611670086569,True,44.71695769755871,22.217031261377148,19.199334737325724,0.1645444571218341,0.8641719278985086,,,,True,0.85,1
MgCl2_x100_cLi24gaCl4d_s01,MgCl2,0.25,-0.4483847866481145,-5.296153491063429,18.392098316877743,True,42.18050345066974,22.81128949304167,17.695901942605033,0.1918155849721075,0.7757519340589216,,,,True,0.85,1
MgF2_x020_s04,MgF2,0.25,-0.5521847184036832,-4.924584524484836,16.801153396590816,True,33.75192933192022,20.93635555222569,13.705663293520011,0.2313132392460719,0.654634626324112,,,,True,0.7000000000000001,1
MgF2_x050_s04,MgF2,0.25,-0.5440092818202271,-3.4943515928961784,18.25143470671079,True,44.45492453731193,19.511890516071727,19.84107808946977,0.1202749250028258,1.0168711265126718,,,,True,0.7000000000000001,1
MgF2_x100_s04,MgF2,0.25,-0.5418244809802766,-4.797497006603189,17.829353488669422,True,50.51072495331899,26.095230317899187,21.450205270792907,0.1773949087120288,0.8219971622967369,,,,True,0.7000000000000001,1
MgI2_x020_s02,MgI2,0.25,-0.3694700684466494,-1.9478394417247624,20.87475470500847,True,50.26257473851143,28.30430737017933,20.87256252473299,0.2040345951521925,0.7374341386189076,,,,True,0.7000000000000001,1
MgI2_x050_s00,MgI2,0.25,,,,,,,,,,,,,,0.7000000000000001,1
MgI2_x100_s02,MgI2,0.25,-0.3755246155944238,2.0045715055400137,16.50210971775998,True,47.11009015108718,25.29395431791369,19.801099673603854,0.1895826728726579,0.7828392280909717,,,,True,0.7000000000000001,1
