variant,mode,sim_col_norm,model_col_norm,cos
Birkl 이식 [PE 전사 · NE 전사 · +1 both],LLI,9.250818323977859,19.38219243354818,0.002199029312277509
Birkl 이식 [PE 전사 · NE 전사 · +1 both],LAM_PE,8.096984903312208,11.516000483237724,0.9686331214513243
Birkl 이식 [PE 전사 · NE 전사 · +1 both],LAM_NE,3.632654177271588,16.68046986210765,-0.15629761101490566
우리 자유 창 모델,LLI,9.250818323977859,15.029679688324931,-0.1202470912105168
우리 자유 창 모델,LAM_PE,8.096984903312208,7.900263780881643,-0.49166295182147096
우리 자유 창 모델,LAM_NE,3.632654177271588,6.969645692574184,-0.3330743903547522
