time_s_exact,electrode,sample_index,coordinate_R40_m,coordinate_R80_m,coordinate_R160_m,R40_x_surface,R80_x_surface,R160_x_surface,difference_R80_minus_R40_x_surface,difference_R160_minus_R80_x_surface,R40_x_particle_average,R80_x_particle_average,R160_x_particle_average,difference_R80_minus_R40_x_particle_average,difference_R160_minus_R80_x_particle_average,R40_Eeq_V,R80_Eeq_V,R160_Eeq_V,difference_R80_minus_R40_Eeq_V,difference_R160_minus_R80_Eeq_V,R40_etaMid_V,R80_etaMid_V,R160_etaMid_V,difference_R80_minus_R40_etaMid_V,difference_R160_minus_R80_etaMid_V,R40_phil_V,R80_phil_V,R160_phil_V,difference_R80_minus_R40_phil_V,difference_R160_minus_R80_phil_V
0.04,N,123,0.00002665,0.00002665,0.00002665,0.011837610732141412,0.011878583252985077,0.01188987617006039,0.000040972520843665,0.000011292917075313,0.01172170890216819,0.011721709018237061,0.011721709069970975,1.16068871E-10,5.1733914E-11,1.4057222970611538,1.4031534295481467,1.4024453938402013,-0.0025688675130071,-0.0007080357079454,-0.054741197209298376,-0.05467733249724582,-0.05465936339126665,0.000063864712052556,0.00001796910597917,-1.350969619942102,-1.3484646190811582,-1.3477745528632061,0.0025050008609438,0.0006900662179521
0.04,N,124,0.000026866666666666665,0.000026866666666666665,0.000026866666666666665,0.011837628527478947,0.01187860597823269,0.011889899875973406,0.000040977450753743,0.000011293897740716,0.011721709059376046,0.011721709168931279,0.011721709217750667,1.09555233E-10,4.8819388E-11,1.4057211813410677,1.4031520047358796,1.4024439075428352,-0.0025691766051881,-0.0007080971930444,-0.05474690115135972,-0.054682730298112325,-0.05466470029513171,0.000064170853247395,0.000018030002980615,-1.3509627390436358,-1.3484577352586677,-1.3477676684579505,0.0025050037849681,0.0006900668007172
0.04,N,125,0.000027083333333333332,0.000027083333333333332,0.000027083333333333332,0.011837646583894893,0.011878629036379965,0.011889923928926679,0.000040982452485072,0.000011294892546714,0.011721709218890698,0.011721709321834178,0.011721709367695276,1.02943480E-10,4.5861098E-11,1.4057200492520638,1.4031505590516935,1.4024423994869728,-0.0025694902003703,-0.0007081595647207,-0.054752645285879975,-0.0546881637954979,-0.05467007201035812,0.000064481490382075,0.00001809178513978,-1.3509558021037569,-1.3484507953877667,-1.347760728002877,0.0025050067159902,0.0006900673848897
0.04,N,126,0.0000273,0.0000273,0.0000273,0.011837664678916072,0.011878652143752565,0.011889948033196224,0.000040987464836493,0.000011295889443659,0.011721709378746456,0.011721709475063666,0.011721709517960007,9.6317210E-11,4.2896341E-11,1.4057189147426143,1.4031491102812115,1.4024408882137174,-0.0025698044614028,-0.0007082220674941,-0.054758443571215176,-0.054693650784397585,-0.054675497087319336,0.000064792786817591,0.000018153697078249,-1.3509488091126722,-1.3484437994591691,-1.3477537314888006,0.0025050096535031,0.0006900679703685
0.04,N,127,0.00002751666666666666,0.00002751666666666666,0.00002751666666666666,0.011837683034608339,0.011878675583480738,0.011889972483927827,0.000040992548872399,0.000011296900447089,0.011721709540905427,0.011721709630498279,0.011721709670386112,8.9592852E-11,3.9887833E-11,1.405717763889785,1.403147640672923,1.4024393552182173,-0.002570123216862,-0.0007082854547057,-0.05476428209073214,-0.054699173519281,-0.05468095702708009,0.00006510857145114,0.00001821649220091,-1.3509417600641385,-1.3484367474669499,-1.3477466789098596,0.0025050125971886,0.0006900685570903
0.04,N,128,0.00002773333333333333,0.00002773333333333333,0.00002773333333333333,0.011837701429560938,0.011878699073265822,0.011889996986840956,0.000040997643704884,0.000011297913575134,0.011721709703411291,0.011721709786265013,0.011721709823137747,8.2853722E-11,3.6872734E-11,1.4057166105754375,1.4031461679262005,1.4024378189510749,-0.0025704426492370,-0.0007083489751256,-0.05477017473636714,-0.05470474970907202,-0.05468647028969231,0.00006542502729512,0.00001827941937971,-1.350934654948174,-1.348429639401645,-1.347739570256691,0.002505015546529,0.000690069144954
0.04,N,129,0.000027949999999999995,0.000027949999999999995,0.000027949999999999995,0.011837720084779953,0.011878722894865404,0.011890021835640953,0.000041002810085451,0.000011298940775549,0.011721709868216813,0.011721709944233341,0.011721709978047248,7.6016528E-11,3.3813907E-11,1.4057154409430819,1.403144674375596,1.4024362609977508,-0.0025707665674859,-0.0007084133778452,-0.05477610765800889,-0.054710361694377374,-0.05469201846660532,0.000065745963631516,0.000018343227772054,-1.3509274937584583,-1.3484224752572562,-1.3477324055233613,0.0025050185012021,0.0006900697338949
0.04,N,130,0.000028166666666666666,0.000028166666666666666,0.000028166666666666666,0.011837738779915997,0.011878746767355335,0.011890046737489578,0.000041007987439338,0.000011299970134243,0.011721710033375042,0.011721710102539322,0.011721710133287705,6.9164280E-11,3.0748383E-11,1.4057142688080353,1.4031431776343026,1.4024346997184192,-0.0025710911737327,-0.0007084779158834,-0.05478209468123851,-0.05471602709812218,-0.0546976199276199,0.00006606758311633,0.00001840717050228,-1.3509202764848223,-1.3484152550241404,-1.3477251847003322,0.0025050214606819,0.0006900703238082
0.04,N,131,0.00002838333333333333,0.00002838333333333333,0.00002838333333333333,0.011837757734916384,0.011878770971121682,0.01189007198465286,0.000041013236205298,0.000011301013531178,0.011721710200829395,0.011721710263043389,0.011721710290682528,6.2213994E-11,2.7639139E-11,1.405713080380189,1.403141660122864,1.4024331167887822,-0.002571420257325,-0.0007085433340818,-0.054788122022404906,-0.054721728346977416,-0.054703256354500684,0.000066393675427490,0.000018471992476732,-1.3509130031208674,-1.3484079786962266,-1.3477179077815973,0.0025050244246408,0.0006900709146293
0.04,N,132,0.000028599999999999997,0.000028599999999999997,0.000028599999999999997,0.0118377767304921,0.011878795226613677,0.011890097285733722,0.000041018496121577,0.000011302059120045,0.011721710368642264,0.011721710423890667,0.011721710448413735,5.5248403E-11,2.4523068E-11,1.405711889408378,1.403140139368365,1.402431530478657,-0.002571750040013,-0.000708608889708,-0.05479420344079866,-0.054727482977942055,-0.05470894602687215,0.000066720462856605,0.000018536951069905,-1.3509056736562344,-1.3484006462636922,-1.3477105747574392,0.0025050273925422,0.0006900715062530
0.04,N,133,0.000028816666666666665,0.000028816666666666665,0.000028816666666666665,0.011837795985532685,0.011878819812846988,0.011890122931559997,0.000041023827314303,0.000011303118713009,0.011721710538747751,0.011721710586932535,0.011721710608295842,4.8184784E-11,2.1363307E-11,1.4057106821688135,1.40313859787727,1.402429922553916,-0.0025720842915435,-0.000708675323354,-0.054800325219164225,-0.05473327350367918,-0.05471467071673897,0.000067051715485045,0.00001860278694021,-1.35089828808445,-1.348393257720395,-1.347703185621782,0.002505030364055,0.000690072098613
0.04,N,134,0.000029033333333333332,0.000029033333333333332,0.000029033333333333332,0.011837815281808555,0.011878844451643156,0.011890148632174717,0.000041029169834601,0.000011304180531561,0.01172171070921758,0.011721710750323177,0.011721710768519774,4.1105597E-11,1.8196597E-11,1.405709472343907,1.4031370530906244,1.402428311194086,-0.0025724192532826,-0.0007087418965384,-0.05480650105056073,-0.05473911737533199,-0.05472044861361569,0.00006738367522874,0.00001866876171630,-1.3508908463949643,-1.3483858130563307,-1.34769574036473,0.0025050333386336,0.0006900726916007
0.04,N,135,0.000029249999999999993,0.000029249999999999993,0.000029249999999999993,0.011837834837152356,0.011878869420648502,0.011890174676968545,0.000041034583496146,0.000011305256320043,0.011721710881976552,0.011721710915904945,0.011721710930891149,3.3928393E-11,1.4986204E-11,1.4057082462761334,1.403135487600746,1.4024266782551464,-0.0025727586753874,-0.0007088093455996,-0.05481271728407355,-0.05474499719148884,-0.054726261579685964,0.00006772009258471,0.000018735611802876,-1.350883348581228,-1.3483783122652857,-1.3476882389801357,0.0025050363159423,0.0006900732851500
0.04,N,136,0.000029466666666666663,0.000029466666666666663,0.000029466666666666663,0.011837854434393068,0.011878894443055848,0.011890200777423615,0.000041040008662780,0.000011306334367767,0.01172171105510572,0.01172171108184106,0.011721711093609808,2.673534E-11,1.1768748E-11,1.405707017581536,1.4031339187627057,1.4024250418263955,-0.0025730988188303,-0.0007088769363102,-0.05481898754658565,-0.05475093031749889,-0.054732127714415935,0.00006805722908676,0.000018802603082955,-1.3508757946325007,-1.3483707553370765,-1.347680681457925,0.0025050392954242,0.0006900738791515
0.04,N,137,0.000029683333333333328,0.000029683333333333328,0.000029683333333333328,0.01183787429030734,0.011878919795143147,0.0118902272214944,0.000041045504835807,0.000011307426351253,0.011721711230520557,0.011721711249964843,0.011721711258472475,1.9444286E-11,8.507632E-12,1.4057057726687978,1.4031323292546132,1.4024233838538578,-0.0025734434141846,-0.0007089454007554,-0.05482529825346716,-0.05475689943781692,-0.054738028970106045,0.00006839881565024,0.000018870467710875,-1.3508681845421568,-1.3483631422654165,-1.3476730677918796,0.0025050422767403,0.0006900744735369
0.04,N,138,0.0000299,0.0000299,0.0000299,0.011837894188781853,0.011878945201473557,0.011890253722101179,0.000041051012691704,0.000011308520627622,0.011721711406311454,0.011721711418448577,0.011721711423687897,1.2137123E-11,5.239320E-12,1.405704525087646,1.4031307363456225,1.4024217223366648,-0.0025737887420235,-0.0007090140089577,-0.054831662965477035,-0.05476292183205733,-0.0547439833562362,0.000068741133419705,0.00001893847582113,-1.3508605182992663,-1.3483554730399414,-1.3476653979717461,0.0025050452593249,0.0006900750681953
0.04,N,139,0.000030116666666666662,0.000030116666666666662,0.000030116666666666662,0.011837914345538072,0.011878970936957604,0.011890280565763169,0.000041056591419532,0.000011309628805565,0.011721711584384578,0.01172171158911655,0.011721711591043913,4.731972E-12,1.927363E-12,1.4057032613129223,1.403129122799579,1.402420039310827,-0.0025741385133433,-0.000709083488752,-0.05483806816422021,-0.05476898027048227,-0.05474997291516326,0.00006908789373794,0.00001900735531901,-1.3508527958971277,-1.3483477476542935,-1.3476576719912365,0.0025050482428342,0.0006900756630570
0.04,N,140,0.00003033333333333333,0.00003033333333333333,0.00003033333333333333,0.01183793454551959,0.011878996727527872,0.011890307466837903,0.000041062182008282,0.000011310739310031,0.01172171176283964,0.011721711760150078,0.011721711758758165,-2.689562E-12,-1.391913E-12,1.4057019948280878,1.4031275057997767,1.4024183526853637,-0.0025744890283111,-0.0007091531144130,-0.05484452734438516,-0.054775091947029564,-0.05475601556643794,0.000069435397355596,0.000019076380591624,-1.3508450173246171,-1.3483399660979267,-1.3476498898399165,0.0025050512266904,0.0006900762580102
0.04,N,141,0.00003055,0.00003055,0.00003055,0.011837955003393474,0.011879022846728362,0.011890334710410216,0.000041067843334888,0.000011311863681854,0.011721711943573514,0.011721711933364427,0.011721711928609607,-1.0209087E-11,-4.754820E-12,1.4057007121740914,1.4031258681957381,1.402416644586218,-0.0025748439783533,-0.0007092236095201,-0.054851027053756995,-0.054781239717708985,-0.054762093442419335,0.000069787336048010,0.000019146275289650,-1.3508371825749612,-1.3483321283644134,-1.347642051511429,0.0025050542105478,0.0006900768529844
0.04,N,142,0.000030766666666666665,0.000030766666666666665,0.000030766666666666665,0.011837975505159465,0.01187904902186022,0.011890362012274051,0.000041073516700755,0.000011312990413831,0.01172171212469522,0.011721712106949948,0.01172171209882479,-1.7745272E-11,-8.125158E-12,1.4056994267681768,1.4031242270849522,1.4024149328323496,-0.0025751996832246,-0.0007092942526026,-0.054857580721001664,-0.05478744069083885,-0.054768224372779395,0.000070140030162814,0.000019216318059455,-1.3508292916368427,-1.348324234443024,-1.3476341569951598,0.0025050571938187,0.0006900774478642
0.04,N,143,0.00003098333333333333,0.00003098333333333333,0.00003098333333333333,0.011837996264430991,0.01187907552510173,0.01189038965608068,0.000041079260670739,0.00001131413097895,0.011721712308092333,0.011721712282712913,0.011721712271173787,-2.5379420E-11,-1.1539126E-11,1.405698125217354,1.4031225654025683,1.4024131996395823,-0.0025755598147857,-0.0007093657629860,-0.05486417496004026,-0.05479367780812483,-0.054774390579829246,0.00007049715191543,0.000019287228295584,-1.350821344503414,-1.348316284327262,-1.3476262062846818,0.002505060176152,0.0006900780425802
0.04,N,144,0.0000312,0.0000312,0.0000312,0.011838017068263217,0.011879102085121806,0.011890417359059671,0.000041085016858589,0.000011315273937865,0.011721712491883198,0.011721712458852673,0.011721712443892028,-3.3030525E-11,-1.4960645E-11,1.4056968208726945,1.4031209001603204,1.4024114627368662,-0.0025759207123741,-0.0007094374234542,-0.05487082313356284,-0.05479996809231813,-0.054780609803414926,0.00007085504124471,0.000019358288903204,-1.3508133411631635,-1.3483082780062121,-1.3476181993691987,0.0025050631569514,0.0006900786370134
0.04,N,145,0.00003141666666666667,0.00003141666666666667,0.00003141666666666667,0.011838038129216593,0.011879128972733822,0.011890445403429505,0.000041090843517229,0.000011316430695683,0.01172171267794609,0.01172171263716651,0.01172171261874072,-4.077958E-11,-1.842579E-11,1.4056955004072265,1.4031192143789335,1.402409704429857,-0.0025762860282930,-0.0007095099490765,-0.05487751192158141,-0.05480629457076702,-0.05478686435574698,0.00007121735081439,0.00001943021502004,-1.3508052816091713,-1.3483002154733115,-1.3476101362422164,0.0025050661358598,0.0006900792310951
0.04,N,146,0.000031633333333333334,0.000031633333333333334,0.000031633333333333334,0.011838059235401066,0.011879155917973703,0.011890473507854622,0.000041096682572637,0.000011317589880919,0.011721712864408661,0.01172171281586279,0.011721712793964185,-4.8545871E-11,-2.1898605E-11,1.4056941771058893,1.4031175249844339,1.4024079423575417,-0.0025766521214554,-0.0007095826268922,-0.054884254620851,-0.054812674180702015,-0.05479317188689414,0.000071580440148985,0.000019502293807875,-1.3507971658297309,-1.348292096717459,-1.347602016892755,0.0025050691122719,0.000690079824704
0.04,N,147,0.00003185,0.00003185,0.00003185,0.011838080598324774,0.011879183190290606,0.011890501953121413,0.000041102591965832,0.000011318762830807,0.011721713053139913,0.011721712996729795,0.011721712971314758,-5.6410118E-11,-2.5415037E-11,1.4056928377076885,1.403115815083079,1.4024061589153651,-0.0025770226246095,-0.0007096561677139,-0.05489103797743411,-0.05481909003507446,-0.054799514798922866,0.00007194794235965,0.000019575236151594,-1.3507889938178497,-1.3482839217320224,-1.3475938413142534,0.0025050720858273,0.0006900804177690
0.04,N,148,0.00003206666666666666,0.00003206666666666666,0.00003206666666666666,0.011838102007151827,0.011879210521086803,0.011890530459328532,0.000041108513934976,0.000011319938241729,0.011721713242276784,0.011721713177984906,0.011721713149045644,-6.4291878E-11,-2.8939262E-11,1.4056914954314708,1.4031141015152289,1.4024043716523926,-0.0025773939162419,-0.0007097298628363,-0.05489787522218936,-0.05482555898563324,-0.05480591065216478,0.00007231623655612,0.00001964833346846,-1.3507807655616264,-1.3482756905057176,-1.3475856094955492,0.0025050750559088,0.0006900810101684
0.04,N,149,0.00003228333333333333,0.00003228333333333333,0.00003228333333333333,0.011838123672338649,0.011879238178447942,0.011890559305830955,0.000041114506109293,0.000011321127383013,0.011721713433678994,0.011721713361407414,0.011721713328900306,-7.2271580E-11,-3.2507108E-11,1.4056901370821808,1.40311236747263,1.4024025630538146,-0.0025777696095508,-0.0007098044188154,-0.05490475316719201,-0.054832064230887934,-0.054812341938501374,0.000072688936304076,0.000019722292386560,-1.3507724810539958,-1.3482674030318433,-1.3475773214300126,0.0025050780221525,0.0006900816018307
0.04,N,150,0.0000325,0.0000325,0.0000325,0.011838145384102937,0.011879265895141974,0.011890588214160915,0.000041120511039037,0.000011322319018941,0.011721713625492796,0.011721713545223701,0.011721713509140842,-8.0269095E-11,-3.6082859E-11,1.4056887758126086,1.4031106297100175,1.4024007505788152,-0.0025781461025911,-0.0007098791312023,-0.054911684977442476,-0.054838622537151105,-0.05481882612856781,0.000073062440291371,0.000019796408583295,-1.3507641402828603,-1.3482590592989292,-1.3475689771062982,0.0025050809839311,0.0006900821926310
0.04,N,151,0.00003271666666666667,0.00003271666666666667,0.00003271666666666667,0.011838167351849917,0.01187929393789157,0.011890617462242545,0.000041126586041653,0.000011323524350975,0.011721713819568628,0.011721713731204064,0.011721713691501847,-8.8364564E-11,-3.9702217E-11,1.4056873984936058,1.4031088715045925,1.4023989168022948,-0.0025785269890133,-0.0007099547022977,-0.054918657530993675,-0.05484521718845414,-0.05482534580402265,0.000073440342539535,0.00001987138443149,-1.3507557432410842,-1.348250659300207,-1.3475605765177097,0.0025050839408772,0.0006900827824973
0.04,N,152,0.00003293333333333333,0.00003293333333333333,0.00003293333333333333,0.01183818936685037,0.011879322040829835,0.011890646773041096,0.000041132673979465,0.000011324732211261,0.01172171401406202,0.011721713917583906,0.011721713874254282,-9.6478114E-11,-4.3329624E-11,1.4056860182119366,1.4031071095254994,1.4023970790935905,-0.0025789086864372,-0.0007100304319089,-0.0549256839270198,-0.05485186486570748,-0.05483191834584078,0.00007381906131232,0.00001994651986670,-1.3507472899163722,-1.3482422030240195,-1.3475521196527165,0.0025050868923527,0.0006900833713030
0.04,N,153,0.00003315,0.00003315,0.00003315,0.011838211637458846,0.01187935046931711,0.011890676423050433,0.000041138831858264,0.000011325953733323,0.011721714210814155,0.011721714106124532,0.011721714059123907,-1.04689623E-10,-4.7000625E-11,1.405684621904328,1.4031053271353533,1.4023952201172774,-0.0025792947689747,-0.0007101070180759,-0.05493275110952078,-0.05485854893842457,-0.05483852642542275,0.00007420217109621,0.00002002251300182,-1.3507387803015176,-1.3482336904635315,-1.3475436065045556,0.0025050898379861,0.0006900839589759
0.04,N,154,0.00003336666666666667,0.00003336666666666667,0.00003336666666666667,0.011838233955998725,0.011879378958851066,0.011890706136668296,0.000041145002852341,0.000011327177817230,0.011721714407989851,0.011721714295070346,0.011721714244390542,-1.12919505E-10,-5.0679804E-11,1.4056832225915479,1.403103540917744,1.4023933571528795,-0.0025796816738039,-0.0007101837648645,-0.05493987211187412,-0.05486528600214946,-0.05484518733411625,0.00007458610972466,0.00002009866803321,-1.3507302143840272,-1.3482251216068988,-1.3475350370615125,0.0025050927771284,0.0006900845453863
0.04,N,155,0.000033583333333333334,0.000033583333333333334,0.000033583333333333334,0.011838256529774358,0.011879407773430158,0.011890736188958763,0.000041151243655800,0.000011328415528605,0.011721714607421023,0.011721714486173661,0.011721714431771103,-1.21247362E-10,-5.4402558E-11,1.4056818072761688,1.403101734320673,1.4023914729546147,-0.0025800729554958,-0.0007102613660583,-0.054947033943995915,-0.05487205951184948,-0.054851883833030746,0.000074974432146435,0.000020175678818734,-1.3507215921566247,-1.3482164964472194,-1.3475264113167584,0.0025050957094053,0.0006900851304610
0.04,N,156,0.000033799999999999995,0.000033799999999999995,0.000033799999999999995,0.011838279152161292,0.011879436649916196,0.011890766305751616,0.000041157497754904,0.000011329655835420,0.011721714807281762,0.011721714677687888,0.011721714619554265,-1.29593874E-10,-5.8133623E-11,1.4056803889129912,1.4030999238422028,1.402389584712223,-0.0025804650707884,-0.0007103391299798,-0.05495424957349582,-0.054878885977730274,-0.05485863312391781,0.000075363595765546,0.000020252853812464,-1.3507129136066187,-1.348207814972462,-1.3475177292583924,0.0025050986341567,0.0006900857140696
0.04,N,157,0.00003401666666666666,0.00003401666666666666,0.00003401666666666666,0.01183830202941405,0.01187946585094623,0.011890796760681593,0.00004116382153218,0.000011330909735363,0.011721715009394725,0.011721714871356367,0.01172171480944809,-1.38038358E-10,-6.1908277E-11,1.405678954570408,1.403098093015691,1.4023876752695377,-0.002580861554717,-0.0007104177461533,-0.05496150607618211,-0.054885748940183055,-0.05486541805756917,0.000075757135999055,0.000020330882613885,-1.3507041787266623,-1.3481990771756576,-1.3475089908795204,0.0025051015510047,0.0006900862961372
0.04,N,158,0.00003423333333333333,0.00003423333333333333,0.00003423333333333333,0.011838324955959975,0.011879495114745767,0.011890827281010102,0.000041170158785792,0.000011332166264335,0.011721715211943299,0.011721715065441491,0.011721714999750133,-1.46501808E-10,-6.5691358E-11,1.4056775171372746,1.4030962582536997,1.4023857617265392,-0.0025812588835749,-0.0007104965271605,-0.05496881635392126,-0.05489266482410349,-0.054872255746164944,0.00007615152981777,0.000020409077938546,-1.3506953875038639,-1.3481902830445858,-1.3475001961680544,0.0025051044592781,0.0006900868765314
0.04,N,159,0.00003445,0.00003445,0.00003445,0.011838348137004153,0.011879524702590833,0.011890858138942894,0.000041176565586680,0.000011333436352061,0.011721715416740866,0.011721715261677628,0.011721715192159605,-1.55063238E-10,-6.9518023E-11,1.4056760637477812,1.4030944031749202,1.4023838270166546,-0.0025816605728610,-0.0007105761582656,-0.0549761675483873,-0.05489961725528181,-0.05487912913015469,0.00007655029310549,0.00002048812512712,-1.3506865399308081,-1.3481814325722132,-1.3474913451170367,0.0025051073585949,0.0006900874551765
0.04,N,160,0.000034666666666666665,0.000034666666666666665,0.000034666666666666665,0.011838371368025385,0.011879554354070287,0.01189088906317267,0.000041182986044902,0.000011334709102383,0.011721715621980086,0.011721715458336172,0.011721715384982925,-1.63643914E-10,-7.3353247E-11,1.4056746072248603,1.4030925441064341,1.4023818881501262,-0.0025820631184262,-0.0007106559563079,-0.05498357249572461,-0.05490662257332435,-0.05488605523217038,0.00007694992240026,0.00002056734115397,-1.350677635994405,-1.3481725257461303,-1.3474824377141916,0.0025051102482747,0.0006900880319387
0.04,N,161,0.00003488333333333333,0.00003488333333333333,0.00003488333333333333,0.011838394853179647,0.011879584329099463,0.011890920324476563,0.000041189475919816,0.000011335995377100,0.0117217158294651,0.01172171565714251,0.011721715579910454,-1.7232259E-10,-7.7232056E-11,1.405673134768478,1.4030906647522459,1.4023799281499525,-0.0025824700162321,-0.0007107366022934,-0.054991018403454106,-0.054913664489400604,-0.05489301708229788,0.000077353914053502,0.000020647407102724,-1.3506686756871693,-1.3481635625592379,-1.3474734739524967,0.0025051131279314,0.0006900886067412
0.04,N,162,0.0000351,0.0000351,0.0000351,0.011838418388996892,0.01187961436863026,0.01189095165297825,0.000041195979633368,0.00001133728434799,0.011721716037397835,0.011721715856377015,0.011721715775257472,-1.81020820E-10,-8.1119543E-11,1.405671659135662,1.4030887813539785,1.4023779639366563,-0.0025828777816835,-0.0007108174173222,-0.054998518042018274,-0.05492075925784978,-0.05490003161363877,0.000077758784168494,0.00002072764421101,-1.3506596589958089,-1.3481545429989363,-1.3474644538194889,0.0025051159968726,0.0006900891794474
0.04,N,163,0.00003531666666666666,0.00003531666666666666,0.00003531666666666666,0.011838442178584199,0.011879644731217644,0.011890983318026486,0.000041202552633445,0.000011338586808842,0.011721716247573176,0.011721716057756118,0.011721715972705497,-1.89817058E-10,-8.5050621E-11,1.4056701675921415,1.4030868777009267,1.4023759786227914,-0.0025832898912148,-0.0007108990781353,-0.05500605868477004,-0.054927890675196434,-0.05490708194589944,0.000078168009573606,0.000020808729296994,-1.3506505859127709,-1.3481454670580626,-1.3474553773080815,0.0025051188547083,0.0006900897499811
0.04,N,164,0.00003553333333333333,0.00003553333333333333,0.00003553333333333333,0.011838466019522468,0.011879675159176284,0.011891015051175704,0.000041209139653816,0.000011339891999420,0.011721716458202316,0.01172171625956918,0.011721716170578668,-1.98633136E-10,-8.8990512E-11,1.4056686728290528,1.403084969949272,1.4023739890391769,-0.0025837028797808,-0.0007109809100951,-0.05501365303646355,-0.05493507491053218,-0.054914184922667975,0.00007857812593137,0.000020889987864205,-1.3506414564245623,-1.3481363347238255,-1.347446244405623,0.0025051217007368,0.0006900903182025
0.04,N,165,0.000035749999999999995,0.000035749999999999995,0.000035749999999999995,0.011838490113870174,0.011879705909700914,0.011891047120346526,0.000041215795830740,0.000011341210645612,0.011721716671070912,0.011721716463523648,0.011721716370549662,-2.07547264E-10,-9.2973986E-11,1.4056671621778702,1.4030830419735922,1.4023719783879065,-0.0025841202042780,-0.0007110635856857,-0.05502128843626375,-0.05494229584572774,-0.05492132375325376,0.00007899259053601,0.00002097209247398,-1.3506322705235632,-1.3481271459889987,-1.3474370551049637,0.0025051245345645,0.0006900908840350
0.04,N,166,0.00003596666666666666,0.00003596666666666666,0.00003596666666666666,0.011838514260258939,0.011879736726468845,0.011891079258523934,0.000041222466209906,0.000011342532055089,0.011721716884399404,0.011721716667917884,0.011721716570951475,-2.16481520E-10,-9.6966409E-11,1.4056656482638523,1.4030811098446345,1.4023699634101072,-0.0025845384192178,-0.0007111464345273,-0.055028977523253086,-0.054949569564633816,-0.05492851519174491,0.000079407958619270,0.000021054372888906,-1.3506230281960767,-1.3481179008405992,-1.3474278093932621,0.0025051273554775,0.0006900914473371
0.04,N,167,0.00003618333333333333,0.00003618333333333333,0.00003618333333333333,0.011838538659698765,0.01187976786531486,0.011891111732200556,0.000041229205616095,0.000011343866885696,0.011721717099964208,0.011721716874450358,0.011721716773447946,-2.25513850E-10,-1.01002412E-10,1.4056641184842096,1.4030791575222419,1.4023679273974046,-0.0025849609619677,-0.0007112301248373,-0.055036707702400545,-0.054956880034451094,-0.054935742537045806,0.000079827667949451,0.000021137497405288,-1.3506137294344158,-1.3481085992713373,-1.3474185072633058,0.0025051301630785,0.0006900920080315
0.04,N,168,0.0000364,0.0000364,0.0000364,0.011838563111871876,0.011879799071278695,0.011891144275791821,0.000041235959406819,0.000011345204513126,0.011721717315995039,0.011721717081428423,0.011721716976380924,-2.34566616E-10,-1.05047499E-10,1.4056625853983307,1.4030772009917416,1.4023658870012405,-0.0025853844065891,-0.0007113139905011,-0.055044491547122654,-0.054964243253804,-0.0549430224537506,0.000080248293318654,0.0000212208000534,-1.3506043742246818,-1.348099241268038,-1.347409148702064,0.0025051329566438,0.000690092565974
0.04,N,169,0.000036616666666666664,0.000036616666666666664,0.000036616666666666664,0.011838587816739925,0.011879830598835229,0.011891177154362458,0.000041242782095304,0.000011346555527229,0.01172171753425905,0.01172171729054158,0.011721717181405408,-2.4371747E-10,-1.09136172E-10,1.4056610364691546,1.4030752242982387,1.4023638256027655,-0.0025858121709159,-0.0007113986954732,-0.05505231652818532,-0.054971643275219195,-0.05495033833035268,0.000080673252966125,0.000021304944866515,-1.3505949625591196,-1.3480898268233474,-1.347399733702261,0.0025051357357722,0.0006900931210864
0.04,N,170,0.00003683333333333333,0.00003683333333333333,0.00003683333333333333,0.011838612575035632,0.011879862194386576,0.011891210103758269,0.000041249619350944,0.000011347909371693,0.01172171775299522,0.01172171750010617,0.011721717386872105,-2.5288905E-10,-1.13234065E-10,1.4056594841902075,1.403073243341643,1.4023617597637414,-0.0025862408485645,-0.0007114835779016,-0.05506019515334715,-0.05497909601209794,-0.054957706741957546,0.00008109914124921,0.000021389270140394,-1.3505854944236273,-1.348080355923899,-1.347390262250676,0.0025051384997283,0.000690093673223
0.04,N,171,0.00003704999999999999,0.00003704999999999999,0.00003704999999999999,0.011838637585672405,0.011879894111047817,0.011891243387616175,0.000041256525375412,0.000011349276568358,0.011721717973961475,0.01172171771180272,0.011721717594427179,-2.62158755E-10,-1.17375541E-10,1.4056579160901501,1.4030712422523155,1.4023596729548387,-0.0025866738378346,-0.0007115692974768,-0.05506811495916275,-0.05498658560228642,-0.054965111166641156,0.00008152935687633,0.000021474435645264,-1.3505759698103839,-1.3480708285622756,-1.347380734339971,0.0025051412481083,0.0006900942223046
0.04,N,172,0.00003726666666666666,0.00003726666666666666,0.00003726666666666666,0.011838662650433398,0.011879926096583393,0.011891276743212309,0.000041263446149995,0.000011350646628916,0.011721718195406062,0.011721717923956551,0.011721717802430181,-2.71449511E-10,-1.21526370E-10,1.405656344596649,1.403069236844751,1.4023575816481404,-0.002587107751898,-0.0007116551966106,-0.05507608838773903,-0.05499412787396518,-0.05497256809002504,0.00008196051377385,0.00002155978394014,-1.3505663887050818,-1.3480612447249176,-1.3473711499567331,0.0025051439801642,0.0006900947681845
