# type,x,y,z,r  # LIGGGHTS box units (lateral 0..0.05 = 50um); real_14 압력스윕 P=200MPa compacted AM scaffold (AM_P=1,AM_S=2); plate_z=0.0307597
1,0.024332,0.018057,0.005391,0.006000
1,0.041167,0.017265,0.004879,0.006000
1,0.008273,0.020866,0.004231,0.006000
1,0.005330,0.005640,0.005498,0.006000
2,0.007893,0.012827,0.008184,0.002000
2,0.042417,0.001166,0.001288,0.002000
2,0.012678,0.000784,0.002695,0.002000
2,0.038749,0.005954,0.001672,0.002000
2,0.031856,0.016801,0.002629,0.002000
2,0.047827,0.005474,0.002194,0.002000
2,0.048760,0.017168,0.001731,0.002000
2,0.031607,0.022228,0.004584,0.002000
2,0.011175,0.006381,0.000166,0.002000
2,0.014590,0.018526,0.011992,0.002000
2,0.025952,0.002600,0.003326,0.002000
2,0.046603,0.009298,0.001439,0.002000
2,0.030689,0.003842,0.002531,0.002000
2,0.045926,0.010894,0.007770,0.002000
2,0.013108,0.014762,0.002442,0.002000
2,0.048320,0.009901,0.004881,0.002000
2,0.047898,0.001509,0.002589,0.002000
2,0.000067,0.021337,0.001986,0.002000
2,0.001965,0.015135,0.002905,0.002000
2,0.011203,0.011327,0.001687,0.002000
2,0.025277,0.006419,0.002497,0.002000
2,0.048449,0.013001,0.002365,0.002000
2,0.042326,0.009586,0.003001,0.002000
2,0.034072,0.013538,0.002383,0.002000
2,0.016326,0.018892,0.003227,0.002000
2,0.026270,0.000041,0.006344,0.002000
2,0.022286,0.001471,0.002263,0.002000
2,0.035149,0.004570,0.002410,0.002000
2,0.043985,0.006031,0.001393,0.002000
2,0.017094,0.015203,0.002193,0.002000
2,0.015797,0.019002,0.008259,0.002000
2,0.038342,0.010046,0.002827,0.002000
2,0.028993,0.012310,0.001864,0.002000
2,0.034252,0.020262,0.002422,0.002000
2,0.022527,0.015073,0.016621,0.002000
2,0.045891,0.008007,0.018242,0.002000
2,0.048140,0.023499,0.018311,0.002000
2,0.009188,0.013034,0.004474,0.002000
2,0.012526,0.001159,0.006670,0.002000
2,0.025027,0.010372,0.002668,0.002000
2,0.017987,0.014943,0.009005,0.002000
2,0.033039,0.018745,0.005902,0.002000
2,0.015233,0.015970,0.005731,0.002000
2,0.026809,0.005817,0.006125,0.002000
2,0.000330,0.002274,0.010661,0.002000
2,0.029662,0.012842,0.019039,0.002000
2,0.029782,0.007931,0.003526,0.002000
2,0.033295,0.009787,0.003367,0.002000
2,0.000339,0.018939,0.006578,0.002000
2,0.003778,0.014200,0.006836,0.002000
2,0.031268,0.015056,0.007725,0.002000
1,0.042305,0.003713,0.008730,0.006000
2,0.029949,0.003420,0.006612,0.002000
2,0.034968,0.021094,0.009116,0.002000
2,0.034465,0.013274,0.006324,0.002000
2,0.011703,0.011924,0.007482,0.002000
2,0.005511,0.006413,0.013298,0.002000
2,0.049848,0.013943,0.005973,0.002000
2,0.025735,0.009876,0.006560,0.002000
2,0.013292,0.016029,0.009185,0.002000
2,0.035177,0.015313,0.009713,0.002000
