# type,x,y,z,r  # LIGGGHTS box units (lateral 0..0.05 = 50um); real_14 압력스윕 P=600MPa compacted AM scaffold (AM_P=1,AM_S=2); plate_z=0.023474
1,0.024472,0.007051,0.001805,0.006000
1,0.032336,0.000719,0.008273,0.006000
1,0.041511,0.019171,0.006397,0.006000
1,0.020173,0.023283,0.001073,0.006000
1,0.031116,0.017604,0.000754,0.006000
1,0.044801,0.007708,0.006005,0.006000
1,0.015677,0.016224,0.008922,0.006000
1,0.003574,0.015576,0.004706,0.006000
1,0.011786,0.007165,0.002900,0.006000
2,0.002576,0.004141,0.005543,0.002000
2,0.002517,0.007222,0.007960,0.002000
2,0.048633,0.021795,0.004314,0.002000
2,0.045966,0.001340,0.001477,0.002000
2,0.049998,0.002835,0.002603,0.002000
2,0.006127,0.002197,0.000483,0.002000
2,0.006000,0.008833,0.007976,0.002000
2,0.004183,0.005294,0.001792,0.002000
2,0.018560,0.013159,0.002204,0.002000
2,0.045854,0.022421,0.000635,0.002000
2,0.037361,0.005514,0.004707,0.002000
2,0.018492,0.010451,0.004968,0.002000
2,0.036833,0.008737,0.006801,0.002000
2,0.046233,0.014503,0.002112,0.002000
2,0.022456,0.020225,0.007571,0.002000
2,0.029988,0.021480,0.007583,0.002000
2,0.049826,0.010268,0.000353,0.002000
2,0.021887,0.016044,0.004191,0.002000
2,0.025040,0.014349,0.005843,0.002000
2,0.012763,0.015405,0.001722,0.002000
2,0.030448,0.010944,0.005030,0.002000
2,0.008553,0.018968,0.009489,0.002000
2,0.047222,0.014331,0.009090,0.002000
2,0.010795,0.018620,0.003173,0.002000
2,0.034235,0.011999,0.005469,0.002000
2,0.036868,0.023082,0.001416,0.002000
2,0.037140,0.000813,0.002091,0.002000
2,0.039302,0.007527,0.000394,0.002000
2,0.034655,0.003669,0.000996,0.002000
2,0.026698,0.022608,0.005402,0.002000
2,0.004222,0.009018,0.000429,0.002000
2,0.032758,0.009953,0.002155,0.002000
2,0.047379,0.018866,0.001165,0.002000
2,0.035702,0.007397,0.001798,0.002000
2,0.038701,0.015492,0.000039,0.002000
2,0.013482,0.019034,0.000403,0.002000
2,0.029890,0.024276,0.004604,0.002000
2,0.006413,0.021216,0.000060,0.002000
2,0.046010,0.000290,0.008586,0.002000
2,0.038157,0.012123,0.005749,0.002000
2,0.004303,0.024487,0.000449,0.002000
2,0.025306,0.022667,0.008949,0.002000
2,0.032679,0.024255,0.007275,0.002000
2,0.030798,0.002309,0.000712,0.002000
2,0.036408,0.011154,0.002371,0.002000
2,0.006177,0.004496,0.008481,0.002000
2,0.018592,0.001349,0.001435,0.002000
2,0.000564,0.006417,0.000821,0.002000
2,0.002520,0.007818,0.004152,0.002000
2,0.042102,0.000894,0.002283,0.002000
2,0.039446,0.003829,0.001851,0.002000
2,0.005838,0.001859,0.005614,0.002000
2,0.003178,0.001901,0.008715,0.002000
2,0.026049,0.019078,0.006697,0.002000
2,0.032186,0.006152,0.002655,0.002000
2,0.043140,0.013018,0.000331,0.002000
2,0.039876,0.012633,0.002336,0.002000
2,0.001111,0.022306,0.001327,0.002000
2,0.023408,0.015822,0.000756,0.002000
2,0.002560,0.022891,0.007338,0.002000
2,0.023471,0.017181,0.009200,0.002000
2,0.037670,0.013259,0.009416,0.002000
2,0.008221,0.014647,0.011307,0.002000
2,0.038086,0.013926,0.013249,0.002000
2,0.014122,0.001392,0.007876,0.002000
2,0.009162,0.011995,0.008485,0.002000
2,0.019075,0.007893,0.007557,0.002000
2,0.049656,0.011125,0.011142,0.002000
2,0.033134,0.008217,0.005804,0.002000
2,0.015512,0.005172,0.009633,0.002000
2,0.049428,0.001680,0.010174,0.002000
2,0.006867,0.000664,0.009247,0.002000
2,0.029731,0.006087,0.021687,0.002000
2,0.033899,0.020671,0.007823,0.002000
2,0.020381,0.023123,0.009091,0.002000
2,0.039903,0.002244,0.008275,0.002000
2,0.026467,0.008748,0.008946,0.002000
2,0.000661,0.005326,0.010684,0.002000
2,0.047728,0.023759,0.008194,0.002000
2,0.037281,0.023062,0.021512,0.002000
2,0.019512,0.004883,0.009801,0.002000
2,0.003587,0.012926,0.013194,0.002000
2,0.021997,0.011544,0.007774,0.002000
2,0.010404,0.002353,0.008866,0.002000
2,0.043194,0.013495,0.011429,0.002000
2,0.025253,0.003968,0.008824,0.002000
2,0.006711,0.014372,0.017137,0.002000
2,0.046688,0.020561,0.011672,0.002000
2,0.018337,0.004402,0.006136,0.002000
2,0.044082,0.003369,0.012648,0.002000
2,0.000361,0.014755,0.011749,0.002000
1,0.030385,0.014860,0.011711,0.006000
2,0.010585,0.021220,0.011813,0.002000
2,0.047143,0.016890,0.011656,0.002000
2,0.003088,0.009414,0.011178,0.002000
2,0.022816,0.006920,0.009567,0.002000
2,0.040136,0.011062,0.011443,0.002000
2,0.003649,0.003470,0.012268,0.002000
2,0.004366,0.021447,0.022121,0.002000
2,0.027766,0.006139,0.011116,0.002000
2,0.042717,0.011030,0.014320,0.002000
2,0.049542,0.014496,0.015462,0.002000
2,0.036588,0.009872,0.010508,0.002000
2,0.028659,0.022626,0.011110,0.002000
2,0.009520,0.016004,0.014809,0.002000
2,0.042612,0.000478,0.010527,0.002000
2,0.002509,0.017386,0.021606,0.002000
2,0.022770,0.013856,0.010822,0.002000
2,0.037204,0.018258,0.012902,0.002000
2,0.020032,0.009514,0.010742,0.002000
2,0.039034,0.001396,0.011868,0.002000
2,0.035310,0.018298,0.016674,0.002000
2,0.023872,0.010280,0.011084,0.002000
2,0.046767,0.013106,0.012946,0.002000
1,0.009889,0.007616,0.014715,0.006000
2,0.022960,0.017392,0.013064,0.002000
2,0.022821,0.020773,0.011232,0.002000
2,0.037833,0.006205,0.009558,0.002000
2,0.024850,0.004224,0.012435,0.002000
2,0.030765,0.006529,0.013283,0.002000
2,0.030770,0.002479,0.015654,0.002000
2,0.017490,0.007058,0.012470,0.002000
2,0.042506,0.007461,0.013235,0.002000
2,0.040443,0.004732,0.011938,0.002000
2,0.045521,0.023439,0.013463,0.002000
2,0.012698,0.006813,0.021793,0.002000
2,0.013418,0.001156,0.011728,0.002000
2,0.046871,0.000730,0.013726,0.002000
2,0.021441,0.005816,0.013133,0.002000
2,0.002955,0.013663,0.017140,0.002000
2,0.033522,0.007813,0.010826,0.002000
2,0.026066,0.008250,0.013613,0.002000
2,0.019634,0.022130,0.012863,0.002000
2,0.006166,0.000708,0.013414,0.002000
1,0.003495,0.021227,0.014841,0.006000
2,0.029033,0.008594,0.016128,0.002000
2,0.012984,0.014722,0.016302,0.002000
2,0.017321,0.005134,0.015896,0.002000
2,0.029547,0.003753,0.018865,0.002000
2,0.015625,0.001513,0.014876,0.002000
2,0.027748,0.004930,0.014932,0.002000
2,0.018194,0.002853,0.012592,0.002000
2,0.033344,0.000560,0.018270,0.002000
2,0.015765,0.006324,0.019440,0.002000
2,0.029402,0.015524,0.019366,0.002000
2,0.028868,0.011705,0.018618,0.002000
2,0.026840,0.006566,0.018258,0.002000
2,0.015262,0.002648,0.018490,0.002000
2,0.033891,0.015285,0.018921,0.002000
2,0.013498,0.014552,0.020262,0.002000
1,0.042927,0.017739,0.018108,0.006000
2,0.002183,0.013538,0.020999,0.002000
2,0.009212,0.016198,0.019310,0.002000
1,0.020922,0.011826,0.018121,0.006000
1,0.048522,0.007201,0.017908,0.006000
2,0.033178,0.020161,0.019221,0.002000
1,0.014103,0.022250,0.018420,0.006000
1,0.025453,0.022783,0.018311,0.006000
1,0.036580,0.007824,0.018100,0.006000
2,0.004851,0.001109,0.020348,0.002000
2,0.016945,0.003846,0.021791,0.002000
2,0.005955,0.012259,0.020898,0.002000
2,0.007565,0.003748,0.021490,0.002000
2,0.006795,0.018349,0.021531,0.002000
2,0.033314,0.023183,0.021558,0.002000
2,0.049563,0.020401,0.021596,0.002000
2,0.006411,0.008362,0.021655,0.002000
2,0.031511,0.001680,0.021562,0.002000
2,0.031599,0.013059,0.021521,0.002000
2,0.013607,0.010818,0.021528,0.002000
2,0.009958,0.013146,0.021555,0.002000
2,0.031883,0.017401,0.021616,0.002000
2,0.028592,0.009761,0.021701,0.002000
2,0.042395,0.003892,0.021656,0.002000
2,0.013045,0.002884,0.021612,0.002000
2,0.025830,0.006838,0.021764,0.002000
2,0.046814,0.000620,0.021705,0.002000
2,0.026580,0.015817,0.021761,0.002000
2,0.002049,0.000610,0.014445,0.002000
1,0.022294,0.037832,0.001262,0.006000
1,0.034130,0.030395,0.002746,0.006000
1,0.039566,0.043311,0.002475,0.006000
1,0.004460,0.035925,0.002344,0.006000
1,0.011220,0.045384,0.002455,0.006000
1,0.009659,0.025975,0.005965,0.006000
2,0.046435,0.032792,0.000607,0.002000
2,0.016998,0.032899,0.004752,0.002000
2,0.048728,0.029223,0.001223,0.002000
2,0.039866,0.035539,0.002008,0.002000
2,0.033614,0.038152,0.001108,0.002000
2,0.042451,0.032893,0.000742,0.002000
2,0.001435,0.036820,0.009683,0.002000
2,0.006912,0.041293,0.007721,0.002000
2,0.043862,0.036393,0.005998,0.002000
2,0.041932,0.030132,0.004798,0.002000
2,0.049865,0.042867,0.001234,0.002000
2,0.045216,0.045726,0.007285,0.002000
2,0.048066,0.031818,0.003964,0.002000
2,0.020449,0.045483,0.000100,0.002000
2,0.047580,0.025232,0.002718,0.002000
2,0.028128,0.046410,0.003238,0.002000
2,0.030774,0.043454,0.003031,0.002000
2,0.015612,0.029920,0.002646,0.002000
2,0.019581,0.030713,0.003318,0.002000
2,0.004794,0.028378,0.000248,0.002000
2,0.002243,0.028843,0.005155,0.002000
2,0.017413,0.025498,0.008155,0.002000
2,0.011946,0.033567,0.005173,0.002000
2,0.048527,0.047612,0.007130,0.002000
2,0.020977,0.039392,0.008914,0.002000
2,0.047791,0.042868,0.007847,0.002000
2,0.026641,0.028966,0.000540,0.002000
2,0.044957,0.029539,0.002381,0.002000
2,0.033258,0.036177,0.007947,0.002000
2,0.041572,0.029116,0.000364,0.002000
2,0.027496,0.049426,0.000841,0.002000
2,0.046985,0.036679,0.000391,0.002000
2,0.000294,0.045011,0.004753,0.002000
2,0.049328,0.048980,0.002165,0.002000
2,0.005184,0.048136,0.006799,0.002000
2,0.047292,0.042228,0.004114,0.002000
2,0.028556,0.044046,0.006293,0.002000
2,0.011774,0.037986,0.005141,0.002000
2,0.026876,0.026662,0.004072,0.002000
2,0.029205,0.036238,0.004969,0.002000
2,0.044469,0.033087,0.004031,0.002000
2,0.033681,0.049310,0.000664,0.002000
2,0.026703,0.031788,0.003240,0.002000
2,0.047049,0.045882,0.002759,0.002000
2,0.007524,0.046264,0.009300,0.002000
2,0.047897,0.034744,0.006572,0.002000
2,0.031039,0.046389,0.000531,0.002000
2,0.043591,0.036444,0.002169,0.002000
2,0.028384,0.025027,0.000976,0.002000
2,0.046709,0.040543,0.000631,0.002000
2,0.024421,0.046952,0.000643,0.002000
