# type,x,y,z,r  # LIGGGHTS box units (lateral 0..0.05 = 50um); real_14 압력스윕 **step 405000 = 압축 시작 직전** 느슨한(압축 전) AM 골격 (AM_P=1,AM_S=2); plate_z=0.047124 (미접촉), 베드상단 0.041071
1,0.023014,0.036395,0.005911,0.006000
1,0.033625,0.029742,0.006999,0.006000
1,0.023884,0.006553,0.005886,0.006000
1,0.030484,0.049015,0.014250,0.006000
1,0.041176,0.020034,0.011972,0.006000
1,0.018883,0.022375,0.005885,0.006000
1,0.030943,0.016709,0.005996,0.006000
1,0.044042,0.007762,0.009938,0.006000
1,0.038131,0.043054,0.006683,0.006000
1,0.015589,0.015520,0.016007,0.006000
1,0.006461,0.037046,0.005927,0.006000
1,0.015791,0.046114,0.009296,0.006000
1,0.003455,0.016124,0.009523,0.006000
1,0.008954,0.027096,0.012401,0.006000
1,0.011831,0.007561,0.006791,0.006000
2,0.002948,0.004032,0.007548,0.002000
2,0.046432,0.012612,0.002846,0.002000
2,0.047365,0.034516,0.001950,0.002000
2,0.002711,0.007113,0.010128,0.002000
2,0.017246,0.033166,0.010376,0.002000
2,0.048971,0.030128,0.002816,0.002000
2,0.044350,0.017886,0.001933,0.002000
2,0.040236,0.034951,0.006580,0.002000
2,0.033774,0.036424,0.002628,0.002000
2,0.041062,0.033502,0.002909,0.002000
2,0.001072,0.038007,0.012670,0.002000
2,0.007901,0.041865,0.012091,0.002000
2,0.044409,0.035896,0.010417,0.002000
2,0.048169,0.022728,0.007273,0.002000
2,0.041727,0.031566,0.009082,0.002000
2,0.045902,0.001867,0.002875,0.002000
2,0.049230,0.003481,0.004393,0.002000
2,0.007492,0.002981,0.001911,0.002000
2,0.005559,0.008482,0.013180,0.002000
2,0.049262,0.042656,0.002641,0.002000
2,0.044475,0.045773,0.011971,0.002000
2,0.049560,0.033021,0.005512,0.002000
2,0.004555,0.006526,0.002673,0.002000
2,0.021510,0.044536,0.002744,0.002000
2,0.017991,0.013831,0.005534,0.002000
2,0.047274,0.025772,0.004014,0.002000
2,0.027485,0.046435,0.006556,0.002000
2,0.029541,0.043290,0.005207,0.002000
2,0.045996,0.022183,0.002797,0.002000
2,0.015194,0.030286,0.008508,0.002000
2,0.022198,0.029409,0.010748,0.002000
2,0.035625,0.003306,0.009379,0.002000
2,0.005589,0.029889,0.001958,0.002000
2,0.013877,0.043946,0.001865,0.002000
2,0.018672,0.010347,0.010797,0.002000
2,0.036638,0.006767,0.012816,0.002000
2,0.002327,0.029748,0.007674,0.002000
2,0.043456,0.005001,0.002453,0.002000
2,0.010646,0.015505,0.002955,0.002000
2,0.046383,0.015165,0.005916,0.002000
2,0.017829,0.025816,0.013423,0.002000
2,0.012903,0.034571,0.009971,0.002000
2,0.017990,0.030482,0.003964,0.002000
2,0.048139,0.046942,0.008898,0.002000
2,0.022728,0.039205,0.013735,0.002000
2,0.022342,0.018770,0.013270,0.002000
2,0.028802,0.020941,0.014564,0.002000
2,0.000649,0.012572,0.002944,0.002000
2,0.047103,0.042220,0.010072,0.002000
2,0.025434,0.028138,0.002804,0.002000
2,0.044829,0.030620,0.002676,0.002000
2,0.036384,0.034125,0.013926,0.002000
2,0.022078,0.015224,0.007514,0.002000
2,0.024033,0.014007,0.010784,0.002000
2,0.013004,0.016316,0.006307,0.002000
2,0.040239,0.029236,0.001937,0.002000
2,0.026316,0.048745,0.002763,0.002000
2,0.048542,0.038208,0.002917,0.002000
2,0.030814,0.009584,0.009866,0.002000
2,0.001096,0.045088,0.006438,0.002000
2,0.049057,0.047251,0.002811,0.002000
2,0.007762,0.019143,0.015534,0.002000
2,0.046983,0.015003,0.014068,0.002000
2,0.010098,0.020638,0.006119,0.002000
2,0.007861,0.047095,0.008785,0.002000
2,0.047334,0.042028,0.006087,0.002000
2,0.027929,0.042837,0.009858,0.002000
2,0.034780,0.009977,0.009592,0.002000
2,0.036606,0.022666,0.002826,0.002000
2,0.013894,0.038431,0.010450,0.002000
2,0.024096,0.025889,0.010813,0.002000
2,0.029833,0.036598,0.010823,0.002000
2,0.034611,0.000935,0.006324,0.002000
2,0.039029,0.006925,0.002791,0.002000
2,0.044429,0.032371,0.006245,0.002000
2,0.031232,0.048950,0.005535,0.002000
2,0.026052,0.030175,0.011496,0.002000
2,0.046385,0.008732,0.001891,0.002000
2,0.048872,0.017033,0.002645,0.002000
2,0.045924,0.045399,0.004465,0.002000
2,0.009659,0.047307,0.015376,0.002000
2,0.047753,0.034020,0.008936,0.002000
2,0.034487,0.002778,0.002778,0.002000
2,0.025672,0.021234,0.009955,0.002000
2,0.030763,0.046062,0.001946,0.002000
2,0.033786,0.009313,0.002508,0.002000
2,0.008766,0.022846,0.001954,0.002000
2,0.043623,0.035979,0.004723,0.002000
2,0.027122,0.025277,0.008288,0.002000
2,0.045036,0.040102,0.002702,0.002000
2,0.031885,0.005801,0.002512,0.002000
2,0.019926,0.014601,0.001993,0.002000
2,0.004499,0.011489,0.002998,0.002000
2,0.023153,0.045716,0.006191,0.002000
2,0.032808,0.007440,0.006150,0.002000
2,0.045701,0.019069,0.005465,0.002000
2,0.036329,0.005525,0.006129,0.002000
2,0.014093,0.032802,0.005560,0.002000
2,0.044776,0.048781,0.006267,0.002000
2,0.025571,0.044839,0.001981,0.002000
2,0.029833,0.024476,0.002350,0.002000
2,0.038090,0.036150,0.002524,0.002000
2,0.014557,0.037021,0.006766,0.002000
2,0.013427,0.028831,0.005231,0.002000
2,0.038886,0.016490,0.003636,0.002000
2,0.012538,0.019148,0.001961,0.002000
2,0.045323,0.027556,0.009834,0.002000
2,0.004595,0.044695,0.001982,0.002000
2,0.001897,0.027416,0.003553,0.002000
2,0.006814,0.017636,0.002435,0.002000
2,0.015679,0.024248,0.016568,0.002000
2,0.004983,0.044616,0.010026,0.002000
2,0.041847,0.023383,0.004750,0.002000
2,0.034258,0.037430,0.010851,0.002000
2,0.040432,0.020111,0.002940,0.002000
2,0.030533,0.023264,0.010551,0.002000
2,0.005111,0.021489,0.002820,0.002000
2,0.001315,0.042619,0.009621,0.002000
2,0.045826,0.000172,0.011712,0.002000
2,0.024326,0.042758,0.014634,0.002000
2,0.037706,0.012637,0.010149,0.002000
2,0.005051,0.025846,0.005456,0.002000
2,0.012297,0.031673,0.001979,0.002000
2,0.048285,0.028887,0.007501,0.002000
2,0.014561,0.038120,0.002920,0.002000
2,0.017749,0.038197,0.012744,0.002000
2,0.009105,0.048146,0.003806,0.002000
2,0.046790,0.037724,0.007774,0.002000
2,0.015073,0.034758,0.013323,0.002000
2,0.024163,0.022172,0.014256,0.002000
2,0.012074,0.024986,0.002617,0.002000
2,0.003845,0.041319,0.014580,0.002000
2,0.030410,0.039928,0.008689,0.002000
2,0.026129,0.022073,0.002543,0.002000
2,0.042957,0.026339,0.002330,0.002000
2,0.031354,0.025019,0.014027,0.002000
2,0.018256,0.028726,0.010720,0.002000
2,0.030338,0.001368,0.002479,0.002000
2,0.036207,0.009497,0.005685,0.002000
2,0.005773,0.003919,0.011904,0.002000
2,0.037835,0.011586,0.002688,0.002000
2,0.049772,0.025075,0.010083,0.002000
2,0.015017,0.014271,0.002883,0.002000
2,0.004646,0.047227,0.006171,0.002000
2,0.016169,0.030235,0.013780,0.002000
2,0.018638,0.000403,0.002806,0.002000
2,0.036366,0.029536,0.015382,0.002000
2,0.000134,0.007869,0.002953,0.002000
2,0.002222,0.008268,0.006334,0.002000
2,0.024168,0.028337,0.006592,0.002000
2,0.041944,0.000612,0.002732,0.002000
2,0.038935,0.002437,0.004629,0.002000
2,0.009895,0.043683,0.001966,0.002000
2,0.005788,0.000881,0.007519,0.002000
2,0.030063,0.039275,0.002811,0.002000
2,0.002841,0.001235,0.011481,0.002000
2,0.042511,0.027174,0.007018,0.002000
2,0.026964,0.017835,0.012844,0.002000
2,0.031003,0.003311,0.007542,0.002000
2,0.042517,0.013428,0.002910,0.002000
2,0.009065,0.027411,0.003622,0.002000
2,0.040163,0.013604,0.006091,0.002000
2,0.017342,0.010703,0.001927,0.002000
2,0.000646,0.022001,0.003406,0.002000
2,0.023785,0.015961,0.001965,0.002000
2,0.003428,0.022330,0.015678,0.002000
2,0.040440,0.028534,0.012485,0.002000
2,0.024217,0.016203,0.017057,0.002000
2,0.038843,0.012302,0.013968,0.002000
2,0.039222,0.045237,0.015304,0.002000
2,0.007187,0.014981,0.017714,0.002000
2,0.040493,0.013851,0.018997,0.002000
2,0.002356,0.046678,0.012220,0.002000
2,0.012668,0.002568,0.013684,0.002000
2,0.030316,0.028745,0.015046,0.002000
2,0.019392,0.036712,0.016155,0.002000
2,0.027820,0.039641,0.013232,0.002000
2,0.008620,0.010877,0.014084,0.002000
2,0.020535,0.006887,0.013985,0.002000
2,0.043124,0.040276,0.013378,0.002000
2,0.039633,0.035088,0.010547,0.002000
2,0.047084,0.011316,0.017108,0.002000
2,0.045821,0.031816,0.011657,0.002000
2,0.033155,0.006357,0.010133,0.002000
2,0.012620,0.007092,0.015403,0.002000
2,0.049185,0.034093,0.014327,0.002000
2,0.049643,0.002417,0.014014,0.002000
2,0.006808,0.000181,0.012879,0.002000
2,0.029249,0.033025,0.014017,0.002000
2,0.019240,0.032782,0.013786,0.002000
2,0.032736,0.020300,0.014267,0.002000
2,0.008365,0.000430,0.017490,0.002000
2,0.011394,0.030520,0.020143,0.002000
2,0.025296,0.035097,0.014215,0.002000
2,0.020206,0.022731,0.014325,0.002000
2,0.032040,0.040540,0.012289,0.002000
2,0.037997,0.003490,0.014661,0.002000
2,0.038961,0.038066,0.013130,0.002000
2,0.040012,0.000231,0.011607,0.002000
2,0.047078,0.037971,0.012550,0.002000
2,0.026787,0.025086,0.013633,0.002000
2,0.026771,0.008232,0.013111,0.002000
2,0.048693,0.005634,0.017764,0.002000
2,0.047256,0.026058,0.014018,0.002000
2,0.015640,0.031788,0.018056,0.002000
2,0.014208,0.026599,0.019451,0.002000
1,0.011294,0.039187,0.018804,0.006000
2,0.041691,0.034031,0.013807,0.002000
1,0.033664,0.023737,0.021565,0.006000
1,0.020576,0.047643,0.020945,0.006000
2,0.032095,0.035715,0.014856,0.002000
2,0.037711,0.044423,0.018878,0.002000
2,0.049472,0.043460,0.013989,0.002000
2,0.049747,0.029528,0.013591,0.002000
2,0.045621,0.042846,0.015154,0.002000
2,0.024302,0.037800,0.017466,0.002000
2,0.017272,0.006833,0.016290,0.002000
2,0.000971,0.014268,0.017833,0.002000
2,0.035634,0.042261,0.015102,0.002000
2,0.006273,0.045832,0.016903,0.002000
2,0.019991,0.039290,0.019153,0.002000
2,0.022679,0.010169,0.015260,0.002000
2,0.008987,0.004008,0.014278,0.002000
2,0.044411,0.014070,0.018231,0.002000
2,0.023748,0.004582,0.014691,0.002000
2,0.004372,0.015893,0.021188,0.002000
2,0.044468,0.028710,0.015103,0.002000
2,0.049023,0.026760,0.018281,0.002000
2,0.045359,0.033429,0.015283,0.002000
2,0.047244,0.022461,0.017977,0.002000
2,0.040136,0.040575,0.016011,0.002000
2,0.019289,0.003092,0.013886,0.002000
2,0.043634,0.002333,0.016742,0.002000
2,0.001699,0.019391,0.017761,0.002000
1,0.031857,0.012115,0.017801,0.006000
2,0.011231,0.021601,0.018805,0.002000
2,0.047028,0.018049,0.017926,0.002000
