gamma_Si,obj,obj_ratio_to_best,rmse_pocv,a_PE,b_PE,a_NE,b_NE,bounds,LAM_PE_pct,LAM_NE_pct,LLI_pct
0.0,0.7472898600187703,1.081564153423267,0.014379366167962959,1.2953654732213582,-0.19187395164636292,1.006802305002804,-0.0026648995624884543,gamma_Si=lb,-6.366523387360064,29.741127084427475,26.086363291051967
0.025,0.7475107851617957,1.0818839017941067,0.01703945581462674,1.3004803652389596,-0.19150186353136767,1.0,-0.003164961701502778,a_NE=lb,-6.786523219578109,30.21582035871794,25.686307694059714
0.05,0.7482603953990753,1.082968824265369,0.0395365387263845,1.073341559152348,-0.023610084967766717,1.1952015887501106,-0.14358848327503126,-,11.864556826354264,16.59383762311657,20.26207494008258
0.07500000000000001,0.7372497558907096,1.0670329556879268,0.03933966713277984,1.0730856998181315,-0.02344362186963299,1.206290662151615,-0.1590984760435593,-,11.885566239079418,15.819995732810623,19.23166699039827
0.1,0.7277753415902769,1.0533204895750166,0.03925437572506591,1.0725133435591667,-0.023065400848566436,1.2234640814022688,-0.17600323685146113,-,11.932564207346756,14.62156275876794,18.11505899178413
0.125,0.7199761597635299,1.042032613288795,0.03921055873651976,1.0722354400649945,-0.022875839667233822,1.2388992241534975,-0.19233050116854242,-,11.95538373521236,13.54443398422737,17.02997033828954
0.15000000000000002,0.7132381387219693,1.032280571392521,0.03926684089694698,1.0721173971490356,-0.022795660414701914,1.2547440432972816,-0.2077950302500575,-,11.965076609417057,12.438716278713914,15.999156864214573
0.17500000000000002,0.7075795464712116,1.024090803452803,0.0393114516523535,1.0725666910439289,-0.022498553361569862,1.2728534567683083,-0.22591978742947036,-,11.928183677988123,11.174965715853533,14.738181563204048
0.2,0.7027539421249472,1.0171066317695527,0.039353723121009175,1.0723289762705088,-0.02233826797249863,1.287774097822964,-0.24287288011862412,-,11.947703183895301,10.133741020132353,13.610545703665103
0.225,0.6988841165873707,1.0115057735144446,0.03771012287472306,1.0704321027189891,-0.020422526241176218,1.4,-0.32505918335661116,a_NE=ub,12.103461422903198,2.302148502205133,8.117576481895226
0.25,0.6955391096409046,1.0066644933100555,0.03800342926928005,1.0713555648703728,-0.02054547871584607,1.4,-0.3340982763371333,a_NE=ub,12.027633048167985,2.302148502205133,7.4600918782082974
0.275,0.6932625670348875,1.0033696180439213,0.03835712563315537,1.071523502742068,-0.020644357597271953,1.4,-0.3422137526636883,a_NE=ub,12.013843142595725,2.302148502205133,6.913199270183449
0.30000000000000004,0.6917713036580799,1.0012112895318395,0.038730220533722534,1.0717167404349186,-0.02073737624116807,1.4,-0.35160665158764454,a_NE=ub,11.99797578932684,2.302148502205133,6.278866855999779
0.325,0.6909385814557208,1.0000060778301731,0.03921256867361961,1.0718813955733815,-0.020808722694454107,1.4,-0.3598072446758339,a_NE=ub,11.984455439280291,2.302148502205133,5.724666355182835
0.35000000000000003,0.6909184391493889,0.9999769255591985,0.03977796163036678,1.0720574603318345,-0.02089401680831662,1.4,-0.36734079752260007,a_NE=ub,11.96999820953716,2.302148502205133,5.215207235366731
0.375,0.6920259991843727,1.001579914299836,0.04041702309259321,1.0724525648155823,-0.02103119774342418,1.4,-0.3757308240414864,a_NE=ub,11.937554940683865,2.302148502205133,4.637349142827716
0.4,0.6945314775471723,1.005206131821794,0.04120364413731725,1.0736065666953105,-0.02122766868140796,1.4,-0.38370220055247345,a_NE=ub,11.842796225505262,2.302148502205133,4.040717410590098
0.42500000000000004,0.698878508751515,1.0114976572070193,0.04212519382683111,1.0737972608330182,-0.0213709765475678,1.4,-0.39134879850884635,a_NE=ub,11.82713773152991,2.302148502205133,3.526603543690415
0.45,0.7054607814867192,1.0210242821745699,0.043251573248458935,1.0740179774470258,-0.021536839567084503,1.4,-0.39996969447716885,a_NE=ub,11.809013997826062,2.302148502205133,2.946887882225298
0.47500000000000003,0.71426837312722,1.033771645555249,0.044355836545536764,1.0742649200542396,-0.0217224150707382,1.4,-0.40638911416357093,a_NE=ub,11.788736765532525,2.302148502205133,2.5138401583881658
0.5,0.7258523765208987,1.050537352537305,0.045444186191531816,1.0737185935124594,-0.022022936874919755,1.4,-0.41151319164220496,"a_NE=ub,gamma_Si=ub",11.833597352050154,2.302148502205133,2.228034684413548
