LAM_NE_pct,LAM_PE_pct,LLI_pct,a_NE,a_PE,b_NE,b_PE,bounds,c_cell,gamma_Si,half_cell,obj,ref_a_NE,ref_a_PE,ref_b_NE,ref_b_PE,ref_bounds,ref_c_cell,ref_gamma_Si,ref_obj,ref_rmse_pocv,rmse_pocv,si,w_dqdv
8.808359869040695,11.035750627001253,11.500384436734516,1.4,1.042269556832821,-0.37207298877015615,-0.02547927895032627,"a_NE=ub,gamma_Si=lb",0.345661,0.0,GITT,0.8192904527033835,1.4,1.0683647759186317,-0.38695433014340747,-0.024208717642811996,"a_NE=ub,gamma_Si=lb",0.379049,0.0,0.6365962803966205,0.029396459030534994,0.048659369593360195,Baggetto,0.0
-20.356956997141125,5.625935105250552,-7.9985025896878374,1.319824457859271,1.392799673973776,-0.3799053379172357,-0.18766803259111203,-,0.345661,0.26439629998859715,GITT,1.7733375690920006,1.0,1.345832531269938,-0.19397348933129266,-0.20143448447235132,a_NE=lb,0.379049,0.05546394149513466,1.408835234224821,0.053052302550600054,0.08933789984422684,Baggetto,1.0
8.808359869040695,11.382127810432557,10.685101196356408,1.4,1.0430882895883735,-0.41776411796175705,-0.025571444293889432,a_NE=ub,0.345661,0.05006851856724921,GITT,0.8135933077819191,1.4,1.0733831627719783,-0.4165735464338107,-0.024516711609997934,"a_NE=ub,gamma_Si=lb",0.379049,0.0,0.6457268467006003,0.030254569793649155,0.04874098056073901,Friedrich,0.0
-5.993230091892189,6.143397456215148,5.3148931298929645,1.1623130139964197,1.379262624851131,-0.25760554034785105,-0.1936225092207763,-,0.345661,0.39879861386541765,GITT,1.7230208645724792,1.0,1.3400998706812406,-0.2052151143690613,-0.1553187878544158,a_NE=lb,0.379049,0.20391566751994764,1.4734889366934711,0.06566510289213959,0.08345308416270356,Friedrich,1.0
8.808359869040695,11.780380177445029,10.078924348986941,1.4,1.0722295111062803,-0.355747685664202,-0.02227372627141141,a_NE=ub,0.345661,0.3506895405304234,GITT,0.7422507779076164,1.4,1.1083517239279637,-0.34169035138503756,-0.024476332415355725,a_NE=ub,0.379049,0.36396147355346425,0.5832829559609702,0.024097943120363976,0.03988359621108034,Jiang,0.0
-25.763008826787875,19.93972584694057,-16.902055346620205,1.4,1.0787638634575825,-0.3485789757354262,-0.026023155977652312,a_NE=ub,0.345661,0.36997201581577166,GITT,1.8039825070998834,1.015149823261459,1.2287523002311367,0.00044087124249160575,-0.13518573602024314,-,0.379049,0.033835122696387034,1.31166014137091,0.01158574633653501,0.041092645605146756,Jiang,1.0
8.808359869040695,11.759060332724157,9.10667486153746,1.4,1.0753210541194518,-0.3320665381568614,-0.023353661692790725,a_NE=ub,0.345661,0.3296589042683713,GITT,0.6313750654618007,1.4,1.1112788572090708,-0.30278867920227903,-0.025491159273161906,a_NE=ub,0.379049,0.28809107851363047,0.5168787525891023,0.02488304680008929,0.0411780088253735,Kunz,0.0
8.8759631769979,5.689657421742785,9.944945682111594,1.0262955875455397,1.3112025971701924,-0.007373310549664144,-0.21480984954008558,-,0.345661,0.042258517459265094,GITT,1.4507888190037863,1.0270569780532357,1.2678430817988549,-0.009540160666734214,-0.15968654094571286,-,0.379049,0.019784418076416593,1.229907552666213,0.007632635964272957,0.01087037103075742,Kunz,1.0
2.302148502205133,11.980891533485863,5.721184930757834,1.4,1.0719247979557185,-0.3598236865068324,-0.02081646556149047,a_NE=ub,0.345661,0.3253183655253483,GITT,0.6909343820738858,1.3067666711813475,1.11056090121405,-0.2791315928227614,-0.024961670655371138,-,0.379049,0.3190463485003058,0.5494614992893168,0.024776005035727487,0.039222427165449235,Li,0.0
25.636784983404503,11.28949683714748,28.835577233276023,1.016493990611921,1.3346285539644573,-0.0015338577838595808,-0.23516696480453164,-,0.345661,0.07683418956214892,GITT,1.4924656557470364,1.2465269846990652,1.371956673249872,-0.21250892655664932,-0.1736260724118087,-,0.379049,0.4240221867070026,1.4533441205044295,0.05255876070127408,0.01047946730724863,Li,1.0
5.633940858790043,11.78383629669854,7.734724853414009,1.4,1.072508923757682,-0.3985858052454561,-0.02179471653609513,a_NE=ub,0.345661,0.34245024156679155,GITT,0.7551633345795552,1.3529048192242445,1.1086839838274756,-0.34842520174814046,-0.02467379784480987,-,0.379049,0.33694333269118176,0.5900649632779609,0.02413240635002359,0.03962913552579415,Lu,0.0
10.07229566343551,-0.4443023092055952,6.819071658671527,1.0002630469571265,1.3501803446169873,-0.003286745034999007,-0.250251323658462,-,0.345661,0.06409824454484797,GITT,1.5188181841271717,1.014321765326361,1.2258053196405414,-0.00715740904769216,-0.15329914398169192,-,0.379049,0.026604500523216425,1.4437210351016598,0.021998397881152838,0.009218949247529544,Lu,1.0
8.808359869040695,12.053316717971411,10.20271973904365,1.4,1.0737742523084346,-0.3060947264947128,-0.02199594109613562,a_NE=ub,0.345661,0.3699749003284443,GITT,0.6858478527917099,1.4,1.1133931553097003,-0.2905953551272049,-0.025030606163384397,a_NE=ub,0.379049,0.3927091500295973,0.5572821030348862,0.026011799687845238,0.04135374780122421,Sethuraman,0.0
9.070269719670613,4.574268911134903,10.377817993833455,1.0316658784009731,1.334625513092277,-0.0036647616807527154,-0.23316040841836777,-,0.345661,0.09087570957994082,GITT,1.490096557925367,1.034637441775009,1.2754074620205806,-0.007521970906259398,-0.15844660049975962,-,0.379049,0.060037472484715165,1.2894227282076338,0.006635239304779605,0.009945592288201974,Sethuraman,1.0
2.44169698846474,7.552891304225508,10.878849769682066,1.1184415096419362,1.281780171282816,-0.005862010151948083,-0.18199555688753538,-,0.345661,0.46246744182847266,GITT,0.7224573828036405,1.0454519247094196,1.2643730859260998,-0.008092316263727457,-0.14113205609684665,-,0.379049,0.20089009392106377,0.6059259242513774,0.005688973564830189,0.011967646113354892,Wetjen,0.0
-5.252489110712195,4.230665047240651,9.88765871833348,1.2509048015604072,1.3824611218533163,-0.005651501279651886,-0.25631098805416447,gamma_Si=ub,0.345661,0.4999999960724669,GITT,1.564743776632663,1.0837944210706167,1.3163806262336122,-0.0062382846726219765,-0.1772613945242245,-,0.379049,0.34122770308045935,1.2535736447119659,0.006146013520275815,0.00767152810523289,Wetjen,1.0
