normalizedCapacity,voltage
1.0,0.05
0.9994237525277383,0.05672268907563025
0.9983152520079314,0.0634453781512605
0.9968105710500413,0.07016806722689076
0.994956364009417,0.07689075630252101
0.9927793314575994,0.08361344537815127
0.9902975102701936,0.09033613445378151
0.9875242732576608,0.09705882352941177
0.9844701671849052,0.10378151260504201
0.9811438930146082,0.11050420168067226
0.9775528828856836,0.11722689075630252
0.9737036646230577,0.12394957983193278
0.969602104639373,0.130672268907563
0.9652535766860406,0.1373949579831933
0.9606630830662506,0.14411764705882352
0.9558353441016854,0.15084033613445377
0.9507748656666596,0.15756302521008403
0.9454859911278118,0.16428571428571428
0.9399729419185555,0.17100840336134454
0.9342398496505261,0.17773109243697477
0.9282907818027603,0.18445378151260505
0.922129762454596,0.19117647058823528
0.915760789135541,0.19789915966386556
0.9091878465912336,0.2046218487394958
0.902414918069619,0.21134453781512602
0.8954459945903821,0.2180672268907563
0.8882850825570038,0.22478991596638653
0.8809362099935758,0.23151260504201682
0.8734034316302169,0.23823529411764705
0.8656908330164356,0.24495798319327727
0.8578025338074482,0.25168067226890756
0.849742690341696,0.2584033613445378
0.8415154976067606,0.26512605042016807
0.8331251906741849,0.2718487394957983
0.8245760456703617,0.2785714285714286
0.8158723803399084,0.2852941176470588
0.8070185542492316,0.29201680672268904
0.7980189686708798,0.2987394957983193
0.7888780661834457,0.30546218487394955
0.7796003300169587,0.3121848739495798
0.7701902831697192,0.31890756302521006
0.7606524873191804,0.3256302521008403
0.7509915415466989,0.3323529411764706
0.7412120808936182,0.3390756302521008
0.731318774764161,0.3457983193277311
0.721316325188921,0.3525210084033613
0.7112094649613068,0.35924369747899154
0.7010029556580563,0.3659663865546218
0.6907015855538944,0.37268907563025205
0.6803101674394858,0.37941176470588234
0.6698335363510627,0.38613445378151257
0.6592765472194151,0.39285714285714285
0.6486440724453494,0.3995798319327731
0.6379409994081977,0.4063025210084033
0.6271722279135137,0.4130252100840336
0.6163426675856931,0.4197478991596638
0.605457235210907,0.4264705882352941
0.5945208520354316,0.43319327731092433
0.5835384410241805,0.43991596638655456
0.5725149240840091,0.44663865546218484
0.5614552192561395,0.45336134453781507
0.5503642378818634,0.46008403361344535
0.539246881745508,0.4668067226890756
0.5281080401984886,0.47352941176470587
0.5169525872681363,0.4802521008403361
0.5057853787548566,0.4869747899159663
0.4946112493210564,0.4936974789915966
0.4834350095751726,0.5004201680672269
0.4722614431540325,0.5071428571428571
0.4610953038066882,0.5138655462184873
0.449941312482777,0.5205882352941177
0.4388041544283866,0.5273109243697479
0.4276884762923189,0.5340336134453781
0.41659888324558636,0.5407563025210084
0.40553993611689987,0.5474789915966386
0.3945161485468449,0.5542016806722689
0.3835319841633805,0.5609243697478992
0.3725918537812394,0.5676470588235294
0.3617001126277435,0.5743697478991596
0.3508610575975004,0.58109243697479
0.34007892453838484,0.5878151260504202
0.32935788557116064,0.5945378151260504
0.3187020464450425,0.6012605042016806
0.30811544393144585,0.607983193277311
0.2976020432581241,0.6147058823529412
0.28716573558583236,0.6214285714285714
0.27681033552961765,0.6281512605042017
0.26653957872677636,0.6348739495798319
0.2563571194534684,0.6415966386554622
0.24626652829193352,0.6483193277310925
0.2362712898501942,0.6550420168067227
0.22637480053608594,0.6617647058823529
0.21658036638740263,0.6684873949579831
0.2068912009598861,0.6752100840336135
0.1973104232747469,0.6819327731092437
0.18784105582734179,0.688655462184874
0.1784860226585856,0.6953781512605042
0.16924814749061956,0.7021008403361344
0.16013015192820346,0.7088235294117647
0.15113465372724555,0.715546218487395
0.14226416513183082,0.7222689075630252
0.1335210912810485,0.7289915966386554
0.12490772868686839,0.7357142857142858
0.11642626378425802,0.742436974789916
0.10807877155467271,0.7491596638655462
0.09986721422399947,0.7558823529411764
0.091793440035974,0.7626050420168067
0.0838591821020318,0.769327731092437
0.07606605732850014,0.7760504201680672
0.06841556542197424,0.7827731092436975
0.06090908797366534,0.7894957983193277
0.05354788762344942,0.7962184873949579
0.046333107304281196,0.8029411764705883
0.03926576956758576,0.8096638655462185
0.03234677599017266,0.8163865546218487
0.025576906663163035,0.823109243697479
0.018956819763355615,0.8298319327731092
0.012487051207401234,0.8365546218487395
0.006168014389090093,0.8432773109243697
0.0,0.85
