normalizedCapacity,voltage
1.0,0.05
0.9998909916551673,0.05672268907563025
0.9995577417534094,0.0634453781512605
0.9989964077128849,0.07016806722689076
0.9982049911935397,0.07689075630252101
0.9971822486173397,0.08361344537815127
0.9959274045964693,0.09033613445378151
0.9944400263138387,0.09705882352941177
0.9927199561230603,0.10378151260504201
0.990767270759447,0.11050420168067226
0.9885822545285692,0.11722689075630252
0.9861653805585547,0.12394957983193278
0.9835172970305057,0.130672268907563
0.9806388166430057,0.1373949579831933
0.9775309082622228,0.14411764705882352
0.9741946900954824,0.15084033613445377
0.9706314239530413,0.15756302521008403
0.9668425103022064,0.16428571428571428
0.9628294839069588,0.17100840336134454
0.9585940099049577,0.17773109243697477
0.9541378802136403,0.18445378151260505
0.949463010184829,0.19117647058823528
0.9445714354469447,0.19789915966386556
0.9394653088881785,0.2046218487394958
0.9341468977444845,0.21134453781512602
0.92861858076412,0.2180672268907563
0.9228828454264382,0.22478991596638653
0.9169422851972228,0.23151260504201682
0.9107995968064423,0.23823529411764705
0.9044575775371062,0.24495798319327727
0.8979191225161524,0.25168067226890756
0.8911872220000852,0.2584033613445378
0.8842649586495447,0.26512605042016807
0.8771555047881743,0.2718487394957983
0.8698621196421337,0.2785714285714286
0.8623881465574167,0.2852941176470588
0.8547370101928131,0.29201680672268904
0.8469122136869228,0.2987394957983193
0.8389173357981172,0.30546218487394955
0.8307560280167492,0.3121848739495798
0.8224320116492728,0.31890756302521006
0.813949074874232,0.3256302521008403
0.8053110697703407,0.3323529411764706
0.7965219093171105,0.3390756302521008
0.7875855643686753,0.3457983193277311
0.7785060606016407,0.3525210084033613
0.7692874754379417,0.35924369747899154
0.7599339349438237,0.3659663865546218
0.7504496107061874,0.37268907563025205
0.7408387166876412,0.37941176470588234
0.7311055060617025,0.38613445378151257
0.7212542680296739,0.39285714285714285
0.7112893246207934,0.3995798319327731
0.7012150274773311,0.4063025210084033
0.6910357546263557,0.4130252100840336
0.6807559072399589,0.4197478991596638
0.6703799063857647,0.4264705882352941
0.6599121897695981,0.43319327731092433
0.6493572084722208,0.43991596638655456
0.6387194236820811,0.44663865546218484
0.628003303426047,0.45336134453781507
0.6172133193001192,0.46008403361344535
0.6063539432021458,0.4668067226890756
0.5954296440685677,0.47352941176470587
0.584444884617255,0.4802521008403361
0.5734041180984889,0.4869747899159663
0.5623117850561643,0.4936974789915966
0.5511723101012915,0.5004201680672269
0.5399900986998754,0.5071428571428571
0.5287695339772571,0.5138655462184873
0.517514973540999,0.5205882352941177
0.5062307463243899,0.5273109243697479
0.4949211494526431,0.5340336134453781
0.48359044513385074,0.5407563025210084
0.47224285757675066,0.5474789915966386
0.46088256993734555,0.5542016806722689
0.449513721296405,0.5609243697478992
0.4381404036698633,0.5676470588235294
0.4267666590541058,0.5743697478991596
0.41539647650812417,0.58109243697479
0.4040337892744921,0.5878151260504202
0.3926824719410942,0.5945378151260504
0.3813463376455185,0.6012605042016806
0.37002913532399084,0.607983193277311
0.3587345470067096,0.6147058823529412
0.34746618516140115,0.6214285714285714
0.3362275900868964,0.6281512605042017
0.32502222735848674,0.6348739495798319
0.31385348532679047,0.6415966386554622
0.3027246726718257,0.6483193277310925
0.2916390160139448,0.6550420168067227
0.2805996575832549,0.6617647058823529
0.26960965294910455,0.6684873949579831
0.25867196881118026,0.6752100840336135
0.24778948085371388,0.6819327731092437
0.23696497166425856,0.688655462184874
0.226201128718452,0.6953781512605042
0.215500542432135,0.7021008403361344
0.204865704282154,0.7088235294117647
0.19429900499712494,0.715546218487395
0.1838027328193894,0.7222689075630252
0.17337907183935086,0.7289915966386554
0.16303010040331922,0.7357142857142858
0.15275778959595254,0.742436974789916
0.1425640017983263,0.7491596638655462
0.13245048932261194,0.7558823529411764
0.12241889312429544,0.7626050420168067
0.1124707415928079,0.769327731092437
0.10260744942139488,0.7760504201680672
0.09283031655698659,0.7827731092436975
0.08314052723078624,0.7894957983193277
0.07353914907023129,0.7962184873949579
0.06402713229292734,0.8029411764705883
0.05460530898310323,0.8096638655462185
0.04527439245106879,0.8163865546218487
0.03603497667611166,0.823109243697479
0.026887535833202802,0.8298319327731092
0.017832423903825223,0.8365546218487395
0.008869874371185027,0.8432773109243697
0.0,0.85
