% Model,failed_normal_copy.mph
% Version,COMSOL 6.3.0.290
% Date,"Sep 15 2026, 15:24"
% Table,Table 1 - Global Evaluation 1
% Time (s),Time (s),Minimum (mol/m^3),Minimum 1 (mol/m^3),Minimum 2 (mol/m^3),Minimum 3 (mol/m^3),ce_stop_threshold (mol/m^3),comp1.minguardall(comp1.cl)<=ce_stop_threshold
0.02925000000000001,0.02925000000000001,1199.9667416373575,1199.9667416373575,1199.9922701421574,1200.0093592792648,0,0
0.02937500000000001,0.02937500000000001,1199.9665999302033,1199.9665999302033,1199.9922371671194,1200.0093992265054,0,0
0.02950000000000001,0.02950000000000001,1199.9664582301027,1199.9664582301027,1199.9922041924194,1200.009439173453,0,0
0.02962500000000001,0.02962500000000001,1199.966316537131,1199.966316537131,1199.9921712180567,1200.0094791201097,0,0
0.02975000000000001,0.02975000000000001,1199.9661748513643,1199.9661748513643,1199.9921382440302,1200.0095190664756,0,0
0.029875000000000006,0.029875000000000006,1199.966033172879,1199.966033172879,1199.992105270339,1200.0095590125516,0,0
0.03,0.03,1199.9658915017512,1199.9658915017512,1199.9920722969819,1200.0095989583385,0,0
0.030125,0.030125,1199.9657498380568,1199.9657498380568,1199.9920393239586,1200.009638903837,0,0
0.03025,0.03025,1199.965608181874,1199.965608181874,1199.9920063512673,1200.0096788490484,0,0
0.030375,0.030375,1199.9654665332782,1199.9654665332782,1199.9919733789077,1200.0097187939732,0,0
0.0305,0.0305,1199.9653248923469,1199.9653248923469,1199.991940406879,1200.0097587386117,0,0
0.030625,0.030625,1199.9651832591571,1199.9651832591571,1199.9919074351799,1200.0097986829653,0,0
0.03075,0.03075,1199.9650416337868,1199.9650416337868,1199.9918744638094,1200.0098386270347,0,0
0.030875,0.030875,1199.9649000163124,1199.9649000163124,1199.9918414927668,1200.00987857082,0,0
0.031,0.031,1199.9647584068123,1199.9647584068123,1199.991808522051,1200.0099185143235,0,0
0.031125,0.031125,1199.9646168053634,1199.9646168053634,1199.9917755516617,1200.009958457545,0,0
0.03125,0.03125,1199.9644751474677,1199.9644751474677,1199.9917425815975,1200.009998400485,0,0
0.031375,0.031375,1199.9643334791592,1199.9643334791592,1199.9917096118575,1200.010038343145,0,0
0.0315,0.0315,1199.9641918174746,1199.9641918174746,1199.9916766424412,1200.0100782855252,0,0
0.031625,0.031625,1199.9640501624792,1199.9640501624792,1199.9916436733479,1200.0101182276262,0,0
0.03175,0.03175,1199.9639085142383,1199.9639085142383,1199.991610704576,1200.0101581694491,0,0
0.031875,0.031875,1199.9637668728174,1199.9637668728174,1199.991577736125,1200.0101981109947,0,0
0.032,0.032,1199.9636252382822,1199.9636252382822,1199.991544767994,1200.0102380522633,0,0
0.032125,0.032125,1199.9634836106984,1199.9634836106984,1199.9915118001823,1200.0102779932563,0,0
0.03225,0.03225,1199.9633419901322,1199.9633419901322,1199.9914788326887,1200.010317933974,0,0
0.032375,0.032375,1199.9632003766496,1199.9632003766496,1199.9914458655128,1200.010357874417,0,0
0.0325,0.0325,1199.9630587005713,1199.9630587005713,1199.9914128986536,1200.0103978145864,0,0
0.032625,0.032625,1199.9629170246549,1199.9629170246549,1199.9913799321102,1200.0104377544826,0,0
0.03275,0.03275,1199.9627753545858,1199.9627753545858,1199.9913469658816,1200.0104776941066,0,0
0.032875,0.032875,1199.9626336904196,1199.9626336904196,1199.9913139999674,1200.0105176334591,0,0
0.033,0.033,1199.9624920322126,1199.9624920322126,1199.991281034367,1200.0105575725406,0,0
0.033125,0.033125,1199.9623503800208,1199.9623503800208,1199.9912480690787,1200.0105975113515,0,0
0.03325,0.03325,1199.9622087338996,1199.9622087338996,1199.9912151041024,1200.0106374498932,0,0
0.033375,0.033375,1199.9620670939064,1199.9620670939064,1199.9911821394371,1200.0106773881662,0,0
0.0335,0.0335,1199.9619254600966,1199.9619254600966,1199.9911491750822,1200.0107173261708,0,0
0.033625,0.033625,1199.9617838325278,1199.9617838325278,1199.9911162110366,1200.010757263908,0,0
0.03375,0.03375,1199.961642211256,1199.961642211256,1199.9910832472995,1200.0107972013784,0,0
0.033875,0.033875,1199.9615005963385,1199.9615005963385,1199.9910502838702,1200.0108371385825,0,0
0.034,0.034,1199.9613589489438,1199.9613589489438,1199.9910173207484,1200.0108770755214,0,0
0.034125,0.034125,1199.961217272289,1199.961217272289,1199.9909843579326,1200.0109170121955,0,0
0.03425,0.03425,1199.9610756008444,1199.9610756008444,1199.9909513954224,1200.0109569486053,0,0
0.034375,0.034375,1199.9609339346582,1199.9609339346582,1199.9909184332168,1200.0109968847519,0,0
0.0345,0.0345,1199.9607922737773,1199.9607922737773,1199.990885471316,1200.0110368206354,0,0
0.034625,0.034625,1199.9606506182515,1199.9606506182515,1199.990852509718,1200.011076756257,0,0
0.03475,0.03475,1199.9605089681281,1199.9605089681281,1199.9908195484227,1200.011116691617,0,0
0.034875,0.034875,1199.9603673234574,1199.9603673234574,1199.990786587429,1200.011156626716,0,0
0.035,0.035,1199.9602256842875,1199.9602256842875,1199.990753626737,1200.0111965615552,0,0
0.035125,0.035125,1199.9600840506664,1199.9600840506664,1199.9907206663447,1200.0112364961349,0,0
0.035250000000000004,0.035250000000000004,1199.9599424226446,1199.9599424226446,1199.9906877062522,1200.0112764304552,0,0
0.035375000000000004,0.035375000000000004,1199.959800800271,1199.959800800271,1199.9906547464586,1200.0113163645176,0,0
0.035500000000000004,0.035500000000000004,1199.9596591835943,1199.9596591835943,1199.9906217869634,1200.0113562983224,0,0
0.035625000000000004,0.035625000000000004,1199.9595175726656,1199.9595175726656,1199.9905888277654,1200.0113962318699,0,0
0.035750000000000004,0.035750000000000004,1199.9593759675329,1199.9593759675329,1199.990555868864,1200.0114361651613,0,0
0.035875000000000004,0.035875000000000004,1199.9592343682468,1199.9592343682468,1199.9905229102587,1200.011476098197,0,0
0.036000000000000004,0.036000000000000004,1199.959092774857,1199.959092774857,1199.990489951949,1200.011516030977,0,0
0.036125000000000004,0.036125000000000004,1199.9589511201307,1199.9589511201307,1199.9904569939338,1200.011555963503,0,0
0.036250000000000004,0.036250000000000004,1199.9588094648511,1199.9588094648511,1199.9904240362123,1200.011595895775,0,0
0.036375000000000005,0.036375000000000005,1199.9586678144085,1199.9586678144085,1199.9903910787841,1200.0116358277933,0,0
0.036500000000000005,0.036500000000000005,1199.9585261688453,1199.9585261688453,1199.9903581216486,1200.0116757595592,0,0
0.036625000000000005,0.036625000000000005,1199.958384528205,1199.958384528205,1199.9903251648047,1200.0117156910728,0,0
0.036750000000000005,0.036750000000000005,1199.9582428925298,1199.9582428925298,1199.990292208252,1200.011755622335,0,0
0.036875000000000005,0.036875000000000005,1199.9581012618628,1199.9581012618628,1199.9902592519895,1200.011795553346,0,0
0.037000000000000005,0.037000000000000005,1199.9579596362464,1199.9579596362464,1199.9902262960175,1200.011835484107,0,0
0.037125000000000005,0.037125000000000005,1199.9578180157241,1199.9578180157241,1199.990193340334,1200.0118754146179,0,0
0.037250000000000005,0.037250000000000005,1199.9576764003398,1199.9576764003398,1199.990160384939,1200.01191534488,0,0
0.037375000000000005,0.037375000000000005,1199.9575347901352,1199.9575347901352,1199.9901274298322,1200.0119552748938,0,0
0.037500000000000006,0.037500000000000006,1199.9573931851553,1199.9573931851553,1199.9900944750123,1200.0119952046591,0,0
0.037625000000000006,0.037625000000000006,1199.9572515854434,1199.9572515854434,1199.9900615204785,1200.0120351341773,0,0
0.037750000000000006,0.037750000000000006,1199.957109991043,1199.957109991043,1199.9900285662309,1200.0120750634485,0,0
0.037875000000000006,0.037875000000000006,1199.9569684019978,1199.9569684019978,1199.9899956122686,1200.0121149924732,0,0
0.038000000000000006,0.038000000000000006,1199.9568268183523,1199.9568268183523,1199.9899626585907,1200.0121549212527,0,0
0.038125000000000006,0.038125000000000006,1199.9566852401495,1199.9566852401495,1199.9899297051963,1200.0121948497867,0,0
0.038250000000000006,0.038250000000000006,1199.9565436674343,1199.9565436674343,1199.9898967520855,1200.0122347780764,0,0
0.038375000000000006,0.038375000000000006,1199.9564021002504,1199.9564021002504,1199.9898637992574,1200.012274706122,0,0
0.038500000000000006,0.038500000000000006,1199.9562605386427,1199.9562605386427,1199.989830846711,1200.0123146339245,0,0
0.03862500000000001,0.03862500000000001,1199.9561189826557,1199.9561189826557,1199.989797894446,1200.0123545614836,0,0
0.03875000000000001,0.03875000000000001,1199.9559774323327,1199.9559774323327,1199.9897649424615,1200.0123944888005,0,0
0.03887500000000001,0.03887500000000001,1199.9558358877193,1199.9558358877193,1199.9897319907575,1200.0124344158755,0,0
0.03900000000000001,0.03900000000000001,1199.9556943156285,1199.9556943156285,1199.9896990393327,1200.0124743427095,0,0
0.03912500000000001,0.03912500000000001,1199.9555527094042,1199.9555527094042,1199.9896660881866,1200.012514269303,0,0
0.03925000000000001,0.03925000000000001,1199.9554111079096,1199.9554111079096,1199.9896331373188,1200.0125541956559,0,0
0.03937500000000001,0.03937500000000001,1199.9552695111831,1199.9552695111831,1199.989600186729,1200.0125941217693,0,0
0.03950000000000001,0.03950000000000001,1199.9551279192635,1199.9551279192635,1199.9895672364157,1200.0126340476438,0,0
0.03962500000000001,0.03962500000000001,1199.9549863321886,1199.9549863321886,1199.9895342863788,1200.0126739732793,0,0
0.03975000000000001,0.03975000000000001,1199.9548447499972,1199.9548447499972,1199.9895013366176,1200.012713898677,0,0
0.03987500000000001,0.03987500000000001,1199.9547031727272,1199.9547031727272,1199.989468387132,1200.012753823837,0,0
0.04,0.04,1199.9545616004182,1199.9545616004182,1199.9894354379207,1200.0127937487603,0,0
0.040125,0.040125,1199.9544200331086,1199.9544200331086,1199.9894024889832,1200.0128336734472,0,0
0.04025,0.04025,1199.9542784708378,1199.9542784708378,1199.989369540319,1200.0128735978983,0,0
0.040375,0.040375,1199.954136913644,1199.954136913644,1199.9893365919283,1200.0129135221136,0,0
0.0405,0.0405,1199.953995361567,1199.953995361567,1199.989303643809,1200.0129534460943,0,0
0.040625,0.040625,1199.9538538146455,1199.9538538146455,1199.9892706959617,1200.0129933698408,0,0
0.04075,0.04075,1199.953712272919,1199.953712272919,1199.9892377483857,1200.0130332933534,0,0
0.040875,0.040875,1199.9535707364264,1199.9535707364264,1199.9892048010802,1200.0130732166328,0,0
0.041,0.041,1199.9534292052076,1199.9534292052076,1199.9891718540443,1200.0131131396793,0,0
0.041125,0.041125,1199.9532876793016,1199.9532876793016,1199.9891389072777,1200.0131530624928,0,0
0.04125,0.04125,1199.9531461587485,1199.9531461587485,1199.9891059607796,1200.0131929850752,0,0
0.041375,0.041375,1199.953004643587,1199.953004643587,1199.9890730145503,1200.0132329074263,0,0
0.0415,0.0415,1199.9528631338576,1199.9528631338576,1199.9890400685883,1200.0132728295462,0,0
0.041625,0.041625,1199.9527216295994,1199.9527216295994,1199.9890071228936,1200.013312751436,0,0
0.04175,0.04175,1199.9525801308528,1199.9525801308528,1199.988974177465,1200.0133526730958,0,0
0.041875,0.041875,1199.9524386376572,1199.9524386376572,1199.9889412323025,1200.0133925945263,0,0
0.042,0.042,1199.9522971500526,1199.9522971500526,1199.9889082874054,1200.0134325157278,0,0
0.042125,0.042125,1199.952155668079,1199.952155668079,1199.988875342773,1200.0134724367012,0,0
0.04225,0.04225,1199.9520141917765,1199.9520141917765,1199.9888423984055,1200.0135123574466,0,0
0.042375,0.042375,1199.951872721185,1199.951872721185,1199.9888094543014,1200.0135522779647,0,0
0.0425,0.0425,1199.9517312563446,1199.9517312563446,1199.9887765104602,1200.0135921982558,0,0
0.042625,0.042625,1199.9515897972958,1199.9515897972958,1199.9887435668818,1200.01363211832,0,0
0.04275,0.04275,1199.951448344078,1199.951448344078,1199.988710623566,1200.0136720381583,0,0
0.042875,0.042875,1199.9513068967328,1199.9513068967328,1199.9886776805113,1200.0137119577716,0,0
0.043000000000000003,0.043000000000000003,1199.951165455299,1199.951165455299,1199.9886447377178,1200.0137518771594,0,0
0.043125000000000004,0.043125000000000004,1199.9510240198179,1199.9510240198179,1199.9886117951846,1200.013791796323,0,0
0.043250000000000004,0.043250000000000004,1199.9508825903297,1199.9508825903297,1199.9885788529118,1200.013831715262,0,0
0.043375000000000004,0.043375000000000004,1199.9507411418076,1199.9507411418076,1199.9885459108984,1200.013871633978,0,0
0.043500000000000004,0.043500000000000004,1199.950599648231,1199.950599648231,1199.9885129691438,1200.0139115524705,0,0
0.043625000000000004,0.043625000000000004,1199.9504581597066,1199.9504581597066,1199.9884800276477,1200.0139514707405,0,0
0.043750000000000004,0.043750000000000004,1199.9503166762697,1199.9503166762697,1199.9884470864097,1200.013991388788,0,0
0.043875000000000004,0.043875000000000004,1199.9501751979544,1199.9501751979544,1199.9884141454288,1200.0140313066142,0,0
0.044000000000000004,0.044000000000000004,1199.9500337247966,1199.9500337247966,1199.9883812047049,1200.0140712242187,0,0
0.044125000000000004,0.044125000000000004,1199.9498922568303,1199.9498922568303,1199.9883482642372,1200.0141111416026,0,0
0.044250000000000005,0.044250000000000005,1199.9497507940916,1199.9497507940916,1199.9883153240257,1200.0141510587662,0,0
0.044375000000000005,0.044375000000000005,1199.9496093366156,1199.9496093366156,1199.9882823840694,1200.0141909757094,0,0
0.044500000000000005,0.044500000000000005,1199.9494678844364,1199.9494678844364,1199.988249444368,1200.0142308924333,0,0
0.044625000000000005,0.044625000000000005,1199.9493264375903,1199.9493264375903,1199.9882165049205,1200.0142708089381,0,0
0.044750000000000005,0.044750000000000005,1199.9491849961123,1199.9491849961123,1199.9881835657272,1200.014310725224,0,0
0.044875000000000005,0.044875000000000005,1199.949043560038,1199.949043560038,1199.9881506267873,1200.0143506412921,0,0
0.045000000000000005,0.045000000000000005,1199.9489021294023,1199.9489021294023,1199.9881176881001,1200.0143905571426,0,0
0.045125000000000005,0.045125000000000005,1199.9487607042406,1199.9487607042406,1199.9880847496654,1200.0144304727753,0,0
0.045250000000000005,0.045250000000000005,1199.9486192693007,1199.9486192693007,1199.9880518114826,1200.0144703881915,0,0
0.045375000000000006,0.045375000000000006,1199.9484777829323,1199.9484777829323,1199.988018873551,1200.014510303391,0,0
0.045500000000000006,0.045500000000000006,1199.9483363011948,1199.9483363011948,1199.9879859358703,1200.0145502183743,0,0
0.045625000000000006,0.045625000000000006,1199.9481948241198,1199.9481948241198,1199.9879529984398,1200.0145901331423,0,0
0.045750000000000006,0.045750000000000006,1199.9480533517374,1199.9480533517374,1199.9879200612597,1200.0146300476952,0,0
0.045875000000000006,0.045875000000000006,1199.9479118840793,1199.9479118840793,1199.9878871243288,1200.0146699620332,0,0
0.046000000000000006,0.046000000000000006,1199.9477704211758,1199.9477704211758,1199.987854187647,1200.014709876157,0,0
0.046125000000000006,0.046125000000000006,1199.9476289630582,1199.9476289630582,1199.9878212512133,1200.014749790067,0,0
0.046250000000000006,0.046250000000000006,1199.9474875097567,1199.9474875097567,1199.987788315028,1200.0147897037634,0,0
0.046375000000000006,0.046375000000000006,1199.947346061303,1199.947346061303,1199.98775537909,1200.014829617247,0,0
0.04650000000000001,0.04650000000000001,1199.9472046177284,1199.9472046177284,1199.9877224433992,1200.0148695305181,0,0
0.04662500000000001,0.04662500000000001,1199.9470631790634,1199.9470631790634,1199.987689507955,1200.0149094435767,0,0
0.04675000000000001,0.04675000000000001,1199.9469217453393,1199.9469217453393,1199.9876565727573,1200.0149493564238,0,0
0.04687500000000001,0.04687500000000001,1199.9467803165874,1199.9467803165874,1199.9876236378047,1200.0149892690597,0,0
0.04700000000000001,0.04700000000000001,1199.9466388928395,1199.9466388928395,1199.9875907030973,1200.0150291814841,0,0
0.04712500000000001,0.04712500000000001,1199.946497474126,1199.946497474126,1199.987557768635,1200.0150690936985,0,0
0.04725000000000001,0.04725000000000001,1199.9463560190034,1199.9463560190034,1199.9875248344167,1200.0151090057025,0,0
0.04737500000000001,0.04737500000000001,1199.946214539261,1199.946214539261,1199.9874919004424,1200.0151489174968,0,0
0.04750000000000001,0.04750000000000001,1199.9460730637654,1199.9460730637654,1199.9874589667113,1200.015188829082,0,0
0.04762500000000001,0.04762500000000001,1199.9459315925433,1199.9459315925433,1199.9874260332233,1200.0152287404583,0,0
0.04775000000000001,0.04775000000000001,1199.9457901256221,1199.9457901256221,1199.9873930999777,1200.0152686516258,0,0
0.04787500000000001,0.04787500000000001,1199.945648663029,1199.945648663029,1199.987360166974,1200.0153085625852,0,0
0.04800000000000001,0.04800000000000001,1199.9455072047917,1199.9455072047917,1199.9873272342118,1200.0153484733369,0,0
0.04812500000000001,0.04812500000000001,1199.9453657509375,1199.9453657509375,1199.9872943016912,1200.0153883838814,0,0
0.04825000000000001,0.04825000000000001,1199.945224301494,1199.945224301494,1199.9872613694108,1200.015428294219,0,0
0.04837500000000001,0.04837500000000001,1199.9450828564882,1199.9450828564882,1199.987228437371,1200.01546820435,0,0
0.04850000000000001,0.04850000000000001,1199.9449414159483,1199.9449414159483,1199.9871955055705,1200.0155081142752,0,0
0.04862500000000001,0.04862500000000001,1199.944799979902,1199.944799979902,1199.98716257401,1200.0155480239946,0,0
0.04875000000000001,0.04875000000000001,1199.944658548376,1199.944658548376,1199.987129642688,1200.0155879335084,0,0
0.04887500000000001,0.04887500000000001,1199.9445171213995,1199.9445171213995,1199.9870967116044,1200.0156278428176,0,0
0.04900000000000001,0.04900000000000001,1199.944375698999,1199.944375698999,1199.987063780759,1200.0156677519221,0,0
0.04912500000000001,0.04912500000000001,1199.944234281203,1199.944234281203,1199.9870308501515,1200.015707660822,0,0
0.04925000000000001,0.04925000000000001,1199.9440928680392,1199.9440928680392,1199.9869979197808,1200.0157475695185,0,0
0.04937500000000001,0.04937500000000001,1199.9439514595354,1199.9439514595354,1199.9869649896468,1200.0157874780116,0,0
0.04950000000000001,0.04950000000000001,1199.9438100557193,1199.9438100557193,1199.986932059749,1200.0158273863015,0,0
0.04962500000000001,0.04962500000000001,1199.9436686566191,1199.9436686566191,1199.9868991300877,1200.015867294389,0,0
0.04975000000000001,0.04975000000000001,1199.9435272347491,1199.9435272347491,1199.9868662006616,1200.0159072022743,0,0
0.049875,0.049875,1199.9433857752394,1199.9433857752394,1199.9868332714705,1200.0159471099573,0,0
0.05,0.05,1199.9432443197136,1199.9432443197136,1199.986800342514,1200.0159870174393,0,0
0.050125,0.050125,1199.9431028681938,1199.9431028681938,1199.9867674137922,1200.01602692472,0,0
0.05025,0.05025,1199.9429614207063,1199.9429614207063,1199.986734485304,1200.0160668317997,0,0
0.050375,0.050375,1199.9428199772747,1199.9428199772747,1199.986701557049,1200.0161067386791,0,0
0.0505,0.0505,1199.9426785379242,1199.9426785379242,1199.9866686290268,1200.0161466453587,0,0
0.050625,0.050625,1199.9425371026787,1199.9425371026787,1199.9866357012377,1200.0161865518382,0,0
0.05075,0.05075,1199.9423956715636,1199.9423956715636,1199.9866027736805,1200.0162264581186,0,0
0.050875000000000004,0.050875000000000004,1199.9422542446032,1199.9422542446032,1199.986569846355,1200.0162663642002,0,0
0.051000000000000004,0.051000000000000004,1199.9421128218225,1199.9421128218225,1199.9865369192607,1200.016306270083,0,0
0.051125000000000004,0.051125000000000004,1199.9419714032465,1199.9419714032465,1199.986503992398,1200.016346175768,0,0
0.051250000000000004,0.051250000000000004,1199.941829988899,1199.941829988899,1199.9864710657655,1200.016386081255,0,0
0.051375000000000004,0.051375000000000004,1199.941688578806,1199.941688578806,1199.986438139363,1200.0164259865442,0,0
0.051500000000000004,0.051500000000000004,1199.9415471729915,1199.9415471729915,1199.9864052131902,1200.0164658916367,0,0
0.051625000000000004,0.051625000000000004,1199.941405771481,1199.941405771481,1199.986372287247,1200.0165057965323,0,0
0.051750000000000004,0.051750000000000004,1199.9412643742992,1199.9412643742992,1199.9863393615326,1200.0165457012313,0,0
0.051875000000000004,0.051875000000000004,1199.9411229814716,1199.9411229814716,1199.9863064360466,1200.0165856057345,0,0
0.052000000000000005,0.052000000000000005,1199.9409815930226,1199.9409815930226,1199.986273510789,1200.016625510042,0,0
0.052125000000000005,0.052125000000000005,1199.940840208978,1199.940840208978,1199.9862405857593,1200.016665414154,0,0
0.052250000000000005,0.052250000000000005,1199.940698829362,1199.940698829362,1199.9862076609566,1200.0167053180712,0,0
0.052375000000000005,0.052375000000000005,1199.9405574542004,1199.9405574542004,1199.986174736381,1200.0167452217938,0,0
0.052500000000000005,0.052500000000000005,1199.940416083518,1199.940416083518,1199.9861418120322,1200.0167851253223,0,0
0.052625000000000005,0.052625000000000005,1199.9402747173401,1199.9402747173401,1199.9861088879093,1200.016825028657,0,0
0.052750000000000005,0.052750000000000005,1199.940133355692,1199.940133355692,1199.9860759640123,1200.0168649317975,0,0
0.052875000000000005,0.052875000000000005,1199.939991998599,1199.939991998599,1199.9860430403405,1200.016904834745,0,0
0.053000000000000005,0.053000000000000005,1199.9398506460864,1199.9398506460864,1199.9860101168942,1200.0169447375,0,0
0.053125000000000006,0.053125000000000006,1199.9397092789386,1199.9397092789386,1199.9859771936724,1200.0169846400618,0,0
0.053250000000000006,0.053250000000000006,1199.9395678661137,1199.9395678661137,1199.9859442706747,1200.0170245424315,0,0
0.053375000000000006,0.053375000000000006,1199.939426457184,1199.939426457184,1199.985911347901,1200.0170644446098,0,0
0.053500000000000006,0.053500000000000006,1199.9392850521715,1199.9392850521715,1199.985878425351,1200.017104346596,0,0
0.053625000000000006,0.053625000000000006,1199.9391436510984,1199.9391436510984,1199.985845503024,1200.0171442483913,0,0
0.053750000000000006,0.053750000000000006,1199.9390022539872,1199.9390022539872,1199.9858125809196,1200.0171841499957,0,0
0.053875000000000006,0.053875000000000006,1199.93886086086,1199.93886086086,1199.985779659038,1200.0172240514096,0,0
0.054000000000000006,0.054000000000000006,1199.9387194717392,1199.9387194717392,1199.9857467373786,1200.0172639526331,0,0
0.054125000000000006,0.054125000000000006,1199.9385780866476,1199.9385780866476,1199.985713815941,1200.017303853667,0,0
0.05425000000000001,0.05425000000000001,1199.9384367056073,1199.9384367056073,1199.9856808947243,1200.0173437545109,0,0
0.05437500000000001,0.05437500000000001,1199.938295328641,1199.938295328641,1199.9856479737284,1200.0173836551662,0,0
0.05450000000000001,0.05450000000000001,1199.9381539557705,1199.9381539557705,1199.9856150529533,1200.0174235556324,0,0
0.05462500000000001,0.05462500000000001,1199.9380125870193,1199.9380125870193,1199.9855821323983,1200.01746345591,0,0
0.05475000000000001,0.05475000000000001,1199.9378712224088,1199.9378712224088,1199.9855492120632,1200.0175033559995,0,0
0.05487500000000001,0.05487500000000001,1199.9377298619625,1199.9377298619625,1199.9855162919475,1200.017543255901,0,0
0.05500000000000001,0.05500000000000001,1199.9375885057025,1199.9375885057025,1199.9854833720512,1200.0175831556148,0,0
0.05512500000000001,0.05512500000000001,1199.9374471536516,1199.9374471536516,1199.9854504523737,1200.0176230551415,0,0
0.05525000000000001,0.05525000000000001,1199.9373058058325,1199.9373058058325,1199.9854175329142,1200.0176629544815,0,0
0.05537500000000001,0.05537500000000001,1199.9371644622681,1199.9371644622681,1199.9853846136727,1200.0177028536345,0,0
0.05550000000000001,0.05550000000000001,1199.9370231229802,1199.9370231229802,1199.9853516946494,1200.0177427526016,0,0
0.05562500000000001,0.05562500000000001,1199.9368817879931,1199.9368817879931,1199.985318775843,1200.0177826513827,0,0
0.05575000000000001,0.05575000000000001,1199.9367404573284,1199.9367404573284,1199.985285857254,1200.017822549978,0,0
0.05587500000000001,0.05587500000000001,1199.9365991310087,1199.9365991310087,1199.9852529388813,1200.017862448388,0,0
0.05600000000000001,0.05600000000000001,1199.9364578090572,1199.9364578090572,1199.9852200207254,1200.0179023466133,0,0
0.05612500000000001,0.05612500000000001,1199.9363164914967,1199.9363164914967,1199.9851871027852,1200.0179422446536,0,0
0.05625000000000001,0.05625000000000001,1199.9361751783501,1199.9361751783501,1199.9851541850603,1200.0179821425097,0,0
0.05637500000000001,0.05637500000000001,1199.9360338696401,1199.9360338696401,1199.985121267551,1200.018022040182,0,0
0.05650000000000001,0.05650000000000001,1199.9358925653898,1199.9358925653898,1199.9850883502568,1200.0180619376702,0,0
0.05662500000000001,0.05662500000000001,1199.9357512656213,1199.9357512656213,1199.9850554331765,1200.0181018349751,0,0
0.05675000000000001,0.05675000000000001,1199.935609970359,1199.935609970359,1199.9850225163107,1200.0181417320969,0,0
0.05687500000000001,0.05687500000000001,1199.9354686796244,1199.9354686796244,1199.984989599659,1200.0181816290356,0,0
0.05700000000000001,0.05700000000000001,1199.935327393441,1199.935327393441,1199.9849566832206,1200.018221525792,0,0
0.05712500000000001,0.05712500000000001,1199.9351861118319,1199.9351861118319,1199.9849237669955,1200.0182614223659,0,0
0.05725000000000001,0.05725000000000001,1199.9350448348198,1199.9350448348198,1199.9848908509832,1200.018301318758,0,0
0.05737500000000001,0.05737500000000001,1199.9349035624284,1199.9349035624284,1199.9848579351838,1200.0183412149688,0,0
0.05750000000000001,0.05750000000000001,1199.9347622946793,1199.9347622946793,1199.9848250195964,1200.0183811109982,0,0
0.05762500000000001,0.05762500000000001,1199.934621031597,1199.934621031597,1199.9847921042206,1200.018421006847,0,0
0.05775000000000001,0.05775000000000001,1199.9344797732035,1199.9344797732035,1199.9847591890561,1200.0184609025148,0,0
0.05787500000000001,0.05787500000000001,1199.9343384939027,1199.9343384939027,1199.9847262741034,1200.018500798002,0,0
0.05800000000000001,0.05800000000000001,1199.934197173686,1199.934197173686,1199.9846933593612,1200.0185406933092,0,0
0.05812500000000001,0.05812500000000001,1199.9340558575034,1199.9340558575034,1199.9846604448296,1200.0185805884369,0,0
0.05825000000000001,0.05825000000000001,1199.9339145453755,1199.9339145453755,1199.984627530508,1200.0186204833847,0,0
0.05837500000000001,0.05837500000000001,1199.933773237323,1199.933773237323,1199.9845946163969,1200.0186603781538,0,0
0.05850000000000001,0.05850000000000001,1199.933631933366,1199.933631933366,1199.9845617024948,1200.018700272744,0,0
0.05862500000000001,0.05862500000000001,1199.933490633525,1199.933490633525,1199.984528788802,1200.018740167155,0,0
0.05875000000000001,0.05875000000000001,1199.9333493378203,1199.9333493378203,1199.984495875318,1200.0187800613883,0,0
0.05887500000000001,0.05887500000000001,1199.9332080462725,1199.9332080462725,1199.984462962043,1200.0188199554434,0,0
0.05900000000000001,0.05900000000000001,1199.933066758902,1199.933066758902,1199.9844300489758,1200.0188598493207,0,0
0.05912500000000001,0.05912500000000001,1199.9329254757292,1199.9329254757292,1199.9843971361165,1200.0188997430207,0,0
0.05925000000000001,0.05925000000000001,1199.9327841967745,1199.9327841967745,1199.9843642234648,1200.0189396365438,0,0
0.05937500000000001,0.05937500000000001,1199.932642922059,1199.932642922059,1199.9843313110207,1200.0189795298897,0,0
0.05950000000000001,0.05950000000000001,1199.932501651603,1199.932501651603,1199.9842983987835,1200.0190194230593,0,0
0.05962500000000001,0.05962500000000001,1199.9323603854268,1199.9323603854268,1199.9842654867525,1200.0190593160528,0,0
0.05975000000000001,0.05975000000000001,1199.9322191235512,1199.9322191235512,1199.9842325749282,1200.0190992088696,0,0
0.059875000000000005,0.059875000000000005,1199.9320778659967,1199.9320778659967,1199.98419966331,1200.0191391015114,0,0
0.06,0.06,1199.9319366127838,1199.9319366127838,1199.9841667518974,1200.0191789939777,0,0
0.060125,0.060125,1199.9317953639331,1199.9317953639331,1199.9841338406902,1200.0192188862684,0,0
0.06025,0.06025,1199.9316541194657,1199.9316541194657,1199.984100929688,1200.0192587783847,0,0
0.060375,0.060375,1199.9315128508256,1199.9315128508256,1199.984068018891,1200.0192986703264,0,0
0.0605,0.0605,1199.9313715463124,1199.9313715463124,1199.9840351082983,1200.0193385620937,0,0
0.060625,0.060625,1199.9312302455824,1199.9312302455824,1199.9840021979096,1200.019378453687,0,0
0.06075,0.06075,1199.9310889486528,1199.9310889486528,1199.9839692877247,1200.0194183451067,0,0
