freq_Hz,ReZ_ohm,negImZ_ohm,absZ_ohm,phase_deg,Ewe_V,I_mA,cycle
7.0000185e+06,9.04741,-15.984297,18.367182,60.48933,0.0003939857,0.034326516,1.0
5.553741e+06,7.327201,-14.680746,16.407686,63.47609,0.00047433501,0.02912263,1.0
4.406287e+06,7.263124,-11.846277,13.895584,58.48694,0.000388823,0.027155818,1.0
3.4959082e+06,7.6441236,-8.643073,11.538428,48.50975,0.00035331727,0.026779594,1.0
2.773623e+06,8.1699505,-5.8496513,10.048209,35.602512,0.0003402146,0.027038487,1.0
2.2005735e+06,8.843294,-3.4889603,9.506666,21.530807,0.00033494,0.027111128,1.0
1.7459175e+06,9.561192,-1.613384,9.69636,9.5780325,0.0003296095,0.027094364,1.0
1.3851971e+06,10.305186,-0.09427276,10.305617,0.5241323,0.00032504313,0.026850374,1.0
1.0990016e+06,11.073853,1.1562046,11.1340475,-5.960572,0.0003150717,0.02626927,1.0
871938.1,11.877495,2.1749258,12.074982,-10.376653,0.00031188456,0.026157517,1.0
691786.7,12.686714,2.9781244,13.031575,-13.210626,0.00030918204,0.026427582,1.0
548860.6,13.510391,3.642209,13.992725,-15.087451,0.00031097129,0.026042037,1.0
435458.72,14.352659,4.2173944,14.959454,-16.37493,0.00030547305,0.026008511,1.0
345494.38,15.227634,4.770335,15.957348,-17.39412,0.0003109713,0.026351215,1.0
274105.56,16.154001,5.1479383,16.95444,-17.67598,0.00031982444,0.026505804,1.0
217478.84,17.082018,5.517331,17.950941,-17.89997,0.00032181872,0.027155818,1.0
172543.05,18.028357,5.790899,18.93558,-17.807568,0.00032081228,0.027062692,1.0
136895.03,19.001825,6.0775275,19.95008,-17.736311,0.00031913482,0.027962286,1.0
108614.164,20.038921,6.3062763,21.007795,-17.46886,0.00031656277,0.02904068,1.0
86169.46,21.138296,6.4915648,22.11262,-17.071709,0.00032519226,0.028701704,1.0
68364.016,22.145,6.651713,23.122421,-16.718735,0.0003181843,0.028733365,1.0
54242.133,23.235214,6.7038155,24.182976,-16.09389,0.00033031774,0.02829195,1.0
43033.695,24.33581,6.7682066,25.259459,-15.542162,0.00032066315,0.028508002,1.0
34144.895,25.410904,6.7542024,26.293217,-14.885015,0.00031900438,0.029400146,1.0
27093.232,26.483006,6.749786,27.32964,-14.298684,0.00031755058,0.028671902,1.0
21489.018,27.541035,6.600606,28.320957,-13.477551,0.0003210732,0.028455852,1.0
17053.887,28.696518,6.4726477,29.417433,-12.710655,0.0003145312,0.028165298,1.0
13528.057,29.653225,6.395302,30.335024,-12.17055,0.00033089553,0.028420463,1.0
10735.229,30.70221,6.1465287,31.311428,-11.320854,0.00033505182,0.028060995,1.0
8517.451,31.586088,5.8830986,32.1293,-10.550784,0.0003985708,0.029901158,1.0
6753.7354,32.52239,5.7288733,33.02311,-9.990258,0.0004013106,0.028705426,1.0
5359.6797,33.290657,5.3380303,33.715908,-9.109616,0.00039516,0.028351549,1.0
4253.6406,34.15707,5.1482196,34.542866,-8.571215,0.00039875717,0.028673762,1.0
3373.921,34.74297,4.8442907,35.079067,-7.9377046,0.00039215924,0.028290085,1.0
2677.5674,35.44278,4.583058,35.737865,-7.3679557,0.00039119006,0.028394386,1.0
2124.317,36.138634,4.3807507,36.403183,-6.911712,0.0003988317,0.006113453,1.0
1685.5374,36.75883,4.1689973,36.994488,-6.4705434,0.00039745247,0.0060979836,1.0
1337.1407,37.30626,4.0417395,37.52456,-6.183276,0.00039344528,0.0060929507,1.0
1061.0223,37.76744,3.8168585,37.95982,-5.770841,0.0003735956,0.0061175525,1.0
841.34937,38.293816,3.6847181,38.470684,-5.496209,0.0003796903,0.006100406,1.0
667.64954,38.70873,3.6367614,38.879192,-5.367296,0.00039430262,0.0061544557,1.0
529.83014,39.207695,3.5422096,39.36738,-5.1623588,0.00038505808,0.006179617,1.0
420.40347,39.58867,3.5372767,39.746384,-5.105861,0.00037849744,0.0061261263,1.0
333.39932,40.080338,3.596564,40.241383,-5.127639,0.00040548554,0.006392275,1.0
264.5768,40.45172,3.658342,40.61681,-5.167614,0.0004086354,0.0063753147,1.0
209.93277,40.90959,3.7687924,41.082825,-5.2635117,0.00041141247,0.0063758735,1.0
166.5458,41.304974,3.9698923,41.49531,-5.489933,0.0004030626,0.006537837,1.0
132.1569,41.840034,4.2238135,42.052692,-5.7645645,0.00040237297,0.0064465115,1.0
104.8319,42.41751,4.4728456,42.652687,-6.019485,0.0004052246,0.006451357,1.0
83.16338,43.016705,4.822015,43.286125,-6.395946,0.0003959428,0.0064166905,1.0
65.992546,43.703243,5.266547,44.01943,-6.871409,0.0004102942,0.0065484606,1.0
52.362606,44.469654,5.752266,44.840145,-7.3704333,0.00041418956,0.006573622,1.0
41.52827,45.42166,6.2239313,45.846096,-7.802399,0.0004159975,0.0067456495,1.0
32.964127,46.499126,6.606928,46.96616,-8.086862,0.00041489783,0.00667203,1.0
26.146248,47.738132,6.903552,48.234722,-8.228666,0.00041383546,0.0065387688,1.0
20.750315,49.04474,6.932777,49.53231,-8.045806,0.0004169853,0.006426569,1.0
16.45893,50.34911,6.976921,50.83021,-7.889287,0.00041458098,0.0064957156,1.0
13.064369,51.7317,6.7306843,52.16772,-7.412971,0.00040920387,0.006315207,1.0
10.361374,53.012924,6.2527266,53.380398,-6.7267985,0.0004150283,0.0065167756,1.0
8.223653,54.07903,5.8121185,54.39046,-6.134291,0.00041622116,0.0065143527,1.0
6.5212846,55.00542,5.292926,55.25949,-5.496394,0.00042341548,0.006817964,1.0
5.1738396,55.78629,4.621735,55.97741,-4.735976,0.0004164075,0.00664575,1.0
4.103206,56.339832,4.0636826,56.486195,-4.1254888,0.0004152147,0.006612481,1.0
3.257923,56.836807,3.3624198,56.93618,-3.385626,0.00041774946,0.00669104,1.0
2.5834963,57.244194,2.9177945,57.31851,-2.9178987,0.00043013153,0.006757455,1.0
2.049446,57.572445,2.4713728,57.625465,-2.4579875,0.00042252085,0.004326343,1.0
1.6259104,57.741215,2.0452588,57.777428,-2.0286329,0.00041344418,0.0042895507,1.0
1.2902544,57.908123,1.7120728,57.933426,-1.6934754,0.00040624713,0.0042952686,1.0
1.0236502,58.054565,1.4189029,58.071903,-1.4000788,0.00039757483,0.004302428,1.0
0.8126199,58.12789,1.1819164,58.139908,-1.1648365,0.00039966885,0.004507549,1.0
0.64438283,58.176533,0.96825373,58.18459,-0.953507,0.0004063217,0.0045425994,1.0
0.51122236,58.254517,0.814613,58.260212,-0.8011541,0.00040802464,0.0047263014,1.0
0.4058443,58.28864,0.65869087,58.292362,-0.64744353,0.00038989482,0.0044756006,1.0
0.32181963,58.30769,0.5138695,58.309956,-0.50493836,0.00039079142,0.004398016,1.0
0.25531054,58.257175,0.43548557,58.258804,-0.42829093,0.0003839943,0.0042378884,1.0
0.2025798,58.271637,0.36233193,58.272762,-0.35625947,0.00037471484,0.0040981113,1.0
0.16068146,58.196167,0.28731632,58.196877,-0.2828688,0.00036461215,0.0041227546,1.0
0.12750551,58.17086,0.27170095,58.171494,-0.26761174,0.00037818903,0.004195246,1.0
0.10123998,58.083687,0.2057935,58.084053,-0.20300105,0.00038285705,0.0041168532,1.0
0.08030087,58.05968,0.17431054,58.059944,-0.17201658,0.00038293487,0.004339119,1.0
0.063687116,57.863243,0.13445996,57.8634,-0.13314107,0.00037452305,0.004170523,1.0
0.050522164,57.859837,0.14419438,57.860016,-0.14278838,0.00037766923,0.004392406,1.0
0.040071532,57.738533,0.11092442,57.73864,-0.110073686,0.00037725506,0.004419166,1.0
0.03180936,57.619576,0.02585678,57.619583,-0.025711473,0.00036845243,0.0042778184,1.0
0.02525203,57.604256,0.067318514,57.604294,-0.06695799,0.00036761755,0.0042727045,1.0
0.020016208,57.502384,0.010856111,57.502384,-0.010817105,0.00037095454,0.004239631,1.0
0.01587741,57.551266,0.062087063,57.5513,-0.061811417,0.00037471252,0.0044706697,1.0
0.01260668,57.484272,0.045731492,57.48429,-0.045581527,0.00036625462,0.0041602952,1.0
0.009997264,57.54952,0.016359707,57.549522,-0.016287575,0.00036045394,0.0041342177,1.0
