freq_Hz,ReZ_ohm,negImZ_ohm,absZ_ohm,phase_deg,Ewe_V,I_mA,cycle
7.0000185e+06,7.092756,-19.035175,20.313667,69.56395,0.00017780383,-0.0016554132,1.0
5.553741e+06,4.4932275,-15.985041,16.604536,74.29988,0.0002286076,0.0072036483,1.0
4.406287e+06,4.1973643,-12.557985,13.240878,71.51838,0.00020953527,0.0070750173,1.0
3.4959082e+06,4.466695,-9.220619,10.245544,64.15331,0.00017483959,0.006251013,1.0
2.773623e+06,4.8887043,-6.4762506,8.114263,52.95207,0.0001436116,0.0055575077,1.0
2.2005735e+06,5.3508964,-4.2963533,6.8622694,38.761753,0.00013820497,0.0047297715,1.0
1.7459175e+06,5.846637,-2.580389,6.390741,23.814068,0.00012287995,0.004729778,1.0
1.3851971e+06,6.3558397,-1.222719,6.472383,10.88937,0.00012450194,0.0039840657,1.0
1.0990016e+06,6.8640423,-0.13125734,6.8652973,1.0955025,0.00012142576,0.0038442467,1.0
871938.1,7.3780127,0.75368357,7.416408,-5.8326836,0.00013007637,0.0039505055,1.0
691786.7,7.914154,1.49985,8.055022,-10.731138,0.0001300018,0.004161166,1.0
548860.6,8.469009,2.1197054,8.73025,-14.051863,0.00013596774,0.0038964376,1.0
435458.72,9.042288,2.6431262,9.420673,-16.294024,0.0001324441,0.004008296,1.0
345494.38,9.647207,3.113656,10.137232,-17.88759,0.00013141871,0.0035683243,1.0
274105.56,10.283256,3.5233693,10.870118,-18.913086,0.00012299181,0.0037939,1.0
217478.84,10.935499,3.8849943,11.605099,-19.55832,0.00012338333,0.0037454297,1.0
172543.05,11.657294,4.18978,12.387363,-19.769085,0.00012487482,0.0036298435,1.0
136895.03,12.420197,4.4626765,13.197604,-19.763773,0.00012541548,0.003603743,1.0
108614.164,13.176699,4.68959,13.986338,-19.590656,0.00012123932,0.0041742087,1.0
86169.46,13.986375,4.9055758,14.821719,-19.32779,0.0001267951,0.0041965786,1.0
68364.016,14.818776,5.062622,15.659702,-18.861996,0.00012420364,0.00400083,1.0
54242.133,15.670496,5.1245794,16.487139,-18.108826,0.00012873403,0.0039784582,1.0
43033.695,16.50487,5.2039404,17.305828,-17.499922,0.00012161218,0.0037398313,1.0
34144.895,17.366163,5.2405868,18.139664,-16.792236,0.00012640358,0.003918801,1.0
27093.232,18.25014,5.1523714,18.963505,-15.765412,0.00012437144,0.003478832,1.0
21489.018,19.081938,5.1377974,19.76151,-15.069475,0.00011583268,0.0040698056,1.0
17053.887,19.848093,5.095823,20.491808,-14.399184,0.00012036306,0.004159291,1.0
13528.057,20.660831,4.977803,21.252024,-13.546077,0.00011650384,0.003691358,1.0
10735.229,21.483065,4.827654,22.018818,-12.66506,0.00011918851,0.0035049305,1.0
8517.451,22.187162,4.6826816,22.675928,-11.917586,9.422478e-05,0.0020191045,1.0
6753.7354,22.910513,4.5037827,23.348997,-11.121476,9.610778e-05,0.0025485582,1.0
5359.6797,23.524292,4.3713865,23.927,-10.526881,9.085029e-05,0.0027237998,1.0
4253.6406,24.191954,4.195521,24.553066,-9.838735,0.000100638164,0.0027461709,1.0
3373.921,24.725521,4.034542,25.052523,-9.267461,9.6406075e-05,0.0019948683,1.0
2677.5674,25.362051,3.9421835,25.666601,-8.835143,8.167765e-05,0.002572793,1.0
2124.317,25.88426,3.8167682,26.164148,-8.388113,9.152146e-05,0.0026026212,1.0
1685.5374,26.399921,3.6285553,26.648119,-7.826022,0.000100228004,0.0027219348,1.0
1337.1407,26.768707,3.5193229,26.999062,-7.489808,0.00010304319,0.0034098516,1.0
1061.0223,27.278593,3.4805827,27.499746,-7.271304,0.00010121612,0.0029810683,1.0
841.34937,27.737898,3.4321997,27.949436,-7.053745,0.00010293133,0.0022316303,1.0
667.64954,28.20983,3.485214,28.424307,-7.0429797,0.00010179407,0.0025075427,1.0
529.83014,28.57292,3.4678702,28.782597,-6.9200926,0.00010237202,0.002945647,1.0
420.40347,29.013908,3.5059717,29.224968,-6.8900795,9.804671e-05,0.00273288,1.0
333.39932,29.432272,3.527153,29.642864,-6.833716,0.00010158899,0.002820081,1.0
264.5768,29.856274,3.6757226,30.08169,-7.0185895,9.922126e-05,0.0027721943,1.0
209.93277,30.302332,3.8434,30.5451,-7.22852,0.000101066966,0.0027380956,1.0
166.5458,30.868221,4.0748158,31.136011,-7.5199547,9.916533e-05,0.002856786,1.0
132.1569,31.407875,4.3188763,31.703428,-7.8296022,9.653658e-05,0.0027658578,1.0
104.8319,32.051178,4.595259,32.378918,-8.15904,9.034691e-05,0.0026240621,1.0
83.16338,32.86475,4.9717984,33.23869,-8.6025095,9.511967e-05,0.00281188,1.0
65.992546,33.689617,5.2070704,34.089645,-8.786118,9.731961e-05,0.0028946095,1.0
52.362606,34.56854,5.400568,34.987854,-8.87942,0.00010011614,0.0028064768,1.0
41.52827,35.60346,5.5622544,36.035328,-8.879424,0.00010281946,0.002950508,1.0
32.964127,36.663754,5.518622,37.07676,-8.559892,9.5529824e-05,0.0028916288,1.0
26.146248,37.6931,5.375254,38.074444,-8.115988,9.756198e-05,0.0028437425,1.0
20.750315,38.65701,5.138911,38.997086,-7.572278,9.6872165e-05,0.002815607,1.0
16.45893,39.521545,4.7140245,39.80169,-6.801952,9.564169e-05,0.0027831863,1.0
13.064369,40.351723,4.334654,40.583874,-6.131303,9.963143e-05,0.0029533033,1.0
10.361374,40.952736,3.7967925,41.12836,-5.29684,0.00010190593,0.0029754767,1.0
8.223653,41.512573,3.315681,41.64478,-4.5666184,0.00010685581,0.0030550386,1.0
6.5212846,41.949787,2.8347986,42.04546,-3.8659418,0.00010404994,0.0029989542,1.0
5.1738396,42.22005,2.5136201,42.29481,-3.4071493,9.454172e-05,0.0026425098,1.0
4.103206,42.534527,2.0739727,42.58506,-2.7915168,0.000102502534,0.0030013763,1.0
3.257923,42.694324,1.7737478,42.731155,-2.3790011,0.000102633036,0.0031066514,1.0
2.5834963,42.89161,1.436327,42.915653,-1.9179679,9.89232e-05,0.0029674056,1.0
2.049446,43.010983,1.2388399,43.02882,-1.649827,0.00010168221,0.0029108203,1.0
1.6259104,43.09134,1.0354218,43.10378,-1.3764689,0.0001082151,0.0030253106,1.0
1.2902544,43.137806,0.86079717,43.146393,-1.143162,9.5716525e-05,0.0029639867,1.0
1.0236502,43.198223,0.7097009,43.204052,-0.9412241,9.252425e-05,0.002927101,1.0
0.8126199,43.24368,0.59730875,43.247803,-0.79135484,9.812151e-05,0.0029343804,1.0
0.64438283,43.254787,0.4907488,43.257572,-0.6500235,9.288137e-05,0.002968251,1.0
0.51122236,43.29382,0.39185426,43.295593,-0.51857245,0.00010684665,0.0032096885,1.0
0.4058443,43.298416,0.3292027,43.299667,-0.43561783,0.000106698404,0.0032118557,1.0
0.32181963,43.304543,0.27951685,43.305443,-0.36982065,0.000103725266,0.002794802,1.0
0.25531054,43.324577,0.23003514,43.325188,-0.30421346,0.0001062889,0.0030064096,1.0
0.2025798,43.29797,0.18566065,43.298367,-0.24568142,0.00010719636,0.0029520302,1.0
0.16068146,43.289513,0.14543846,43.289757,-0.19249417,0.000115493676,0.003180814,1.0
0.12750551,43.273815,0.11736696,43.273975,-0.15539686,0.00010954505,0.0029955113,1.0
0.10123998,43.256676,0.08189483,43.256752,-0.10847396,9.449195e-05,0.0025910449,1.0
0.08030087,43.24279,0.07914684,43.242863,-0.10486777,0.00013600655,0.0030572042,1.0
0.063687116,43.181465,0.07126853,43.181522,-0.09456331,0.00011489243,0.003254186,1.0
0.050522164,43.159836,0.05414142,43.15987,-0.071874075,9.965578e-05,0.003028942,1.0
0.040071532,43.137714,0.10055214,43.137833,-0.13355373,6.248454e-05,0.0027622518,1.0
0.03180936,43.038998,0.07474537,43.039062,-0.09950487,0.00010346116,0.00300294,1.0
0.02525203,42.999073,0.038645804,42.999092,-0.05149508,0.000100228506,0.0032180832,1.0
0.020016208,42.98022,0.020819992,42.980225,-0.027754571,0.00010679207,0.0031389943,1.0
0.01587741,43.013847,0.017436182,43.01385,-0.023225535,0.00010248078,0.0031702996,1.0
0.01260668,43.03235,0.003957349,43.03235,-0.0052690455,0.00010105742,0.0030817322,1.0
0.009997264,43.04374,0.0154454475,43.043743,-0.020559527,0.00011885884,0.0031569672,1.0
