"time_s","ce_mol_m3"
"3.7","1205.0099422170733"
"3.75","1205.0740453610372"
"3.8","1205.138085857392"
"3.85","1205.2020642292352"
"3.9","1205.265980981331"
"3.95","1205.3298366006134"
"4.0","1205.3936315566716"
"4.05","1205.4573663022277"
"4.1","1205.5210412735976"
"4.15","1205.5846568911463"
"4.2","1205.6482135597269"
"4.25","1205.7117116691131"
"4.3","1205.7751515944212"
"4.35","1205.8385336965198"
"4.4","1205.9018583224338"
"4.45","1205.9651258057359"
"4.5","1206.0283364669317"
"4.55","1206.0914906138355"
"4.6","1206.1545885419362"
"4.65","1206.2176305347557"
"4.7","1206.2806168642019"
"4.75","1206.3435477909077"
"4.8","1206.4064235645683"
"4.85","1206.4692444242671"
"4.9","1206.5320105987953"
"4.95","1206.5947223069643"
"5.0","1206.6573797579097"
